student_id,level_id,score,time_spent_minutes,passed,timestamp
STU_0109,LVL_013,76,7,True,2023-03-19
STU_0109,LVL_026,73,21,True,2023-03-20
STU_0109,LVL_023,53,24,False,2023-03-21
STU_0109,LVL_020,72,10,True,2023-03-22
STU_0110,LVL_047,38,14,False,2023-01-31
STU_0110,LVL_025,44,32,False,2023-02-01
STU_0110,LVL_034,44,21,False,2023-02-02
STU_0110,LVL_044,41,8,False,2023-02-03
STU_0110,LVL_040,48,13,False,2023-02-04
STU_0110,LVL_041,67,31,False,2023-02-05
STU_0110,LVL_050,78,6,True,2023-02-06
STU_0111,LVL_050,75,13,True,2023-03-23
STU_0111,LVL_010,65,12,False,2023-03-24
STU_0111,LVL_042,74,32,True,2023-03-25
STU_0111,LVL_037,55,12,False,2023-03-26
STU_0111,LVL_011,54,14,False,2023-03-27
STU_0111,LVL_021,66,32,False,2023-03-28
STU_0111,LVL_005,49,28,False,2023-03-29
STU_0111,LVL_036,46,18,False,2023-03-30
STU_0111,LVL_035,45,7,False,2023-03-31
STU_0111,LVL_008,43,31,False,2023-04-01
STU_0111,LVL_012,56,17,False,2023-04-02
STU_0111,LVL_045,65,19,False,2023-04-03
STU_0111,LVL_049,64,15,False,2023-04-04
STU_0111,LVL_002,62,27,False,2023-04-05
STU_0111,LVL_039,62,1,False,2023-04-06
STU_0111,LVL_027,64,13,False,2023-04-07
STU_0111,LVL_048,100,4,True,2023-04-08
STU_0111,LVL_020,76,8,True,2023-04-09
STU_0112,LVL_030,39,21,False,2023-02-27
STU_0112,LVL_016,76,11,True,2023-02-28
STU_0112,LVL_028,26,9,False,2023-03-01
STU_0112,LVL_026,83,18,True,2023-03-02
STU_0112,LVL_003,72,1,True,2023-03-03
STU_0112,LVL_039,74,26,True,2023-03-04
STU_0112,LVL_025,87,4,True,2023-03-05
STU_0112,LVL_021,66,22,False,2023-03-06
STU_0112,LVL_047,59,37,False,2023-03-07
STU_0112,LVL_040,56,1,False,2023-03-08
STU_0112,LVL_037,47,19,False,2023-03-09
STU_0112,LVL_045,83,22,True,2023-03-10
STU_0112,LVL_035,77,28,True,2023-03-11
STU_0112,LVL_034,83,8,True,2023-03-12
STU_0112,LVL_046,58,21,False,2023-03-13
STU_0113,LVL_012,88,27,True,2023-01-12
STU_0113,LVL_030,100,2,True,2023-01-13
STU_0113,LVL_038,87,7,True,2023-01-14
STU_0113,LVL_046,100,19,True,2023-01-15
STU_0113,LVL_013,76,21,True,2023-01-16
STU_0114,LVL_047,58,7,False,2023-04-04
STU_0114,LVL_033,51,15,False,2023-04-05
STU_0114,LVL_040,63,23,False,2023-04-06
STU_0114,LVL_011,48,13,False,2023-04-07
STU_0114,LVL_025,28,23,False,2023-04-08
STU_0114,LVL_036,55,18,False,2023-04-09
STU_0114,LVL_046,65,13,False,2023-04-10
STU_0114,LVL_003,42,12,False,2023-04-11
STU_0114,LVL_050,51,20,False,2023-04-12
STU_0114,LVL_022,47,14,False,2023-04-13
STU_0114,LVL_037,36,14,False,2023-04-14
STU_0114,LVL_010,30,12,False,2023-04-15
STU_0114,LVL_042,65,20,False,2023-04-16
STU_0114,LVL_039,54,16,False,2023-04-17
STU_0114,LVL_012,70,6,True,2023-04-18
STU_0114,LVL_004,63,11,False,2023-04-19
STU_0114,LVL_027,61,17,False,2023-04-20
STU_0115,LVL_012,90,1,True,2023-01-09
STU_0115,LVL_011,100,16,True,2023-01-10
STU_0115,LVL_044,100,25,True,2023-01-11
STU_0115,LVL_019,81,21,True,2023-01-12
STU_0115,LVL_040,91,18,True,2023-01-13
STU_0115,LVL_043,100,16,True,2023-01-14
STU_0115,LVL_039,100,10,True,2023-01-15
STU_0115,LVL_037,100,20,True,2023-01-16
STU_0115,LVL_036,68,1,False,2023-01-17
STU_0115,LVL_050,85,1,True,2023-01-18
STU_0115,LVL_030,96,5,True,2023-01-19
STU_0115,LVL_038,70,5,True,2023-01-20
STU_0115,LVL_024,100,6,True,2023-01-21
STU_0115,LVL_003,65,12,False,2023-01-22
STU_0115,LVL_006,62,12,False,2023-01-23
STU_0115,LVL_020,97,7,True,2023-01-24
STU_0115,LVL_021,86,18,True,2023-01-25
STU_0115,LVL_048,100,19,True,2023-01-26
STU_0116,LVL_048,75,29,True,2023-03-23
STU_0116,LVL_014,66,8,False,2023-03-24
STU_0116,LVL_040,82,19,True,2023-03-25
STU_0116,LVL_027,46,10,False,2023-03-26
STU_0116,LVL_047,81,21,True,2023-03-27
STU_0116,LVL_003,55,23,False,2023-03-28
STU_0116,LVL_022,98,11,True,2023-03-29
STU_0116,LVL_023,80,33,True,2023-03-30
STU_0117,LVL_031,98,14,True,2023-02-15
STU_0117,LVL_003,97,4,True,2023-02-16
STU_0117,LVL_042,77,20,True,2023-02-17
STU_0117,LVL_009,100,23,True,2023-02-18
STU_0117,LVL_050,93,16,True,2023-02-19
STU_0117,LVL_010,92,3,True,2023-02-20
STU_0117,LVL_041,100,1,True,2023-02-21
STU_0117,LVL_030,89,16,True,2023-02-22
STU_0117,LVL_035,100,5,True,2023-02-23
STU_0117,LVL_022,96,4,True,2023-02-24
STU_0117,LVL_043,81,10,True,2023-02-25
STU_0117,LVL_027,87,13,True,2023-02-26
STU_0117,LVL_004,92,16,True,2023-02-27
STU_0117,LVL_034,63,11,False,2023-02-28
STU_0117,LVL_020,97,8,True,2023-03-01
STU_0117,LVL_021,81,21,True,2023-03-02
STU_0117,LVL_002,99,5,True,2023-03-03
STU_0117,LVL_014,78,27,True,2023-03-04
STU_0117,LVL_044,100,28,True,2023-03-05
STU_0117,LVL_026,43,8,False,2023-03-06
STU_0118,LVL_047,83,13,True,2023-02-12
STU_0118,LVL_003,66,10,False,2023-02-13
STU_0118,LVL_030,80,24,True,2023-02-14
STU_0118,LVL_025,75,31,True,2023-02-15
STU_0118,LVL_046,83,18,True,2023-02-16
STU_0118,LVL_034,85,21,True,2023-02-17
STU_0118,LVL_008,80,14,True,2023-02-18
STU_0118,LVL_001,95,18,True,2023-02-19
STU_0118,LVL_020,100,13,True,2023-02-20
STU_0118,LVL_049,77,11,True,2023-02-21
STU_0118,LVL_039,80,19,True,2023-02-22
STU_0119,LVL_046,81,24,True,2023-01-07
STU_0119,LVL_019,66,11,False,2023-01-08
STU_0119,LVL_037,84,19,True,2023-01-09
STU_0119,LVL_016,78,28,True,2023-01-10
STU_0119,LVL_011,45,5,False,2023-01-11
STU_0119,LVL_005,63,2,False,2023-01-12
STU_0119,LVL_020,59,33,False,2023-01-13
STU_0119,LVL_040,64,1,False,2023-01-14
STU_0119,LVL_022,30,10,False,2023-01-15
STU_0120,LVL_037,79,14,True,2023-02-11
STU_0120,LVL_009,69,14,False,2023-02-12
STU_0120,LVL_006,74,14,True,2023-02-13
STU_0120,LVL_045,85,1,True,2023-02-14
STU_0120,LVL_030,88,16,True,2023-02-15
STU_0120,LVL_007,94,1,True,2023-02-16
STU_0120,LVL_046,73,26,True,2023-02-17
STU_0120,LVL_020,88,1,True,2023-02-18
STU_0120,LVL_042,70,19,True,2023-02-19
STU_0120,LVL_044,69,4,False,2023-02-20
STU_0120,LVL_031,97,11,True,2023-02-21
STU_0120,LVL_015,68,28,False,2023-02-22
STU_0120,LVL_039,61,3,False,2023-02-23
STU_0120,LVL_010,59,20,False,2023-02-24
STU_0120,LVL_017,72,11,True,2023-02-25
STU_0120,LVL_024,80,9,True,2023-02-26
STU_0120,LVL_026,100,7,True,2023-02-27
STU_0120,LVL_012,63,14,False,2023-02-28
STU_0120,LVL_022,64,16,False,2023-03-01
STU_0121,LVL_012,57,8,False,2023-02-19
STU_0121,LVL_020,77,35,True,2023-02-20
STU_0121,LVL_026,61,33,False,2023-02-21
STU_0121,LVL_005,54,1,False,2023-02-22
STU_0121,LVL_039,91,9,True,2023-02-23
STU_0121,LVL_007,100,1,True,2023-02-24
STU_0121,LVL_044,51,9,False,2023-02-25
STU_0121,LVL_046,40,14,False,2023-02-26
STU_0121,LVL_025,72,13,True,2023-02-27
STU_0121,LVL_021,100,1,True,2023-02-28
STU_0121,LVL_032,88,16,True,2023-03-01
STU_0121,LVL_004,76,15,True,2023-03-02
STU_0121,LVL_006,68,18,False,2023-03-03
STU_0121,LVL_014,51,21,False,2023-03-04
STU_0121,LVL_009,52,4,False,2023-03-05
STU_0121,LVL_001,55,22,False,2023-03-06
STU_0121,LVL_010,71,22,True,2023-03-07
STU_0121,LVL_034,81,25,True,2023-03-08
STU_0121,LVL_029,77,8,True,2023-03-09
STU_0122,LVL_010,55,14,False,2023-02-28
STU_0122,LVL_019,60,18,False,2023-03-01
STU_0122,LVL_043,82,27,True,2023-03-02
STU_0122,LVL_009,48,6,False,2023-03-03
STU_0122,LVL_047,75,26,True,2023-03-04
STU_0122,LVL_001,58,21,False,2023-03-05
STU_0122,LVL_005,46,35,False,2023-03-06
STU_0122,LVL_042,52,8,False,2023-03-07
STU_0122,LVL_002,87,22,True,2023-03-08
STU_0122,LVL_050,71,9,True,2023-03-09
STU_0122,LVL_032,69,1,False,2023-03-10
STU_0122,LVL_028,100,13,True,2023-03-11
STU_0122,LVL_046,68,16,False,2023-03-12
STU_0122,LVL_006,79,12,True,2023-03-13
STU_0122,LVL_038,49,17,False,2023-03-14
STU_0122,LVL_027,80,14,True,2023-03-15
STU_0122,LVL_030,56,1,False,2023-03-16
STU_0122,LVL_039,72,18,True,2023-03-17
STU_0123,LVL_035,78,28,True,2023-03-14
STU_0123,LVL_001,62,7,False,2023-03-15
STU_0123,LVL_031,73,7,True,2023-03-16
STU_0123,LVL_030,79,11,True,2023-03-17
STU_0123,LVL_033,72,14,True,2023-03-18
STU_0123,LVL_048,100,22,True,2023-03-19
STU_0123,LVL_037,79,27,True,2023-03-20
STU_0123,LVL_022,78,21,True,2023-03-21
STU_0123,LVL_027,78,1,True,2023-03-22
STU_0123,LVL_023,100,5,True,2023-03-23
STU_0123,LVL_019,72,5,True,2023-03-24
STU_0123,LVL_040,91,29,True,2023-03-25
STU_0123,LVL_011,80,20,True,2023-03-26
STU_0123,LVL_003,76,13,True,2023-03-27
STU_0123,LVL_020,100,11,True,2023-03-28
STU_0124,LVL_010,73,22,True,2023-01-30
STU_0124,LVL_032,82,12,True,2023-01-31
STU_0124,LVL_027,92,10,True,2023-02-01
STU_0124,LVL_025,100,7,True,2023-02-02
STU_0124,LVL_016,74,1,True,2023-02-03
STU_0124,LVL_043,88,9,True,2023-02-04
STU_0124,LVL_029,100,4,True,2023-02-05
STU_0124,LVL_041,100,8,True,2023-02-06
STU_0124,LVL_011,100,2,True,2023-02-07
STU_0124,LVL_014,84,18,True,2023-02-08
STU_0124,LVL_037,100,20,True,2023-02-09
STU_0124,LVL_023,70,22,True,2023-02-10
STU_0124,LVL_004,90,1,True,2023-02-11
STU_0124,LVL_017,82,8,True,2023-02-12
STU_0124,LVL_008,78,24,True,2023-02-13
STU_0124,LVL_038,98,23,True,2023-02-14
STU_0124,LVL_042,77,1,True,2023-02-15
STU_0124,LVL_030,97,12,True,2023-02-16
STU_0124,LVL_026,100,18,True,2023-02-17
STU_0124,LVL_046,93,19,True,2023-02-18
STU_0124,LVL_050,91,13,True,2023-02-19
STU_0124,LVL_031,100,24,True,2023-02-20
STU_0124,LVL_024,74,1,True,2023-02-21
STU_0124,LVL_047,100,7,True,2023-02-22
STU_0125,LVL_006,94,19,True,2023-03-31
STU_0125,LVL_039,86,8,True,2023-04-01
STU_0125,LVL_009,42,21,False,2023-04-02
STU_0125,LVL_025,92,1,True,2023-04-03
STU_0125,LVL_043,76,1,True,2023-04-04
STU_0125,LVL_042,88,29,True,2023-04-05
STU_0125,LVL_037,88,15,True,2023-04-06
STU_0125,LVL_012,51,33,False,2023-04-07
STU_0126,LVL_017,76,10,True,2023-01-28
STU_0126,LVL_012,71,16,True,2023-01-29
STU_0126,LVL_029,87,14,True,2023-01-30
STU_0126,LVL_005,78,1,True,2023-01-31
STU_0126,LVL_032,99,14,True,2023-02-01
STU_0126,LVL_013,81,13,True,2023-02-02
STU_0126,LVL_040,96,15,True,2023-02-03
STU_0126,LVL_026,90,20,True,2023-02-04
STU_0126,LVL_049,81,14,True,2023-02-05
STU_0126,LVL_046,75,1,True,2023-02-06
STU_0126,LVL_007,67,14,False,2023-02-07
STU_0126,LVL_010,78,1,True,2023-02-08
STU_0126,LVL_035,91,16,True,2023-02-09
STU_0127,LVL_045,38,6,False,2023-01-23
STU_0127,LVL_031,68,7,False,2023-01-24
STU_0127,LVL_008,70,17,True,2023-01-25
STU_0127,LVL_037,69,4,False,2023-01-26
STU_0127,LVL_035,87,7,True,2023-01-27
STU_0127,LVL_023,77,17,True,2023-01-28
STU_0127,LVL_022,100,20,True,2023-01-29
STU_0127,LVL_020,76,24,True,2023-01-30
STU_0127,LVL_026,81,1,True,2023-01-31
STU_0127,LVL_004,36,14,False,2023-02-01
STU_0127,LVL_006,90,1,True,2023-02-02
STU_0127,LVL_024,89,15,True,2023-02-03
STU_0127,LVL_046,63,28,False,2023-02-04
STU_0127,LVL_044,67,18,False,2023-02-05
STU_0127,LVL_040,65,4,False,2023-02-06
STU_0127,LVL_030,100,7,True,2023-02-07
STU_0127,LVL_019,51,11,False,2023-02-08
STU_0128,LVL_005,53,24,False,2023-03-22
STU_0128,LVL_003,45,11,False,2023-03-23
STU_0128,LVL_048,50,33,False,2023-03-24
STU_0128,LVL_010,43,17,False,2023-03-25
STU_0128,LVL_032,13,22,False,2023-03-26
STU_0128,LVL_042,45,39,False,2023-03-27
STU_0128,LVL_002,16,30,False,2023-03-28
STU_0128,LVL_031,63,20,False,2023-03-29
STU_0128,LVL_040,22,46,False,2023-03-30
STU_0128,LVL_049,33,19,False,2023-03-31
STU_0128,LVL_016,54,6,False,2023-04-01
STU_0128,LVL_009,42,8,False,2023-04-02
STU_0129,LVL_005,63,2,False,2023-03-22
STU_0129,LVL_008,100,14,True,2023-03-23
STU_0129,LVL_018,92,13,True,2023-03-24
STU_0129,LVL_010,100,21,True,2023-03-25
STU_0129,LVL_027,95,6,True,2023-03-26
STU_0129,LVL_011,92,1,True,2023-03-27
STU_0129,LVL_024,79,6,True,2023-03-28
STU_0129,LVL_036,71,3,True,2023-03-29
STU_0129,LVL_045,53,25,False,2023-03-30
STU_0129,LVL_029,80,11,True,2023-03-31
STU_0129,LVL_016,91,23,True,2023-04-01
STU_0129,LVL_038,100,8,True,2023-04-02
STU_0129,LVL_003,86,4,True,2023-04-03
STU_0129,LVL_009,94,13,True,2023-04-04
STU_0129,LVL_007,97,21,True,2023-04-05
STU_0130,LVL_040,60,36,False,2023-01-07
STU_0130,LVL_024,35,1,False,2023-01-08
STU_0130,LVL_035,42,20,False,2023-01-09
STU_0130,LVL_033,49,17,False,2023-01-10
STU_0130,LVL_015,43,13,False,2023-01-11
STU_0130,LVL_030,39,23,False,2023-01-12
STU_0130,LVL_041,60,3,False,2023-01-13
STU_0130,LVL_043,75,24,True,2023-01-14
STU_0131,LVL_012,55,22,False,2023-01-26
STU_0131,LVL_011,45,19,False,2023-01-27
STU_0131,LVL_002,69,13,False,2023-01-28
STU_0131,LVL_032,77,12,True,2023-01-29
STU_0131,LVL_033,56,20,False,2023-01-30
STU_0131,LVL_008,58,3,False,2023-01-31
STU_0131,LVL_005,72,16,True,2023-02-01
STU_0131,LVL_016,78,28,True,2023-02-02
STU_0131,LVL_029,70,19,True,2023-02-03
STU_0131,LVL_038,72,8,True,2023-02-04
STU_0131,LVL_041,69,25,False,2023-02-05
STU_0131,LVL_021,78,8,True,2023-02-06
STU_0131,LVL_027,67,3,False,2023-02-07
STU_0131,LVL_013,55,13,False,2023-02-08
STU_0131,LVL_039,91,13,True,2023-02-09
STU_0131,LVL_015,88,27,True,2023-02-10
STU_0131,LVL_045,13,19,False,2023-02-11
STU_0131,LVL_036,38,7,False,2023-02-12
STU_0131,LVL_035,58,33,False,2023-02-13
STU_0131,LVL_004,61,9,False,2023-02-14
STU_0131,LVL_034,53,29,False,2023-02-15
STU_0131,LVL_024,78,9,True,2023-02-16
STU_0132,LVL_037,77,1,True,2023-03-03
STU_0132,LVL_001,83,22,True,2023-03-04
STU_0132,LVL_027,90,24,True,2023-03-05
STU_0132,LVL_003,63,6,False,2023-03-06
STU_0132,LVL_047,72,25,True,2023-03-07
STU_0132,LVL_031,73,53,True,2023-03-08
STU_0132,LVL_033,91,17,True,2023-03-09
STU_0132,LVL_046,77,25,True,2023-03-10
STU_0132,LVL_028,51,10,False,2023-03-11
STU_0133,LVL_030,73,7,True,2023-01-11
STU_0133,LVL_009,99,8,True,2023-01-12
STU_0133,LVL_046,95,8,True,2023-01-13
STU_0133,LVL_026,97,16,True,2023-01-14
STU_0133,LVL_012,79,13,True,2023-01-15
STU_0133,LVL_024,68,24,False,2023-01-16
STU_0133,LVL_041,77,1,True,2023-01-17
STU_0133,LVL_050,84,7,True,2023-01-18
STU_0133,LVL_044,73,24,True,2023-01-19
STU_0133,LVL_001,68,1,False,2023-01-20
STU_0133,LVL_005,83,1,True,2023-01-21
STU_0133,LVL_025,75,1,True,2023-01-22
STU_0133,LVL_022,84,4,True,2023-01-23
STU_0133,LVL_034,97,6,True,2023-01-24
STU_0133,LVL_003,78,14,True,2023-01-25
STU_0133,LVL_019,71,21,True,2023-01-26
STU_0133,LVL_028,55,13,False,2023-01-27
STU_0133,LVL_018,65,15,False,2023-01-28
STU_0133,LVL_014,97,1,True,2023-01-29
STU_0134,LVL_040,27,18,False,2023-01-27
STU_0134,LVL_024,37,45,False,2023-01-28
STU_0134,LVL_044,40,18,False,2023-01-29
STU_0134,LVL_045,39,29,False,2023-01-30
STU_0134,LVL_005,40,13,False,2023-01-31
STU_0134,LVL_013,76,28,True,2023-02-01
STU_0134,LVL_030,52,44,False,2023-02-02
STU_0134,LVL_006,38,12,False,2023-02-03
STU_0134,LVL_043,36,32,False,2023-02-04
STU_0134,LVL_026,38,32,False,2023-02-05
STU_0134,LVL_012,38,2,False,2023-02-06
STU_0134,LVL_019,36,23,False,2023-02-07
STU_0134,LVL_046,66,33,False,2023-02-08
STU_0134,LVL_007,53,27,False,2023-02-09
STU_0134,LVL_011,8,22,False,2023-02-10
STU_0134,LVL_018,48,17,False,2023-02-11
STU_0134,LVL_008,38,29,False,2023-02-12
STU_0134,LVL_010,65,39,False,2023-02-13
STU_0134,LVL_032,45,12,False,2023-02-14
STU_0135,LVL_046,40,25,False,2023-02-03
STU_0135,LVL_045,41,6,False,2023-02-04
STU_0135,LVL_043,55,19,False,2023-02-05
STU_0135,LVL_010,8,29,False,2023-02-06
STU_0135,LVL_011,39,19,False,2023-02-07
STU_0135,LVL_016,81,24,True,2023-02-08
STU_0135,LVL_008,51,1,False,2023-02-09
STU_0135,LVL_003,54,18,False,2023-02-10
STU_0135,LVL_021,65,18,False,2023-02-11
STU_0135,LVL_037,25,19,False,2023-02-12
STU_0136,LVL_031,49,13,False,2023-02-21
STU_0136,LVL_019,48,25,False,2023-02-22
STU_0136,LVL_037,49,14,False,2023-02-23
STU_0136,LVL_043,31,15,False,2023-02-24
STU_0136,LVL_010,58,12,False,2023-02-25
STU_0136,LVL_048,82,28,True,2023-02-26
STU_0136,LVL_029,40,1,False,2023-02-27
STU_0136,LVL_022,71,17,True,2023-02-28
STU_0136,LVL_008,36,19,False,2023-03-01
STU_0136,LVL_050,51,18,False,2023-03-02
STU_0136,LVL_003,49,9,False,2023-03-03
STU_0136,LVL_009,53,8,False,2023-03-04
STU_0136,LVL_036,55,19,False,2023-03-05
STU_0136,LVL_042,49,25,False,2023-03-06
STU_0137,LVL_036,43,16,False,2023-03-17
STU_0137,LVL_006,15,33,False,2023-03-18
STU_0137,LVL_014,27,27,False,2023-03-19
STU_0137,LVL_047,37,5,False,2023-03-20
STU_0137,LVL_029,49,26,False,2023-03-21
STU_0137,LVL_027,29,29,False,2023-03-22
STU_0137,LVL_046,70,26,True,2023-03-23
STU_0137,LVL_019,50,13,False,2023-03-24
STU_0137,LVL_011,28,17,False,2023-03-25
STU_0137,LVL_028,44,21,False,2023-03-26
STU_0137,LVL_045,40,46,False,2023-03-27
STU_0137,LVL_009,52,11,False,2023-03-28
STU_0137,LVL_038,25,3,False,2023-03-29
STU_0137,LVL_049,28,27,False,2023-03-30
STU_0137,LVL_010,39,14,False,2023-03-31
STU_0137,LVL_048,52,26,False,2023-04-01
STU_0137,LVL_020,49,21,False,2023-04-02
STU_0137,LVL_031,43,8,False,2023-04-03
STU_0137,LVL_022,15,13,False,2023-04-04
STU_0138,LVL_044,52,15,False,2023-03-09
STU_0138,LVL_031,63,32,False,2023-03-10
STU_0138,LVL_045,57,5,False,2023-03-11
STU_0138,LVL_008,62,26,False,2023-03-12
STU_0138,LVL_024,44,36,False,2023-03-13
STU_0138,LVL_033,59,11,False,2023-03-14
STU_0138,LVL_037,51,9,False,2023-03-15
STU_0138,LVL_002,42,16,False,2023-03-16
STU_0138,LVL_017,60,23,False,2023-03-17
STU_0138,LVL_011,50,35,False,2023-03-18
STU_0138,LVL_038,27,30,False,2023-03-19
STU_0138,LVL_004,61,24,False,2023-03-20
STU_0138,LVL_010,27,18,False,2023-03-21
STU_0138,LVL_021,61,6,False,2023-03-22
STU_0138,LVL_030,42,1,False,2023-03-23
STU_0138,LVL_009,69,5,False,2023-03-24
STU_0138,LVL_023,47,1,False,2023-03-25
STU_0138,LVL_041,26,29,False,2023-03-26
STU_0138,LVL_039,61,22,False,2023-03-27
STU_0138,LVL_035,69,19,False,2023-03-28
STU_0138,LVL_012,52,13,False,2023-03-29
STU_0138,LVL_014,14,29,False,2023-03-30
STU_0138,LVL_050,16,14,False,2023-03-31
STU_0138,LVL_036,61,26,False,2023-04-01
STU_0138,LVL_043,55,13,False,2023-04-02
STU_0139,LVL_045,64,13,False,2023-04-08
STU_0139,LVL_010,67,1,False,2023-04-09
STU_0139,LVL_050,70,18,True,2023-04-10
STU_0139,LVL_015,68,5,False,2023-04-11
STU_0139,LVL_020,70,19,True,2023-04-12
STU_0139,LVL_009,63,21,False,2023-04-13
STU_0139,LVL_014,50,2,False,2023-04-14
STU_0139,LVL_048,70,1,True,2023-04-15
STU_0139,LVL_006,72,38,True,2023-04-16
STU_0140,LVL_043,85,5,True,2023-04-10
STU_0140,LVL_023,80,10,True,2023-04-11
STU_0140,LVL_002,84,11,True,2023-04-12
STU_0140,LVL_006,89,18,True,2023-04-13
STU_0140,LVL_010,80,33,True,2023-04-14
STU_0140,LVL_018,47,6,False,2023-04-15
STU_0140,LVL_038,95,16,True,2023-04-16
STU_0140,LVL_049,63,12,False,2023-04-17
STU_0140,LVL_050,73,22,True,2023-04-18
STU_0140,LVL_011,51,21,False,2023-04-19
STU_0141,LVL_023,82,29,True,2023-03-08
STU_0141,LVL_025,60,4,False,2023-03-09
STU_0141,LVL_028,78,19,True,2023-03-10
STU_0141,LVL_014,74,22,True,2023-03-11
STU_0141,LVL_033,55,11,False,2023-03-12
STU_0141,LVL_015,81,15,True,2023-03-13
STU_0141,LVL_027,53,14,False,2023-03-14
STU_0141,LVL_008,71,11,True,2023-03-15
STU_0141,LVL_021,91,24,True,2023-03-16
STU_0141,LVL_043,43,19,False,2023-03-17
STU_0142,LVL_001,33,1,False,2023-02-21
STU_0142,LVL_044,46,1,False,2023-02-22
STU_0142,LVL_032,54,28,False,2023-02-23
STU_0142,LVL_049,51,26,False,2023-02-24
STU_0142,LVL_007,56,11,False,2023-02-25
STU_0142,LVL_026,49,30,False,2023-02-26
STU_0142,LVL_029,22,20,False,2023-02-27
STU_0142,LVL_034,49,7,False,2023-02-28
STU_0142,LVL_006,48,2,False,2023-03-01
STU_0142,LVL_008,61,17,False,2023-03-02
STU_0143,LVL_026,30,8,False,2023-03-21
STU_0143,LVL_032,38,10,False,2023-03-22
STU_0143,LVL_033,31,20,False,2023-03-23
STU_0143,LVL_018,43,31,False,2023-03-24
STU_0143,LVL_010,29,19,False,2023-03-25
STU_0143,LVL_030,55,8,False,2023-03-26
STU_0143,LVL_007,73,22,True,2023-03-27
STU_0143,LVL_008,79,19,True,2023-03-28
STU_0143,LVL_017,60,27,False,2023-03-29
STU_0143,LVL_049,58,11,False,2023-03-30
STU_0143,LVL_041,57,21,False,2023-03-31
STU_0143,LVL_015,34,5,False,2023-04-01
STU_0143,LVL_009,55,16,False,2023-04-02
STU_0143,LVL_002,36,23,False,2023-04-03
STU_0143,LVL_044,28,31,False,2023-04-04
STU_0143,LVL_004,32,15,False,2023-04-05
STU_0143,LVL_005,30,16,False,2023-04-06
STU_0143,LVL_040,29,22,False,2023-04-07
STU_0143,LVL_037,51,23,False,2023-04-08
STU_0143,LVL_006,46,33,False,2023-04-09
STU_0143,LVL_013,32,30,False,2023-04-10
STU_0143,LVL_020,49,12,False,2023-04-11
STU_0143,LVL_022,66,25,False,2023-04-12
STU_0143,LVL_011,58,27,False,2023-04-13
STU_0144,LVL_002,40,20,False,2023-01-05
STU_0144,LVL_049,40,7,False,2023-01-06
STU_0144,LVL_041,67,31,False,2023-01-07
STU_0144,LVL_022,32,1,False,2023-01-08
STU_0144,LVL_025,58,22,False,2023-01-09
STU_0144,LVL_007,45,8,False,2023-01-10
STU_0144,LVL_028,87,24,True,2023-01-11
STU_0144,LVL_023,60,26,False,2023-01-12
STU_0144,LVL_043,70,7,True,2023-01-13
STU_0144,LVL_027,58,9,False,2023-01-14
STU_0144,LVL_042,53,20,False,2023-01-15
STU_0144,LVL_004,84,1,True,2023-01-16
STU_0144,LVL_016,79,5,True,2023-01-17
STU_0144,LVL_038,68,19,False,2023-01-18
STU_0144,LVL_037,84,15,True,2023-01-19
STU_0144,LVL_020,73,32,True,2023-01-20
STU_0144,LVL_006,93,26,True,2023-01-21
STU_0144,LVL_005,80,21,True,2023-01-22
STU_0144,LVL_035,94,23,True,2023-01-23
STU_0144,LVL_039,59,17,False,2023-01-24
STU_0144,LVL_011,75,2,True,2023-01-25
STU_0144,LVL_034,60,33,False,2023-01-26
STU_0144,LVL_001,52,21,False,2023-01-27
STU_0145,LVL_027,65,12,False,2023-03-15
STU_0145,LVL_026,100,1,True,2023-03-16
STU_0145,LVL_017,85,26,True,2023-03-17
STU_0145,LVL_040,98,1,True,2023-03-18
STU_0145,LVL_033,100,1,True,2023-03-19
STU_0145,LVL_030,86,9,True,2023-03-20
STU_0145,LVL_043,92,23,True,2023-03-21
STU_0145,LVL_036,88,29,True,2023-03-22
STU_0145,LVL_012,90,1,True,2023-03-23
STU_0145,LVL_002,62,23,False,2023-03-24
STU_0145,LVL_034,100,4,True,2023-03-25
STU_0146,LVL_018,42,26,False,2023-02-25
STU_0146,LVL_019,74,23,True,2023-02-26
STU_0146,LVL_042,96,19,True,2023-02-27
STU_0146,LVL_011,67,28,False,2023-02-28
STU_0146,LVL_017,68,13,False,2023-03-01
STU_0146,LVL_044,66,1,False,2023-03-02
STU_0146,LVL_039,100,23,True,2023-03-03
STU_0146,LVL_016,65,23,False,2023-03-04
STU_0146,LVL_026,100,25,True,2023-03-05
STU_0146,LVL_043,88,6,True,2023-03-06
STU_0146,LVL_008,82,9,True,2023-03-07
STU_0146,LVL_010,86,1,True,2023-03-08
STU_0146,LVL_013,72,28,True,2023-03-09
STU_0146,LVL_002,63,15,False,2023-03-10
STU_0146,LVL_041,60,4,False,2023-03-11
STU_0146,LVL_020,73,3,True,2023-03-12
STU_0146,LVL_030,64,15,False,2023-03-13
STU_0146,LVL_032,49,5,False,2023-03-14
STU_0147,LVL_022,72,13,True,2023-01-08
STU_0147,LVL_038,99,9,True,2023-01-09
STU_0147,LVL_048,67,19,False,2023-01-10
STU_0147,LVL_025,100,7,True,2023-01-11
STU_0147,LVL_016,100,8,True,2023-01-12
STU_0147,LVL_028,81,1,True,2023-01-13
