student_id,college_id,college_tier,region,job_id,match_score,ai_trust_score,skill_score,verified_skill_count,years_exposure,match_score_biased,recommended,production_recommended
S0051,Tier1_Mumbai,1,rural,J008,0.7961,0.905,4.62,4,1.9,0.7196,1,1
S0051,Tier1_Mumbai,1,rural,J009,0.6038,0.905,4.62,4,1.9,0.5356,0,0
S0051,Tier1_Mumbai,1,rural,J010,0.6339,0.905,4.62,4,1.9,0.534,1,0
S0051,Tier1_Mumbai,1,rural,J011,1.0,0.905,4.62,4,1.9,0.9028,1,1
S0051,Tier1_Mumbai,1,rural,J012,0.8111,0.905,4.62,4,1.9,0.719,1,1
S0051,Tier1_Mumbai,1,rural,J013,0.6436,0.905,4.62,4,1.9,0.5718,1,0
S0051,Tier1_Mumbai,1,rural,J014,0.4544,0.905,4.62,4,1.9,0.3563,0,0
S0051,Tier1_Mumbai,1,rural,J015,0.7946,0.905,4.62,4,1.9,0.7334,1,1
S0051,Tier1_Mumbai,1,rural,J016,0.9629,0.905,4.62,4,1.9,0.8954,1,1
S0051,Tier1_Mumbai,1,rural,J017,0.7741,0.905,4.62,4,1.9,0.6894,1,1
S0051,Tier1_Mumbai,1,rural,J018,0.8708,0.905,4.62,4,1.9,0.7791,1,1
S0051,Tier1_Mumbai,1,rural,J019,0.5843,0.905,4.62,4,1.9,0.489,0,0
S0051,Tier1_Mumbai,1,rural,J020,0.7606,0.905,4.62,4,1.9,0.6886,1,1
S0051,Tier1_Mumbai,1,rural,J021,0.644,0.905,4.62,4,1.9,0.5684,1,0
S0051,Tier1_Mumbai,1,rural,J022,0.4813,0.905,4.62,4,1.9,0.4031,0,0
S0051,Tier1_Mumbai,1,rural,J023,0.7024,0.905,4.62,4,1.9,0.6413,1,1
S0051,Tier1_Mumbai,1,rural,J024,0.609,0.905,4.62,4,1.9,0.5144,0,0
S0051,Tier1_Mumbai,1,rural,J025,0.5823,0.905,4.62,4,1.9,0.5088,0,0
S0051,Tier1_Mumbai,1,rural,J026,0.6612,0.905,4.62,4,1.9,0.5932,1,0
S0051,Tier1_Mumbai,1,rural,J027,0.6668,0.905,4.62,4,1.9,0.5904,1,0
S0051,Tier1_Mumbai,1,rural,J028,0.8928,0.905,4.62,4,1.9,0.8044,1,1
S0051,Tier1_Mumbai,1,rural,J029,0.7031,0.905,4.62,4,1.9,0.6083,1,0
S0052,Tier3_Nashik,3,semi_urban,J000,0.2357,0.799,2.12,6,1.3,0.0847,0,0
S0052,Tier3_Nashik,3,semi_urban,J001,0.4307,0.799,2.12,6,1.3,0.2835,0,0
S0052,Tier3_Nashik,3,semi_urban,J002,0.335,0.799,2.12,6,1.3,0.1199,0,0
S0052,Tier3_Nashik,3,semi_urban,J003,0.2638,0.799,2.12,6,1.3,0.0833,0,0
S0052,Tier3_Nashik,3,semi_urban,J004,0.257,0.799,2.12,6,1.3,0.0928,0,0
S0052,Tier3_Nashik,3,semi_urban,J005,0.3409,0.799,2.12,6,1.3,0.1914,0,0
S0052,Tier3_Nashik,3,semi_urban,J006,0.2877,0.799,2.12,6,1.3,0.0681,0,0
S0052,Tier3_Nashik,3,semi_urban,J007,0.0157,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J008,0.279,0.799,2.12,6,1.3,0.1278,0,0
S0052,Tier3_Nashik,3,semi_urban,J009,0.0246,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J010,0.1088,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J011,0.5456,0.799,2.12,6,1.3,0.3918,0,0
S0052,Tier3_Nashik,3,semi_urban,J012,0.3211,0.799,2.12,6,1.3,0.1793,0,0
S0052,Tier3_Nashik,3,semi_urban,J013,0.1996,0.799,2.12,6,1.3,0.0474,0,0
S0052,Tier3_Nashik,3,semi_urban,J014,0.0342,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J015,0.3126,0.799,2.12,6,1.3,0.1474,0,0
S0052,Tier3_Nashik,3,semi_urban,J016,0.5007,0.799,2.12,6,1.3,0.3259,0,0
S0052,Tier3_Nashik,3,semi_urban,J017,0.3187,0.799,2.12,6,1.3,0.1466,0,0
S0052,Tier3_Nashik,3,semi_urban,J018,0.3363,0.799,2.12,6,1.3,0.1313,0,0
S0052,Tier3_Nashik,3,semi_urban,J019,0.138,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J020,0.2956,0.799,2.12,6,1.3,0.0855,0,0
S0052,Tier3_Nashik,3,semi_urban,J021,0.1927,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J022,0.1458,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J023,0.247,0.799,2.12,6,1.3,0.0991,0,0
S0052,Tier3_Nashik,3,semi_urban,J024,0.2364,0.799,2.12,6,1.3,0.0828,0,0
S0052,Tier3_Nashik,3,semi_urban,J025,0.1533,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J026,0.1313,0.799,2.12,6,1.3,0.0,0,0
S0052,Tier3_Nashik,3,semi_urban,J027,0.183,0.799,2.12,6,1.3,0.0435,0,0
S0052,Tier3_Nashik,3,semi_urban,J028,0.467,0.799,2.12,6,1.3,0.3285,0,0
S0052,Tier3_Nashik,3,semi_urban,J029,0.2665,0.799,2.12,6,1.3,0.0812,0,0
S0053,Tier2_Nagpur,2,urban,J000,0.2644,0.844,2.24,4,0.0,0.2644,0,0
S0053,Tier2_Nagpur,2,urban,J001,0.4412,0.844,2.24,4,0.0,0.4412,0,0
S0053,Tier2_Nagpur,2,urban,J002,0.3662,0.844,2.24,4,0.0,0.3662,0,0
S0053,Tier2_Nagpur,2,urban,J003,0.3571,0.844,2.24,4,0.0,0.3571,0,0
S0053,Tier2_Nagpur,2,urban,J004,0.2628,0.844,2.24,4,0.0,0.2628,0,0
S0053,Tier2_Nagpur,2,urban,J005,0.378,0.844,2.24,4,0.0,0.378,0,0
S0053,Tier2_Nagpur,2,urban,J006,0.2627,0.844,2.24,4,0.0,0.2627,0,0
S0053,Tier2_Nagpur,2,urban,J007,0.0947,0.844,2.24,4,0.0,0.0947,0,0
S0053,Tier2_Nagpur,2,urban,J008,0.2964,0.844,2.24,4,0.0,0.2964,0,0
S0053,Tier2_Nagpur,2,urban,J009,0.1719,0.844,2.24,4,0.0,0.1719,0,0
S0053,Tier2_Nagpur,2,urban,J010,0.1948,0.844,2.24,4,0.0,0.1948,0,0
S0053,Tier2_Nagpur,2,urban,J011,0.537,0.844,2.24,4,0.0,0.537,0,0
S0053,Tier2_Nagpur,2,urban,J012,0.2889,0.844,2.24,4,0.0,0.2889,0,0
S0053,Tier2_Nagpur,2,urban,J013,0.1888,0.844,2.24,4,0.0,0.1888,0,0
S0053,Tier2_Nagpur,2,urban,J014,0.2004,0.844,2.24,4,0.0,0.2004,0,0
S0053,Tier2_Nagpur,2,urban,J015,0.3363,0.844,2.24,4,0.0,0.3363,0,0
S0053,Tier2_Nagpur,2,urban,J016,0.4685,0.844,2.24,4,0.0,0.4685,0,0
S0053,Tier2_Nagpur,2,urban,J017,0.3628,0.844,2.24,4,0.0,0.3628,0,0
S0053,Tier2_Nagpur,2,urban,J018,0.5033,0.844,2.24,4,0.0,0.5033,0,0
S0053,Tier2_Nagpur,2,urban,J019,0.2301,0.844,2.24,4,0.0,0.2301,0,0
S0053,Tier2_Nagpur,2,urban,J020,0.3023,0.844,2.24,4,0.0,0.3023,0,0
S0053,Tier2_Nagpur,2,urban,J021,0.2033,0.844,2.24,4,0.0,0.2033,0,0
S0053,Tier2_Nagpur,2,urban,J022,0.1387,0.844,2.24,4,0.0,0.1387,0,0
S0053,Tier2_Nagpur,2,urban,J023,0.1861,0.844,2.24,4,0.0,0.1861,0,0
S0053,Tier2_Nagpur,2,urban,J024,0.2688,0.844,2.24,4,0.0,0.2688,0,0
S0053,Tier2_Nagpur,2,urban,J025,0.216,0.844,2.24,4,0.0,0.216,0,0
S0053,Tier2_Nagpur,2,urban,J026,0.2577,0.844,2.24,4,0.0,0.2577,0,0
S0053,Tier2_Nagpur,2,urban,J027,0.1515,0.844,2.24,4,0.0,0.1515,0,0
S0053,Tier2_Nagpur,2,urban,J028,0.4085,0.844,2.24,4,0.0,0.4085,0,0
S0053,Tier2_Nagpur,2,urban,J029,0.2865,0.844,2.24,4,0.0,0.2865,0,0
S0054,Tier3_Nashik,3,urban,J000,0.3076,0.642,1.77,3,2.1,0.1532,0,0
S0054,Tier3_Nashik,3,urban,J001,0.3219,0.642,1.77,3,2.1,0.1736,0,0
S0054,Tier3_Nashik,3,urban,J002,0.2561,0.642,1.77,3,2.1,0.098,0,0
S0054,Tier3_Nashik,3,urban,J003,0.2542,0.642,1.77,3,2.1,0.1005,0,0
S0054,Tier3_Nashik,3,urban,J004,0.0795,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J005,0.2289,0.642,1.77,3,2.1,0.0698,0,0
S0054,Tier3_Nashik,3,urban,J006,0.1712,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J007,0.0312,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J008,0.131,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J009,0.0,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J010,0.0991,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J011,0.4202,0.642,1.77,3,2.1,0.2323,0,0
S0054,Tier3_Nashik,3,urban,J012,0.2803,0.642,1.77,3,2.1,0.1483,0,0
S0054,Tier3_Nashik,3,urban,J013,0.0919,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J014,0.0443,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J015,0.2014,0.642,1.77,3,2.1,0.0511,0,0
S0054,Tier3_Nashik,3,urban,J016,0.5047,0.642,1.77,3,2.1,0.3726,0,0
S0054,Tier3_Nashik,3,urban,J017,0.1208,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J018,0.35,0.642,1.77,3,2.1,0.1597,0,0
S0054,Tier3_Nashik,3,urban,J019,0.1375,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J020,0.3078,0.642,1.77,3,2.1,0.1373,0,0
S0054,Tier3_Nashik,3,urban,J021,0.1504,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J022,0.0907,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J023,0.1715,0.642,1.77,3,2.1,0.0185,0,0
S0054,Tier3_Nashik,3,urban,J024,0.1373,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J025,0.0921,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J026,0.02,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J027,0.0,0.642,1.77,3,2.1,0.0,0,0
S0054,Tier3_Nashik,3,urban,J028,0.4607,0.642,1.77,3,2.1,0.2903,0,0
S0054,Tier3_Nashik,3,urban,J029,0.1504,0.642,1.77,3,2.1,0.0,0,0
S0055,Tier3_Nashik,3,urban,J000,0.3558,0.813,2.71,8,2.5,0.1451,0,0
S0055,Tier3_Nashik,3,urban,J001,0.3827,0.813,2.71,8,2.5,0.2294,0,0
S0055,Tier3_Nashik,3,urban,J002,0.4806,0.813,2.71,8,2.5,0.2685,0,0
S0055,Tier3_Nashik,3,urban,J003,0.3694,0.813,2.71,8,2.5,0.2253,0,0
S0055,Tier3_Nashik,3,urban,J004,0.3561,0.813,2.71,8,2.5,0.149,0,0
S0055,Tier3_Nashik,3,urban,J005,0.482,0.813,2.71,8,2.5,0.3339,0,0
S0055,Tier3_Nashik,3,urban,J006,0.4196,0.813,2.71,8,2.5,0.2501,0,0
S0055,Tier3_Nashik,3,urban,J007,0.158,0.813,2.71,8,2.5,0.0,0,0
S0055,Tier3_Nashik,3,urban,J008,0.3966,0.813,2.71,8,2.5,0.2561,0,0
S0055,Tier3_Nashik,3,urban,J009,0.1647,0.813,2.71,8,2.5,0.0,0,0
S0055,Tier3_Nashik,3,urban,J010,0.2471,0.813,2.71,8,2.5,0.0716,0,0
S0055,Tier3_Nashik,3,urban,J011,0.5967,0.813,2.71,8,2.5,0.4549,0,0
S0055,Tier3_Nashik,3,urban,J012,0.3935,0.813,2.71,8,2.5,0.1777,0,0
S0055,Tier3_Nashik,3,urban,J013,0.261,0.813,2.71,8,2.5,0.0807,0,0
S0055,Tier3_Nashik,3,urban,J014,0.1071,0.813,2.71,8,2.5,0.0,0,0
S0055,Tier3_Nashik,3,urban,J015,0.3128,0.813,2.71,8,2.5,0.1043,0,0
S0055,Tier3_Nashik,3,urban,J016,0.539,0.813,2.71,8,2.5,0.4057,0,0
S0055,Tier3_Nashik,3,urban,J017,0.4072,0.813,2.71,8,2.5,0.2519,0,0
S0055,Tier3_Nashik,3,urban,J018,0.4939,0.813,2.71,8,2.5,0.3323,0,0
S0055,Tier3_Nashik,3,urban,J019,0.2174,0.813,2.71,8,2.5,0.0383,0,0
S0055,Tier3_Nashik,3,urban,J020,0.4833,0.813,2.71,8,2.5,0.345,0,0
S0055,Tier3_Nashik,3,urban,J021,0.272,0.813,2.71,8,2.5,0.1058,0,0
S0055,Tier3_Nashik,3,urban,J022,0.2479,0.813,2.71,8,2.5,0.0442,0,0
S0055,Tier3_Nashik,3,urban,J023,0.3719,0.813,2.71,8,2.5,0.2247,0,0
S0055,Tier3_Nashik,3,urban,J024,0.3909,0.813,2.71,8,2.5,0.1972,0,0
S0055,Tier3_Nashik,3,urban,J025,0.2097,0.813,2.71,8,2.5,0.0372,0,0
S0055,Tier3_Nashik,3,urban,J026,0.2382,0.813,2.71,8,2.5,0.1,0,0
S0055,Tier3_Nashik,3,urban,J027,0.1509,0.813,2.71,8,2.5,0.0033,0,0
S0055,Tier3_Nashik,3,urban,J028,0.7321,0.813,2.71,8,2.5,0.5877,1,0
S0055,Tier3_Nashik,3,urban,J029,0.2961,0.813,2.71,8,2.5,0.1096,0,0
S0056,Tier2_Pune,2,rural,J000,0.3972,0.837,3.32,2,2.0,0.3337,0,0
S0056,Tier2_Pune,2,rural,J001,0.5056,0.837,3.32,2,2.0,0.4127,0,0
S0056,Tier2_Pune,2,rural,J002,0.5008,0.837,3.32,2,2.0,0.4085,0,0
S0056,Tier2_Pune,2,rural,J003,0.5712,0.837,3.32,2,2.0,0.508,0,0
S0056,Tier2_Pune,2,rural,J004,0.5167,0.837,3.32,2,2.0,0.4212,0,0
S0056,Tier2_Pune,2,rural,J005,0.5518,0.837,3.32,2,2.0,0.4534,0,0
S0056,Tier2_Pune,2,rural,J006,0.4016,0.837,3.32,2,2.0,0.3399,0,0
S0056,Tier2_Pune,2,rural,J007,0.1938,0.837,3.32,2,2.0,0.0958,0,0
S0056,Tier2_Pune,2,rural,J008,0.4914,0.837,3.32,2,2.0,0.4202,0,0
S0056,Tier2_Pune,2,rural,J009,0.3078,0.837,3.32,2,2.0,0.2212,0,0
S0056,Tier2_Pune,2,rural,J010,0.345,0.837,3.32,2,2.0,0.278,0,0
S0056,Tier2_Pune,2,rural,J011,0.7307,0.837,3.32,2,2.0,0.638,1,1
S0056,Tier2_Pune,2,rural,J012,0.5594,0.837,3.32,2,2.0,0.4657,0,0
S0056,Tier2_Pune,2,rural,J013,0.4478,0.837,3.32,2,2.0,0.3487,0,0
S0056,Tier2_Pune,2,rural,J014,0.2718,0.837,3.32,2,2.0,0.1721,0,0
S0056,Tier2_Pune,2,rural,J015,0.4845,0.837,3.32,2,2.0,0.4215,0,0
S0056,Tier2_Pune,2,rural,J016,0.7349,0.837,3.32,2,2.0,0.6486,1,1
S0056,Tier2_Pune,2,rural,J017,0.4862,0.837,3.32,2,2.0,0.4153,0,0
S0056,Tier2_Pune,2,rural,J018,0.728,0.837,3.32,2,2.0,0.663,1,1
S0056,Tier2_Pune,2,rural,J019,0.4351,0.837,3.32,2,2.0,0.3691,0,0
S0056,Tier2_Pune,2,rural,J020,0.4325,0.837,3.32,2,2.0,0.335,0,0
S0056,Tier2_Pune,2,rural,J021,0.3419,0.837,3.32,2,2.0,0.2546,0,0
S0056,Tier2_Pune,2,rural,J022,0.3038,0.837,3.32,2,2.0,0.2418,0,0
S0056,Tier2_Pune,2,rural,J023,0.3968,0.837,3.32,2,2.0,0.2974,0,0
S0056,Tier2_Pune,2,rural,J024,0.5054,0.837,3.32,2,2.0,0.4131,0,0
S0056,Tier2_Pune,2,rural,J025,0.4132,0.837,3.32,2,2.0,0.3408,0,0
S0056,Tier2_Pune,2,rural,J026,0.4146,0.837,3.32,2,2.0,0.3358,0,0
S0056,Tier2_Pune,2,rural,J027,0.3614,0.837,3.32,2,2.0,0.2723,0,0
S0056,Tier2_Pune,2,rural,J028,0.73,0.837,3.32,2,2.0,0.643,1,1
S0056,Tier2_Pune,2,rural,J029,0.5456,0.837,3.32,2,2.0,0.4671,0,0
S0057,Tier2_Nagpur,2,urban,J000,0.4587,0.681,3.24,3,0.8,0.4587,0,0
S0057,Tier2_Nagpur,2,urban,J001,0.5466,0.681,3.24,3,0.8,0.5466,0,0
S0057,Tier2_Nagpur,2,urban,J002,0.6352,0.681,3.24,3,0.8,0.6352,1,1
S0057,Tier2_Nagpur,2,urban,J003,0.495,0.681,3.24,3,0.8,0.495,0,0
S0057,Tier2_Nagpur,2,urban,J004,0.366,0.681,3.24,3,0.8,0.366,0,0
S0057,Tier2_Nagpur,2,urban,J005,0.5193,0.681,3.24,3,0.8,0.5193,0,0
S0057,Tier2_Nagpur,2,urban,J006,0.4884,0.681,3.24,3,0.8,0.4884,0,0
S0057,Tier2_Nagpur,2,urban,J007,0.3531,0.681,3.24,3,0.8,0.3531,0,0
S0057,Tier2_Nagpur,2,urban,J008,0.4867,0.681,3.24,3,0.8,0.4867,0,0
S0057,Tier2_Nagpur,2,urban,J009,0.3746,0.681,3.24,3,0.8,0.3746,0,0
S0057,Tier2_Nagpur,2,urban,J010,0.2647,0.681,3.24,3,0.8,0.2647,0,0
S0057,Tier2_Nagpur,2,urban,J011,0.7024,0.681,3.24,3,0.8,0.7024,1,1
S0057,Tier2_Nagpur,2,urban,J012,0.5232,0.681,3.24,3,0.8,0.5232,0,0
S0057,Tier2_Nagpur,2,urban,J013,0.3809,0.681,3.24,3,0.8,0.3809,0,0
S0057,Tier2_Nagpur,2,urban,J014,0.3924,0.681,3.24,3,0.8,0.3924,0,0
S0057,Tier2_Nagpur,2,urban,J015,0.5219,0.681,3.24,3,0.8,0.5219,0,0
S0057,Tier2_Nagpur,2,urban,J016,0.6668,0.681,3.24,3,0.8,0.6668,1,1
S0057,Tier2_Nagpur,2,urban,J017,0.4725,0.681,3.24,3,0.8,0.4725,0,0
S0057,Tier2_Nagpur,2,urban,J018,0.5691,0.681,3.24,3,0.8,0.5691,0,0
S0057,Tier2_Nagpur,2,urban,J019,0.3432,0.681,3.24,3,0.8,0.3432,0,0
S0057,Tier2_Nagpur,2,urban,J020,0.5384,0.681,3.24,3,0.8,0.5384,0,0
S0057,Tier2_Nagpur,2,urban,J021,0.3678,0.681,3.24,3,0.8,0.3678,0,0
S0057,Tier2_Nagpur,2,urban,J022,0.2858,0.681,3.24,3,0.8,0.2858,0,0
S0057,Tier2_Nagpur,2,urban,J023,0.5007,0.681,3.24,3,0.8,0.5007,0,0
S0057,Tier2_Nagpur,2,urban,J024,0.5202,0.681,3.24,3,0.8,0.5202,0,0
S0057,Tier2_Nagpur,2,urban,J025,0.407,0.681,3.24,3,0.8,0.407,0,0
S0057,Tier2_Nagpur,2,urban,J026,0.3224,0.681,3.24,3,0.8,0.3224,0,0
S0057,Tier2_Nagpur,2,urban,J027,0.3152,0.681,3.24,3,0.8,0.3152,0,0
S0057,Tier2_Nagpur,2,urban,J028,0.665,0.681,3.24,3,0.8,0.665,1,1
S0057,Tier2_Nagpur,2,urban,J029,0.4215,0.681,3.24,3,0.8,0.4215,0,0
S0058,Tier1_Mumbai,1,semi_urban,J000,0.6116,0.817,4.51,8,2.0,0.6116,0,0
S0058,Tier1_Mumbai,1,semi_urban,J001,0.7409,0.817,4.51,8,2.0,0.7409,1,1
S0058,Tier1_Mumbai,1,semi_urban,J002,0.7381,0.817,4.51,8,2.0,0.7381,1,1
S0058,Tier1_Mumbai,1,semi_urban,J003,0.6396,0.817,4.51,8,2.0,0.6396,1,1
S0058,Tier1_Mumbai,1,semi_urban,J004,0.6208,0.817,4.51,8,2.0,0.6208,1,1
S0058,Tier1_Mumbai,1,semi_urban,J005,0.8015,0.817,4.51,8,2.0,0.8015,1,1
S0058,Tier1_Mumbai,1,semi_urban,J006,0.7668,0.817,4.51,8,2.0,0.7668,1,1
S0058,Tier1_Mumbai,1,semi_urban,J007,0.4864,0.817,4.51,8,2.0,0.4864,0,0
S0058,Tier1_Mumbai,1,semi_urban,J008,0.7326,0.817,4.51,8,2.0,0.7326,1,1
S0058,Tier1_Mumbai,1,semi_urban,J009,0.5534,0.817,4.51,8,2.0,0.5534,0,0
S0058,Tier1_Mumbai,1,semi_urban,J010,0.5791,0.817,4.51,8,2.0,0.5791,0,0
S0058,Tier1_Mumbai,1,semi_urban,J011,0.971,0.817,4.51,8,2.0,0.971,1,1
S0058,Tier1_Mumbai,1,semi_urban,J012,0.7926,0.817,4.51,8,2.0,0.7926,1,1
S0058,Tier1_Mumbai,1,semi_urban,J013,0.6622,0.817,4.51,8,2.0,0.6622,1,1
S0058,Tier1_Mumbai,1,semi_urban,J014,0.489,0.817,4.51,8,2.0,0.489,0,0
S0058,Tier1_Mumbai,1,semi_urban,J015,0.7359,0.817,4.51,8,2.0,0.7359,1,1
S0058,Tier1_Mumbai,1,semi_urban,J016,0.8474,0.817,4.51,8,2.0,0.8474,1,1
S0058,Tier1_Mumbai,1,semi_urban,J017,0.6595,0.817,4.51,8,2.0,0.6595,1,1
S0058,Tier1_Mumbai,1,semi_urban,J018,0.8667,0.817,4.51,8,2.0,0.8667,1,1
S0058,Tier1_Mumbai,1,semi_urban,J019,0.5536,0.817,4.51,8,2.0,0.5536,0,0
S0058,Tier1_Mumbai,1,semi_urban,J020,0.7398,0.817,4.51,8,2.0,0.7398,1,1
S0058,Tier1_Mumbai,1,semi_urban,J021,0.6876,0.817,4.51,8,2.0,0.6876,1,1
S0058,Tier1_Mumbai,1,semi_urban,J022,0.5104,0.817,4.51,8,2.0,0.5104,0,0
S0058,Tier1_Mumbai,1,semi_urban,J023,0.678,0.817,4.51,8,2.0,0.678,1,1
S0058,Tier1_Mumbai,1,semi_urban,J024,0.6301,0.817,4.51,8,2.0,0.6301,1,1
S0058,Tier1_Mumbai,1,semi_urban,J025,0.5946,0.817,4.51,8,2.0,0.5946,0,0
S0058,Tier1_Mumbai,1,semi_urban,J026,0.5393,0.817,4.51,8,2.0,0.5393,0,0
S0058,Tier1_Mumbai,1,semi_urban,J027,0.5859,0.817,4.51,8,2.0,0.5859,0,0
S0058,Tier1_Mumbai,1,semi_urban,J028,0.8999,0.817,4.51,8,2.0,0.8999,1,1
S0058,Tier1_Mumbai,1,semi_urban,J029,0.7504,0.817,4.51,8,2.0,0.7504,1,1
S0059,Tier1_Mumbai,1,semi_urban,J000,0.3005,0.818,2.56,7,2.2,0.3005,0,0
S0059,Tier1_Mumbai,1,semi_urban,J001,0.3883,0.818,2.56,7,2.2,0.3883,0,0
S0059,Tier1_Mumbai,1,semi_urban,J002,0.3761,0.818,2.56,7,2.2,0.3761,0,0
S0059,Tier1_Mumbai,1,semi_urban,J003,0.3795,0.818,2.56,7,2.2,0.3795,0,0
S0059,Tier1_Mumbai,1,semi_urban,J004,0.3036,0.818,2.56,7,2.2,0.3036,0,0
S0059,Tier1_Mumbai,1,semi_urban,J005,0.4525,0.818,2.56,7,2.2,0.4525,0,0
S0059,Tier1_Mumbai,1,semi_urban,J006,0.4427,0.818,2.56,7,2.2,0.4427,0,0
S0059,Tier1_Mumbai,1,semi_urban,J007,0.2403,0.818,2.56,7,2.2,0.2403,0,0
S0059,Tier1_Mumbai,1,semi_urban,J008,0.3514,0.818,2.56,7,2.2,0.3514,0,0
S0059,Tier1_Mumbai,1,semi_urban,J009,0.1709,0.818,2.56,7,2.2,0.1709,0,0
S0059,Tier1_Mumbai,1,semi_urban,J010,0.2643,0.818,2.56,7,2.2,0.2643,0,0
S0059,Tier1_Mumbai,1,semi_urban,J011,0.5409,0.818,2.56,7,2.2,0.5409,0,0
S0059,Tier1_Mumbai,1,semi_urban,J012,0.4611,0.818,2.56,7,2.2,0.4611,0,0
S0059,Tier1_Mumbai,1,semi_urban,J013,0.3129,0.818,2.56,7,2.2,0.3129,0,0
S0059,Tier1_Mumbai,1,semi_urban,J014,0.1636,0.818,2.56,7,2.2,0.1636,0,0
S0059,Tier1_Mumbai,1,semi_urban,J015,0.4371,0.818,2.56,7,2.2,0.4371,0,0
S0059,Tier1_Mumbai,1,semi_urban,J016,0.6509,0.818,2.56,7,2.2,0.6509,1,1
S0059,Tier1_Mumbai,1,semi_urban,J017,0.3573,0.818,2.56,7,2.2,0.3573,0,0
S0059,Tier1_Mumbai,1,semi_urban,J018,0.5411,0.818,2.56,7,2.2,0.5411,0,0
S0059,Tier1_Mumbai,1,semi_urban,J019,0.3342,0.818,2.56,7,2.2,0.3342,0,0
S0059,Tier1_Mumbai,1,semi_urban,J020,0.4152,0.818,2.56,7,2.2,0.4152,0,0
S0059,Tier1_Mumbai,1,semi_urban,J021,0.2608,0.818,2.56,7,2.2,0.2608,0,0
S0059,Tier1_Mumbai,1,semi_urban,J022,0.2051,0.818,2.56,7,2.2,0.2051,0,0
S0059,Tier1_Mumbai,1,semi_urban,J023,0.3226,0.818,2.56,7,2.2,0.3226,0,0
S0059,Tier1_Mumbai,1,semi_urban,J024,0.3489,0.818,2.56,7,2.2,0.3489,0,0
S0059,Tier1_Mumbai,1,semi_urban,J025,0.191,0.818,2.56,7,2.2,0.191,0,0
S0059,Tier1_Mumbai,1,semi_urban,J026,0.1457,0.818,2.56,7,2.2,0.1457,0,0
S0059,Tier1_Mumbai,1,semi_urban,J027,0.1604,0.818,2.56,7,2.2,0.1604,0,0
S0059,Tier1_Mumbai,1,semi_urban,J028,0.5346,0.818,2.56,7,2.2,0.5346,0,0
S0059,Tier1_Mumbai,1,semi_urban,J029,0.3166,0.818,2.56,7,2.2,0.3166,0,0
S0060,Tier2_Nagpur,2,semi_urban,J000,0.5137,0.684,3.5,2,2.7,0.5137,0,0
S0060,Tier2_Nagpur,2,semi_urban,J001,0.5816,0.684,3.5,2,2.7,0.5816,0,0
S0060,Tier2_Nagpur,2,semi_urban,J002,0.6178,0.684,3.5,2,2.7,0.6178,0,0
S0060,Tier2_Nagpur,2,semi_urban,J003,0.4748,0.684,3.5,2,2.7,0.4748,0,0
S0060,Tier2_Nagpur,2,semi_urban,J004,0.4049,0.684,3.5,2,2.7,0.4049,0,0
S0060,Tier2_Nagpur,2,semi_urban,J005,0.6374,0.684,3.5,2,2.7,0.6374,1,1
S0060,Tier2_Nagpur,2,semi_urban,J006,0.5297,0.684,3.5,2,2.7,0.5297,0,0
S0060,Tier2_Nagpur,2,semi_urban,J007,0.3018,0.684,3.5,2,2.7,0.3018,0,0
S0060,Tier2_Nagpur,2,semi_urban,J008,0.5441,0.684,3.5,2,2.7,0.5441,0,0
