candidate_id,job_id,skill_match,exp_match,location_match,feature_age_days,clicked,applied,shortlisted,relevance,feature_ts
186,49,0.5989031960586229,0.20548606279957643,1,7.808635365379974,0,0,0,0,1785519592.804503
278,74,0.5922425965663154,0.17222737940052393,1,0.10264351915641595,0,0,0,0,1786185390.5000167
22,33,0.6144239079164255,0.5236724033964302,1,0.8110393635204172,0,0,0,0,1786124185.0990636
43,119,0.34195701306856685,0.3124603649456451,1,11.829953537382076,1,0,0,1,1785172150.914442
135,80,0.8889336523894885,0.3864408046048127,1,4.468475671255884,0,0,0,0,1785808182.6020753
75,70,0.7971741376681094,0.1771125504085342,1,3.1262399767902105,0,0,0,0,1785924151.7660773
188,67,0.1653454020045725,0.36138386955800006,1,9.642440396977133,0,0,0,0,1785361152.049773
235,54,0.8120617924787005,0.11154324049989969,0,1.9352883872340885,0,0,0,0,1786027049.983415
319,33,0.3295948529944336,0.3098754011887479,1,0.3912514907855297,1,1,0,2,1786160454.771268
7,82,0.2714744670356307,0.4941014975248034,1,4.76279994599086,1,0,0,1,1785782752.9847383
8,111,0.8806886711312354,0.46497201280183387,0,1.0022166981473033,0,0,0,0,1786107667.377352
32,64,0.2454125564285889,0.33303248635401,0,3.1549327898563146,0,0,0,0,1785921672.7070284
47,93,0.45172833069125,0.2849645667264345,1,4.760999187965994,1,0,0,1,1785782908.5702317
51,100,0.6240745893164945,0.4465651191040388,1,10.393125131187848,1,0,0,1,1785296292.8887372
28,67,0.41000648927417777,0.3624088519618733,1,2.0056310560361186,0,0,0,0,1786020972.3768303
261,92,0.7633824923448033,0.27754174122296527,1,12.77788186540656,0,0,0,0,1785090249.9069006
303,50,0.5074937527665254,0.1468603790081512,0,2.3724317861633963,0,0,0,0,1785989280.7937474
106,38,0.797914650102571,0.6870939781504632,0,2.702490328437406,1,1,0,2,1785960763.735695
46,51,0.28909663260719676,0.17976133884724663,1,0.7229202829924896,1,0,0,1,1786131798.5876212
294,6,0.8642366696154367,0.10973784050957718,1,4.6043274862271675,0,0,0,0,1785796445.005262
366,114,0.6611000735836868,0.10027319985174404,1,15.36070735574019,0,0,0,0,1784867093.784536
3,107,0.509056157828074,0.6583495395769408,0,2.5359738121918127,1,0,0,1,1785975150.7626984
283,42,0.22035286977946242,0.17654650433988897,1,5.001323891476895,1,0,0,1,1785762144.5158482
334,74,0.9506615177212556,0.47167895958437356,1,1.4437572353014736,1,0,0,1,1786069518.274942
218,51,0.8032803041819933,0.13466852538030885,1,6.2541455524352205,0,0,0,0,1785653900.7243414
166,54,0.8992066979587116,0.08169529299858326,0,1.6842730169077555,0,0,0,0,1786048737.711411
66,6,0.6168847926794104,0.18204628753168095,0,8.30744298474187,0,0,0,0,1785476495.8261902
42,89,0.4018847574854784,0.1749867035952211,1,1.1875200077833052,1,1,0,2,1786091657.1713994
177,29,0.3174454062648418,0.07526435154634228,0,2.000288665856119,0,0,0,0,1786021433.959342
283,79,0.6229495034396306,0.26950392584952076,0,4.971473922938409,1,0,0,1,1785764723.55313
339,105,0.5033024088359825,0.10425718202133612,0,4.273890221017236,0,0,0,0,1785824994.784976
251,79,0.48913244266263367,0.11922429205964812,0,2.3403511839083313,0,0,0,0,1785992052.5577822
124,79,0.47791459470043784,0.057725845837367645,1,6.707647482911047,0,0,0,0,1785614718.1575484
328,17,0.7153343091864358,0.442506710666462,0,1.0288223814157265,0,0,0,0,1786105368.6463175
150,49,0.3927157330091809,0.3640228739871414,0,12.41974848706532,0,0,0,0,1785121192.6307895
158,60,0.5169385204490081,0.14794399115581158,0,6.048774475204172,0,0,0,0,1785671644.7854142
352,26,0.314764830649626,0.5658512581679511,1,1.1394453204644448,0,0,0,0,1786095810.8243837
169,47,0.6454595736348313,0.3599977657626235,1,9.499770395170891,1,0,0,1,1785373478.737929
253,95,0.6448441979116433,0.42128904171712156,1,0.8652671808656125,0,0,0,0,1786119499.815645
234,70,0.6902353100846343,0.012934603139815436,0,9.94721890557981,0,0,0,0,1785334819.1866298
356,18,0.638666315020941,0.19086338209066583,0,8.33901214857901,0,0,0,0,1785473768.2504346
233,79,0.3181447864865488,0.6898466674281629,0,8.250401933029481,0,0,0,0,1785481424.173058
287,59,0.17112323415622324,0.16436861825137458,0,1.6384765210722139,1,0,0,1,1786052694.5286512
69,65,0.5529820478089851,0.20858772635251532,1,2.3529768147235033,1,0,0,1,1785990961.7032797
303,96,0.45806489221098506,0.7357930357915059,1,6.720043370073801,1,1,1,3,1785613647.1528976
394,90,0.749643472639935,0.05646503220886276,1,2.889904084087394,1,0,0,1,1785944571.1872067
209,51,0.519146174565442,0.3553591256091608,1,2.585799248004955,0,0,0,0,1785970845.8450441
190,34,0.526541449892963,0.7223299271638005,0,1.5993056198012214,0,0,0,0,1786056078.894521
122,17,0.2562553386816638,0.061069785670721174,0,1.0640786957831605,0,0,0,0,1786102322.5007563
112,41,0.34220838818536775,0.4854660760836537,1,0.5805222952793749,0,0,0,0,1786144101.7737596
33,7,0.26346617024677926,0.5233459121876399,1,3.0164572559533873,0,0,0,0,1785933636.9931574
226,4,0.40941519099990714,0.3038340933864613,1,1.8948611579650578,0,0,0,0,1786030542.8960238
163,36,0.7613645164706959,0.1382433263019556,1,20.5558315519568,0,0,0,0,1784418235.0539827
96,50,0.7772344215704201,0.4056931938258614,0,15.298678269938424,0,0,0,0,1784872453.0975492
361,67,0.7766370144324386,0.7558939583456465,1,2.6379955997628586,1,1,1,3,1785966336.0802524
145,102,0.4793717063432695,0.29445569056867393,1,5.913724740054983,1,0,0,1,1785683313.0825312
211,80,0.5223343869736256,0.24203578496701608,0,5.078196895894194,1,0,0,1,1785755502.6882665
307,9,0.19184953988774295,0.328043345509906,1,3.7133818835635464,0,0,0,0,1785873422.705332
321,76,0.44629420330513175,0.5117875885073432,0,4.297484774192028,0,0,0,0,1785822956.2155817
0,44,0.564506822084948,0.27273549478070336,1,2.710515120216754,1,0,0,1,1785960070.393685
121,22,0.7071778091399162,0.25719250100202995,1,8.159278591306565,1,0,0,1,1785489297.229783
4,41,0.5385686579782459,0.47370942152889817,1,10.571816653026616,0,0,0,0,1785280853.9412503
119,4,0.3793874105073416,0.8445490546572503,1,0.08314705452263124,0,0,0,0,1786187074.9945612
337,75,0.35738978028879564,0.6199901976979918,1,15.426616940241582,0,0,0,0,1784861399.196435
77,1,0.7149683133559843,0.21869293703109394,1,4.956693415251775,1,1,0,2,1785766000.588994
180,1,0.0742366173340148,0.4910231438663024,0,8.857428888102389,0,0,0,0,1785428977.0441399
347,54,0.45472961932989897,0.25503457302013255,1,0.4961728752715221,0,0,0,0,1786151389.5636485
266,26,0.5985342664157772,0.3764113214882818,1,15.671086890383052,0,0,0,0,1784840276.9927428
202,47,0.2930759633860124,0.30045041956036506,1,1.3384360807770193,0,0,0,0,1786078618.0226927
368,103,0.39724906102195445,0.8087224502138635,1,6.09661554772514,0,0,0,0,1785667511.3167484
351,66,0.6562369342670796,0.5532869424334049,0,1.87567730158973,1,0,0,1,1786032200.3812146
238,106,0.6696988648966139,0.414895090030894,1,22.45183094583082,1,0,0,1,1784254420.706352
228,35,0.24015368384240723,0.6191436651598891,1,4.221066192037571,0,0,0,0,1785829558.7810798
218,16,0.745351746266856,0.39864647782256274,0,1.130893615539677,0,0,0,0,1786096549.6916893
191,112,0.28927583082568875,0.23278663635608135,1,14.508918871717349,0,0,0,0,1784940688.3095555
188,40,0.7641598891230256,0.4528135714541019,0,4.729783979593637,0,0,0,0,1785785605.564235
92,112,0.8601437930018068,0.32545773979159814,1,1.4964065385194556,0,0,0,0,1786064969.3751438
325,63,0.49916126365389224,0.26642329351311544,1,7.776069970353121,0,0,0,0,1785522406.4546332
5,35,0.2069711283195613,0.9383354835575095,1,12.7614696720985,0,0,0,0,1785091667.9204025
339,112,0.8567124083998053,0.726768309086881,0,5.054117960648478,0,0,0,0,1785757583.1082718
300,73,0.3744514505516976,0.3712174367594151,1,0.6543754591301415,1,0,0,1,1786137720.860403
146,81,0.5486414941814219,0.24641489188948926,0,5.811192755325933,0,0,0,0,1785692171.8460116
260,37,0.15350985377511533,0.33051951706858546,1,0.08557043671008886,0,0,0,0,1786186865.61434
232,74,0.7537998559591961,0.2564362611144354,0,2.0861694640945703,0,0,0,0,1786014013.858374
49,14,0.28983615159248816,0.2764636436298029,0,2.948454622020505,0,0,0,0,1785939512.4207294
329,88,0.7360511155692692,0.4401675188800968,1,2.43835203486092,1,1,0,2,1785983585.2842598
117,13,0.6374813939981347,0.5902867660208202,1,3.0526257024159364,0,0,0,0,1785930512.0393832
161,35,0.8487888593221697,0.24990254925191144,1,8.164367682388253,0,0,0,0,1785488857.5323136
309,90,0.3131028914088706,0.9105143741834929,0,8.624967585867227,0,0,0,0,1785449061.7006528
15,59,0.26021465354631373,0.14402711802442308,0,3.937220133758949,0,0,0,0,1785854083.0805151
327,94,0.37407408667683395,0.2578230112862071,1,4.687319033292487,0,0,0,0,1785789274.5355954
273,96,0.8915350191189463,0.10433050452485323,1,3.664507087377571,1,1,1,3,1785877645.4877224
388,100,0.3579626406120386,0.37627699786631547,1,8.630139636783605,0,0,0,0,1785448614.8354537
3,38,0.11308675429068628,0.8717271242424613,1,10.96289738352773,0,0,0,0,1785247064.5661352
110,54,0.303409953691191,0.5614428642356861,0,13.145751357904116,0,0,0,0,1785058465.982749
252,115,0.7154547095206933,0.3784086201004996,1,5.415052614108605,0,0,0,0,1785726398.3542128
346,21,0.6033779422125256,0.1582472086081533,1,0.14926922201020681,0,0,0,0,1786181362.0392902
335,12,0.6255160733149607,0.12143096600582391,0,18.361477536567893,0,0,0,0,1784607827.2409124
394,88,0.26911724115541374,0.3096866753881186,1,2.9869903760445293,1,0,0,1,1785936182.9315815
351,75,0.7852436069250958,0.05644820844909283,1,2.7811456710045808,1,0,0,1,1785953967.914097
183,0,0.7094028957076842,0.0770957535454662,1,0.42745859806917313,0,0,0,0,1786157326.4771986
277,118,0.6187381538925805,0.45547331366893035,0,9.575796245941476,0,0,0,0,1785366910.1044226
332,41,0.17913201483523528,0.3971690144788012,0,16.24671366097417,0,0,0,0,1784790542.8397636
375,57,0.26887356442227517,0.27903742110360613,0,10.116615398000508,0,0,0,0,1785320183.3296847
115,28,0.4701160661699063,0.5260221080328932,1,0.8015153647396972,1,0,0,1,1786125007.9725583
125,51,0.6908174659676364,0.8043715110833237,1,1.8439921544820272,1,1,0,2,1786034937.9779246
231,98,0.21257760007348162,0.41044108712680805,0,0.5934689759775119,0,0,0,0,1786142983.1805475
338,52,0.4229351206780989,0.25058104150369837,1,0.21172695628474386,0,0,0,0,1786175965.6910489
137,25,0.9220717340244293,0.17040007695707846,1,3.182670453441052,0,0,0,0,1785919276.1728945
204,45,0.5632162979472543,0.29345537511485015,0,3.703327375471411,0,0,0,0,1785874291.4148312
322,8,0.39309624814066707,0.6309744144510563,0,8.985326680411918,1,0,0,1,1785417926.6748843
143,34,0.1328993974888385,0.8118680965731282,1,2.2942971627498725,0,0,0,0,1785996031.6252103
100,78,0.27359069945261844,0.49278988501941035,1,2.1837315030775954,1,0,0,1,1786005584.498206
180,47,0.13127796569400269,0.4243501435993004,1,3.788521216386706,0,0,0,0,1785866930.666976
135,13,0.7679782481325989,0.35230490868479636,1,5.3187335212690385,0,0,0,0,1785734720.3238342
262,10,0.042025989806530814,0.36310047742481993,1,4.697110229693791,1,0,0,1,1785788428.5762262
184,16,0.21513417346630484,0.58072422816201,0,0.14669240824072316,0,0,0,0,1786181584.6759999
190,14,0.3900333334020593,0.5305690838363349,1,2.7297559603279242,0,0,0,0,1785958407.9850996
256,100,0.48570188288190125,0.2605446501831996,1,13.910763344459887,0,0,0,0,1784992368.9471104
21,67,0.9169884552523803,0.6051376049086432,1,5.7783762497645235,1,1,0,2,1785695007.1920922
362,39,0.408061075983123,0.3861219561840896,0,3.4335202675406693,0,0,0,0,1785897602.7489564
343,75,0.6236422367508702,0.4529828716398639,1,8.733546799258256,0,0,0,0,1785439680.456616
21,108,0.4732194687941868,0.5909693868058551,1,4.364649856924955,0,0,0,0,1785817153.1524336
50,13,0.07140582678168807,0.7234576962927758,0,1.7814611232688107,0,0,0,0,1786040340.6590214
141,105,0.18609437855029923,0.49177976000114126,0,5.6980101178221885,0,0,0,0,1785701950.825892
196,19,0.24660796997282178,0.6650951312172845,0,1.2177776241971892,0,0,0,0,1786089042.9133413
61,112,0.12856578962740017,0.6134193946851317,0,5.92265978766369,0,0,0,0,1785682541.0944178
190,119,0.07248354426931267,0.3638525942122232,0,0.30018362611270394,0,0,0,0,1786168323.0347757
248,26,0.18435341312333253,0.6402802888400219,1,2.86154788322765,0,0,0,0,1785947021.162961
71,47,0.9566521100664038,0.13564915801252578,0,0.2875190128925004,0,0,0,0,1786169417.2573578
250,23,0.8537283403009311,0.29930286786641086,1,5.218596287385408,1,0,0,1,1785743372.1808417
276,86,0.8412317936157588,0.3094716377320164,0,6.485971029527339,0,0,0,0,1785633871.0031207
327,29,0.6995010913729526,0.5857232696687587,1,0.29799857823403175,0,0,0,0,1786168511.8229125
167,46,0.5903996489349899,0.6169564979311575,0,4.947790065020302,0,0,0,0,1785766769.838454
25,57,0.45240230078082044,0.174343207405937,1,3.9663747273192,0,0,0,0,1785851564.1236315
232,103,0.1956823801209003,0.11916910297233202,0,3.692361788789489,0,0,0,0,1785875238.8415205
376,43,0.3747056944669742,0.8872104954435598,0,3.1419505771223983,1,1,0,2,1785922794.3702085
398,69,0.5264019531300899,0.40530196145743475,1,6.0831787163138396,0,0,0,0,1785668672.2589824
10,4,0.7051911761158274,0.04939174170403517,1,2.473449979776488,0,0,0,0,1785980552.821819
321,23,0.8806585703821025,0.3395521544014058,1,11.173397917158372,1,1,0,2,1785228877.3200293
203,92,0.7689673679574704,0.5725748753008304,0,2.2964220395710435,1,0,0,1,1785995848.035853
209,56,0.5777162292102194,0.2271968729743242,1,2.4436153302932833,1,0,0,1,1785983130.5355346
18,115,0.30780177938249575,0.14074504394118761,1,2.135281534472224,0,0,0,0,1786009770.5754936
282,55,0.6135813043497504,0.16147961009053474,1,3.5439938194368237,0,0,0,0,1785888057.8340726
307,16,0.2342769813310493,0.5555794084761246,0,1.4359732240268988,0,0,0,0,1786070190.813516
395,94,0.2984007562362886,0.27770031282781876,1,4.955496731904653,1,0,0,1,1785766103.9824352
289,36,0.29861220809757866,0.16459941289766147,0,20.36217822548125,0,0,0,0,1784434966.7013903
35,111,0.658400553323908,0.41406954511460076,0,0.9569404431143644,0,0,0,0,1786111579.2457867
209,93,0.3475542238741759,0.3175812267609935,1,0.6430086095336593,0,0,0,0,1786138702.9562082
140,1,0.9186536026535158,0.33427530904074654,0,3.391643634587789,1,0,0,1,1785901220.8900435
231,36,0.8142526472311818,0.03868159197884738,0,1.2839716020141343,0,0,0,0,1786083323.7536578
286,94,0.207558745235573,0.10644712473421497,1,0.3146187034970267,0,0,0,0,1786167075.8440897
265,42,0.17985096188275068,0.6446599764973471,0,32.787683025120685,0,0,0,0,1783361403.0867014
303,20,0.18538273841137304,0.31382373602982055,0,7.802775379278492,1,1,0,2,1785520099.1073022
90,18,0.42844309328398245,0.5619541265188819,0,4.1301580045642385,0,0,0,0,1785837413.2484775
67,60,0.4157412145608304,0.22225611538766202,1,1.0767462890724926,0,0,0,0,1786101228.020696
123,18,0.5090586489659223,0.6866436533798266,1,0.8578087830580032,0,0,0,0,1786120144.2212157
101,77,0.3516584539691523,0.39336867760698013,1,5.290458483638368,1,1,1,3,1785737163.2870855
283,69,0.6800770999164344,0.09279511557660175,1,3.2550848308011253,1,0,0,1,1785913019.5706906
77,110,0.6973775848362351,0.2558842403003092,1,1.5532597791870586,0,0,0,0,1786060057.25515
67,99,0.6841165659469252,0.6354447946458259,1,3.7018642009928553,0,0,0,0,1785874417.833106
147,37,0.4362805353951609,0.24688505791750467,0,3.4809466083539204,0,0,0,0,1785893505.11311
356,62,0.5921149651904573,0.5197571592725196,0,6.373991212474877,0,0,0,0,1785643546.059314
188,27,0.3277102183278352,0.382910237073915,1,4.024460680422287,0,0,0,0,1785846545.4972835
187,110,0.4595219002632329,0.43664008743700716,1,17.211300098016505,1,0,0,1,1784707202.5716033
185,3,0.19827588797843884,0.35713847758903033,0,0.08713664251253418,1,0,0,1,1786186730.2941587
288,26,0.40315192929798466,0.5487900328504804,1,2.402114321056163,1,0,0,1,1785986716.2227325
18,118,0.41050463544360827,0.30428498076703936,1,2.6463976138154344,0,0,0,0,1785965610.146238
328,6,0.2639795289068461,0.1382286826064094,0,7.5694667632943435,0,0,0,0,1785540256.9717233
159,11,0.3064025356912202,0.45539157138609665,1,8.28015310751027,0,0,0,0,1785478853.671583
396,53,0.6193819749106316,0.1858569603758634,0,4.54678269148369,0,0,0,0,1785801416.8755276
319,67,0.5974859424596056,0.5699869090179177,1,7.620680686746254,0,0,0,0,1785535832.088737
365,116,0.7124040324843885,0.06077432981710733,0,17.34808444640852,0,0,0,0,1784695384.403902
86,102,0.553074908240248,0.744455512493294,0,4.379237229711602,0,0,0,0,1785815892.8034248
216,113,0.35723014402210984,0.18324818122615133,0,1.7469240348477397,0,0,0,0,1786043324.663461
230,110,0.35703399791655643,0.09226032893687412,1,4.423299455939896,0,0,0,0,1785812085.8270786
385,108,0.7244115772925173,0.4976523508327824,1,4.397603590920945,1,0,0,1,1785814305.9498162
100,83,0.31058768581269414,0.10356269138879569,1,10.053970333983171,0,0,0,0,1785325595.8632157
150,60,0.21681201980809198,0.2066942939912918,1,0.7191981971445953,0,0,0,0,1786132120.1758385
196,98,0.41981013905276265,0.4255343916871632,0,3.6833534402131245,1,0,0,1,1785876017.1628375
298,40,0.4392312287703867,0.26952684009123473,0,6.155880924792986,0,0,0,0,1785662390.7881699
180,89,0.280342647418665,0.4275288312208146,0,3.552770323218011,0,0,0,0,1785887299.5441458
52,53,0.10902943539088043,0.25219630935236353,1,7.218061422640126,0,0,0,0,1785570618.3931558
114,13,0.108082500873273,0.3755042194082662,0,2.805462813952644,0,0,0,0,1785951866.9129465
396,89,0.7685494281347524,0.5875490356932785,1,5.734952467346944,0,0,0,0,1785698759.0068932
373,31,0.5871998737959341,0.26526316896791835,0,0.2544503581305272,0,0,0,0,1786172274.3891294
107,82,0.3492472620392928,0.24101817382663476,1,3.4482331927634373,0,0,0,0,1785896331.552217
136,36,0.6193546457505761,0.12096008823860123,0,0.6145976160205816,1,1,0,2,1786141157.6660476
377,116,0.1381886313291593,0.23562080136865593,0,8.740234835287668,0,0,0,0,1785439102.610303
28,13,0.2633759543118226,0.41867711556569753,1,0.17936724703167264,1,0,0,1,1786178761.5699284
149,56,0.2509322472510932,0.33595028070477717,1,3.2894208733937864,0,0,0,0,1785910052.9366107
45,21,0.8204003225732848,0.3972949920180562,1,6.22033524563106,0,0,0,0,1785656821.9348493
196,44,0.6430466108769253,0.3141937627079423,1,2.986336479353869,0,0,0,0,1785936239.4282558
108,74,0.26655929803740924,0.047718787323578815,1,18.24561993029107,0,0,0,0,1784617837.3380947
28,28,0.029908915449751567,0.05086817479025214,1,5.705444191409635,0,0,0,0,1785701308.521934
84,42,0.6232164774087624,0.6812275101159604,0,7.204757317556761,0,0,0,0,1785571767.867835
342,54,0.21387438412497112,0.19569297011543982,0,10.378274692536278,0,0,0,0,1785297575.9666367
206,11,0.3518051311847348,0.7263909845459713,1,0.1477032594447142,1,0,0,1,1786181497.338456
193,106,0.4479558687403629,0.6773041780754071,1,3.190351038429901,1,0,0,1,1785918612.5703516
272,39,0.45999290750945443,0.3226102482511059,1,2.356457527291851,0,0,0,0,1785990660.969714
36,100,0.913367700798112,0.265071676837991,0,27.881885974440568,1,0,0,1,1783785263.9518802
0,27,0.5734794116360955,0.6754016046818644,0,0.49434586363933414,1,0,0,1,1786151547.4174535
87,47,0.5534380686508111,0.7350226030144622,0,5.313984125213027,0,0,0,0,1785735130.6716535
164,75,0.2801661103007315,0.13456330934150956,1,1.294779327015958,0,0,0,0,1786082389.9662178
291,5,0.832638527152264,0.35496880325570895,0,9.56632528379013,1,0,0,1,1785367728.3955524
115,38,0.6993687384206618,0.2564304538903482,0,1.09971695255588,1,0,0,1,1786099243.355371
93,29,0.42302859976340795,0.43882188489964885,1,1.2368960782368463,0,0,0,0,1786087391.0789123
362,104,0.2517872241227847,0.5280541897165046,1,6.065306807068418,0,0,0,0,1785670216.391941
59,65,0.3711238064446196,0.464824399343779,0,6.48298223559099,0,0,0,0,1785634129.2349167
323,63,0.8526031730134638,0.7937905018741062,1,0.973304206357446,1,0,0,1,1786110165.4166427
120,25,0.7364405446549813,0.5559570251308509,0,10.409741131418151,0,0,0,0,1785294857.2663174
8,105,0.20400240940606576,0.548506980190966,1,0.386529751394272,0,0,0,0,1786160862.7295513
357,72,0.3850900340743902,0.44491715473773247,0,0.7603538121008846,1,0,0,1,1786128564.3307064
388,63,0.60450522378897,0.3634182577467223,1,3.4050126716870093,0,0,0,0,1785900065.805238
296,40,0.7596931764754874,0.5046198975598674,1,5.434289740141978,1,0,0,1,1785724736.2665236
291,119,0.6083231811799982,0.9638063545565926,0,0.6591096074688246,0,0,0,0,1786137311.8299866
27,88,0.5780756948908274,0.4161173403570647,0,12.465797742531674,1,1,1,3,1785117213.9751172
240,73,0.5343151301901166,0.46912549146533067,0,11.001409118583057,0,0,0,0,1785243737.1522262
306,108,0.5011496675807776,0.30402651866434194,1,8.857563305153915,0,0,0,0,1785428965.4305065
125,0,0.4098490782464464,0.6595889409407224,1,8.75270818911053,1,1,1,3,1785438024.9125328
38,4,0.7810670278043866,0.5853118846363492,1,6.664915920667504,1,1,0,2,1785618410.1645262
12,116,0.49380848421709433,0.6583682210211222,1,1.0758263841898044,0,0,0,0,1786101307.5004778
131,99,0.13502393390051826,0.46862103988944287,1,0.4798440101608293,0,0,0,0,1786152800.377594
43,79,0.4377236183818676,0.47039630060307436,1,2.0064544149349843,0,0,0,0,1786020901.2386215
315,61,0.7696492100968723,0.2681383160554549,1,5.024668731193543,0,0,0,0,1785760127.5216968
315,33,0.9602423843563667,0.8275036070947771,0,0.2884103983480965,0,0,0,0,1786169340.2416546
303,52,0.2882471530903832,0.5806996404733586,1,7.115723202609592,0,0,0,0,1785579460.4153664
10,68,0.3803046032822205,0.612717356770428,1,6.005975527390866,0,0,0,0,1785675342.6145053
251,30,0.6067558545011237,0.07648767455319447,0,25.404133564159363,1,0,0,1,1783999341.7601285
264,72,0.7699054673463757,0.643077364035931,1,12.632286309030206,0,0,0,0,1785102829.3629715
22,52,0.5688507843373165,0.40156139434079235,1,1.352604790189034,0,0,0,0,1786077393.8461995
198,44,0.6521250900442742,0.4652812638336184,0,1.467708054828813,0,0,0,0,1786067448.9241347
366,103,0.5826029374168161,0.027067226725753627,0,0.10095908730847647,1,0,0,1,1786185536.0349283
367,101,0.4858073577492196,0.4342891900497673,1,6.582696255629297,1,0,0,1,1785625513.9435854
129,24,0.45753301521070006,0.16812065997280232,1,3.3328680814184897,1,0,0,1,1785906299.0978372
95,21,0.34147316633005487,0.6298942068797511,0,0.4580700489498249,0,0,0,0,1786154681.6478426
295,72,0.19618368713894588,0.6027521697935028,1,0.3492564480359107,0,0,0,0,1786164083.1429615
262,73,0.08706430897454952,0.14794614864369918,0,8.081786021765298,0,0,0,0,1785495992.5877914
243,28,0.47803443776812565,0.8066579457788827,1,5.558044405899202,1,0,0,1,1785714043.8634021
28,36,0.6113125003750425,0.08059233482189064,0,0.7908960825770416,0,0,0,0,1786125925.4785373
379,14,0.4449452491355058,0.213758129843603,1,5.842159425220378,0,0,0,0,1785689496.3257327
362,73,0.17473890550223312,0.7295272367698736,1,6.948299529950718,1,0,0,1,1785593925.8206842
390,7,0.5389610116447301,0.7321656294398605,1,6.431302835091591,1,0,0,1,1785638594.33512
369,46,0.5534139209231933,0.17602207337647569,0,15.044761426380159,0,0,0,0,1784894391.5128326
26,27,0.5764019595508709,0.2697919762385356,1,0.839410324859168,0,0,0,0,1786121733.848004
335,82,0.14709256070342028,0.40854806741998295,0,5.020221355547681,0,0,0,0,1785760511.7749527
227,78,0.4041309452581464,0.8119901660537846,0,2.0210863965693955,1,0,0,1,1786019637.0354083
365,49,0.5129313423939629,0.6492127864060983,1,1.4127188178560115,1,0,0,1,1786072199.994209
220,94,0.4053667892687215,0.312802735761804,1,12.2938976715045,0,0,0,0,1785132066.141254
166,39,0.3341404962894862,0.1200877559983562,1,1.3285179033217067,0,0,0,0,1786079474.953225
286,93,0.4927539179598992,0.31459401427800565,0,10.575749409823265,0,0,0,0,1785280514.1510632
315,66,0.2737730475105391,0.47147573042116153,1,0.15490823483343624,0,0,0,0,1786180874.8285823
34,49,0.2610472085169511,0.6256054049244979,0,8.313551803121154,0,0,0,0,1785475968.0242822
133,83,0.8840690667416904,0.3189786127376354,0,3.5666733806289335,1,0,0,1,1785886098.3199856
10,50,0.8839306335873468,0.1593417779276372,1,1.2990722345793324,0,0,0,0,1786082019.0590043
162,101,0.8982271244473816,0.44488550852950126,0,0.2846323116944099,0,0,0,0,1786169666.6683414
15,49,0.8640488703488935,0.43740082520466234,1,0.14124110459659497,1,0,0,1,1786182055.6686347
160,14,0.6147836191651642,0.628136396264213,1,18.137336891228795,1,0,0,1,1784627192.9926696
105,63,0.6256317781220316,0.4050943222748039,0,10.26241745124355,0,0,0,0,1785307586.0322845
214,99,0.20252365578748738,0.09315287343153429,0,3.4258261775723304,0,0,0,0,1785898267.5183296
199,94,0.573720991034468,0.5035184826760596,1,3.383466829279213,0,0,0,0,1785901927.366022
43,37,0.6400552930595135,0.26862985659572475,0,0.08951550970995845,0,0,0,0,1786186524.760033
268,71,0.20055037388847471,0.38945101988033115,1,3.3081626734356946,0,0,0,0,1785908433.645087
158,83,0.42212276558635914,0.451276984507485,1,2.408424161475338,0,0,0,0,1785986171.0525203
360,82,0.5494815230662438,0.40366217085798595,1,1.7051847502074078,0,0,0,0,1786046930.937654
9,24,0.6332575094952799,0.3611199295826349,0,6.504456115351384,0,0,0,0,1785632273.8917055
279,101,0.2191856174718461,0.3451733870207764,1,1.3290926989638834,0,0,0,0,1786079425.2908814
249,25,0.26050504223658366,0.3955211702133505,0,2.3393994547032784,1,0,0,1,1785992134.7871854
245,10,0.839697617507283,0.2671091503787544,1,10.50000448220056,1,0,0,1,1785287058.5128098
352,66,0.5634862972075239,0.2492660232863577,1,1.1207688089772048,0,0,0,0,1786097424.4749763
337,68,0.5397154869530506,0.3835606250716529,1,0.9531683438224652,0,0,0,0,1786111905.1551657
371,19,0.3626971376090142,0.5381303340604314,1,3.246024235422807,1,1,0,2,1785913802.4061313
114,105,0.8323237420453563,0.7760659393862951,1,7.088177463549771,1,0,0,1,1785581840.367221
27,51,0.43826242996115705,0.4121686038982474,1,0.011779443964185534,0,0,0,0,1786193241.1561134
185,100,0.3473908435995618,0.6118750529854466,1,5.459060776597216,0,0,0,0,1785722596.0489738
328,54,0.8916510737756179,0.5147257615976728,1,9.34215812159308,1,0,0,1,1785387096.4383662
344,95,0.5477910220520286,0.406264505820062,1,7.752096992967234,1,1,0,2,1785524477.7198794
282,62,0.668317673489969,0.5348888199238319,1,6.142420670062619,0,0,0,0,1785663553.7541785
216,109,0.5669766027633555,0.15438581411187946,0,3.9422812202554676,0,0,0,0,1785853645.8026419
178,50,0.822592576540485,0.5368716907330707,0,1.4947312412439087,1,1,0,2,1786065114.1208284
256,27,0.7530295234249753,0.6266403913504566,1,0.8374574812480757,0,0,0,0,1786121902.573692
331,51,0.9094403135817344,0.6935397416697066,1,2.3260662128789273,1,0,0,1,1785993286.7792792
131,106,0.5498368697807068,0.4124403473342265,0,1.3328860363422197,0,0,0,0,1786079097.546532
300,26,0.5134441260229924,0.7821866904809333,1,2.1349125005067178,0,0,0,0,1786009802.4600282
