match_id,student_id,job_id,segment,batch_id,event_time,skill_overlap_score,years_experience,experience_gap,resume_parse_confidence,interview_eval_score,communication_score,role_historical_hire_rate,is_successful_match
P000385,910404,32093,software_eng,1,2026-07-01 09:48:05,0.7484557952096369,3.336370557778883,-1.8549722302316116,0.9812272674243262,0.5135794913007463,0.5443775506451017,0.3,1
P000386,404386,32181,support_ops,1,2026-07-01 09:48:06,0.8385668776871446,2.5905844375822515,0.9218856923424306,0.8105653689507439,0.4939942158492131,0.641551969398514,0.18,0
P000387,206179,38382,support_ops,1,2026-07-01 09:48:07,0.8835441544062167,5.364083144181521,-1.5317072638095675,0.9387799005521652,0.7230209058474084,0.5389912232031088,0.18,-1
P000388,525791,34901,support_ops,1,2026-07-01 09:48:08,0.8581474247941425,5.078801762865835,3.7283194044878236,0.9514211777186212,0.40179585946071433,0.4720060764727967,0.18,0
P000389,808483,31792,sales_sdr,1,2026-07-01 09:48:09,0.6953454251591811,3.308455838065885,-1.599567860898821,0.7579751119921285,0.534538857808972,0.8165087906440924,0.22,-1
P000390,957572,37262,support_ops,1,2026-07-01 09:48:10,0.7221196993148243,7.835924409506373,-5.368607634343301,0.9615719782654973,0.6787632835243588,0.6857577050004124,0.18,-1
P000391,752923,31665,software_eng,1,2026-07-01 09:48:11,0.4121929793850862,1.5666726668495186,0.7858522575158633,0.9513110736924358,0.572914695550062,0.6402495650382578,0.3,-1
P000392,643565,36448,qa_eng,1,2026-07-01 09:48:12,0.8173224650312287,3.0916629192889356,-0.9203953523122004,0.8725143578034529,0.5024833038455215,0.8626103209801755,0.2,-1
P000393,427890,39283,data_analyst,1,2026-07-01 09:48:13,0.7654542070842602,2.9588408324158553,3.116696707858259,0.8550080626511316,0.4379942500651998,0.7752825515532635,0.24,0
P000394,887844,35771,support_ops,1,2026-07-01 09:48:14,0.8544388167724837,4.862419911969523,-2.9597841109914738,0.9278767462565168,0.5644791430419384,0.7252197242814646,0.18,1
P000395,560002,32511,data_analyst,1,2026-07-01 09:48:15,0.9194431844190185,2.5119051317458663,5.284298752061645,0.8429466181872219,0.888962330089802,0.8124741955055326,0.24,0
P000396,539556,34354,qa_eng,1,2026-07-01 09:48:16,0.614447626490992,5.734569953997726,-0.7821728102488503,0.6194663511147086,0.7853411162306568,0.46982390248867323,0.2,0
P000397,773041,36205,sales_sdr,1,2026-07-01 09:48:17,0.8977970729845718,3.1271105325380573,-2.192365525705251,0.9455165492672103,0.9314178611188525,0.8327179070376828,0.22,0
P000398,406276,36917,software_eng,1,2026-07-01 09:48:18,0.743633917628102,0.8711970346998961,4.07116766283916,0.8193865679757283,0.3473804156593489,0.6549698691217669,0.3,-1
P000399,390249,37278,software_eng,1,2026-07-01 09:48:19,0.6767937742463317,2.565044300090772,4.619148887612263,0.6129118804716218,0.37323937511419736,0.7363230838156094,0.3,0
P000400,627170,32105,sales_sdr,2,2026-07-01 10:30:00,0.9067008297003093,6.050516917214531,-5.768945923177317,0.9393052274977775,0.6190701107918405,0.44786454415005184,0.22,1
P000401,154157,39879,data_analyst,2,2026-07-01 10:30:01,0.8178444960456857,3.157965134678143,-2.075913762871891,0.9855135264805923,0.4847987951671933,0.7592054753198629,0.24,0
P000402,515495,39925,data_analyst,2,2026-07-01 10:30:02,0.5471454804647071,2.9344075245747656,2.874455397010165,0.859028022941512,0.8044465122390722,0.5657912766980325,0.24,0
P000403,579821,33625,sales_sdr,2,2026-07-01 10:30:03,0.4595352151309224,2.456494877862175,-1.2020784579872639,0.9953575264883908,0.34229118765435906,0.6118839376237485,0.22,-1
P000404,223620,30238,qa_eng,2,2026-07-01 10:30:04,0.5513819645891591,1.801222345399233,0.6146259308567978,0.7305146431278314,0.30857437626098266,0.8421485619709272,0.2,-1
P000405,473635,39982,software_eng,2,2026-07-01 10:30:05,0.3567289400034779,1.5388290092906862,-1.1043668968533356,0.822811614541829,0.8417508393712078,0.802105783783204,0.3,-1
P000406,962836,35323,sales_sdr,2,2026-07-01 10:30:06,0.9579240140632003,1.1032191185666562,-0.16293012527526085,0.8601713414791234,0.5950263581120675,0.5347267139622253,0.22,1
P000407,144999,35648,sales_sdr,2,2026-07-01 10:30:07,0.5481582626374445,3.6658564354098426,0.21082005319128472,0.8111891227668222,0.7936420276500832,0.4875896026860282,0.22,0
P000408,190570,35428,qa_eng,2,2026-07-01 10:30:08,0.6290892322100926,5.288193183245093,0.03845431419359446,0.9098068000965402,0.4557831687830603,0.6730988456974676,0.2,0
P000409,604948,31827,sales_sdr,2,2026-07-01 10:30:09,0.6454875729939605,7.026505634750582,-4.37868447261643,0.8361402180732866,0.8143188011685824,0.5954848894518782,0.22,-1
P000410,930350,38181,support_ops,2,2026-07-01 10:30:10,0.705017955325862,0.9480763415714435,-0.09321421451974676,0.9258425786937583,0.6967510689688106,0.1617498639343933,0.18,-1
P000411,704811,36027,sales_sdr,2,2026-07-01 10:30:11,0.925581814925578,5.966934954986371,-1.3209997894520944,0.9790561009281842,0.7518059163772962,0.88916129919005,0.22,-1
P000412,209903,37758,support_ops,2,2026-07-01 10:30:12,0.7689113469143765,2.0506821223785106,2.0622648852641308,0.8846305779917409,0.6130129024728407,0.5029185154686097,0.18,0
P000413,562449,30090,data_analyst,2,2026-07-01 10:30:13,0.5687237333399229,3.1640992493772573,2.90531057485853,0.7062090854875971,0.7684477266365328,0.5649469727890577,0.24,0
P000414,904141,39864,sales_sdr,2,2026-07-01 10:30:14,0.9340992546683772,4.0837459428410465,-0.15762970264177056,0.5679034656743939,0.6255919466932081,0.5591069586413222,0.22,-1
P000415,880570,36577,data_analyst,2,2026-07-01 10:30:15,0.2798027350137506,0.9100897096286289,3.0141943266789015,0.7285299833284603,0.6038921319587552,0.556648768770914,0.24,-1
P000416,716616,37678,data_analyst,2,2026-07-01 10:30:16,0.7468238747700349,0.8945206858923097,-0.6795215021213838,0.6702449260842666,0.5952146803394057,0.6646181453126824,0.24,0
P000417,183430,38457,support_ops,2,2026-07-01 10:30:17,0.8252933756050376,1.8938706041884303,1.091867707739252,0.9721614974547452,0.36444771392698977,0.5182887565072378,0.18,-1
P000418,111159,39662,software_eng,2,2026-07-01 10:30:18,0.664847196587017,3.6089502340914374,1.2542474598137603,0.6502317093163341,0.806859335981921,0.8573015626166614,0.3,-1
P000419,453782,32374,support_ops,2,2026-07-01 10:30:19,0.8070214500311463,3.2131762730376368,5.762381897366844,0.9415268301780231,0.7495553458062828,0.3966400643958791,0.18,0
P000420,646395,36356,data_analyst,2,2026-07-01 10:30:20,0.7057673777167233,0.8499787548912772,2.4320108695573555,0.8187712268235771,0.6988150630791526,0.8827920871308306,0.24,0
P000421,674625,33582,data_analyst,2,2026-07-01 10:30:21,0.8732668456515738,5.195770527011264,-3.6879529677555576,0.7939787369958147,0.2670038294514776,0.68524253676997,0.24,-1
P000422,845000,33777,data_analyst,2,2026-07-01 10:30:22,0.5484514906197051,12.24800466216394,-9.809046363129308,0.9574508177932104,0.21579033707830128,0.5890399181578345,0.24,0
P000423,387153,36803,qa_eng,2,2026-07-01 10:30:23,0.5540820463306274,10.492812279180663,-7.7369520269712595,0.9897146876867785,0.6205742845300937,0.4287211417565112,0.2,0
P000424,389994,39129,qa_eng,2,2026-07-01 10:30:24,0.6902017320170657,2.0409792181694764,-0.8184717045507421,0.9318256924153635,0.7150976702793936,0.8369033048330267,0.2,0
P000425,718199,35697,data_analyst,2,2026-07-01 10:30:25,0.47890607699662097,0.4480921006500867,1.261884081748845,0.8602340106483936,0.5168443489282102,0.6612347652834942,0.24,-1
P000426,589215,32580,data_analyst,2,2026-07-01 10:30:26,0.7156018621820499,5.909332329628125,-5.370035642801659,0.9814244707404889,0.5699047107318329,0.8300950026128089,0.24,0
P000427,554479,36850,support_ops,2,2026-07-01 10:30:27,0.47866319526003787,5.969273835395094,-2.7181661812695155,0.8991505324163064,0.8085494038957743,0.6158691407431383,0.18,0
P000428,546361,39202,qa_eng,2,2026-07-01 10:30:28,0.37919459137232614,3.3580386109784968,1.0038420369568568,0.8672523170716627,0.4185547769276811,0.8011035273988094,0.2,0
P000429,260693,39518,support_ops,2,2026-07-01 10:30:29,0.8510147008443953,2.3714190497122547,-0.8987576744552186,0.5913090149515556,0.49659567791378284,0.6353540036044867,0.18,-1
P000430,172693,37556,sales_sdr,2,2026-07-01 10:30:30,0.8111862530498135,2.866131794278033,3.619330861494813,0.8301164197000951,0.784566416572025,0.7904165551776509,0.22,0
P000431,312953,35078,data_analyst,2,2026-07-01 10:30:31,0.40347205218566107,2.3253987424197575,2.44705077092841,0.8405801017856808,0.8772935762689493,0.5721718148073469,0.24,0
P000432,740182,31114,sales_sdr,2,2026-07-01 10:30:32,0.5342372139152125,4.401798243297949,4.432253625068298,0.9685259125102126,0.6627806882937577,0.5751879044461452,0.22,0
P000433,195690,32972,sales_sdr,2,2026-07-01 10:30:33,0.7930804714427825,1.798200470752115,-0.6905575740045995,0.6448335796105226,0.7597655477485673,0.4525261432950932,0.22,0
P000434,341862,31875,software_eng,2,2026-07-01 10:30:34,0.835863151552478,2.3037327916534287,-0.6774601142603496,0.9369457737689717,0.7092260297334039,0.3510757598422875,0.3,-1
P000435,833561,37608,qa_eng,2,2026-07-01 10:30:35,0.6438848075954321,4.892682402146396,-2.4570890481776835,0.856194263674237,0.7006067800954795,0.7483254243114155,0.2,1
P000436,416105,30021,support_ops,2,2026-07-01 10:30:36,0.7836509207124027,4.225416735536167,1.295015602124903,0.7752223097412091,0.6717959785277463,0.7663529918148038,0.18,-1
P000437,782850,32054,data_analyst,2,2026-07-01 10:30:37,0.788068562187322,3.760079409335353,-2.329461903965549,0.8661163442909656,0.6576210296019014,0.38146027791501197,0.24,-1
P000438,263471,33298,qa_eng,2,2026-07-01 10:30:38,0.7269864159928302,11.476712228290546,-5.486881163547169,0.8453719478628906,0.8270240260533152,0.5687199124723544,0.2,0
P000439,178020,36636,support_ops,2,2026-07-01 10:30:39,0.5173843450484693,9.618244245475774,-8.758950357101003,0.7713498740905796,0.7831299528558636,0.48607428891932747,0.18,0
P000440,165138,31791,software_eng,2,2026-07-01 10:30:40,0.7564129110102248,6.664318731582458,0.6207660420613443,0.9407434646567053,0.7168827234174658,0.5703599836575833,0.3,-1
P000441,169958,39629,support_ops,2,2026-07-01 10:30:41,0.5297575085976007,1.3091828800217495,-0.4657346382253251,0.8526018292233779,0.7703395852593335,0.6981905208194013,0.18,-1
P000442,155810,34646,data_analyst,2,2026-07-01 10:30:42,0.8562118293310585,2.383977686867737,-0.5699157595029356,0.9508511457812607,0.7213021377188579,0.5080718632588738,0.24,1
P000443,210312,34754,software_eng,2,2026-07-01 10:30:43,0.6950883408690824,6.562056723813081,-5.496141957466861,0.5197817908053538,0.625267532893476,0.6917084618742296,0.3,1
P000444,863415,30310,software_eng,2,2026-07-01 10:30:44,0.5674277358898164,1.6082158824194221,1.0253415168846571,0.823769447543572,0.37968083480488457,0.5221934556241126,0.3,-1
P000445,589180,36160,support_ops,2,2026-07-01 10:30:45,0.6592508706882756,5.973632542858798,-4.1882661862173185,0.8220168015429329,0.526204429082721,0.7718365105479532,0.18,-1
P000446,698314,34601,sales_sdr,2,2026-07-01 10:30:46,0.703555854277409,0.33688404232220603,3.9181926255904105,0.6414805626251497,0.3989104955272617,0.8032252197527622,0.22,-1
P000447,982024,34842,data_analyst,2,2026-07-01 10:30:47,0.428541976031252,6.52325989625748,-5.036083210721749,0.7168735973897019,0.860741361121537,0.5893173677226466,0.24,1
P000448,769001,30191,software_eng,2,2026-07-01 10:30:48,0.5214652201648595,1.2033039667600867,0.5340796572926774,0.7146831887189623,0.5566999256973107,0.7797818677353392,0.3,0
P000449,243214,39750,sales_sdr,2,2026-07-01 10:30:49,0.6567301763950091,2.105721655788568,2.0629117824584013,0.7914192955178742,0.5942458677911153,0.6918196766133277,0.22,0
P000450,594257,35668,qa_eng,2,2026-07-01 10:30:50,0.39457384527351524,5.787825483326459,-1.7413800257366239,0.9655249408703408,0.637134166726858,0.8258278765915144,0.2,0
P000451,955144,39490,sales_sdr,2,2026-07-01 10:30:51,0.8274409154481166,4.00000800967544,-0.9995369209598683,0.6856021005435324,0.5671505440591305,0.18038268699179996,0.22,1
P000452,855085,32538,software_eng,2,2026-07-01 10:30:52,0.6568231977676723,2.7431755557018245,0.5734976037536477,0.9621169345759722,0.7351432994529505,0.8901838301520573,0.3,-1
P000453,414776,39680,data_analyst,2,2026-07-01 10:30:53,0.42432800524238434,2.5044517870619067,-0.15684366722330934,0.9772957098689024,0.5217473893864398,0.8438506908623463,0.24,1
P000454,605900,30055,support_ops,2,2026-07-01 10:30:54,0.552216442902532,1.8542013826406962,-0.8166159378431164,0.9608401987574388,0.6571080660949815,0.8001539936745287,0.18,-1
P000455,687384,30494,sales_sdr,2,2026-07-01 10:30:55,0.8571471722207513,1.3209244778620166,0.03242238956535082,0.7776384224757334,0.5010684422917847,0.4758298422962632,0.22,-1
P000456,295947,39308,sales_sdr,2,2026-07-01 10:30:56,0.6569100996213606,6.729927610877489,-5.9459988903914045,0.7358866178563458,0.35228322920422195,0.7854894628076299,0.22,0
P000457,384288,36984,data_analyst,2,2026-07-01 10:30:57,0.6975369493078657,1.2295248963700263,-0.23364124997259572,0.815017613477201,0.8151841329451882,0.6242701852544577,0.24,0
P000458,589693,36298,qa_eng,2,2026-07-01 10:30:58,0.7630431063407348,3.2907905265301114,-0.8347590590341984,0.7360184157156634,0.554029331256833,0.680036899014394,0.2,-1
P000459,125719,36529,qa_eng,2,2026-07-01 10:30:59,0.7081522180802962,3.9281825672489314,3.3634394613961285,0.9375583903472628,0.4111922429159119,0.6262295656280547,0.2,-1
P000460,507526,30188,software_eng,2,2026-07-01 10:31:00,0.7461319720124324,1.766877058692358,4.33139440750803,0.6630956948497381,0.6219125713976844,0.695578669391212,0.3,0
P000461,386391,37362,sales_sdr,2,2026-07-01 10:31:01,0.590013159833476,0.7760876704787293,0.31855696855699944,0.9612271075649379,0.7478443497270671,0.7866510092777219,0.22,1
P000462,797129,34571,support_ops,2,2026-07-01 10:31:02,0.5313272444585269,0.6379271479638847,0.5160065975294342,0.9513069134756056,0.9451298248927394,0.7715581613780491,0.18,1
P000463,749870,36756,sales_sdr,2,2026-07-01 10:31:03,0.4997441366042135,1.5646667683728133,5.1772699821651855,0.8751136098676902,0.6792898773416117,0.6090335892605878,0.22,-1
P000464,451777,36295,sales_sdr,2,2026-07-01 10:31:04,0.8135606745005505,0.5903380416642201,2.5082463885017363,0.9303348377508366,0.425730586171965,0.5674779418098083,0.22,-1
P000465,816160,35402,sales_sdr,2,2026-07-01 10:31:05,0.7244448229942108,3.1925195160503637,-0.007927233805261835,0.8477565752176974,0.7774770905179142,0.547307435851069,0.22,1
P000466,988359,35483,qa_eng,2,2026-07-01 10:31:06,0.7334344089281991,1.4340231887146786,0.2843727874877102,0.9911534943801762,0.5989342793489848,0.5982262937554884,0.2,-1
P000467,653879,35188,data_analyst,2,2026-07-01 10:31:07,0.7651083308924708,2.636077548780304,1.450705099509146,0.9761930821674006,0.7535499444058975,0.7082967343146988,0.24,-1
P000468,296299,34286,sales_sdr,2,2026-07-01 10:31:08,0.5175873430227058,4.755884769737638,-2.34832828757927,0.9417325842709017,0.4557308147921584,0.5691483947570373,0.22,0
P000469,736368,38097,software_eng,2,2026-07-01 10:31:09,0.8264408760636264,2.3910538057860267,-1.5345190965828837,0.9396082834730213,0.6754523017152739,0.5834050087915134,0.3,1
P000470,248314,33890,data_analyst,2,2026-07-01 10:31:10,0.6475732899406145,3.7500554783080178,8.274239465653423,0.7903618928341247,0.6202984535752052,0.7606020735650647,0.24,0
P000471,492241,30770,data_analyst,2,2026-07-01 10:31:11,0.8576083886104441,4.971652655440752,-2.4451636081953447,0.7490127098366259,0.6404683331981367,0.577146881104852,0.24,0
P000472,882788,35564,support_ops,2,2026-07-01 10:31:12,0.580052838853876,2.238636579549975,-0.7258632702268843,0.8489178945977242,0.7629568087770279,0.46789909333767904,0.18,0
P000473,455891,37038,support_ops,2,2026-07-01 10:31:13,0.41757355390302076,4.102510829107849,-3.8556618876408133,0.5759089414997615,0.5890716700222234,0.7613433190014063,0.18,-1
P000474,910153,33842,qa_eng,2,2026-07-01 10:31:14,0.8049893339671819,2.9120162750102376,2.7535447418351704,0.8382933454991095,0.5832170043288212,0.6666813090119226,0.2,-1
P000475,371372,35815,qa_eng,2,2026-07-01 10:31:15,0.6094229564263979,2.5098378135589017,3.1600231115575563,0.9369588110170836,0.528599548850544,0.5782650144942764,0.2,-1
P000476,129566,34754,sales_sdr,2,2026-07-01 10:31:16,0.5712498889346855,4.024353132999784,-1.3518245589911362,0.850590434827761,0.6659172194491697,0.9244349133312069,0.22,-1
P000477,584984,36448,data_analyst,2,2026-07-01 10:31:17,0.5511659660158027,2.230147294023714,4.043869964753208,0.7375758336966963,0.7765438151459187,0.5198787209023499,0.24,-1
P000478,981260,35250,support_ops,2,2026-07-01 10:31:18,0.7870495428533927,1.519744173792191,1.8507910149721583,0.9328588994628123,0.5508259587286667,0.5665115055224147,0.18,-1
P000479,684489,31052,sales_sdr,2,2026-07-01 10:31:19,0.5854686671578198,0.9874109739974554,3.664963234756645,0.8055441172379642,0.5343952166385144,0.9031125519191989,0.22,-1
P000480,145682,36743,sales_sdr,2,2026-07-01 10:31:20,0.6994844134206226,4.769124180342227,0.002111395700677754,0.4030407420397737,0.6428566413636164,0.7576800376946752,0.22,1
P000481,671336,30958,software_eng,2,2026-07-01 10:31:21,0.7238122668671692,2.9420723617803017,0.17121822072069426,0.9038587169109921,0.6748740519355644,0.7849945817844121,0.3,0
P000482,280572,33631,support_ops,2,2026-07-01 10:31:22,0.6480560214685978,3.8836651894502703,-1.192136679286243,0.6492417743675918,0.8380412440944655,0.7240146838241971,0.18,-1
P000483,935276,39183,software_eng,2,2026-07-01 10:31:23,0.5766678053171193,2.2772284760457606,-0.11002869457270448,0.6292316755322797,0.8744100431469388,0.47766429800568194,0.3,0
P000484,887076,31045,support_ops,2,2026-07-01 10:31:24,0.494965405999741,2.7393045021427618,-1.3944897033709933,0.9001112818588082,0.5210401580246206,0.5129781186916911,0.18,-1
P000485,402440,38565,software_eng,2,2026-07-01 10:31:25,0.8367069703002099,2.5824822167381885,3.115942558376965,0.9747345751381791,0.4418973577209912,0.4129340487529808,0.3,0
P000486,648784,38317,software_eng,2,2026-07-01 10:31:26,0.8205154549565405,1.5331025465175507,0.243296176255007,0.9338199903481478,0.398808672401803,0.5841213186727106,0.3,0
P000487,491705,36087,sales_sdr,2,2026-07-01 10:31:27,0.28135781974799134,4.102164343155123,-2.0691164626908987,0.817278708488827,0.8445632211025945,0.40718426302169947,0.22,-1
P000488,255554,35853,data_analyst,2,2026-07-01 10:31:28,0.7446472342201955,4.337563332179822,-2.981156255606546,0.8978239387527795,0.4296015593982986,0.7752136650534027,0.24,-1
P000489,959124,36742,support_ops,2,2026-07-01 10:31:29,0.5519979964606937,2.081107989141779,1.3185030778037463,0.9500397267110116,0.594449512682458,0.5748442574683845,0.18,-1
P000490,294975,33937,data_analyst,2,2026-07-01 10:31:30,0.9002504393301246,8.521904981667284,-5.342211541121259,0.9517837746090445,0.7375937251670869,0.5391281566883017,0.24,-1
P000491,572936,30571,support_ops,2,2026-07-01 10:31:31,0.9198112767788545,2.372773704218019,1.3167827813546347,0.5908689488285521,0.881666419584306,0.6131936552342444,0.18,-1
P000492,239898,33924,data_analyst,2,2026-07-01 10:31:32,0.8501283142799198,0.27036182440895645,1.3282498798450537,0.86990072513014,0.6711801277483692,0.8720005397909321,0.24,1
P000493,650391,33685,sales_sdr,2,2026-07-01 10:31:33,0.66190332668412,0.8407636948985232,1.1122067416784622,0.6533992978369124,0.49281910086422015,0.3448185928236669,0.22,0
P000494,205150,37649,support_ops,2,2026-07-01 10:31:34,0.46187737759589625,1.5565308384802363,2.979370756557685,0.973080841843708,0.703095331422699,0.7733741113777582,0.18,0
P000495,303462,32302,qa_eng,2,2026-07-01 10:31:35,0.6800520998896379,6.8095797753380785,-3.997926967461561,0.8884294473279345,0.47206628268314293,0.6312475508278466,0.2,-1
P000496,491252,31793,software_eng,2,2026-07-01 10:31:36,0.6756390726226364,1.4525179917211934,1.3048503757281589,0.8031260543312364,0.7982483069475178,0.7675960358053583,0.3,0
P000497,100517,32147,support_ops,2,2026-07-01 10:31:37,0.6737254634025431,1.3231646901208272,4.53834388024895,0.9569905399932485,0.7618404199167589,0.6672739051246209,0.18,-1
P000498,521057,34677,software_eng,2,2026-07-01 10:31:38,0.6172281534003844,3.3950392156711433,-1.706870592296931,0.9049310738121678,0.6748163111080492,0.510946755275554,0.3,-1
P000499,254482,35949,support_ops,2,2026-07-01 10:31:39,0.7808545244047137,1.4537163335353527,0.3015920146442981,0.985282838627036,0.5886721884153839,0.758966174255671,0.18,-1
P000500,209037,31874,support_ops,2,2026-07-01 10:31:40,0.5693039226820833,2.4955588137297267,3.8069671330360007,0.8271389528117026,0.5071095592502609,0.7799960900722263,0.18,0
P000501,161114,35357,qa_eng,2,2026-07-01 10:31:41,0.5503383155559219,5.3668554673846804,0.7131163466693868,0.8636591834594852,0.3286010088758644,0.47471595789319343,0.2,1
P000502,104549,38867,data_analyst,2,2026-07-01 10:31:42,0.45725950872310056,1.1013057188452398,1.5447630280079552,0.9474284079030414,0.5297426113000228,0.3683575986927334,0.24,-1
P000503,970460,31631,sales_sdr,2,2026-07-01 10:31:43,0.7312653546208342,0.07647294806284688,2.239781306581866,0.9280859259623307,0.44354591574984564,0.7365115003903933,0.22,0
P000504,884719,36897,data_analyst,2,2026-07-01 10:31:44,0.8060556200204203,4.94384211182533,-1.8593114925785725,0.6548434197588482,0.6493267558090343,0.848961873950523,0.24,0
P000505,944445,32246,qa_eng,2,2026-07-01 10:31:45,0.8702014468932874,5.291552274323222,-3.5357979046950447,0.9647539937418069,0.6386939903982333,0.4915375845730974,0.2,1
P000506,388358,36307,software_eng,2,2026-07-01 10:31:46,0.46143262652604977,2.5862105372472795,2.107324553160019,0.9132185053414269,0.36308439256380887,0.6251424527407481,0.3,-1
P000507,822848,38356,support_ops,2,2026-07-01 10:31:47,0.7037227985826673,11.897482300408626,-10.066927407300206,0.7891441215933757,0.42031331853361525,0.762152106543652,0.18,0
P000508,180289,30391,support_ops,2,2026-07-01 10:31:48,0.8615096989833804,2.3571962047693726,-0.6495725246987676,0.5075082701560526,0.4206190873273998,0.8123667722165677,0.18,0
P000509,435731,36997,sales_sdr,2,2026-07-01 10:31:49,0.491908850068081,1.4177070999930936,-0.9105247605017748,0.828065978978414,0.5008413029612626,0.7213863089844897,0.22,0
P000510,741129,31780,data_analyst,2,2026-07-01 10:31:50,0.5181719805350788,4.258530782518953,-3.247994620770645,0.7510682066313545,0.6718435345786093,0.4733069652948963,0.24,-1
P000511,486068,33443,qa_eng,2,2026-07-01 10:31:51,0.8578007354646534,4.564671275748285,-4.068430063273273,0.7991138745950451,0.6022119189396369,0.7207421567846166,0.2,1
P000512,663160,36917,software_eng,2,2026-07-01 10:31:52,0.7278749106146235,5.943136853807433,-1.772179575910604,0.7723375450393135,0.8530100836111774,0.5746592623115359,0.3,1
P000513,746541,30336,software_eng,2,2026-07-01 10:31:53,0.6210855773379483,3.3315174013884965,3.0786495273381984,0.9429806389041112,0.48329176656827544,0.7644763094975244,0.3,-1
P000514,787271,35346,sales_sdr,2,2026-07-01 10:31:54,0.36460913622933117,2.450077085804655,0.9066539947069132,0.8252530278381703,0.5487944648674484,0.638788502592313,0.22,-1
P000515,685620,33987,support_ops,2,2026-07-01 10:31:55,0.47367464109025875,0.2647303988109305,1.8961334316386207,0.49224104977713984,0.5623384291017962,0.5219554719751565,0.18,-1
P000516,643809,36998,qa_eng,2,2026-07-01 10:31:56,0.8287817880665707,3.4098804445170696,-3.317608547175789,0.7687841349813185,0.5568750472687576,0.7741869165710277,0.2,-1
P000517,134029,39986,sales_sdr,2,2026-07-01 10:31:57,0.6058111479968338,1.2412962275212194,-0.8644227236868519,0.8839451057838913,0.7402493325546163,0.7524331477025386,0.22,0
P000518,971404,36456,qa_eng,2,2026-07-01 10:31:58,0.4963773529432674,1.5416671167491012,1.6567451507608093,0.8178485329051359,0.6971631622646853,0.7819906423453431,0.2,0
P000519,507823,37504,data_analyst,2,2026-07-01 10:31:59,0.7783596181052154,0.5742936827808828,2.391091300339418,0.8740680653485803,0.6263034387562973,0.6439360615583056,0.24,0
P000520,954363,33878,software_eng,2,2026-07-01 10:32:00,0.4532896986996967,1.63996389258831,0.49364224199151585,0.8595128753965836,0.573804998895365,0.5639291914752379,0.3,-1
P000521,487137,32088,sales_sdr,2,2026-07-01 10:32:01,0.7429180904217334,3.7263292716570917,-0.40855860347621276,0.81334566331802,0.7870415469951734,0.5890340063504429,0.22,1
P000522,248728,38592,software_eng,2,2026-07-01 10:32:02,0.6548998566016649,1.4248193471544726,1.1502070645289537,0.5587063850305927,0.6829360130066814,0.6610703738099674,0.3,1
P000523,292131,30942,qa_eng,2,2026-07-01 10:32:03,0.7502639618300535,4.709346632690244,-3.88123133407195,0.9520737536966815,0.5280066969313528,0.7083065341319563,0.2,0
P000524,871849,39017,software_eng,2,2026-07-01 10:32:04,0.6300994057584365,0.9484875910646373,0.8189570457552877,0.9196761439179902,0.7279389712459693,0.8133262095874139,0.3,0
P000525,785331,35672,data_analyst,2,2026-07-01 10:32:05,0.8210155132250292,3.8172225914838727,1.4079143093924928,0.7580196114188474,0.6777923204777972,0.5394327710486562,0.24,1
P000526,434678,32607,support_ops,2,2026-07-01 10:32:06,0.5782188078680712,2.4575945048870045,3.4353077331948407,0.9107845266621643,0.7745766631498915,0.9124587970912519,0.18,0
P000527,473049,37204,qa_eng,2,2026-07-01 10:32:07,0.6025195381982367,6.494723212250026,-3.6882996239836063,0.9886909072650104,0.7760727955168726,0.7964444335334063,0.2,-1
P000528,783594,39425,support_ops,2,2026-07-01 10:32:08,0.7827398162921431,0.6797643383056218,0.06502392984595162,0.9611700149460598,0.7002361577390759,0.6676332414810136,0.18,0
P000529,796549,38553,support_ops,2,2026-07-01 10:32:09,0.6478092552024791,0.9178360971862887,1.098846849015576,0.8648600765173596,0.6674995937901408,0.799259384355457,0.18,1
P000530,186667,38926,sales_sdr,2,2026-07-01 10:32:10,0.7740390087830267,4.829430013569014,-2.056068728599894,0.7407362864130594,0.3204391233584885,0.4881020411067062,0.22,0
P000531,436688,38179,software_eng,2,2026-07-01 10:32:11,0.6231585901301254,2.6995936578871973,2.3970967737079016,0.5362261735647164,0.5203134790657786,0.7050502471419673,0.3,-1
P000532,655111,36010,sales_sdr,2,2026-07-01 10:32:12,0.6299091303538115,1.469314824736713,7.123185408089611,0.8561905349661801,0.6340330000980059,0.794077340625555,0.22,-1
P000533,833938,34468,support_ops,2,2026-07-01 10:32:13,0.9592067521472963,1.3758444866475332,5.006314332227985,0.9562593160822874,0.3990905310021551,0.6961818053090466,0.18,-1
P000534,109148,34506,support_ops,2,2026-07-01 10:32:14,0.6547260480853861,8.913503272214786,-2.046390797190625,0.7670412141707822,0.7196307049277845,0.49665446876023256,0.18,-1
P000535,673739,32829,software_eng,2,2026-07-01 10:32:15,0.7327310980357209,6.311701265952792,-3.439898798136266,0.5513605517117957,0.851312089444345,0.631741790069331,0.3,0
P000536,438462,39818,support_ops,2,2026-07-01 10:32:16,0.4503740760975961,2.465968974383445,1.60533642225987,0.598642913672786,0.5169481844060977,0.7336516953231592,0.18,0
P000537,188720,39620,support_ops,2,2026-07-01 10:32:17,0.7148697162933564,3.6175921407475715,-0.4651207497244161,0.8355909819828929,0.7228876519103685,0.6132667477011747,0.18,1
