student_id,job_id,outcome
fresh_college_B_45,job_37,0
fresh_college_B_45,job_44,1
fresh_college_B_45,job_74,0
fresh_college_B_46,job_69,1
fresh_college_B_46,job_66,0
fresh_college_B_46,job_49,0
fresh_college_B_46,job_53,1
fresh_college_B_46,job_82,1
fresh_college_B_46,job_48,1
fresh_college_B_46,job_71,1
fresh_college_B_46,job_92,0
fresh_college_B_46,job_76,0
fresh_college_B_46,job_39,1
fresh_college_B_46,job_38,1
fresh_college_B_46,job_59,0
fresh_college_B_47,job_33,1
fresh_college_B_47,job_65,1
fresh_college_B_47,job_88,1
fresh_college_B_47,job_13,0
fresh_college_B_47,job_48,0
fresh_college_B_47,job_8,0
fresh_college_B_47,job_80,0
fresh_college_B_47,job_25,0
fresh_college_B_47,job_37,0
fresh_college_B_47,job_53,0
fresh_college_B_48,job_91,0
fresh_college_B_48,job_79,0
fresh_college_B_48,job_44,0
fresh_college_B_48,job_60,1
fresh_college_B_48,job_71,0
fresh_college_B_49,job_60,0
fresh_college_B_49,job_23,1
fresh_college_B_49,job_48,1
fresh_college_B_49,job_28,0
fresh_college_B_49,job_86,1
fresh_college_B_50,job_60,0
fresh_college_B_50,job_2,0
fresh_college_B_50,job_5,0
fresh_college_B_50,job_31,0
fresh_college_B_51,job_36,1
fresh_college_B_51,job_60,0
fresh_college_B_51,job_22,0
fresh_college_B_51,job_1,1
fresh_college_B_51,job_88,0
fresh_college_B_51,job_48,0
fresh_college_B_51,job_54,0
fresh_college_B_51,job_80,0
fresh_college_B_52,job_27,0
fresh_college_B_52,job_22,0
fresh_college_B_52,job_35,1
fresh_college_B_52,job_52,1
fresh_college_B_53,job_10,0
fresh_college_B_53,job_92,1
fresh_college_B_53,job_43,1
fresh_college_B_53,job_20,0
fresh_college_B_53,job_79,1
fresh_college_B_53,job_25,0
fresh_college_B_53,job_67,1
fresh_college_B_53,job_5,0
fresh_college_B_54,job_48,1
fresh_college_B_54,job_91,1
fresh_college_B_54,job_75,1
fresh_college_B_54,job_26,0
fresh_college_B_54,job_60,1
fresh_college_C_0,job_55,0
fresh_college_C_0,job_91,0
fresh_college_C_0,job_51,1
fresh_college_C_0,job_88,1
fresh_college_C_0,job_17,1
fresh_college_C_0,job_26,0
fresh_college_C_0,job_71,0
fresh_college_C_0,job_93,0
fresh_college_C_1,job_30,0
fresh_college_C_1,job_69,0
fresh_college_C_1,job_23,0
fresh_college_C_1,job_93,1
fresh_college_C_1,job_61,0
fresh_college_C_1,job_22,0
fresh_college_C_1,job_6,0
fresh_college_C_1,job_35,1
fresh_college_C_2,job_93,0
fresh_college_C_2,job_61,0
fresh_college_C_2,job_57,0
fresh_college_C_2,job_58,1
fresh_college_C_2,job_38,0
fresh_college_C_2,job_5,0
fresh_college_C_2,job_30,0
fresh_college_C_2,job_66,0
fresh_college_C_2,job_50,1
fresh_college_C_2,job_92,0
fresh_college_C_2,job_59,1
fresh_college_C_3,job_18,0
fresh_college_C_3,job_6,1
fresh_college_C_3,job_27,1
fresh_college_C_3,job_20,1
fresh_college_C_3,job_85,0
fresh_college_C_3,job_79,0
fresh_college_C_4,job_80,1
fresh_college_C_4,job_7,0
fresh_college_C_4,job_36,1
fresh_college_C_4,job_78,1
fresh_college_C_4,job_60,1
fresh_college_C_4,job_2,0
fresh_college_C_4,job_17,0
fresh_college_C_4,job_84,0
fresh_college_C_5,job_61,1
fresh_college_C_5,job_28,0
fresh_college_C_5,job_75,1
fresh_college_C_5,job_79,0
fresh_college_C_5,job_49,0
fresh_college_C_5,job_38,1
fresh_college_C_6,job_41,0
fresh_college_C_6,job_82,0
fresh_college_C_6,job_67,0
fresh_college_C_6,job_47,0
fresh_college_C_6,job_26,0
fresh_college_C_6,job_71,0
fresh_college_C_6,job_21,1
fresh_college_C_6,job_14,1
fresh_college_C_6,job_60,1
fresh_college_C_7,job_93,0
fresh_college_C_7,job_66,0
fresh_college_C_7,job_39,1
fresh_college_C_7,job_55,1
fresh_college_C_7,job_40,0
fresh_college_C_7,job_46,1
fresh_college_C_7,job_36,0
fresh_college_C_7,job_56,1
fresh_college_C_7,job_22,0
fresh_college_C_7,job_47,0
fresh_college_C_7,job_81,1
fresh_college_C_7,job_58,0
fresh_college_C_7,job_96,0
fresh_college_C_7,job_45,0
fresh_college_C_8,job_34,0
fresh_college_C_8,job_26,1
fresh_college_C_8,job_59,0
fresh_college_C_8,job_44,0
fresh_college_C_8,job_82,0
fresh_college_C_8,job_46,0
fresh_college_C_8,job_39,0
fresh_college_C_8,job_23,0
fresh_college_C_8,job_99,1
fresh_college_C_8,job_63,0
fresh_college_C_8,job_7,1
fresh_college_C_9,job_28,1
fresh_college_C_9,job_56,0
fresh_college_C_9,job_57,0
fresh_college_C_9,job_26,1
fresh_college_C_9,job_2,1
fresh_college_C_10,job_86,0
fresh_college_C_10,job_78,0
fresh_college_C_10,job_77,1
fresh_college_C_10,job_54,0
fresh_college_C_10,job_37,0
fresh_college_C_10,job_36,0
fresh_college_C_11,job_67,0
fresh_college_C_11,job_47,0
fresh_college_C_11,job_23,0
fresh_college_C_11,job_71,0
fresh_college_C_11,job_98,1
fresh_college_C_11,job_81,0
fresh_college_C_11,job_84,0
fresh_college_C_11,job_46,1
fresh_college_C_11,job_87,0
fresh_college_C_12,job_7,1
fresh_college_C_12,job_3,0
fresh_college_C_12,job_60,0
fresh_college_C_12,job_58,0
fresh_college_C_12,job_22,1
fresh_college_C_12,job_72,1
fresh_college_C_12,job_91,1
fresh_college_C_12,job_87,1
fresh_college_C_12,job_73,1
fresh_college_C_13,job_3,1
fresh_college_C_13,job_38,0
fresh_college_C_13,job_49,0
fresh_college_C_13,job_90,0
fresh_college_C_13,job_56,0
fresh_college_C_13,job_1,1
fresh_college_C_13,job_68,0
fresh_college_C_13,job_94,0
fresh_college_C_14,job_74,0
fresh_college_C_14,job_60,0
fresh_college_C_14,job_54,0
fresh_college_C_14,job_14,1
fresh_college_C_14,job_45,1
fresh_college_C_15,job_82,0
fresh_college_C_15,job_31,0
fresh_college_C_15,job_29,0
fresh_college_C_15,job_9,0
fresh_college_C_15,job_41,1
fresh_college_C_15,job_55,0
fresh_college_C_15,job_26,0
fresh_college_C_16,job_55,1
fresh_college_C_16,job_60,1
fresh_college_C_16,job_50,0
fresh_college_C_16,job_82,1
fresh_college_C_16,job_3,1
fresh_college_C_16,job_38,0
fresh_college_C_16,job_26,0
fresh_college_C_16,job_45,1
fresh_college_C_17,job_62,1
fresh_college_C_17,job_53,0
fresh_college_C_17,job_77,0
fresh_college_C_17,job_10,0
fresh_college_C_17,job_2,1
fresh_college_C_17,job_84,1
fresh_college_C_17,job_74,1
fresh_college_C_17,job_43,0
fresh_college_C_17,job_91,0
fresh_college_C_17,job_61,1
fresh_college_C_18,job_67,0
fresh_college_C_18,job_98,0
fresh_college_C_18,job_72,0
fresh_college_C_18,job_92,1
fresh_college_C_18,job_62,1
fresh_college_C_18,job_82,0
fresh_college_C_18,job_8,0
fresh_college_C_18,job_26,1
fresh_college_C_18,job_51,0
fresh_college_C_18,job_70,0
fresh_college_C_18,job_37,0
fresh_college_C_18,job_17,0
fresh_college_C_19,job_45,0
fresh_college_C_19,job_59,1
fresh_college_C_19,job_89,1
fresh_college_C_19,job_3,0
fresh_college_C_19,job_83,1
fresh_college_C_19,job_40,0
fresh_college_C_19,job_77,0
fresh_college_C_19,job_62,1
fresh_college_C_19,job_71,0
fresh_college_C_19,job_34,0
fresh_college_C_20,job_23,0
fresh_college_C_20,job_25,0
fresh_college_C_20,job_52,0
fresh_college_C_20,job_10,0
fresh_college_C_20,job_31,0
fresh_college_C_20,job_47,0
fresh_college_C_20,job_94,0
fresh_college_C_20,job_19,0
fresh_college_C_20,job_30,0
fresh_college_C_20,job_54,1
fresh_college_C_20,job_18,0
fresh_college_C_21,job_97,0
fresh_college_C_21,job_0,0
fresh_college_C_21,job_63,0
fresh_college_C_21,job_52,0
fresh_college_C_21,job_20,0
fresh_college_C_21,job_38,0
fresh_college_C_21,job_23,0
fresh_college_C_21,job_96,0
fresh_college_C_22,job_52,1
fresh_college_C_22,job_13,1
fresh_college_C_22,job_43,1
fresh_college_C_22,job_92,0
fresh_college_C_22,job_15,0
fresh_college_C_22,job_0,1
fresh_college_C_22,job_44,0
fresh_college_C_22,job_38,0
fresh_college_C_22,job_77,0
fresh_college_C_22,job_59,1
fresh_college_C_22,job_37,1
fresh_college_C_22,job_82,0
fresh_college_C_22,job_96,0
fresh_college_C_23,job_20,0
fresh_college_C_23,job_46,0
fresh_college_C_23,job_98,1
fresh_college_C_23,job_92,0
fresh_college_C_23,job_32,0
fresh_college_C_23,job_18,1
fresh_college_C_24,job_44,0
fresh_college_C_24,job_12,0
fresh_college_C_24,job_20,0
fresh_college_C_25,job_28,1
fresh_college_C_25,job_81,0
fresh_college_C_25,job_23,0
fresh_college_C_25,job_17,0
fresh_college_C_25,job_12,0
fresh_college_C_25,job_50,0
fresh_college_C_25,job_1,1
fresh_college_C_25,job_5,0
fresh_college_C_26,job_28,0
fresh_college_C_26,job_89,0
fresh_college_C_26,job_51,0
fresh_college_C_26,job_60,0
fresh_college_C_26,job_64,0
fresh_college_C_26,job_85,0
fresh_college_C_26,job_73,0
fresh_college_C_26,job_65,1
fresh_college_C_26,job_84,0
fresh_college_C_26,job_15,0
fresh_college_C_26,job_45,1
fresh_college_C_26,job_10,0
fresh_college_C_26,job_43,1
fresh_college_C_27,job_53,0
fresh_college_C_27,job_41,1
fresh_college_C_27,job_81,0
fresh_college_C_27,job_92,0
fresh_college_C_27,job_42,0
fresh_college_C_27,job_9,0
fresh_college_C_27,job_32,0
fresh_college_C_27,job_94,0
fresh_college_C_27,job_45,1
fresh_college_C_27,job_14,0
fresh_college_C_27,job_86,1
fresh_college_C_27,job_12,1
fresh_college_C_28,job_78,1
fresh_college_C_28,job_32,1
fresh_college_C_28,job_27,1
fresh_college_C_28,job_16,0
fresh_college_C_28,job_69,1
fresh_college_C_28,job_96,0
fresh_college_C_28,job_18,0
fresh_college_C_28,job_6,0
fresh_college_C_28,job_20,0
fresh_college_C_28,job_82,0
fresh_college_C_28,job_54,0
fresh_college_C_28,job_71,0
fresh_college_C_28,job_40,1
fresh_college_C_28,job_98,0
fresh_college_C_28,job_72,1
fresh_college_C_29,job_13,1
fresh_college_C_29,job_68,0
fresh_college_C_29,job_84,1
fresh_college_C_29,job_54,0
fresh_college_C_29,job_56,1
fresh_college_C_29,job_39,0
fresh_college_C_30,job_14,0
fresh_college_C_30,job_61,0
fresh_college_C_30,job_67,0
fresh_college_C_30,job_57,0
fresh_college_C_30,job_45,0
fresh_college_C_30,job_13,0
fresh_college_C_30,job_71,1
fresh_college_C_30,job_24,1
fresh_college_C_30,job_5,0
fresh_college_C_31,job_16,0
fresh_college_C_31,job_31,0
fresh_college_C_31,job_33,1
fresh_college_C_31,job_50,0
fresh_college_C_31,job_13,0
fresh_college_C_31,job_46,1
fresh_college_C_32,job_81,0
fresh_college_C_32,job_95,0
fresh_college_C_32,job_40,0
fresh_college_C_32,job_55,0
fresh_college_C_32,job_27,0
fresh_college_C_32,job_78,0
fresh_college_C_32,job_39,0
fresh_college_C_33,job_84,0
fresh_college_C_33,job_7,0
fresh_college_C_33,job_44,0
fresh_college_C_33,job_20,0
fresh_college_C_33,job_53,1
fresh_college_C_34,job_91,0
fresh_college_C_34,job_69,0
fresh_college_C_34,job_22,1
fresh_college_C_34,job_9,0
fresh_college_C_34,job_24,1
fresh_college_C_34,job_95,1
fresh_college_C_34,job_34,0
fresh_college_C_35,job_71,0
fresh_college_C_35,job_88,1
fresh_college_C_35,job_1,1
fresh_college_C_35,job_5,0
fresh_college_C_35,job_96,0
fresh_college_C_35,job_98,1
fresh_college_C_35,job_18,1
fresh_college_C_35,job_21,1
fresh_college_C_35,job_35,0
fresh_college_C_35,job_76,0
fresh_college_C_36,job_43,0
fresh_college_C_36,job_62,0
fresh_college_C_36,job_88,0
fresh_college_C_36,job_14,0
fresh_college_C_36,job_54,1
fresh_college_C_36,job_75,1
fresh_college_C_36,job_20,0
fresh_college_C_36,job_68,0
fresh_college_C_36,job_48,1
fresh_college_C_37,job_83,1
fresh_college_C_37,job_7,0
fresh_college_C_37,job_20,1
fresh_college_C_37,job_93,1
fresh_college_C_37,job_63,0
fresh_college_C_37,job_28,0
fresh_college_C_37,job_94,0
fresh_college_C_38,job_7,0
fresh_college_C_38,job_41,0
fresh_college_C_38,job_11,1
fresh_college_C_38,job_26,0
fresh_college_C_38,job_6,0
fresh_college_C_38,job_59,1
fresh_college_C_38,job_84,0
fresh_college_C_39,job_61,0
fresh_college_C_39,job_38,0
fresh_college_C_39,job_44,0
fresh_college_C_39,job_69,0
fresh_college_C_39,job_15,0
fresh_college_C_39,job_60,0
fresh_college_C_39,job_57,0
fresh_college_C_39,job_43,1
fresh_college_C_39,job_95,0
fresh_college_C_40,job_7,1
fresh_college_C_40,job_92,1
fresh_college_C_40,job_82,0
fresh_college_C_40,job_91,1
fresh_college_C_40,job_52,0
fresh_college_C_40,job_72,1
fresh_college_C_40,job_87,0
fresh_college_C_40,job_25,0
fresh_college_C_41,job_65,1
fresh_college_C_41,job_96,1
fresh_college_C_41,job_93,0
fresh_college_C_41,job_40,0
fresh_college_C_41,job_86,1
fresh_college_C_41,job_67,0
fresh_college_C_41,job_14,0
fresh_college_C_41,job_74,0
fresh_college_C_42,job_92,1
fresh_college_C_42,job_80,0
fresh_college_C_42,job_96,1
fresh_college_C_42,job_98,0
fresh_college_C_42,job_57,0
fresh_college_C_42,job_39,1
fresh_college_C_43,job_62,0
fresh_college_C_43,job_41,1
fresh_college_C_43,job_10,1
fresh_college_C_43,job_37,1
fresh_college_C_43,job_73,0
fresh_college_C_43,job_74,0
fresh_college_C_43,job_2,0
fresh_college_C_43,job_71,0
fresh_college_C_43,job_16,1
fresh_college_C_44,job_38,0
fresh_college_C_44,job_22,0
fresh_college_C_44,job_98,0
fresh_college_C_44,job_45,0
fresh_college_C_44,job_95,0
fresh_college_C_44,job_92,0
fresh_college_C_44,job_31,0
fresh_college_C_44,job_71,1
fresh_college_C_44,job_33,0
fresh_college_C_44,job_32,1
fresh_college_C_44,job_0,0
fresh_college_C_44,job_82,0
fresh_college_D_0,job_44,0
fresh_college_D_0,job_81,0
fresh_college_D_0,job_65,0
fresh_college_D_0,job_14,1
fresh_college_D_0,job_57,1
fresh_college_D_0,job_46,1
fresh_college_D_0,job_77,0
fresh_college_D_0,job_34,0
fresh_college_D_0,job_55,0
fresh_college_D_0,job_40,0
fresh_college_D_1,job_11,1
fresh_college_D_1,job_72,0
fresh_college_D_1,job_28,0
fresh_college_D_1,job_36,0
fresh_college_D_1,job_9,0
fresh_college_D_1,job_64,0
fresh_college_D_1,job_50,0
fresh_college_D_1,job_77,0
fresh_college_D_1,job_61,1
fresh_college_D_1,job_35,0
fresh_college_D_1,job_81,0
fresh_college_D_2,job_40,0
fresh_college_D_2,job_17,0
fresh_college_D_2,job_63,1
fresh_college_D_2,job_37,1
fresh_college_D_2,job_65,0
fresh_college_D_2,job_67,1
fresh_college_D_2,job_98,1
fresh_college_D_2,job_53,1
fresh_college_D_2,job_39,1
fresh_college_D_3,job_33,0
fresh_college_D_3,job_37,0
fresh_college_D_3,job_86,1
fresh_college_D_3,job_9,1
fresh_college_D_3,job_60,0
fresh_college_D_3,job_39,1
fresh_college_D_3,job_98,1
fresh_college_D_3,job_18,0
fresh_college_D_3,job_69,0
fresh_college_D_3,job_52,1
fresh_college_D_3,job_8,1
fresh_college_D_4,job_58,1
fresh_college_D_4,job_29,0
fresh_college_D_4,job_74,1
fresh_college_D_4,job_93,0
fresh_college_D_4,job_17,0
fresh_college_D_4,job_16,1
fresh_college_D_4,job_22,1
fresh_college_D_5,job_26,0
fresh_college_D_5,job_57,1
fresh_college_D_5,job_74,0
fresh_college_D_5,job_53,0
fresh_college_D_5,job_50,1
fresh_college_D_5,job_88,0
fresh_college_D_5,job_66,0
fresh_college_D_5,job_85,1
fresh_college_D_5,job_35,1
fresh_college_D_5,job_23,0
fresh_college_D_5,job_22,0
fresh_college_D_6,job_41,1
fresh_college_D_6,job_20,1
fresh_college_D_6,job_90,0
fresh_college_D_6,job_46,0
fresh_college_D_6,job_55,0
fresh_college_D_6,job_77,1
fresh_college_D_6,job_39,0
fresh_college_D_6,job_79,0
fresh_college_D_6,job_47,0
fresh_college_D_6,job_63,1
fresh_college_D_6,job_75,0
fresh_college_D_6,job_57,1
fresh_college_D_7,job_29,1
fresh_college_D_7,job_92,1
fresh_college_D_7,job_90,1
fresh_college_D_7,job_12,0
fresh_college_D_7,job_52,0
fresh_college_D_7,job_96,1
fresh_college_D_7,job_0,1
fresh_college_D_7,job_82,1
fresh_college_D_7,job_89,1
fresh_college_E_0,job_87,0
fresh_college_E_0,job_95,0
fresh_college_E_0,job_44,0
fresh_college_E_0,job_57,1
fresh_college_E_0,job_63,1
fresh_college_E_0,job_19,1
fresh_college_E_0,job_5,1
fresh_college_E_0,job_43,0
fresh_college_E_0,job_85,1
fresh_college_E_0,job_97,1
fresh_college_E_0,job_64,1
fresh_college_E_1,job_7,0
fresh_college_E_1,job_60,1
fresh_college_E_1,job_78,1
fresh_college_E_1,job_46,0
fresh_college_E_1,job_53,0
fresh_college_E_1,job_40,1
fresh_college_E_1,job_41,1
fresh_college_E_2,job_81,0
fresh_college_E_2,job_28,1
fresh_college_E_2,job_54,0
fresh_college_E_2,job_88,1
fresh_college_E_2,job_30,1
fresh_college_E_2,job_74,1
fresh_college_E_2,job_86,1
fresh_college_E_2,job_18,0
fresh_college_E_3,job_5,0
fresh_college_E_3,job_51,1
fresh_college_E_3,job_0,0
fresh_college_E_3,job_81,1
fresh_college_E_3,job_88,1
fresh_college_E_3,job_91,0
fresh_college_E_3,job_26,0
fresh_college_E_3,job_9,1
fresh_college_E_4,job_15,0
fresh_college_E_4,job_93,0
fresh_college_E_4,job_7,0
fresh_college_E_4,job_90,1
fresh_college_E_4,job_51,1
fresh_college_E_4,job_44,0
fresh_college_E_4,job_61,0
fresh_college_E_4,job_57,0
fresh_college_E_4,job_53,0
fresh_college_E_4,job_31,1
fresh_college_E_5,job_2,0
fresh_college_E_5,job_48,1
fresh_college_E_5,job_28,0
fresh_college_E_5,job_67,0
fresh_college_E_5,job_21,1
fresh_college_E_5,job_59,0
fresh_college_E_5,job_0,1
fresh_college_E_6,job_28,0
fresh_college_E_6,job_76,1
fresh_college_E_6,job_27,0
fresh_college_E_6,job_73,1
fresh_college_E_6,job_57,1
fresh_college_E_6,job_33,1
fresh_college_E_6,job_40,0
fresh_college_E_6,job_36,0
fresh_college_E_6,job_62,0
fresh_college_E_7,job_24,0
fresh_college_E_7,job_14,1
fresh_college_E_7,job_97,0
fresh_college_E_7,job_88,0
fresh_college_E_7,job_48,1
fresh_college_E_7,job_9,1
fresh_college_E_8,job_42,0
fresh_college_E_8,job_54,1
fresh_college_E_8,job_17,0
fresh_college_E_8,job_33,1
fresh_college_E_8,job_38,0
fresh_college_E_8,job_56,0
fresh_college_E_8,job_36,0
fresh_college_E_8,job_7,1
fresh_college_E_8,job_52,0
fresh_college_E_8,job_85,1
fresh_college_E_9,job_60,0
fresh_college_E_9,job_43,1
fresh_college_E_9,job_52,1
fresh_college_E_9,job_81,0
fresh_college_E_9,job_51,0
fresh_college_E_9,job_66,1
fresh_college_E_9,job_49,1
fresh_college_E_9,job_85,0
fresh_college_E_10,job_56,1
fresh_college_E_10,job_40,0
fresh_college_E_10,job_42,0
fresh_college_E_10,job_85,1
fresh_college_E_10,job_25,0
fresh_college_E_10,job_54,1
fresh_college_E_10,job_65,0
fresh_college_E_10,job_75,1
fresh_college_E_10,job_44,0
fresh_college_E_10,job_96,0
fresh_college_E_11,job_65,0
fresh_college_E_11,job_24,0
fresh_college_E_11,job_28,1
fresh_college_E_11,job_31,0
fresh_college_E_11,job_58,0
fresh_college_E_11,job_62,1
fresh_college_E_12,job_28,0
fresh_college_E_12,job_74,0
fresh_college_E_12,job_2,0
fresh_college_E_12,job_22,0
fresh_college_E_12,job_46,1
fresh_college_E_12,job_25,0
fresh_college_E_12,job_8,1
fresh_college_E_12,job_47,1
fresh_college_E_12,job_20,1
fresh_college_E_12,job_14,1
fresh_college_E_12,job_24,1
fresh_college_E_13,job_85,1
fresh_college_E_13,job_81,1
fresh_college_E_13,job_44,1
fresh_college_E_13,job_54,1
fresh_college_E_13,job_82,0
fresh_college_E_13,job_8,1
fresh_college_E_13,job_61,0
fresh_college_E_13,job_32,1
fresh_college_E_14,job_23,1
fresh_college_E_14,job_91,0
fresh_college_E_14,job_56,1
fresh_college_E_14,job_7,0
fresh_college_E_14,job_37,1
fresh_college_E_14,job_53,1
fresh_college_E_14,job_88,0
fresh_college_E_14,job_20,1
fresh_college_E_14,job_62,0
fresh_college_E_14,job_4,0
fresh_college_E_15,job_40,1
fresh_college_E_15,job_4,0
fresh_college_E_15,job_9,0
fresh_college_E_15,job_35,1
fresh_college_E_15,job_79,0
fresh_college_E_15,job_51,1
fresh_college_E_15,job_50,0
fresh_college_E_15,job_56,0
fresh_college_E_15,job_5,0
fresh_college_E_15,job_54,0
fresh_college_E_16,job_67,0
fresh_college_E_16,job_83,0
fresh_college_E_16,job_97,1
fresh_college_E_16,job_69,1
fresh_college_E_16,job_88,0
fresh_college_E_16,job_94,0
fresh_college_E_16,job_31,1
fresh_college_E_16,job_75,1
fresh_college_E_16,job_32,0
fresh_college_E_16,job_57,0
fresh_college_E_16,job_55,1
fresh_college_E_16,job_86,1
fresh_college_E_17,job_31,0
fresh_college_E_17,job_1,0
fresh_college_E_17,job_66,1
fresh_college_E_17,job_48,1
fresh_college_E_17,job_10,1
fresh_college_E_17,job_22,0
fresh_college_E_17,job_52,0
fresh_college_E_18,job_8,1
fresh_college_E_18,job_40,0
fresh_college_E_18,job_18,1
fresh_college_E_18,job_3,1
fresh_college_E_18,job_47,1
fresh_college_E_18,job_39,0
fresh_college_E_18,job_31,0
fresh_college_E_18,job_74,0
fresh_college_E_19,job_65,1
fresh_college_E_19,job_13,1
fresh_college_E_19,job_6,0
fresh_college_E_19,job_68,0
fresh_college_E_19,job_38,1
fresh_college_E_19,job_71,0
fresh_college_E_19,job_67,1
fresh_college_E_19,job_31,1
fresh_college_E_19,job_50,0
fresh_college_E_19,job_88,1
fresh_college_E_20,job_76,1
fresh_college_E_20,job_19,1
fresh_college_E_20,job_82,0
fresh_college_E_20,job_6,1
fresh_college_E_20,job_81,1
fresh_college_E_20,job_23,0
fresh_college_E_20,job_85,0
fresh_college_E_20,job_61,1
fresh_college_E_20,job_7,0
fresh_college_E_20,job_24,0
fresh_college_E_20,job_57,1
fresh_college_E_20,job_31,1
fresh_college_E_20,job_99,1
fresh_college_E_21,job_97,1
fresh_college_E_21,job_93,1
fresh_college_E_21,job_84,1
fresh_college_E_21,job_2,0
fresh_college_E_21,job_75,0
fresh_college_E_21,job_0,0
fresh_college_E_21,job_40,0
fresh_college_E_21,job_17,0
fresh_college_E_21,job_10,1
fresh_college_E_21,job_78,1
fresh_college_E_21,job_43,0
fresh_college_E_21,job_11,0
fresh_college_E_22,job_78,1
fresh_college_E_22,job_28,1
fresh_college_E_22,job_5,1
fresh_college_E_22,job_56,1
fresh_college_E_22,job_27,1
fresh_college_E_22,job_37,1
fresh_college_E_22,job_93,0
fresh_college_E_22,job_9,0
fresh_college_E_23,job_38,1
fresh_college_E_23,job_87,0
fresh_college_E_23,job_8,1
fresh_college_E_23,job_59,0
fresh_college_E_23,job_44,1
fresh_college_E_23,job_97,0
fresh_college_E_24,job_23,0
fresh_college_E_24,job_93,1
fresh_college_E_24,job_29,0
fresh_college_E_24,job_7,1
fresh_college_E_24,job_61,1
fresh_college_E_24,job_94,1
fresh_college_E_25,job_74,1
fresh_college_E_25,job_62,0
fresh_college_E_25,job_33,0
fresh_college_E_25,job_90,0
fresh_college_E_25,job_64,0
fresh_college_E_25,job_35,0
fresh_college_E_25,job_16,0
fresh_college_E_25,job_54,0
fresh_college_E_26,job_76,0
fresh_college_E_26,job_99,1
fresh_college_E_26,job_2,0
fresh_college_E_26,job_37,0
fresh_college_E_26,job_66,0
fresh_college_E_26,job_85,1
fresh_college_E_26,job_32,1
fresh_college_E_27,job_18,1
fresh_college_E_27,job_91,1
fresh_college_E_27,job_56,0
fresh_college_E_27,job_0,1
fresh_college_E_27,job_35,0
fresh_college_E_27,job_1,1
fresh_college_E_27,job_7,1
fresh_college_E_27,job_71,0
fresh_college_E_27,job_96,1
fresh_college_E_28,job_38,0
fresh_college_E_28,job_84,0
fresh_college_E_28,job_65,1
fresh_college_E_28,job_21,0
fresh_college_E_28,job_97,1
fresh_college_E_28,job_27,1
fresh_college_E_28,job_34,1
fresh_college_E_28,job_90,1
fresh_college_E_28,job_45,0
fresh_college_E_28,job_55,0
fresh_college_E_29,job_65,1
fresh_college_E_29,job_44,0
fresh_college_E_29,job_1,1
fresh_college_E_29,job_20,1
fresh_college_E_29,job_47,0
fresh_college_E_29,job_45,1
fresh_college_E_29,job_68,1
fresh_college_E_29,job_41,1
fresh_college_E_29,job_10,0
fresh_college_E_30,job_9,0
fresh_college_E_30,job_48,1
fresh_college_E_30,job_49,0
fresh_college_E_30,job_6,0
fresh_college_E_30,job_96,0
fresh_college_E_30,job_99,1
fresh_college_E_30,job_80,1
fresh_college_E_30,job_14,0
fresh_college_E_30,job_78,1
fresh_college_E_30,job_63,1
fresh_college_E_30,job_35,0
fresh_college_E_30,job_37,0
fresh_college_E_31,job_95,0
fresh_college_E_31,job_12,0
fresh_college_E_31,job_11,1
fresh_college_E_31,job_37,0
fresh_college_E_31,job_82,1
fresh_college_E_31,job_77,0
fresh_college_E_31,job_61,0
fresh_college_E_31,job_15,1
fresh_college_E_31,job_56,1
fresh_college_E_31,job_4,1
fresh_college_E_31,job_35,0
fresh_college_E_32,job_77,1
fresh_college_E_32,job_3,1
fresh_college_E_32,job_88,0
fresh_college_E_32,job_90,1
fresh_college_E_32,job_17,0
fresh_college_E_33,job_41,0
fresh_college_E_33,job_59,0
fresh_college_E_33,job_32,1
fresh_college_E_33,job_72,0
fresh_college_E_33,job_30,0
fresh_college_E_33,job_85,0
fresh_college_E_33,job_40,1
fresh_college_E_33,job_28,1
fresh_college_E_34,job_58,1
fresh_college_E_34,job_42,1
fresh_college_E_34,job_25,0
fresh_college_E_34,job_75,0
fresh_college_E_34,job_21,1
fresh_college_E_34,job_0,1
fresh_college_E_34,job_81,0
fresh_college_E_35,job_12,1
fresh_college_E_35,job_37,1
fresh_college_E_35,job_97,0
fresh_college_E_35,job_15,1
fresh_college_E_35,job_61,0
fresh_college_E_35,job_60,0
fresh_college_E_35,job_53,0
fresh_college_E_35,job_28,0
fresh_college_E_35,job_24,1
fresh_college_E_36,job_96,1
fresh_college_E_36,job_0,1
fresh_college_E_36,job_41,1
fresh_college_E_36,job_85,1
fresh_college_E_36,job_51,1
fresh_college_E_36,job_32,1
fresh_college_E_36,job_98,0
fresh_college_E_36,job_3,1
fresh_college_E_37,job_47,0
fresh_college_E_37,job_14,1
fresh_college_E_37,job_19,0
fresh_college_E_37,job_59,1
fresh_college_E_37,job_46,0
fresh_college_E_37,job_3,1
fresh_college_E_37,job_33,1
fresh_college_E_37,job_55,0
fresh_college_E_37,job_31,0
fresh_college_E_37,job_54,0
fresh_college_E_38,job_92,0
fresh_college_E_38,job_78,1
fresh_college_E_38,job_61,0
fresh_college_E_38,job_11,1
fresh_college_E_38,job_83,1
fresh_college_E_38,job_48,1
fresh_college_E_39,job_4,1
fresh_college_E_39,job_35,0
fresh_college_E_39,job_88,1
fresh_college_E_39,job_52,0
fresh_college_E_39,job_18,1
fresh_college_E_39,job_47,0
