candidate_id,job_id,day,skill_score,exp_years,group,job_seniority,job_comp_level,relevance,shortlisted,clicked,applied,query_id
3926,98,15,-0.07193734566478954,4,B,0,-2.294961533817436,2,0,1,1,3926
1817,138,14,1.3375827015510755,6,B,13,-0.19519764715693566,1,0,1,0,1817
469,199,14,0.4042273492680625,0,A,10,-0.44057262959899374,0,0,0,0,469
252,183,1,2.793154990748989,6,A,11,-1.8727000507874507,2,0,1,1,252
164,28,28,0.6756783421469383,4,B,9,-1.0259538001818826,1,0,1,0,164
1301,104,22,1.8529815394993572,1,B,5,0.24388295764826556,0,0,0,0,1301
1817,246,11,1.3375827015510755,6,B,2,0.4640516824783875,1,0,1,0,1817
1215,293,1,-0.11597580536837322,4,A,9,2.075354335595382,0,0,0,0,1215
1542,189,3,-0.1873398291375265,13,B,9,-0.031162758417700775,0,0,0,0,1542
386,13,15,1.7708758009328895,11,B,2,0.6078630715919537,1,0,1,0,386
2824,146,21,-1.7894924470722318,3,B,0,-0.18929306546555894,1,0,1,0,2824
1081,38,4,-0.13459264613689764,1,B,9,-0.40216532941749844,0,0,0,0,1081
3277,187,26,1.0591936877732975,5,B,6,-1.5912002815415285,2,0,1,1,3277
2434,97,22,0.07833745939499805,2,A,4,0.5242850429062379,2,0,1,1,2434
3068,294,1,-1.1877333035573725,9,B,5,-0.11581701333426571,0,0,0,0,3068
956,66,15,0.83944037558584,0,A,11,-0.7995753527105873,0,0,0,0,956
2304,234,8,0.14610957091351823,14,A,5,-0.4997194720984907,1,0,1,0,2304
1017,234,8,0.30440779441579996,11,A,5,-0.4997194720984907,1,0,1,0,1017
3780,115,29,-1.4221803453797612,2,B,2,0.9190527111942098,0,0,0,0,3780
3257,163,22,-0.8876021664964003,5,A,4,0.4402665824538458,0,0,0,0,3257
2152,173,24,-1.0254365694832626,4,A,11,-1.9495273375586992,0,0,0,0,2152
2426,235,17,0.2923264881799358,12,A,2,0.5447180061890025,2,0,1,1,2426
2238,253,10,0.1264666686473423,14,A,1,1.222891339083032,3,1,1,1,2238
150,233,24,-0.5634098574599227,3,A,11,-0.03806149464632322,0,0,0,0,150
1646,254,19,-0.09117787112617536,1,A,12,-0.5185140528452004,0,0,0,0,1646
3636,60,3,-0.6466467739764548,2,A,6,-0.4387893862297032,0,0,0,0,3636
639,129,10,1.9222906848757095,3,A,2,-0.20974786268698412,0,0,0,0,639
1266,148,28,-0.039777799479879604,4,A,9,0.15724616803773067,1,0,1,0,1266
382,286,18,0.14372812681033814,14,A,14,0.029125102172164956,0,0,0,0,382
2033,186,23,1.402604769635816,6,A,3,-0.688502226140541,2,0,1,1,2033
2653,235,1,0.07593937426539109,13,A,2,0.5447180061890025,2,0,1,1,2653
3616,254,18,-0.16342457553094553,7,A,12,-0.5185140528452004,0,0,0,0,3616
697,107,19,0.7685333202158618,7,A,7,0.1226569623746795,1,0,1,0,697
1984,287,24,-1.5147510773574708,1,B,3,0.3868251684966198,0,0,0,0,1984
2092,256,10,-0.6474576927403537,1,A,14,0.5003192943104879,0,0,0,0,2092
3198,195,22,0.6320736311003169,2,A,13,0.662383644937466,0,0,0,0,3198
239,79,25,3.370023181831863,0,B,3,-0.1790032761900727,0,0,0,0,239
3166,209,29,0.1316376439745254,5,B,4,0.8645004386140491,1,0,1,0,3166
3763,272,20,0.09117622995188956,4,B,6,-0.803461391542919,1,0,1,0,3763
1785,113,14,0.7982996521467253,14,A,4,-1.971898517939838,3,1,1,1,1785
3248,179,29,-0.027340100104739074,1,A,7,1.1187781933529881,0,0,0,0,3248
844,47,29,-0.693738961987068,0,A,1,-0.03678344994308381,0,0,0,0,844
195,34,15,-0.28068464289011696,14,B,12,0.26042349869809717,0,0,0,0,195
1142,209,1,-1.5327993831726574,14,B,4,0.8645004386140491,0,0,0,0,1142
2723,231,28,-0.13002730797707066,1,B,10,-0.8394704492944645,0,0,0,0,2723
2375,10,29,0.3893065173520796,4,B,8,-0.3805552196053818,0,0,0,0,2375
2470,23,20,0.4935547226996458,3,A,8,-0.8048803324711116,1,0,1,0,2470
848,197,14,-0.8178644852546819,7,A,7,2.1736454278185384,0,0,0,0,848
3625,29,3,-1.1453173634703562,1,A,7,-0.22973094816457013,0,0,0,0,3625
3044,139,23,-0.6413341067737991,0,A,5,0.005250413151141766,0,0,0,0,3044
1859,124,0,-1.4557692687142314,2,B,0,0.2587406771187981,0,0,0,0,1859
2860,36,16,-0.32627508458091914,14,A,4,0.40241465546316946,1,0,1,0,2860
441,158,13,0.42182601114824014,3,A,6,1.335125399329757,0,0,0,0,441
2342,224,29,0.46370331012753957,5,B,1,0.8451871121256822,3,1,1,1,2342
2580,260,29,-1.7327122673107753,4,B,10,-1.39535884898106,0,0,0,0,2580
2343,177,29,0.900085827672851,3,A,14,-0.6017739681741501,0,0,0,0,2343
2240,104,4,1.4317972064833648,2,A,5,0.24388295764826556,1,0,1,0,2240
1157,88,8,1.0046567445301302,9,A,7,1.1618280905841754,2,0,1,1,1157
1765,124,21,-1.8541456219382322,2,A,0,0.2587406771187981,0,0,0,0,1765
3955,14,27,-0.32767728011052666,4,A,2,-1.8918368966161692,1,0,1,0,3955
3714,106,18,0.35340003944095105,13,A,3,-0.8377534319707416,3,1,1,1,3714
2355,108,0,1.6960353784833355,12,A,13,-0.3402842096627109,2,0,1,1,2355
789,202,16,-0.05060183619047457,13,B,1,0.8118135221962155,1,0,1,0,789
3613,166,24,-0.9264070342674814,0,A,7,0.04366199569637617,0,0,0,0,3613
3621,177,6,1.8010651644568831,6,B,14,-0.6017739681741501,1,0,1,0,3621
1446,135,2,1.5431985342309202,2,B,1,-0.5324320300354562,0,0,0,0,1446
902,208,21,0.34660429486265054,4,B,7,0.44985826874264007,1,0,1,0,902
2392,248,20,0.4431249277469576,3,B,5,0.8827137608979102,2,0,1,1,2392
3841,157,27,1.1421424790812191,0,A,1,0.05269190650417575,0,0,0,0,3841
3283,233,3,-1.3206849119753021,11,A,11,-0.03806149464632322,0,0,0,0,3283
797,128,2,-0.5925033434721673,10,A,12,0.12825672178390116,0,0,0,0,797
1337,6,20,-0.634622888274491,3,B,11,-1.0538323293114724,0,0,0,0,1337
3863,50,25,0.23188315139329238,2,A,6,0.6710635710820133,1,0,1,0,3863
2656,200,11,1.6878719397681423,4,B,11,-0.9861543189929184,1,0,1,0,2656
2553,135,21,0.834765441113562,0,A,1,-0.5324320300354562,2,0,1,1,2553
3743,85,13,0.4227193013292267,3,A,0,1.1211379724520003,1,0,1,0,3743
2733,71,0,-0.39831380472125133,13,B,1,-0.750959856208773,2,0,1,1,2733
281,17,21,-1.4124378975062128,3,A,9,-0.46739705490450423,0,0,0,0,281
3363,122,19,-1.7772466838705827,9,A,12,2.0302546215700623,0,0,0,0,3363
3478,273,27,-0.8873058613382911,4,A,4,0.34457194004659303,0,0,0,0,3478
1773,283,20,-0.7546009320338067,1,A,10,1.639160015044698,0,0,0,0,1773
2362,170,12,1.3320364702087975,14,A,12,0.07641724565185971,0,0,0,0,2362
2721,190,28,-1.4463783136824355,4,B,11,0.023609173072386358,0,0,0,0,2721
2269,188,27,1.0976446210471995,0,A,4,-0.9992871525883633,3,1,1,1,2269
1577,90,26,-1.2164992548268518,1,A,13,1.3508586614348375,0,0,0,0,1577
1554,259,14,0.3716496009753175,10,B,4,-1.3831069137652194,2,0,1,1,1554
210,251,8,1.724191521667953,14,A,0,0.06293159362950683,0,0,0,0,210
1601,19,13,0.9498361279970831,4,A,11,-2.114136832339882,1,0,1,0,1601
3869,157,7,1.1055782432660555,12,B,1,0.05269190650417575,1,0,1,0,3869
2133,258,12,-0.764604097797216,6,A,12,-2.5230110219797686,0,0,0,0,2133
2355,272,13,1.6960353784833355,12,A,6,-0.803461391542919,1,0,1,0,2355
3748,84,9,0.2443764497401798,0,A,5,-0.0035933852480327243,1,0,1,0,3748
2247,15,23,-0.9993395838462671,0,B,1,0.3886741708287205,0,0,0,0,2247
1259,41,0,0.8661478335254965,7,A,1,1.2021154188997516,1,0,1,0,1259
2160,152,26,1.1592588535825168,3,B,1,0.5854606577987497,1,0,1,0,2160
550,68,26,0.6688238649466778,5,A,11,-1.146640057559744,1,0,1,0,550
3378,234,24,0.45407833613833026,3,B,5,-0.4997194720984907,1,0,1,0,3378
3162,265,21,-1.5982340938367234,3,B,12,-0.1669336033414513,0,0,0,0,3162
2841,167,11,0.6394059753053222,8,B,8,-0.7641231090888853,1,0,1,0,2841
3910,237,17,0.9183363274714516,1,B,5,0.7502883858434026,1,0,1,0,3910
3651,39,29,-0.0273022494179301,5,B,1,0.23148403419282595,2,0,1,1,3651
3504,88,3,0.32558509773086936,14,A,7,1.1618280905841754,2,0,1,1,3504
1802,176,2,1.2488735823725345,7,A,14,0.2992415301392827,0,0,0,0,1802
3149,143,24,-0.9076208131242797,3,A,6,-0.12170996752296205,0,0,0,0,3149
1915,1,28,1.2665152771035766,2,B,11,-0.0479663721235696,0,0,0,0,1915
3055,4,0,-1.637588208198997,5,B,9,0.4901838502241944,0,0,0,0,3055
3812,226,21,0.44265747764997115,6,B,3,-0.20999467613852846,3,1,1,1,3812
1728,247,9,0.6175654416187234,4,A,1,-0.13007471083394972,1,0,1,0,1728
1943,52,16,-0.953046850702068,5,A,4,-0.7670782286542074,0,0,0,0,1943
835,147,1,-1.629815730803451,12,A,7,0.07783808262751304,0,0,0,0,835
3765,40,3,-1.6279808447787971,10,B,8,-0.40046301393944217,0,0,0,0,3765
428,133,1,1.332842380312345,12,A,2,0.8250297872547994,2,0,1,1,428
497,44,8,0.05366409963879276,7,A,3,1.0572779941856605,1,0,1,0,497
3282,249,11,-0.06283835426396228,12,A,12,-0.5350144170407346,0,0,0,0,3282
880,272,28,1.8294590533563027,4,A,6,-0.803461391542919,2,0,1,1,880
622,47,15,-0.8850427401764006,12,B,1,-0.03678344994308381,1,0,1,0,622
3515,22,10,-0.23929159533279776,3,A,9,-1.1128353320990596,0,0,0,0,3515
252,183,18,2.793154990748989,6,A,11,-1.8727000507874507,2,0,1,1,252
612,98,29,-0.1402177643696717,2,A,0,-2.294961533817436,2,0,1,1,612
2533,161,0,0.42141343543106957,10,B,12,0.02714415109204183,1,0,1,0,2533
1615,133,10,0.06708014236437206,7,B,2,0.8250297872547994,2,0,1,1,1615
3865,297,20,0.3033254190537424,2,B,1,0.3661758713136205,2,0,1,1,3865
3330,182,22,-0.0857529868381794,1,A,12,-0.4517522112393399,0,0,0,0,3330
1521,108,26,-0.47584715347709894,4,A,13,-0.3402842096627109,0,0,0,0,1521
3059,212,15,-0.23306244697996994,8,A,2,-2.108979023285913,1,0,1,0,3059
3830,125,7,0.8705561154428334,6,B,3,-1.1619313492789367,3,1,1,1,3830
1461,294,26,1.718005504924521,0,B,5,-0.11581701333426571,1,0,1,0,1461
2641,97,13,-0.4432196921237348,0,A,4,0.5242850429062379,1,0,1,0,2641
352,257,25,1.7860276985331929,5,B,5,0.2525719042028337,2,0,1,1,352
2117,56,2,-0.5755924841743345,5,A,10,-0.259533255188154,0,0,0,0,2117
1095,72,29,-2.585485777036899,2,A,4,0.7146746271515992,0,0,0,0,1095
212,255,12,0.14011635188676083,14,B,1,-0.33809521075179416,3,1,1,1,212
1121,138,29,-0.49749843899801266,4,A,13,-0.19519764715693566,0,0,0,0,1121
2612,299,7,-1.0491244136679971,8,A,11,-0.5487563848645305,0,0,0,0,2612
3849,121,6,0.19473829415713048,7,A,10,-1.7954552448331125,0,0,0,0,3849
1580,283,12,-0.09062901293024381,1,A,10,1.639160015044698,0,0,0,0,1580
1290,147,27,-0.0158350212666464,4,A,7,0.07783808262751304,0,0,0,0,1290
698,67,22,-1.4098516467860354,4,A,12,-0.06769314249232412,0,0,0,0,698
3829,69,13,-0.5152819706137826,0,A,4,0.6144207527372406,0,0,0,0,3829
1704,287,17,-1.8906715908398606,1,A,3,0.3868251684966198,0,0,0,0,1704
1260,76,16,1.2711526916361955,1,A,10,-0.1492460181858711,0,0,0,0,1260
1702,2,1,-0.08145814221153386,3,B,6,-0.07493043772486035,1,0,1,0,1702
479,107,8,2.4289143283149373,14,B,7,0.1226569623746795,1,0,1,0,479
516,293,8,-1.3569998968864014,13,A,9,2.075354335595382,0,0,0,0,516
1057,208,0,0.4396225986350423,9,B,7,0.44985826874264007,1,0,1,0,1057
2455,228,10,-2.2168314462753163,6,A,3,1.1134558472665252,0,0,0,0,2455
3129,163,12,-0.2915899173417746,10,B,4,0.4402665824538458,1,0,1,0,3129
2182,83,14,0.8955429722408347,11,A,8,0.6244801400214677,1,0,1,0,2182
89,26,20,-0.4673171070238983,2,A,11,0.1722973156332389,0,0,0,0,89
3356,291,25,1.540151724219643,5,B,3,0.8847999897605329,1,0,1,0,3356
643,85,24,0.908311795086305,0,A,0,1.1211379724520003,1,0,1,0,643
508,177,15,1.6664987005338796,3,A,14,-0.6017739681741501,0,0,0,0,508
3037,93,15,0.6573181494413224,6,A,9,-0.7673610550118658,2,0,1,1,3037
3803,7,27,0.8764509533411377,6,A,13,0.868282896474312,0,0,0,0,3803
2808,160,0,0.14580544044984153,10,B,8,-2.087327436534787,0,0,0,0,2808
1835,146,14,-0.560746282970092,12,A,0,-0.18929306546555894,2,0,1,1,1835
1120,60,26,-0.5118199460458774,6,B,6,-0.4387893862297032,0,0,0,0,1120
3385,13,12,-0.8660603047316685,7,B,2,0.6078630715919537,1,0,1,0,3385
2341,17,11,-0.44588041793568794,4,A,9,-0.46739705490450423,0,0,0,0,2341
279,129,3,-2.3303258803220372,6,A,2,-0.20974786268698412,0,0,0,0,279
1489,43,26,1.4362050633639956,2,A,11,-0.8827947935961814,1,0,1,0,1489
1212,3,11,1.1084163050797136,9,A,11,0.054775871941011876,0,0,0,0,1212
1975,235,29,0.4642659621734265,6,B,2,0.5447180061890025,3,1,1,1,1975
1427,43,15,0.11230986357777847,7,B,11,-0.8827947935961814,1,0,1,0,1427
156,164,13,-1.5881390785605611,5,B,14,0.5517034907365537,0,0,0,0,156
783,68,16,-0.9780593301348692,9,B,11,-1.146640057559744,0,0,0,0,783
2592,103,15,1.0479749003602117,9,A,11,0.591226246722915,0,0,0,0,2592
1648,133,20,-1.9143103354724333,4,A,2,0.8250297872547994,0,0,0,0,1648
1008,5,21,0.11076802369688994,3,A,4,0.036689556282928526,1,0,1,0,1008
834,226,6,-0.5971737807364713,4,A,3,-0.20999467613852846,1,0,1,0,834
1324,30,21,-0.6011509608062574,2,A,10,-1.2846409678617903,0,0,0,0,1324
280,101,28,0.043196536565342024,5,A,6,-1.3248972067250702,1,0,1,0,280
2931,122,17,-0.1709291621335546,10,B,12,2.0302546215700623,1,0,1,0,2931
199,217,11,-0.8045038061207221,5,A,14,0.7271874634438238,0,0,0,0,199
1846,122,16,-1.675988276005932,9,B,12,2.0302546215700623,0,0,0,0,1846
1675,284,18,0.979534566849551,12,A,12,-0.8262973808594033,1,0,1,0,1675
150,188,24,-0.5634098574599227,3,A,4,-0.9992871525883633,0,0,0,0,150
3457,245,1,0.03592050462948841,5,A,10,0.5692776723258963,0,0,0,0,3457
1279,71,1,-0.7747452679301449,0,B,1,-0.750959856208773,2,0,1,1,1279
3149,288,29,-0.9076208131242797,3,A,6,1.0061807010448143,0,0,0,0,3149
2294,211,11,-0.03169654762713964,4,B,4,0.6324102278468617,1,0,1,0,2294
1308,7,10,0.3056984376333005,9,A,13,0.868282896474312,0,0,0,0,1308
640,246,9,0.4990087418338103,0,B,2,0.4640516824783875,1,0,1,0,640
1699,71,14,0.16207340156416752,5,B,1,-0.750959856208773,3,1,1,1,1699
607,76,24,2.0670087158986212,5,A,10,-0.1492460181858711,3,1,1,1,607
223,29,25,-1.8856059016570288,5,B,7,-0.22973094816457013,0,0,0,0,223
3267,13,20,1.0380121091629744,3,A,2,0.6078630715919537,1,0,1,0,3267
2107,242,22,0.165055811200547,5,B,4,-0.7230255127864578,2,0,1,1,2107
3951,7,17,-0.1111670625585886,4,B,13,0.868282896474312,0,0,0,0,3951
3657,38,2,-0.35694946409070805,11,A,9,-0.40216532941749844,0,0,0,0,3657
1105,286,15,-0.2537525687015788,10,A,14,0.029125102172164956,0,0,0,0,1105
2914,3,7,1.1418988952476519,12,A,11,0.054775871941011876,1,0,1,0,2914
1298,19,22,-1.475954093384452,6,A,11,-2.114136832339882,0,0,0,0,1298
3991,108,22,-0.9879897074375443,0,A,13,-0.3402842096627109,0,0,0,0,3991
3800,289,24,0.6682891116160027,2,A,14,0.8173101803050393,0,0,0,0,3800
668,197,17,0.323116476944179,6,B,7,2.1736454278185384,1,0,1,0,668
2529,257,5,-0.350359702204282,8,A,5,0.2525719042028337,0,0,0,0,2529
160,196,11,-0.5126004004939266,8,A,5,-0.49182480039498744,0,0,0,0,160
887,17,4,-0.2237753573892378,2,A,9,-0.46739705490450423,0,0,0,0,887
2862,76,0,1.7413830393535672,14,A,10,-0.1492460181858711,2,0,1,1,2862
1384,102,0,-0.22798800923781423,9,A,3,-0.7171344219967419,2,0,1,1,1384
996,40,4,-0.13124558615493628,12,B,8,-0.40046301393944217,0,0,0,0,996
3937,84,7,-0.7833061666037522,7,A,5,-0.0035933852480327243,0,0,0,0,3937
2601,152,9,0.8648903941931336,0,B,1,0.5854606577987497,1,0,1,0,2601
1870,276,26,-0.607243235613658,2,B,13,-2.4874179751906724,0,0,0,0,1870
2458,138,23,2.1933351603523383,3,A,13,-0.19519764715693566,1,0,1,0,2458
1082,275,26,-0.36253940567950466,4,A,5,-1.0719641376972444,1,0,1,0,1082
2915,77,28,0.28914920188920545,1,A,7,0.23778124308225618,1,0,1,0,2915
357,16,18,1.8527714923370258,6,B,0,-0.30666189102610114,0,0,0,0,357
2549,160,8,0.9752971927389453,10,B,8,-2.087327436534787,1,0,1,0,2549
22,112,18,-0.3886871673952396,12,A,3,-0.9119624560721075,1,0,1,0,22
2381,243,20,-0.5423270558262492,5,A,6,-0.7029805878526854,0,0,0,0,2381
2278,289,21,2.2355167792922965,2,A,14,0.8173101803050393,2,0,1,1,2278
1110,260,10,1.7354623381527112,5,A,10,-1.39535884898106,3,1,1,1,1110
3995,149,28,0.5772891446491413,2,B,6,-1.5432212002952308,1,0,1,0,3995
709,196,17,-0.5145635686926345,8,A,5,-0.49182480039498744,0,0,0,0,709
3363,71,16,-1.7772466838705827,9,A,1,-0.750959856208773,0,0,0,0,3363
1744,73,7,-0.1055635810803526,3,B,10,-0.3636981151259927,0,0,0,0,1744
3431,86,15,0.7837472359816609,5,A,2,0.6127228031166725,2,0,1,1,3431
1252,28,5,-1.4409545751955686,3,B,9,-1.0259538001818826,0,0,0,0,1252
1255,162,18,0.23228635100010478,5,A,1,-2.176370503667526,1,0,1,0,1255
1184,286,7,-0.8976064653155069,11,A,14,0.029125102172164956,0,0,0,0,1184
918,161,0,1.4321991038140178,11,B,12,0.02714415109204183,0,0,0,0,918
354,194,18,-1.0187214376338747,14,B,8,-0.9642633100684986,0,0,0,0,354
3427,159,24,0.39781721960912486,4,A,7,0.9828989855157966,2,0,1,1,3427
3210,109,27,-0.5779225938834073,2,B,5,-1.1685272118780141,0,0,0,0,3210
1177,202,12,0.7483820811898375,11,B,1,0.8118135221962155,2,0,1,1,1177
497,83,18,0.05366409963879276,7,A,8,0.6244801400214677,0,0,0,0,497
2712,22,21,0.5984639559329168,0,B,9,-1.1128353320990596,1,0,1,0,2712
2309,298,4,0.49233645740043847,9,A,12,0.8804548702809574,0,0,0,0,2309
910,219,2,0.07180549159387038,1,A,13,0.34086619704214205,0,0,0,0,910
1008,235,9,0.11076802369688994,7,A,2,0.5447180061890025,1,0,1,0,1008
824,250,29,-0.732601881123305,2,B,13,1.9197199217859842,0,0,0,0,824
3473,40,5,0.3459122408797175,10,A,8,-0.40046301393944217,0,0,0,0,3473
3162,185,13,-1.5982340938367234,8,B,3,-0.13723533656266346,0,0,0,0,3162
3868,258,7,0.02192435267216091,1,B,12,-2.5230110219797686,0,0,0,0,3868
1093,179,7,-0.003980537502720818,0,B,7,1.1187781933529881,0,0,0,0,1093
3279,194,22,-0.07089161305278299,2,B,8,-0.9642633100684986,0,0,0,0,3279
806,98,15,0.5922658211731363,7,A,0,-2.294961533817436,2,0,1,1,806
1395,140,29,0.5093402497206005,6,B,7,1.9571534621172741,2,0,1,1,1395
521,12,20,-0.7484178223259444,6,A,9,0.3759916785616394,0,0,0,0,521
1817,38,4,1.3375827015510755,6,B,9,-0.40216532941749844,1,0,1,0,1817
983,248,8,-1.4944275688382604,9,A,5,0.8827137608979102,0,0,0,0,983
2961,107,9,0.885221294319621,2,A,7,0.1226569623746795,3,1,1,1,2961
3141,163,10,0.1792488358251494,13,B,4,0.4402665824538458,1,0,1,0,3141
2461,30,29,-1.3074072448418492,4,B,10,-1.2846409678617903,0,0,0,0,2461
440,151,8,-0.5540454054467021,3,A,11,-1.5290942414301956,0,0,0,0,440
2034,233,5,-0.36563406552915895,8,B,11,-0.03806149464632322,0,0,0,0,2034
1586,103,28,-1.641209576217383,3,B,11,0.591226246722915,0,0,0,0,1586
1580,157,20,-0.09062901293024381,0,A,1,0.05269190650417575,2,0,1,1,1580
3622,256,4,1.0282036618982855,10,A,14,0.5003192943104879,1,0,1,0,3622
3821,253,3,0.2251324743097203,3,A,1,1.222891339083032,3,1,1,1,3821
2800,195,5,-0.5742494014353977,11,A,13,0.662383644937466,0,0,0,0,2800
10,255,22,-0.2282261494011879,3,A,1,-0.33809521075179416,2,0,1,1,10
876,77,3,0.2862507728379951,4,A,7,0.23778124308225618,0,0,0,0,876
3937,210,27,-0.7833061666037522,3,A,14,0.22657122325581133,0,0,0,0,3937
999,238,7,-0.6965384557005567,5,A,4,0.8080826204177707,0,0,0,0,999
306,151,29,-1.0557209891136248,3,B,11,-1.5290942414301956,0,0,0,0,306
241,180,15,-2.4453801820724297,12,A,3,0.8273530804638847,0,0,0,0,241
517,37,12,0.24448351320143114,7,B,5,-1.0622959794385183,1,0,1,0,517
1270,51,7,0.9584982455541325,9,A,12,-0.7995264798768494,0,0,0,0,1270
3018,88,28,-0.32299836598835324,0,B,7,1.1618280905841754,0,0,0,0,3018
403,71,12,-0.25143091552955643,0,A,1,-0.750959856208773,1,0,1,0,403
3484,229,1,1.4229374649405777,4,A,2,-0.4982972586142767,1,0,1,0,3484
3066,89,11,-1.3512704988514903,11,A,12,-0.9693208383499737,0,0,0,0,3066
2685,32,1,-1.5405646107843958,6,A,5,0.5664798758990314,0,0,0,0,2685
3407,90,21,2.031106486489065,2,B,13,1.3508586614348375,0,0,0,0,3407
2316,7,0,0.2307765463503122,1,A,13,0.868282896474312,0,0,0,0,2316
3003,35,13,0.6281664374504098,13,B,5,-2.2048417442657158,2,0,1,1,3003
3722,80,11,-0.20068168347885718,12,A,1,0.9568094947634644,3,1,1,1,3722
2807,7,7,-0.6142611204440642,6,B,13,0.868282896474312,0,0,0,0,2807
553,196,27,-0.5752335714113794,4,B,5,-0.49182480039498744,1,0,1,0,553
3711,229,12,-0.1415485729661549,1,A,2,-0.4982972586142767,0,0,0,0,3711
2046,105,24,0.860320378703641,4,A,12,-0.34065723398523395,0,0,0,0,2046
857,64,22,0.5916234085036173,4,B,11,0.23491649352171048,0,0,0,0,857
2231,264,1,-0.9154648778420176,4,A,14,0.9064987800710876,0,0,0,0,2231
3687,13,18,-1.539405806155421,2,B,2,0.6078630715919537,0,0,0,0,3687
2759,265,6,0.04214540693130691,7,B,12,-0.1669336033414513,0,0,0,0,2759
3925,110,25,0.6122026637429746,0,B,8,-0.8226421641495102,1,0,1,0,3925
3604,103,26,0.5450039159661915,3,B,11,0.591226246722915,1,0,1,0,3604
2619,87,17,-0.7298669742236741,13,A,6,0.3619839164254979,0,0,0,0,2619
1554,48,27,0.3716496009753175,4,B,14,1.8178044597441148,0,0,0,0,1554
1321,159,12,-0.14055240637046995,3,B,7,0.9828989855157966,0,0,0,0,1321
633,143,7,0.21484145418838488,11,A,6,-0.12170996752296205,2,0,1,1,633
640,161,15,0.4990087418338103,0,B,12,0.02714415109204183,0,0,0,0,640
3539,204,2,-1.9027187959974114,13,A,10,0.8078354840952383,0,0,0,0,3539
1502,151,18,-0.3991019846023223,8,B,11,-1.5290942414301956,0,0,0,0,1502
689,260,13,-0.5501593711146301,1,A,10,-1.39535884898106,0,0,0,0,689
1876,257,13,-0.9863424402928245,8,A,5,0.2525719042028337,0,0,0,0,1876
1988,118,16,-0.5594679131422939,6,B,10,0.5475053966164938,0,0,0,0,1988
2089,130,17,-0.9120221208030475,5,B,6,1.7835889920603971,0,0,0,0,2089
2312,256,26,-0.4610392445750456,0,A,14,0.5003192943104879,0,0,0,0,2312
1548,219,11,0.5297186072973354,11,B,13,0.34086619704214205,0,0,0,0,1548
1604,263,14,0.5521021649350195,4,B,14,0.18567589467553638,0,0,0,0,1604
1686,143,13,0.8453572744311328,8,B,6,-0.12170996752296205,3,1,1,1,1686
626,229,28,-1.322406873420879,3,A,2,-0.4982972586142767,0,0,0,0,626
1733,74,11,-1.6252680790789844,14,A,4,0.012459595747880525,0,0,0,0,1733
3047,229,17,0.3690007587783602,0,B,2,-0.4982972586142767,2,0,1,1,3047
2989,7,8,0.3198873613266371,13,B,13,0.868282896474312,0,0,0,0,2989
2336,119,24,-0.5231305539347121,4,B,5,0.05249574124244498,1,0,1,0,2336
38,205,26,1.5685336676461867,4,B,8,0.9923259829377546,2,0,1,1,38
898,131,22,0.18733389724373384,2,A,13,-0.8755625777005117,0,0,0,0,898
3071,16,23,-2.8248227130799144,1,A,0,-0.30666189102610114,0,0,0,0,3071
2679,65,16,1.9188229612251584,9,A,12,-0.09637067505039695,3,1,1,1,2679
3441,80,26,-1.3785012087873838,5,A,1,0.9568094947634644,1,0,1,0,3441
47,231,16,0.5163087627818853,9,A,10,-0.8394704492944645,1,0,1,0,47
13,243,7,-0.2547654546817906,8,B,6,-0.7029805878526854,0,0,0,0,13
1361,18,27,0.44215278889894744,4,B,4,1.389955161743872,2,0,1,1,1361
1192,188,20,1.84475498540652,5,A,4,-0.9992871525883633,1,0,1,0,1192
3451,272,27,-0.11431524965793737,0,B,6,-0.803461391542919,1,0,1,0,3451
1223,109,8,-0.5123467253120573,8,B,5,-1.1685272118780141,1,0,1,0,1223
3549,155,27,1.2717349145630779,2,B,3,-0.7721342052332694,1,0,1,0,3549
957,118,9,-1.0305060122110536,4,A,10,0.5475053966164938,0,0,0,0,957
1607,108,4,-1.0614969224138266,9,B,13,-0.3402842096627109,0,0,0,0,1607
1396,138,3,-0.597658235155586,6,B,13,-0.19519764715693566,0,0,0,0,1396
1684,250,10,-0.6789146688441802,2,B,13,1.9197199217859842,0,0,0,0,1684
911,172,5,0.7269651974979672,3,A,6,1.1245663784979731,1,0,1,0,911
142,177,5,1.4860425949661098,14,B,14,-0.6017739681741501,0,0,0,0,142
1942,267,1,0.11330568343294788,11,A,9,-0.08416057352458792,1,0,1,0,1942
1040,225,25,0.36660080553883984,5,B,8,-0.2931005200595179,2,0,1,1,1040
489,231,10,1.2827207781959817,5,B,10,-0.8394704492944645,1,0,1,0,489
1909,285,19,0.8384048203500921,6,B,14,-1.6848779235371936,0,0,0,0,1909
2046,212,5,0.860320378703641,10,A,2,-2.108979023285913,2,0,1,1,2046
2420,195,14,0.938619526159045,7,A,13,0.662383644937466,0,0,0,0,2420
575,124,3,0.4731418698103659,14,B,0,0.2587406771187981,2,0,1,1,575
845,13,20,-0.7777867439101203,0,A,2,0.6078630715919537,0,0,0,0,845
2784,62,8,0.22634893727985492,4,B,8,1.243696677197339,0,0,0,0,2784
1667,203,19,-0.29873499214895,6,B,7,-0.07384519292731162,0,0,0,0,1667
2972,16,6,-2.1700209395825043,10,B,0,-0.30666189102610114,0,0,0,0,2972
3806,222,17,-0.1627842071380129,8,B,7,0.73968489098986,1,0,1,0,3806
