student_id,job_id,was_shortlisted,was_hired
student_1495,job_464,0,0
student_1495,job_41,0,0
student_1495,job_338,0,0
student_1495,job_3,0,0
student_1495,job_23,0,0
student_1495,job_323,0,0
student_1495,job_244,0,0
student_1495,job_60,0,0
student_1495,job_184,0,0
student_1495,job_430,0,0
student_1495,job_221,0,0
student_1495,job_444,0,0
student_1495,job_34,0,0
student_1496,job_366,0,0
student_1496,job_458,0,0
student_1496,job_120,0,0
student_1496,job_78,0,0
student_1496,job_14,0,0
student_1496,job_284,0,0
student_1496,job_314,0,0
student_1496,job_116,0,0
student_1496,job_138,0,0
student_1496,job_79,0,0
student_1496,job_154,0,0
student_1496,job_155,0,0
student_1496,job_331,0,0
student_1496,job_300,0,0
student_1496,job_406,0,0
student_1497,job_477,0,0
student_1497,job_220,0,0
student_1497,job_308,1,1
student_1497,job_6,0,0
student_1497,job_153,0,0
student_1497,job_112,0,0
student_1497,job_324,1,0
student_1497,job_149,0,0
student_1497,job_281,0,0
student_1497,job_114,0,0
student_1497,job_221,0,0
student_1497,job_3,0,0
student_1497,job_287,0,0
student_1497,job_432,0,0
student_1497,job_48,0,0
student_1498,job_251,0,0
student_1498,job_371,0,0
student_1498,job_162,0,0
student_1498,job_494,0,0
student_1498,job_374,0,0
student_1498,job_293,0,0
student_1498,job_414,0,0
student_1498,job_310,0,0
student_1498,job_468,0,0
student_1498,job_108,0,0
student_1498,job_221,0,0
student_1498,job_218,0,0
student_1498,job_75,0,0
student_1498,job_360,0,0
student_1498,job_376,0,0
student_1499,job_103,0,0
student_1499,job_382,0,0
student_1499,job_345,0,0
student_1499,job_320,0,0
student_1499,job_289,0,0
student_1499,job_228,0,0
student_1499,job_108,0,0
student_1499,job_321,0,0
student_1499,job_381,0,0
student_1499,job_403,1,1
student_1499,job_136,0,0
student_1499,job_35,0,0
student_1499,job_96,0,0
student_1499,job_163,0,0
student_1499,job_338,0,0
student_1500,job_158,0,0
student_1500,job_429,0,0
student_1500,job_132,0,0
student_1500,job_228,0,0
student_1500,job_269,1,0
student_1500,job_32,0,0
student_1500,job_155,1,0
student_1500,job_94,0,0
student_1500,job_109,0,0
student_1500,job_459,0,0
student_1500,job_290,0,0
student_1500,job_205,0,0
student_1500,job_72,0,0
student_1500,job_189,0,0
student_1500,job_251,0,0
student_1501,job_243,0,0
student_1501,job_93,0,0
student_1501,job_448,0,0
student_1501,job_137,0,0
student_1501,job_462,0,0
student_1501,job_351,1,0
student_1501,job_252,0,0
student_1501,job_328,0,0
student_1501,job_66,0,0
student_1501,job_255,0,0
student_1501,job_300,0,0
student_1501,job_314,0,0
student_1501,job_350,0,0
student_1501,job_433,0,0
student_1501,job_299,0,0
student_1502,job_231,0,0
student_1502,job_396,0,0
student_1502,job_455,0,0
student_1502,job_307,0,0
student_1502,job_143,0,0
student_1502,job_344,0,0
student_1502,job_145,0,0
student_1502,job_383,0,0
student_1502,job_212,0,0
student_1502,job_303,0,0
student_1502,job_153,0,0
student_1502,job_172,0,0
student_1502,job_184,0,0
student_1502,job_338,0,0
student_1502,job_378,0,0
student_1503,job_454,0,0
student_1503,job_471,0,0
student_1503,job_81,0,0
student_1503,job_169,0,0
student_1503,job_152,0,0
student_1503,job_289,0,0
student_1503,job_456,0,0
student_1503,job_330,0,0
student_1503,job_95,0,0
student_1503,job_277,0,0
student_1503,job_99,0,0
student_1503,job_273,0,0
student_1503,job_319,0,0
student_1503,job_304,0,0
student_1503,job_213,0,0
student_1504,job_225,0,0
student_1504,job_158,0,0
student_1504,job_127,0,0
student_1504,job_478,1,1
student_1504,job_170,0,0
student_1504,job_241,0,0
student_1504,job_282,0,0
student_1504,job_329,0,0
student_1504,job_299,0,0
student_1504,job_222,0,0
student_1504,job_120,0,0
student_1504,job_392,0,0
student_1504,job_142,0,0
student_1504,job_118,0,0
student_1504,job_56,0,0
student_1505,job_346,0,0
student_1505,job_442,0,0
student_1505,job_18,0,0
student_1505,job_495,0,0
student_1505,job_144,0,0
student_1505,job_265,0,0
student_1505,job_114,0,0
student_1505,job_3,0,0
student_1505,job_244,0,0
student_1505,job_177,0,0
student_1505,job_49,0,0
student_1505,job_487,0,0
student_1505,job_374,0,0
student_1505,job_165,0,0
student_1505,job_139,0,0
student_1506,job_442,0,0
student_1506,job_455,0,0
student_1506,job_233,0,0
student_1506,job_394,0,0
student_1506,job_120,0,0
student_1506,job_93,0,0
student_1506,job_158,0,0
student_1506,job_242,0,0
student_1506,job_178,1,1
student_1506,job_289,0,0
student_1506,job_118,0,0
student_1506,job_258,0,0
student_1506,job_166,0,0
student_1506,job_380,0,0
student_1506,job_295,0,0
student_1507,job_406,0,0
student_1507,job_5,0,0
student_1507,job_130,0,0
student_1507,job_154,0,0
student_1507,job_102,0,0
student_1507,job_425,0,0
student_1507,job_79,0,0
student_1507,job_51,0,0
student_1507,job_25,0,0
student_1507,job_31,0,0
student_1507,job_296,0,0
student_1507,job_48,0,0
student_1507,job_66,0,0
student_1507,job_427,0,0
student_1507,job_347,0,0
student_1508,job_144,0,0
student_1508,job_151,0,0
student_1508,job_418,0,0
student_1508,job_8,0,0
student_1508,job_476,0,0
student_1508,job_264,0,0
student_1508,job_290,0,0
student_1508,job_371,0,0
student_1508,job_167,0,0
student_1508,job_64,0,0
student_1508,job_59,0,0
student_1508,job_110,0,0
student_1508,job_422,0,0
student_1508,job_216,0,0
student_1508,job_145,0,0
student_1509,job_213,0,0
student_1509,job_8,0,0
student_1509,job_87,0,0
student_1509,job_331,0,0
student_1509,job_358,0,0
student_1509,job_157,1,1
student_1509,job_412,0,0
student_1509,job_332,0,0
student_1509,job_121,0,0
student_1509,job_434,0,0
student_1509,job_209,0,0
student_1509,job_405,0,0
student_1509,job_81,0,0
student_1509,job_196,0,0
student_1509,job_327,0,0
student_1510,job_54,0,0
student_1510,job_484,0,0
student_1510,job_330,1,0
student_1510,job_4,1,1
student_1510,job_59,0,0
student_1510,job_129,0,0
student_1510,job_336,0,0
student_1510,job_15,0,0
student_1510,job_354,0,0
student_1510,job_486,0,0
student_1510,job_344,0,0
student_1510,job_233,0,0
student_1510,job_34,0,0
student_1510,job_214,0,0
student_1510,job_410,0,0
student_1511,job_363,0,0
student_1511,job_369,0,0
student_1511,job_496,0,0
student_1511,job_146,0,0
student_1511,job_97,0,0
student_1511,job_289,0,0
student_1511,job_398,0,0
student_1511,job_278,0,0
student_1511,job_271,0,0
student_1511,job_382,0,0
student_1511,job_144,0,0
student_1511,job_473,0,0
student_1511,job_357,0,0
student_1511,job_285,0,0
student_1511,job_283,0,0
student_1512,job_269,0,0
student_1512,job_295,0,0
student_1512,job_258,0,0
student_1512,job_92,0,0
student_1512,job_25,0,0
student_1512,job_332,0,0
student_1512,job_7,0,0
student_1512,job_381,0,0
student_1512,job_182,0,0
student_1512,job_497,0,0
student_1512,job_481,0,0
student_1512,job_344,1,1
student_1512,job_227,0,0
student_1512,job_172,0,0
student_1512,job_260,0,0
student_1513,job_365,0,0
student_1513,job_198,0,0
student_1513,job_150,0,0
student_1513,job_197,0,0
student_1513,job_260,0,0
student_1513,job_319,0,0
student_1513,job_14,0,0
student_1513,job_204,0,0
student_1513,job_63,0,0
student_1513,job_239,0,0
student_1513,job_490,0,0
student_1513,job_311,0,0
student_1513,job_130,0,0
student_1513,job_381,0,0
student_1513,job_195,0,0
student_1514,job_394,0,0
student_1514,job_348,0,0
student_1514,job_359,1,1
student_1514,job_45,0,0
student_1514,job_44,0,0
student_1514,job_347,0,0
student_1514,job_114,0,0
student_1514,job_227,0,0
student_1514,job_355,0,0
student_1514,job_5,0,0
student_1514,job_288,1,0
student_1514,job_397,0,0
student_1514,job_353,0,0
student_1514,job_255,0,0
student_1514,job_180,0,0
student_1515,job_266,0,0
student_1515,job_476,0,0
student_1515,job_379,0,0
student_1515,job_187,0,0
student_1515,job_74,0,0
student_1515,job_495,0,0
student_1515,job_305,0,0
student_1515,job_426,0,0
student_1515,job_108,0,0
student_1515,job_341,0,0
student_1515,job_381,0,0
student_1515,job_60,0,0
student_1515,job_106,0,0
student_1515,job_475,0,0
student_1515,job_274,0,0
student_1516,job_17,0,0
student_1516,job_177,0,0
student_1516,job_335,0,0
student_1516,job_348,0,0
student_1516,job_78,0,0
student_1516,job_334,0,0
student_1516,job_264,0,0
student_1516,job_354,0,0
student_1516,job_367,0,0
student_1516,job_492,0,0
student_1516,job_42,0,0
student_1516,job_382,0,0
student_1516,job_345,0,0
student_1516,job_398,0,0
student_1516,job_193,1,1
student_1517,job_362,0,0
student_1517,job_429,0,0
student_1517,job_327,0,0
student_1517,job_106,0,0
student_1517,job_86,0,0
student_1517,job_397,1,0
student_1517,job_300,0,0
student_1517,job_270,0,0
student_1517,job_131,0,0
student_1517,job_6,0,0
student_1517,job_242,0,0
student_1517,job_52,0,0
student_1517,job_170,0,0
student_1517,job_453,0,0
student_1517,job_491,0,0
student_1518,job_109,0,0
student_1518,job_81,0,0
student_1518,job_108,0,0
student_1518,job_301,0,0
student_1518,job_474,0,0
student_1518,job_219,0,0
student_1518,job_218,0,0
student_1518,job_461,0,0
student_1518,job_121,0,0
student_1518,job_152,0,0
student_1518,job_328,0,0
student_1518,job_127,0,0
student_1518,job_227,0,0
student_1518,job_143,0,0
student_1518,job_40,0,0
student_1519,job_36,0,0
student_1519,job_62,0,0
student_1519,job_390,0,0
student_1519,job_266,0,0
student_1519,job_161,0,0
student_1519,job_295,0,0
student_1519,job_376,0,0
student_1519,job_353,0,0
student_1519,job_359,1,1
student_1519,job_321,0,0
student_1519,job_335,0,0
student_1519,job_140,0,0
student_1519,job_8,0,0
student_1519,job_26,0,0
student_1519,job_170,0,0
student_1520,job_456,0,0
student_1520,job_320,0,0
student_1520,job_350,0,0
student_1520,job_124,0,0
student_1520,job_417,0,0
student_1520,job_128,0,0
student_1520,job_228,0,0
student_1520,job_323,0,0
student_1520,job_413,0,0
student_1520,job_403,0,0
student_1520,job_102,1,1
student_1520,job_344,0,0
student_1520,job_82,0,0
student_1520,job_155,1,1
student_1520,job_180,0,0
student_1521,job_38,0,0
student_1521,job_124,0,0
student_1521,job_126,0,0
student_1521,job_168,0,0
student_1521,job_493,0,0
student_1521,job_350,0,0
student_1521,job_54,0,0
student_1521,job_277,0,0
student_1521,job_297,0,0
student_1521,job_491,0,0
student_1521,job_375,0,0
student_1521,job_97,0,0
student_1521,job_322,0,0
student_1521,job_254,0,0
student_1521,job_290,0,0
student_1522,job_54,0,0
student_1522,job_293,0,0
student_1522,job_74,0,0
student_1522,job_58,0,0
student_1522,job_158,0,0
student_1522,job_269,0,0
student_1522,job_143,0,0
student_1522,job_19,0,0
student_1522,job_226,0,0
student_1522,job_322,0,0
student_1522,job_484,0,0
student_1522,job_337,0,0
student_1522,job_425,0,0
student_1522,job_304,0,0
student_1522,job_66,0,0
student_1523,job_108,0,0
student_1523,job_24,0,0
student_1523,job_358,0,0
student_1523,job_491,0,0
student_1523,job_274,0,0
student_1523,job_152,0,0
student_1523,job_443,0,0
student_1523,job_170,0,0
student_1523,job_50,0,0
student_1523,job_436,0,0
student_1523,job_182,0,0
student_1523,job_341,0,0
student_1523,job_38,0,0
student_1523,job_363,0,0
student_1523,job_61,0,0
student_1524,job_190,0,0
student_1524,job_301,0,0
student_1524,job_224,0,0
student_1524,job_452,0,0
student_1524,job_401,0,0
student_1524,job_1,0,0
student_1524,job_337,0,0
student_1524,job_302,0,0
student_1524,job_432,0,0
student_1524,job_496,0,0
student_1524,job_448,0,0
student_1524,job_426,0,0
student_1524,job_20,0,0
student_1524,job_491,0,0
student_1524,job_317,0,0
student_1525,job_485,0,0
student_1525,job_71,0,0
student_1525,job_174,0,0
student_1525,job_398,0,0
student_1525,job_252,0,0
student_1525,job_161,1,1
student_1525,job_290,0,0
student_1525,job_486,0,0
student_1525,job_107,1,0
student_1525,job_66,0,0
student_1525,job_164,0,0
student_1525,job_436,0,0
student_1525,job_499,0,0
student_1525,job_484,0,0
student_1525,job_322,0,0
student_1526,job_326,0,0
student_1526,job_204,0,0
student_1526,job_2,0,0
student_1526,job_284,0,0
student_1526,job_372,0,0
student_1526,job_221,0,0
student_1526,job_39,0,0
student_1526,job_330,0,0
student_1526,job_91,0,0
student_1526,job_308,1,1
student_1526,job_253,0,0
student_1526,job_416,0,0
student_1526,job_79,0,0
student_1526,job_180,0,0
student_1526,job_56,0,0
student_1527,job_54,0,0
student_1527,job_335,0,0
student_1527,job_459,0,0
student_1527,job_176,0,0
student_1527,job_374,0,0
student_1527,job_186,0,0
student_1527,job_92,0,0
student_1527,job_487,0,0
student_1527,job_141,0,0
student_1527,job_75,0,0
student_1527,job_214,0,0
student_1527,job_6,0,0
student_1527,job_318,0,0
student_1527,job_286,0,0
student_1527,job_225,0,0
student_1528,job_2,0,0
student_1528,job_335,0,0
student_1528,job_218,0,0
student_1528,job_285,0,0
student_1528,job_7,0,0
student_1528,job_237,0,0
student_1528,job_263,0,0
student_1528,job_362,0,0
student_1528,job_400,0,0
student_1528,job_422,0,0
student_1528,job_74,0,0
student_1528,job_439,0,0
student_1528,job_33,0,0
student_1528,job_325,0,0
student_1528,job_469,0,0
student_1529,job_341,0,0
student_1529,job_161,0,0
student_1529,job_70,0,0
student_1529,job_110,0,0
student_1529,job_228,0,0
student_1529,job_234,0,0
student_1529,job_275,0,0
student_1529,job_489,0,0
student_1529,job_45,0,0
student_1529,job_448,0,0
student_1529,job_94,0,0
student_1529,job_291,0,0
student_1529,job_213,0,0
student_1529,job_143,0,0
student_1529,job_23,0,0
student_1530,job_277,0,0
student_1530,job_185,0,0
student_1530,job_41,0,0
student_1530,job_0,0,0
student_1530,job_202,0,0
student_1530,job_80,0,0
student_1530,job_370,0,0
student_1530,job_372,0,0
student_1530,job_183,0,0
student_1530,job_1,0,0
student_1530,job_144,0,0
student_1530,job_63,0,0
student_1530,job_477,0,0
student_1530,job_360,0,0
student_1530,job_407,0,0
student_1531,job_27,0,0
student_1531,job_58,0,0
student_1531,job_152,0,0
student_1531,job_388,0,0
student_1531,job_201,0,0
student_1531,job_4,1,1
student_1531,job_425,0,0
student_1531,job_160,0,0
student_1531,job_103,0,0
student_1531,job_284,0,0
student_1531,job_10,0,0
student_1531,job_202,0,0
student_1531,job_211,0,0
student_1531,job_323,0,0
student_1531,job_492,0,0
student_1532,job_122,0,0
student_1532,job_337,0,0
student_1532,job_4,1,1
student_1532,job_255,0,0
student_1532,job_91,0,0
student_1532,job_460,0,0
student_1532,job_199,0,0
student_1532,job_190,0,0
student_1532,job_56,0,0
student_1532,job_106,0,0
student_1532,job_136,0,0
student_1532,job_129,0,0
student_1532,job_80,0,0
student_1532,job_478,1,1
student_1532,job_75,0,0
student_1533,job_411,0,0
student_1533,job_169,0,0
student_1533,job_43,0,0
student_1533,job_417,0,0
student_1533,job_184,1,0
student_1533,job_267,0,0
student_1533,job_342,0,0
student_1533,job_284,0,0
student_1533,job_127,0,0
student_1533,job_136,0,0
student_1533,job_434,1,1
student_1533,job_126,0,0
student_1533,job_180,0,0
student_1533,job_471,0,0
student_1533,job_243,1,0
student_1534,job_225,0,0
student_1534,job_433,0,0
student_1534,job_116,0,0
student_1534,job_131,0,0
student_1534,job_109,0,0
student_1534,job_27,0,0
student_1534,job_25,0,0
student_1534,job_209,0,0
student_1534,job_233,0,0
student_1534,job_52,0,0
student_1534,job_389,0,0
student_1534,job_411,0,0
student_1534,job_205,0,0
student_1534,job_171,0,0
student_1534,job_377,0,0
student_1535,job_292,0,0
student_1535,job_346,0,0
student_1535,job_240,0,0
student_1535,job_139,0,0
student_1535,job_206,1,0
student_1535,job_439,0,0
student_1535,job_366,0,0
student_1535,job_410,1,0
student_1535,job_112,0,0
student_1535,job_268,0,0
student_1535,job_367,0,0
student_1535,job_464,0,0
student_1535,job_124,0,0
student_1535,job_469,0,0
student_1535,job_153,0,0
student_1536,job_138,0,0
student_1536,job_434,0,0
student_1536,job_323,0,0
student_1536,job_285,0,0
student_1536,job_329,0,0
student_1536,job_255,0,0
student_1536,job_211,0,0
student_1536,job_499,0,0
student_1536,job_450,0,0
student_1536,job_212,0,0
student_1536,job_467,0,0
student_1536,job_136,0,0
student_1536,job_402,0,0
student_1536,job_130,0,0
student_1536,job_118,0,0
student_1537,job_287,0,0
student_1537,job_390,1,0
student_1537,job_441,0,0
student_1537,job_291,0,0
student_1537,job_153,0,0
student_1537,job_380,0,0
student_1537,job_48,0,0
student_1537,job_122,0,0
student_1537,job_186,1,0
student_1537,job_281,0,0
student_1537,job_434,0,0
student_1537,job_465,0,0
student_1537,job_461,0,0
student_1537,job_242,0,0
student_1537,job_50,0,0
student_1538,job_100,0,0
student_1538,job_283,0,0
student_1538,job_207,0,0
student_1538,job_446,0,0
student_1538,job_103,0,0
student_1538,job_159,0,0
student_1538,job_79,1,0
student_1538,job_123,0,0
student_1538,job_177,0,0
student_1538,job_456,0,0
student_1538,job_112,0,0
student_1538,job_400,0,0
student_1538,job_216,0,0
student_1538,job_84,0,0
student_1538,job_181,0,0
student_1539,job_194,0,0
student_1539,job_300,0,0
student_1539,job_340,0,0
student_1539,job_345,0,0
student_1539,job_266,0,0
student_1539,job_431,0,0
student_1539,job_309,0,0
student_1539,job_114,0,0
student_1539,job_286,0,0
student_1539,job_484,0,0
student_1539,job_148,0,0
student_1539,job_387,0,0
student_1539,job_397,0,0
student_1539,job_353,0,0
student_1539,job_21,0,0
student_1540,job_323,0,0
student_1540,job_175,0,0
student_1540,job_186,0,0
student_1540,job_33,0,0
student_1540,job_395,0,0
student_1540,job_209,0,0
student_1540,job_116,0,0
student_1540,job_170,0,0
student_1540,job_364,0,0
student_1540,job_369,0,0
student_1540,job_155,0,0
student_1540,job_203,0,0
student_1540,job_445,0,0
student_1540,job_449,0,0
student_1540,job_479,0,0
student_1541,job_75,0,0
student_1541,job_106,0,0
student_1541,job_330,0,0
student_1541,job_245,0,0
student_1541,job_163,0,0
student_1541,job_406,0,0
student_1541,job_205,0,0
student_1541,job_423,0,0
student_1541,job_302,0,0
student_1541,job_380,0,0
student_1541,job_203,0,0
student_1541,job_420,0,0
student_1541,job_365,0,0
student_1541,job_481,0,0
student_1541,job_279,0,0
student_1542,job_453,0,0
student_1542,job_474,0,0
student_1542,job_459,0,0
student_1542,job_301,0,0
student_1542,job_79,0,0
student_1542,job_41,0,0
student_1542,job_99,0,0
student_1542,job_2,0,0
student_1542,job_57,0,0
student_1542,job_423,0,0
student_1542,job_285,0,0
student_1542,job_328,0,0
student_1542,job_407,0,0
student_1542,job_256,0,0
student_1542,job_84,0,0
student_1543,job_101,0,0
student_1543,job_238,1,0
student_1543,job_388,0,0
student_1543,job_379,0,0
student_1543,job_352,0,0
student_1543,job_145,0,0
student_1543,job_394,0,0
student_1543,job_488,0,0
student_1543,job_87,0,0
student_1543,job_337,0,0
student_1543,job_499,0,0
student_1543,job_412,0,0
student_1543,job_459,0,0
student_1543,job_118,0,0
student_1543,job_356,0,0
student_1544,job_8,0,0
student_1544,job_446,0,0
student_1544,job_461,1,0
student_1544,job_95,0,0
student_1544,job_248,0,0
student_1544,job_247,0,0
student_1544,job_473,0,0
student_1544,job_360,0,0
student_1544,job_66,0,0
student_1544,job_133,0,0
student_1544,job_122,0,0
student_1544,job_483,0,0
student_1544,job_116,0,0
student_1544,job_36,0,0
student_1544,job_405,0,0
student_1545,job_226,0,0
student_1545,job_339,0,0
student_1545,job_140,0,0
student_1545,job_451,1,0
student_1545,job_122,0,0
student_1545,job_225,0,0
student_1545,job_77,0,0
student_1545,job_350,0,0
student_1545,job_331,0,0
student_1545,job_422,0,0
student_1545,job_187,0,0
student_1545,job_292,0,0
student_1545,job_126,0,0
student_1545,job_232,0,0
student_1545,job_316,1,0
student_1546,job_478,1,1
student_1546,job_38,0,0
student_1546,job_86,0,0
student_1546,job_372,1,1
student_1546,job_405,0,0
student_1546,job_267,0,0
student_1546,job_398,0,0
student_1546,job_454,0,0
student_1546,job_202,0,0
student_1546,job_443,0,0
student_1546,job_9,0,0
student_1546,job_121,0,0
student_1546,job_361,0,0
student_1546,job_195,0,0
student_1546,job_296,0,0
student_1547,job_485,0,0
student_1547,job_134,0,0
student_1547,job_201,0,0
student_1547,job_456,0,0
student_1547,job_137,0,0
student_1547,job_73,0,0
student_1547,job_105,0,0
student_1547,job_18,0,0
student_1547,job_146,1,0
student_1547,job_394,0,0
student_1547,job_325,0,0
student_1547,job_81,0,0
student_1547,job_463,0,0
student_1547,job_131,0,0
student_1547,job_107,0,0
student_1548,job_199,0,0
student_1548,job_444,0,0
student_1548,job_268,0,0
student_1548,job_225,0,0
student_1548,job_109,0,0
student_1548,job_249,0,0
student_1548,job_416,0,0
student_1548,job_404,0,0
student_1548,job_344,0,0
student_1548,job_43,0,0
student_1548,job_288,0,0
student_1548,job_241,0,0
student_1548,job_358,0,0
student_1548,job_428,1,1
student_1548,job_255,0,0
student_1549,job_150,0,0
student_1549,job_57,0,0
student_1549,job_159,0,0
student_1549,job_115,0,0
student_1549,job_226,0,0
student_1549,job_232,0,0
student_1549,job_391,0,0
student_1549,job_382,0,0
student_1549,job_449,0,0
student_1549,job_41,0,0
student_1549,job_498,0,0
student_1549,job_144,0,0
student_1549,job_412,0,0
student_1549,job_432,0,0
student_1549,job_179,0,0
student_1550,job_249,0,0
student_1550,job_81,0,0
student_1550,job_255,0,0
student_1550,job_80,0,0
student_1550,job_388,0,0
student_1550,job_191,0,0
student_1550,job_5,0,0
student_1550,job_141,0,0
student_1550,job_329,0,0
student_1550,job_403,0,0
student_1550,job_458,0,0
student_1550,job_332,0,0
student_1550,job_260,0,0
student_1550,job_264,0,0
student_1550,job_331,0,0
student_1551,job_118,0,0
student_1551,job_447,1,0
student_1551,job_65,0,0
student_1551,job_98,0,0
student_1551,job_352,0,0
student_1551,job_409,0,0
student_1551,job_267,0,0
student_1551,job_48,0,0
student_1551,job_5,0,0
student_1551,job_142,0,0
student_1551,job_470,0,0
student_1551,job_161,0,0
student_1551,job_431,0,0
student_1551,job_471,0,0
student_1551,job_214,0,0
student_1552,job_256,0,0
student_1552,job_406,0,0
student_1552,job_157,1,1
student_1552,job_324,0,0
student_1552,job_319,0,0
student_1552,job_38,0,0
student_1552,job_291,0,0
student_1552,job_490,0,0
student_1552,job_9,0,0
student_1552,job_30,0,0
student_1552,job_245,0,0
student_1552,job_374,0,0
student_1552,job_344,0,0
student_1552,job_484,0,0
student_1552,job_295,0,0
student_1553,job_9,0,0
student_1553,job_28,0,0
student_1553,job_42,0,0
student_1553,job_162,0,0
student_1553,job_373,0,0
student_1553,job_118,0,0
student_1553,job_333,0,0
student_1553,job_121,0,0
student_1553,job_71,0,0
student_1553,job_298,0,0
student_1553,job_154,0,0
student_1553,job_231,1,1
student_1553,job_278,0,0
student_1553,job_256,0,0
student_1553,job_98,0,0
student_1554,job_198,0,0
student_1554,job_109,0,0
student_1554,job_343,1,0
student_1554,job_382,0,0
student_1554,job_361,0,0
student_1554,job_312,0,0
student_1554,job_494,0,0
student_1554,job_335,1,1
student_1554,job_94,0,0
student_1554,job_183,0,0
student_1554,job_290,0,0
student_1554,job_437,0,0
student_1554,job_353,0,0
student_1554,job_354,0,0
student_1554,job_395,0,0
student_1555,job_392,0,0
student_1555,job_290,0,0
student_1555,job_176,0,0
student_1555,job_305,0,0
student_1555,job_331,0,0
student_1555,job_70,0,0
student_1555,job_266,0,0
student_1555,job_144,0,0
student_1555,job_487,0,0
student_1555,job_344,0,0
student_1555,job_10,0,0
student_1555,job_429,0,0
student_1555,job_50,0,0
student_1555,job_309,0,0
student_1555,job_76,0,0
student_1556,job_248,0,0
student_1556,job_418,0,0
student_1556,job_324,0,0
student_1556,job_281,0,0
student_1556,job_253,0,0
student_1556,job_323,0,0
student_1556,job_159,0,0
student_1556,job_10,0,0
student_1556,job_49,0,0
student_1556,job_424,0,0
student_1556,job_435,0,0
student_1556,job_456,1,0
student_1556,job_477,0,0
student_1556,job_345,0,0
student_1556,job_38,1,0
student_1557,job_329,0,0
student_1557,job_361,0,0
student_1557,job_351,0,0
student_1557,job_181,0,0
student_1557,job_220,0,0
student_1557,job_264,0,0
student_1557,job_235,0,0
student_1557,job_74,0,0
student_1557,job_200,0,0
student_1557,job_488,0,0
student_1557,job_456,0,0
student_1557,job_122,0,0
student_1557,job_248,0,0
student_1557,job_277,0,0
student_1557,job_374,0,0
student_1558,job_416,1,0
student_1558,job_351,0,0
student_1558,job_414,0,0
student_1558,job_6,1,0
student_1558,job_429,0,0
student_1558,job_404,0,0
student_1558,job_462,0,0
student_1558,job_443,0,0
student_1558,job_41,0,0
student_1558,job_479,0,0
student_1558,job_153,0,0
student_1558,job_220,0,0
student_1558,job_23,0,0
student_1558,job_161,0,0
student_1558,job_183,0,0
student_1559,job_65,0,0
student_1559,job_411,0,0
student_1559,job_399,0,0
student_1559,job_55,0,0
student_1559,job_280,0,0
student_1559,job_5,0,0
student_1559,job_358,0,0
student_1559,job_229,0,0
student_1559,job_165,0,0
student_1559,job_414,0,0
student_1559,job_176,0,0
student_1559,job_493,0,0
student_1559,job_28,1,0
student_1559,job_77,0,0
student_1559,job_97,0,0
student_1560,job_182,1,0
student_1560,job_284,0,0
student_1560,job_144,0,0
student_1560,job_431,0,0
student_1560,job_14,0,0
student_1560,job_194,0,0
student_1560,job_383,0,0
student_1560,job_134,0,0
student_1560,job_145,0,0
student_1560,job_492,0,0
student_1560,job_482,0,0
student_1560,job_83,0,0
student_1560,job_23,0,0
student_1560,job_28,0,0
student_1560,job_297,0,0
student_1561,job_373,0,0
student_1561,job_347,0,0
student_1561,job_264,0,0
student_1561,job_224,0,0
student_1561,job_301,0,0
student_1561,job_153,0,0
student_1561,job_457,0,0
student_1561,job_492,0,0
student_1561,job_319,0,0
student_1561,job_448,0,0
student_1561,job_174,0,0
student_1561,job_485,0,0
student_1561,job_381,0,0
student_1561,job_440,0,0
student_1561,job_129,0,0
student_1562,job_69,0,0
student_1562,job_74,1,0
student_1562,job_378,0,0
student_1562,job_421,0,0
student_1562,job_192,0,0
student_1562,job_219,0,0
student_1562,job_145,0,0
student_1562,job_214,0,0
student_1562,job_412,0,0
student_1562,job_262,0,0
student_1562,job_79,0,0
student_1562,job_356,0,0
student_1562,job_413,0,0
student_1562,job_83,0,0
student_1562,job_164,1,0
student_1563,job_146,0,0
student_1563,job_491,0,0
student_1563,job_181,0,0
student_1563,job_56,0,0
student_1563,job_2,0,0
student_1563,job_70,0,0
student_1563,job_423,0,0
student_1563,job_482,0,0
student_1563,job_499,0,0
student_1563,job_124,0,0
student_1563,job_165,0,0
student_1563,job_489,0,0
student_1563,job_172,0,0
student_1563,job_490,0,0
student_1563,job_152,0,0
student_1564,job_222,0,0
student_1564,job_314,0,0
student_1564,job_64,0,0
student_1564,job_68,0,0
student_1564,job_404,0,0
student_1564,job_192,0,0
student_1564,job_490,0,0
student_1564,job_110,0,0
student_1564,job_108,0,0
student_1564,job_137,0,0
student_1564,job_428,0,0
student_1564,job_367,0,0
student_1564,job_210,0,0
student_1564,job_252,0,0
student_1564,job_457,0,0
student_1565,job_23,0,0
student_1565,job_120,0,0
student_1565,job_444,0,0
student_1565,job_291,0,0
student_1565,job_76,0,0
student_1565,job_211,0,0
student_1565,job_296,0,0
student_1565,job_21,0,0
student_1565,job_124,0,0
student_1565,job_462,0,0
student_1565,job_112,0,0
student_1565,job_253,0,0
student_1565,job_304,0,0
student_1565,job_232,0,0
student_1565,job_79,0,0
student_1566,job_496,0,0
student_1566,job_29,0,0
student_1566,job_11,0,0
student_1566,job_316,1,0
student_1566,job_3,0,0
student_1566,job_259,0,0
student_1566,job_353,0,0
student_1566,job_468,0,0
student_1566,job_97,0,0
student_1566,job_415,0,0
student_1566,job_110,0,0
student_1566,job_141,0,0
