Candidate ID,Job ID,is_match
C_133,J_56,1
C_976,J_191,0
C_93,J_98,0
C_353,J_39,0
C_220,J_124,0
C_443,J_172,1
C_945,J_147,0
C_958,J_130,0
C_919,J_18,0
C_796,J_69,0
C_554,J_37,0
C_419,J_182,0
C_949,J_157,0
C_588,J_72,0
C_56,J_154,0
C_162,J_56,0
C_583,J_1,1
C_221,J_164,0
C_190,J_150,0
C_538,J_107,0
C_79,J_40,0
C_357,J_79,0
C_923,J_153,0
C_698,J_179,0
C_365,J_109,0
C_33,J_191,0
C_902,J_45,0
C_232,J_87,0
C_982,J_27,0
C_679,J_155,1
C_549,J_140,0
C_370,J_199,0
C_817,J_22,0
C_93,J_164,0
C_964,J_74,1
C_321,J_147,0
C_768,J_15,0
C_67,J_119,0
C_830,J_23,0
C_554,J_155,0
C_674,J_150,0
C_992,J_38,0
C_697,J_37,0
C_300,J_198,0
C_587,J_107,0
C_728,J_148,0
C_642,J_97,0
C_244,J_178,0
C_34,J_6,0
C_705,J_143,0
C_358,J_183,0
C_170,J_8,0
C_6,J_2,1
C_580,J_11,0
C_709,J_32,0
C_956,J_196,0
C_571,J_117,1
C_361,J_27,1
C_315,J_99,0
C_943,J_41,0
C_772,J_50,1
C_939,J_137,0
C_39,J_28,0
C_323,J_153,0
C_230,J_11,0
C_796,J_134,0
C_791,J_103,0
C_284,J_139,1
C_995,J_1,0
C_454,J_181,0
C_370,J_51,0
C_102,J_4,0
C_523,J_156,0
C_152,J_160,0
C_302,J_64,0
C_166,J_73,0
C_606,J_185,0
C_567,J_2,0
C_821,J_10,0
C_580,J_165,0
C_674,J_111,0
C_368,J_127,0
C_961,J_196,0
C_681,J_186,0
C_511,J_123,0
C_34,J_67,0
C_541,J_162,0
C_208,J_2,0
C_862,J_86,1
C_29,J_41,1
C_157,J_76,1
C_944,J_70,0
C_749,J_150,0
C_828,J_136,0
C_313,J_171,0
C_155,J_188,0
C_394,J_71,0
C_68,J_4,0
C_689,J_33,0
C_560,J_146,0
C_895,J_169,0
C_628,J_70,0
C_457,J_155,0
C_43,J_44,0
C_864,J_50,0
C_784,J_11,0
C_854,J_17,0
C_411,J_3,0
C_460,J_41,1
C_592,J_153,0
C_345,J_103,0
C_136,J_120,0
C_507,J_58,0
C_435,J_8,0
C_480,J_129,1
C_297,J_77,1
C_321,J_70,0
C_620,J_148,0
C_294,J_97,0
C_397,J_175,1
C_818,J_13,1
C_860,J_158,0
C_319,J_85,0
C_28,J_29,1
C_894,J_70,0
C_103,J_138,0
C_339,J_95,0
C_374,J_61,0
C_128,J_77,0
C_336,J_179,0
C_126,J_61,0
C_635,J_9,0
C_599,J_130,1
C_491,J_169,1
C_918,J_46,0
C_257,J_46,0
C_562,J_167,0
C_815,J_144,0
C_580,J_104,0
C_78,J_151,0
C_530,J_79,1
C_387,J_5,0
C_662,J_114,0
C_934,J_36,0
C_269,J_87,0
C_273,J_124,1
C_789,J_138,0
C_870,J_150,1
C_892,J_57,0
C_191,J_112,0
C_975,J_145,0
C_726,J_85,0
C_177,J_47,0
C_386,J_32,0
C_200,J_9,1
C_186,J_99,0
C_50,J_163,0
C_553,J_37,0
C_22,J_128,0
C_442,J_55,0
C_979,J_100,1
C_594,J_107,0
C_25,J_5,0
C_148,J_159,0
C_528,J_166,0
C_561,J_65,0
C_853,J_127,0
C_776,J_168,0
C_449,J_21,1
C_47,J_158,0
C_696,J_125,0
C_692,J_169,0
C_134,J_22,0
C_804,J_148,0
C_333,J_104,0
C_631,J_100,0
C_346,J_174,1
C_381,J_30,0
C_817,J_198,0
C_178,J_10,0
C_850,J_141,0
C_59,J_29,0
C_519,J_170,0
C_604,J_183,0
C_807,J_82,0
C_984,J_136,0
C_340,J_24,0
C_153,J_163,0
C_956,J_179,0
C_109,J_118,0
C_778,J_173,0
C_490,J_145,0
C_970,J_136,0
C_560,J_96,1
C_453,J_39,0
C_84,J_125,0
C_934,J_19,0
C_887,J_81,0
C_745,J_40,0
C_141,J_190,0
C_40,J_174,0
C_734,J_155,0
C_527,J_18,0
C_347,J_162,0
C_714,J_98,0
C_694,J_188,0
C_786,J_49,0
C_932,J_81,1
C_199,J_79,1
C_586,J_150,0
C_94,J_147,0
C_56,J_108,0
C_930,J_145,0
C_734,J_126,0
C_396,J_32,0
C_793,J_128,0
C_233,J_90,0
C_687,J_133,0
C_180,J_69,0
C_232,J_183,0
C_45,J_9,0
C_336,J_18,1
C_833,J_198,0
C_295,J_183,0
C_621,J_180,0
C_247,J_20,0
C_421,J_98,0
C_807,J_86,0
C_910,J_155,0
C_968,J_28,1
C_473,J_141,0
C_85,J_63,0
C_768,J_60,0
C_902,J_12,1
C_333,J_114,0
C_102,J_188,0
C_24,J_123,0
C_39,J_103,1
C_207,J_164,0
C_893,J_95,0
C_655,J_196,0
C_296,J_1,0
C_215,J_63,1
C_911,J_60,0
C_219,J_87,0
C_867,J_162,1
C_749,J_147,0
C_456,J_18,0
C_779,J_174,0
C_948,J_85,0
C_308,J_103,0
C_343,J_134,0
C_757,J_109,0
C_307,J_55,0
C_855,J_41,0
C_971,J_187,0
C_53,J_1,0
C_738,J_68,0
C_969,J_40,0
C_943,J_127,0
C_983,J_137,1
C_770,J_28,1
C_644,J_121,0
C_210,J_191,0
C_58,J_73,1
C_364,J_21,0
C_996,J_70,0
C_91,J_159,0
C_687,J_102,0
C_716,J_184,0
C_595,J_51,0
C_376,J_132,1
C_942,J_42,0
C_871,J_20,0
C_922,J_10,0
C_602,J_75,0
C_356,J_171,0
C_972,J_15,0
C_156,J_6,0
C_721,J_147,0
C_658,J_140,0
C_480,J_151,0
C_181,J_87,0
C_808,J_22,0
C_700,J_47,0
C_756,J_98,0
C_670,J_122,0
C_768,J_76,0
C_182,J_49,0
C_971,J_109,0
C_860,J_121,0
C_461,J_163,0
C_112,J_188,1
C_827,J_43,0
C_289,J_174,0
C_124,J_182,0
C_842,J_109,0
C_598,J_39,0
C_269,J_42,0
C_231,J_146,0
C_915,J_80,0
C_816,J_55,0
C_668,J_14,0
C_399,J_48,1
C_7,J_99,0
C_262,J_138,0
C_74,J_198,0
C_529,J_33,0
C_417,J_161,0
C_782,J_102,0
C_916,J_172,0
C_863,J_3,0
C_966,J_117,0
C_547,J_67,0
C_684,J_76,1
C_266,J_53,0
C_599,J_115,0
C_643,J_194,1
C_451,J_108,0
C_49,J_74,0
C_785,J_74,0
C_935,J_5,0
C_666,J_12,0
C_954,J_174,1
C_515,J_5,0
C_815,J_154,0
C_300,J_127,0
C_88,J_67,0
C_391,J_6,0
C_908,J_196,0
C_47,J_73,0
C_491,J_95,0
C_133,J_90,0
C_262,J_13,0
C_652,J_3,0
C_265,J_125,0
C_210,J_43,0
C_733,J_70,0
C_197,J_187,1
C_626,J_46,0
C_362,J_148,0
C_792,J_185,0
C_718,J_28,0
C_69,J_141,0
C_881,J_95,0
C_150,J_184,0
C_982,J_14,0
C_426,J_117,0
C_776,J_156,0
C_329,J_127,1
C_242,J_140,1
C_16,J_48,0
C_275,J_74,0
C_895,J_112,0
C_883,J_78,0
C_75,J_134,0
C_313,J_126,0
C_207,J_98,0
C_63,J_179,0
C_108,J_68,0
C_985,J_66,0
C_341,J_76,0
C_763,J_12,1
C_688,J_104,0
C_60,J_148,0
C_580,J_43,0
C_159,J_45,1
C_629,J_75,0
C_688,J_63,0
C_960,J_161,1
C_763,J_150,0
C_331,J_181,0
C_357,J_103,0
C_223,J_123,0
C_409,J_120,0
C_631,J_136,0
C_75,J_183,0
C_674,J_159,0
C_103,J_131,0
C_707,J_119,1
C_760,J_63,0
C_32,J_4,0
C_578,J_105,0
C_453,J_165,1
C_441,J_152,0
C_182,J_130,1
C_212,J_47,1
C_622,J_144,0
C_239,J_131,1
C_372,J_175,0
C_622,J_14,1
C_41,J_15,1
C_299,J_162,0
C_266,J_2,0
C_159,J_97,1
C_888,J_17,0
C_284,J_115,1
C_791,J_160,0
C_238,J_164,0
C_610,J_12,1
C_264,J_54,0
C_273,J_39,0
C_965,J_168,0
C_107,J_4,1
C_637,J_128,1
C_366,J_40,0
C_5,J_5,1
C_348,J_61,0
C_829,J_190,0
C_751,J_151,0
C_391,J_187,0
C_223,J_149,0
C_906,J_167,0
C_558,J_102,0
C_325,J_120,0
C_188,J_58,0
C_355,J_175,0
C_212,J_147,0
C_415,J_71,0
C_183,J_136,0
C_772,J_115,0
C_424,J_152,0
C_881,J_104,0
C_89,J_191,0
C_128,J_79,1
C_516,J_11,0
C_727,J_139,0
C_990,J_5,0
C_227,J_12,0
C_44,J_111,0
C_390,J_100,0
C_701,J_54,1
C_354,J_17,0
C_881,J_103,0
C_913,J_123,0
C_58,J_1,0
C_184,J_153,0
C_253,J_146,0
C_367,J_155,0
C_949,J_145,0
C_357,J_192,1
C_930,J_196,0
C_849,J_169,0
C_807,J_31,0
C_606,J_70,0
C_322,J_182,0
C_918,J_36,0
C_494,J_170,0
C_204,J_20,0
C_11,J_176,0
C_885,J_196,1
C_773,J_123,0
C_509,J_156,0
C_887,J_127,0
C_927,J_74,1
C_620,J_46,1
C_765,J_67,0
C_979,J_69,1
C_136,J_200,0
C_139,J_98,0
C_824,J_139,0
C_99,J_12,0
C_570,J_179,0
C_795,J_27,0
C_785,J_44,0
C_761,J_22,0
C_27,J_114,0
C_433,J_101,0
C_139,J_104,0
C_936,J_181,0
C_662,J_44,0
C_431,J_126,0
C_682,J_97,0
C_806,J_75,0
C_682,J_74,0
C_960,J_109,0
C_466,J_66,0
C_272,J_187,1
C_901,J_156,0
C_748,J_42,0
C_919,J_187,0
C_200,J_123,0
C_337,J_1,0
C_578,J_192,0
C_449,J_8,0
C_644,J_160,0
C_94,J_65,1
C_41,J_121,1
C_860,J_16,0
C_47,J_84,0
C_825,J_68,1
C_190,J_118,0
C_179,J_4,1
C_647,J_165,0
C_971,J_45,1
C_345,J_40,0
C_683,J_65,0
C_262,J_156,0
C_216,J_137,0
C_536,J_100,1
C_459,J_152,0
C_70,J_188,0
C_218,J_69,1
C_642,J_60,0
C_774,J_153,0
C_737,J_82,0
C_205,J_25,0
C_984,J_7,0
C_61,J_8,0
C_490,J_192,0
C_587,J_86,0
C_2,J_124,0
C_108,J_140,0
C_72,J_156,0
C_763,J_183,1
C_378,J_91,0
C_251,J_6,0
C_191,J_143,1
C_544,J_2,0
C_913,J_184,0
C_144,J_103,1
C_945,J_98,0
C_210,J_120,0
C_544,J_118,0
C_478,J_166,0
C_436,J_38,0
C_809,J_119,0
C_215,J_14,0
C_973,J_19,0
C_330,J_14,0
C_563,J_56,0
C_754,J_110,1
C_752,J_72,0
C_845,J_104,0
C_346,J_160,1
C_336,J_156,0
C_364,J_150,1
C_535,J_75,0
C_846,J_109,0
C_621,J_174,0
C_690,J_53,0
C_649,J_180,0
C_993,J_81,1
C_692,J_196,0
C_958,J_31,0
C_299,J_179,0
C_818,J_151,0
C_626,J_156,0
C_926,J_104,0
C_689,J_101,0
C_89,J_94,0
C_520,J_67,0
C_714,J_173,0
C_208,J_198,0
C_435,J_2,0
C_142,J_127,0
C_33,J_125,0
C_143,J_53,0
C_665,J_87,0
C_701,J_72,0
C_535,J_113,0
C_581,J_56,1
C_810,J_169,0
C_511,J_164,0
C_675,J_38,0
C_660,J_130,0
C_642,J_59,1
C_366,J_25,0
C_925,J_37,0
C_948,J_191,0
C_34,J_190,0
C_777,J_122,0
C_633,J_91,0
C_941,J_93,0
C_861,J_151,0
C_541,J_132,0
C_557,J_116,0
C_478,J_110,0
C_151,J_58,1
C_745,J_56,1
C_475,J_34,0
C_235,J_86,0
C_391,J_157,0
C_437,J_197,0
C_398,J_184,0
C_812,J_61,1
C_31,J_83,0
C_675,J_46,0
C_285,J_169,0
C_304,J_47,1
C_835,J_124,0
C_679,J_113,0
C_557,J_19,0
C_69,J_83,1
C_297,J_111,0
C_87,J_19,0
C_962,J_158,0
C_736,J_141,0
C_5,J_77,0
C_306,J_136,1
C_405,J_102,0
C_470,J_2,0
C_459,J_53,0
C_959,J_157,0
C_803,J_64,0
C_200,J_108,0
C_430,J_139,0
C_680,J_7,0
C_539,J_177,1
C_382,J_153,0
C_465,J_49,0
C_4,J_95,0
C_663,J_39,0
C_971,J_133,0
C_831,J_26,0
C_43,J_18,1
C_221,J_160,0
C_605,J_129,0
C_698,J_67,0
C_172,J_158,0
C_158,J_194,0
C_517,J_70,0
C_598,J_47,1
C_10,J_72,0
C_418,J_154,0
C_363,J_136,0
C_902,J_195,0
C_688,J_99,0
C_614,J_22,0
C_240,J_22,1
C_524,J_147,0
C_609,J_138,0
C_375,J_133,0
C_245,J_176,0
C_798,J_170,0
C_279,J_68,0
C_958,J_90,0
C_288,J_100,1
C_990,J_48,0
C_806,J_162,0
C_469,J_135,0
C_266,J_174,0
C_199,J_135,0
C_851,J_122,0
C_664,J_149,1
C_144,J_56,0
C_185,J_160,1
C_65,J_5,1
C_177,J_160,0
C_470,J_54,0
C_80,J_197,0
C_487,J_167,0
C_300,J_38,0
C_99,J_91,0
C_147,J_110,0
C_620,J_181,0
C_942,J_123,0
C_446,J_193,0
C_479,J_21,0
C_104,J_123,0
C_70,J_168,1
C_857,J_6,1
C_748,J_157,0
C_173,J_1,0
C_401,J_161,0
C_139,J_115,0
C_255,J_172,0
C_827,J_53,0
C_803,J_196,0
C_113,J_141,1
C_771,J_195,0
C_151,J_138,1
C_928,J_167,0
C_219,J_124,0
C_181,J_165,0
C_744,J_56,0
C_677,J_119,1
C_73,J_21,1
C_343,J_117,0
C_321,J_192,0
C_334,J_188,1
C_728,J_16,0
C_399,J_25,1
C_126,J_10,0
C_486,J_80,0
C_827,J_35,0
C_751,J_154,0
C_5,J_121,0
C_655,J_117,0
C_409,J_124,0
C_614,J_156,0
C_228,J_55,0
C_671,J_175,0
C_488,J_123,1
C_164,J_142,0
C_544,J_167,0
C_198,J_114,0
C_935,J_132,0
C_881,J_3,1
C_481,J_9,0
C_103,J_110,1
C_735,J_121,0
C_51,J_9,0
C_777,J_27,0
C_634,J_141,0
C_275,J_7,0
C_881,J_2,0
C_686,J_183,0
C_598,J_119,1
C_398,J_85,0
C_462,J_130,0
C_481,J_117,0
C_288,J_123,0
C_123,J_143,0
C_23,J_111,0
C_183,J_188,0
C_962,J_72,0
C_398,J_63,0
C_576,J_46,0
C_480,J_44,0
C_975,J_66,1
C_161,J_54,1
C_572,J_91,0
C_721,J_186,0
C_159,J_121,0
C_370,J_64,0
C_892,J_177,0
C_239,J_82,0
C_416,J_10,1
C_222,J_146,0
C_399,J_26,0
C_538,J_62,0
C_500,J_146,0
C_495,J_144,1
C_259,J_148,0
C_534,J_48,0
C_908,J_147,0
C_993,J_111,0
C_881,J_136,0
C_950,J_6,0
C_66,J_158,1
C_901,J_185,0
C_153,J_186,1
C_200,J_83,0
C_789,J_195,0
C_799,J_70,0
C_333,J_8,0
C_773,J_92,0
C_115,J_98,0
C_977,J_62,0
C_807,J_109,1
C_777,J_72,1
C_39,J_34,0
C_835,J_114,0
C_435,J_19,0
C_209,J_106,0
C_814,J_135,0
C_757,J_151,0
C_291,J_198,0
C_720,J_59,0
C_745,J_77,0
C_916,J_40,0
C_907,J_95,0
C_664,J_96,1
C_859,J_156,0
C_221,J_138,1
C_242,J_72,0
C_431,J_165,0
C_792,J_175,1
C_412,J_170,0
C_551,J_153,0
C_444,J_114,1
C_732,J_105,0
C_674,J_187,0
C_531,J_174,0
C_17,J_185,0
C_575,J_16,0
C_480,J_195,0
C_835,J_79,0
C_188,J_68,0
C_463,J_193,0
C_641,J_135,0
C_964,J_2,0
C_932,J_158,0
C_558,J_153,0
C_319,J_95,0
C_43,J_196,0
C_12,J_171,0
C_197,J_106,1
C_49,J_78,0
C_584,J_45,1
C_649,J_114,1
C_725,J_140,0
C_645,J_111,0
C_471,J_52,0
C_816,J_146,0
C_881,J_34,0
C_674,J_198,0
C_633,J_185,0
C_618,J_188,0
C_993,J_6,0
C_151,J_182,0
C_571,J_176,0
C_614,J_184,0
C_619,J_114,0
C_133,J_116,0
C_321,J_79,0
C_616,J_121,1
C_792,J_138,1
C_572,J_122,0
C_503,J_105,0
C_873,J_10,0
C_874,J_170,0
C_982,J_129,0
C_97,J_143,0
C_386,J_165,0
C_687,J_116,0
C_314,J_63,0
C_510,J_50,1
C_670,J_93,0
C_311,J_138,0
C_419,J_139,0
C_383,J_25,0
C_670,J_157,0
C_709,J_183,0
C_39,J_100,0
C_148,J_190,0
C_60,J_184,1
C_708,J_108,0
C_720,J_137,0
C_25,J_99,0
C_270,J_141,0
C_541,J_191,0
C_473,J_164,0
C_487,J_86,0
C_297,J_40,0
C_970,J_54,0
C_952,J_102,1
C_81,J_24,0
C_705,J_76,0
C_798,J_119,1
C_91,J_99,1
C_365,J_164,0
C_777,J_127,0
C_955,J_64,0
C_898,J_2,1
C_881,J_181,1
C_489,J_44,0
C_330,J_164,0
C_211,J_177,0
C_747,J_59,0
C_536,J_93,1
C_333,J_137,0
C_771,J_60,0
C_259,J_187,0
C_392,J_3,0
C_898,J_160,0
C_92,J_129,0
C_954,J_139,1
C_16,J_63,0
C_855,J_85,0
C_407,J_146,0
C_2,J_30,1
C_453,J_65,1
C_733,J_191,0
C_63,J_70,0
C_411,J_62,0
C_479,J_87,0
C_781,J_161,0
C_74,J_83,1
C_829,J_17,0
C_195,J_196,0
C_208,J_187,1
C_124,J_163,0
C_528,J_172,0
C_279,J_85,0
C_640,J_136,0
C_754,J_33,0
C_667,J_71,0
C_894,J_111,0
C_127,J_139,1
C_454,J_8,0
C_858,J_34,0
C_860,J_70,0
C_856,J_184,0
C_107,J_198,0
C_551,J_19,0
C_328,J_91,0
C_688,J_143,0
C_235,J_77,0
C_864,J_86,0
C_830,J_159,0
C_48,J_147,0
C_975,J_126,0
C_662,J_75,0
C_626,J_37,0
C_995,J_123,0
C_957,J_10,0
C_548,J_8,0
C_481,J_123,0
C_324,J_182,0
C_555,J_59,0
C_792,J_29,1
C_904,J_105,0
C_807,J_103,0
C_421,J_30,0
C_164,J_4,1
C_221,J_83,1
C_505,J_199,0
C_622,J_155,0
C_881,J_110,0
C_340,J_186,0
C_832,J_138,0
C_437,J_41,0
C_763,J_185,0
C_145,J_62,0
C_371,J_158,0
C_148,J_32,0
C_148,J_124,0
C_268,J_28,0
C_772,J_148,1
C_180,J_37,0
C_199,J_106,0
C_864,J_183,1
C_479,J_49,0
C_307,J_136,0
C_189,J_76,0
C_976,J_100,0
C_563,J_36,0
C_284,J_170,0
C_799,J_92,0
C_44,J_96,0
C_397,J_84,0
C_580,J_67,0
C_828,J_101,0
C_732,J_191,0
C_177,J_195,0
C_231,J_48,0
C_474,J_63,0
C_496,J_30,0
C_508,J_140,0
C_83,J_23,0
C_448,J_89,1
C_18,J_108,0
C_905,J_68,1
C_237,J_14,0
C_515,J_195,1
C_556,J_45,0
C_319,J_137,0
C_663,J_196,0
C_580,J_167,1
C_233,J_190,0
C_402,J_177,0
C_144,J_168,0
C_498,J_192,0
C_440,J_4,0
C_811,J_132,0
C_65,J_15,1
C_899,J_30,0
C_726,J_24,1
C_218,J_77,0
C_9,J_166,0
C_812,J_68,1
C_448,J_95,0
C_409,J_1,0
C_551,J_156,0
C_993,J_101,0
C_744,J_193,0
C_200,J_44,0
C_659,J_135,0
C_267,J_70,0
C_714,J_158,0
C_806,J_124,0
C_888,J_12,0
C_73,J_96,0
C_553,J_195,0
C_962,J_32,0
C_309,J_33,0
C_434,J_80,0
C_977,J_171,1
C_350,J_87,0
C_533,J_53,0
C_438,J_155,0
C_399,J_91,1
C_154,J_139,0
C_391,J_146,0
C_384,J_49,0
C_661,J_152,1
C_309,J_72,1
C_185,J_29,0
C_80,J_107,0
C_730,J_198,0
C_576,J_1,1
C_324,J_59,0
C_50,J_65,0
C_399,J_14,0
C_251,J_117,0
C_690,J_39,0
C_719,J_88,0
C_920,J_67,0
C_72,J_154,0
C_161,J_90,0
C_173,J_11,0
C_429,J_49,0
C_829,J_91,0
C_65,J_91,0
C_362,J_51,0
C_853,J_101,0
C_503,J_75,0
C_314,J_128,0
C_872,J_51,0
C_191,J_110,0
C_672,J_167,1
C_9,J_13,0
C_43,J_13,0
C_400,J_7,0
C_418,J_125,0
C_346,J_196,0
C_182,J_88,0
C_186,J_134,0
C_423,J_22,0
C_827,J_149,0
C_571,J_199,1
C_80,J_118,0
C_801,J_162,0
C_306,J_92,0
C_131,J_119,0
C_785,J_22,0
C_749,J_79,0
C_928,J_72,0
C_211,J_54,0
C_523,J_81,0
C_42,J_171,0
C_140,J_52,0
C_487,J_21,0
C_54,J_135,0
C_409,J_153,0
C_687,J_6,0
C_450,J_192,0
C_503,J_7,1
C_196,J_186,0
C_719,J_101,0
C_681,J_15,0
C_917,J_64,0
C_637,J_121,0
C_717,J_32,0
C_980,J_105,0
C_771,J_26,0
C_742,J_103,0
C_638,J_155,0
C_199,J_39,0
C_456,J_127,0
C_239,J_122,0
C_266,J_179,1
C_598,J_128,1
C_585,J_104,0
C_51,J_17,0
C_628,J_136,0
C_210,J_70,0
C_327,J_16,0
C_874,J_43,0
C_190,J_156,0
C_768,J_27,0
C_512,J_24,1
C_464,J_39,1
C_993,J_11,0
C_680,J_52,0
C_415,J_149,0
C_612,J_180,0
C_855,J_94,0
C_551,J_193,0
C_462,J_92,0
C_118,J_12,0
C_43,J_184,0
C_923,J_187,1
C_711,J_23,0
C_596,J_24,0
C_986,J_6,0
C_819,J_45,0
C_467,J_71,0
C_448,J_182,0
C_240,J_195,0
C_266,J_64,0
C_842,J_34,0
C_927,J_184,0
C_853,J_147,0
C_260,J_136,0
C_740,J_53,0
C_422,J_116,0
C_38,J_104,0
C_686,J_81,0
C_542,J_77,0
C_123,J_58,0
C_509,J_32,1
C_574,J_147,0
C_358,J_136,0
C_204,J_171,0
C_434,J_180,0
C_612,J_185,0
C_24,J_167,1
C_715,J_53,0
C_995,J_56,0
C_4,J_81,0
C_134,J_161,0
C_248,J_59,0
C_928,J_181,0
C_205,J_197,0
C_383,J_173,0
C_937,J_47,0
C_909,J_168,0
C_712,J_120,0
C_565,J_118,0
C_590,J_172,1
C_413,J_194,0
C_196,J_156,0
C_973,J_114,0
C_513,J_107,1
C_883,J_63,0
C_858,J_192,0
C_885,J_137,0
C_944,J_22,0
C_740,J_28,0
C_866,J_148,0
C_829,J_93,0
C_795,J_191,0
C_487,J_51,0
C_587,J_63,0
C_916,J_10,0
C_248,J_112,1
C_759,J_158,0
C_347,J_72,0
C_69,J_123,0
C_820,J_28,0
C_384,J_42,0
C_214,J_59,1
C_851,J_176,0
C_130,J_10,1
C_132,J_109,0
C_984,J_173,0
C_594,J_20,0
C_235,J_10,0
C_17,J_105,0
C_442,J_161,0
C_156,J_112,0
C_654,J_17,0
C_567,J_49,1
C_451,J_166,0
C_517,J_122,1
C_831,J_182,0
C_982,J_127,1
C_428,J_188,0
C_783,J_109,0
C_50,J_85,0
C_876,J_107,0
C_632,J_127,0
C_949,J_85,0
C_265,J_107,0
C_750,J_155,0
C_840,J_131,1
C_724,J_87,0
C_750,J_64,0
C_571,J_125,0
C_299,J_150,0
C_423,J_88,0
C_853,J_177,0
C_584,J_117,1
C_629,J_141,0
C_951,J_146,0
C_171,J_126,0
C_73,J_2,1
C_722,J_95,0
C_8,J_90,0
C_737,J_105,0
C_40,J_98,0
C_802,J_164,0
C_776,J_187,1
C_467,J_94,1
C_41,J_123,0
C_469,J_150,0
C_307,J_90,0
C_830,J_73,0
C_484,J_164,0
C_873,J_80,0
C_604,J_178,0
C_946,J_37,0
C_387,J_47,0
C_955,J_136,0
C_399,J_46,1
C_432,J_13,0
C_959,J_1,1
C_500,J_103,0
C_405,J_93,0
C_109,J_28,0
C_178,J_94,0
C_101,J_187,0
C_591,J_62,0
C_676,J_37,0
C_871,J_12,0
C_756,J_190,0
C_916,J_6,1
C_708,J_85,0
C_870,J_138,0
C_874,J_137,0
C_91,J_51,0
C_158,J_106,0
C_418,J_38,1
C_346,J_55,0
C_915,J_57,0
C_625,J_72,0
C_830,J_36,0
C_590,J_152,0
C_447,J_112,0
C_800,J_185,0
C_53,J_10,0
C_959,J_171,0
C_726,J_76,0
C_353,J_46,0
C_311,J_139,0
C_961,J_18,0
C_791,J_38,0
C_93,J_121,0
C_596,J_80,0
C_697,J_19,1
C_25,J_104,0
C_802,J_190,0
C_447,J_104,0
C_190,J_80,0
C_774,J_60,0
C_69,J_105,0
C_168,J_10,0
C_374,J_8,0
C_152,J_169,0
C_268,J_197,0
C_955,J_185,0
C_189,J_199,0
C_295,J_7,1
C_588,J_180,1
C_314,J_119,0
C_33,J_128,1
C_137,J_99,0
C_373,J_183,0
C_746,J_10,1
C_341,J_92,1
C_694,J_5,0
C_279,J_26,0
C_980,J_134,0
C_385,J_82,1
C_19,J_174,0
C_793,J_191,0
C_607,J_110,0
C_341,J_110,0
C_286,J_13,1
C_159,J_33,0
C_550,J_59,0
C_57,J_113,0
C_248,J_194,0
C_830,J_111,0
C_795,J_38,0
C_922,J_20,0
C_907,J_50,1
C_452,J_184,0
C_4,J_29,0
C_73,J_7,0
C_658,J_163,0
C_998,J_33,0
C_798,J_118,0
C_448,J_118,0
C_926,J_130,0
C_699,J_69,0
C_497,J_88,0
C_547,J_99,0
C_717,J_182,0
C_109,J_113,0
C_875,J_195,0
C_469,J_196,0
C_42,J_115,0
C_309,J_200,0
C_926,J_96,0
C_491,J_158,0
C_608,J_89,0
C_945,J_27,1
C_741,J_146,0
C_655,J_198,0
C_607,J_95,0
C_144,J_67,0
C_72,J_4,0
C_898,J_75,1
C_697,J_147,0
C_143,J_131,0
C_669,J_144,1
C_541,J_86,0
C_617,J_15,0
C_614,J_34,0
C_469,J_180,0
C_24,J_180,0
C_998,J_51,0
C_815,J_106,0
C_573,J_91,0
C_258,J_9,0
C_813,J_37,0
C_717,J_72,0
C_979,J_87,0
C_782,J_100,1
C_323,J_185,0
C_223,J_143,0
C_643,J_184,0
C_287,J_146,0
C_409,J_188,1
C_132,J_35,0
C_282,J_115,0
C_234,J_81,0
C_794,J_67,0
C_820,J_11,0
C_755,J_96,0
C_264,J_160,0
C_530,J_84,0
C_185,J_40,0
C_44,J_40,1
C_948,J_175,0
C_787,J_141,0
C_921,J_11,1
C_435,J_141,1
C_446,J_186,0
C_851,J_95,0
C_2,J_36,0
C_140,J_141,1
C_616,J_25,0
C_863,J_110,0
C_942,J_190,0
C_413,J_119,0
C_590,J_189,0
C_44,J_15,0
C_907,J_23,0
C_742,J_192,1
C_885,J_120,0
C_879,J_88,1
C_204,J_32,0
C_960,J_133,0
C_380,J_87,0
C_867,J_34,0
C_99,J_139,0
C_851,J_169,0
C_167,J_38,0
C_79,J_9,0
C_18,J_92,0
C_949,J_6,0
C_247,J_40,0
C_697,J_169,0
C_702,J_136,0
C_187,J_115,1
C_260,J_177,0
C_582,J_27,0
C_364,J_110,0
C_882,J_58,1
C_204,J_153,0
C_668,J_187,1
C_784,J_145,0
C_166,J_154,0
C_574,J_83,0
C_692,J_166,0
C_633,J_89,0
C_587,J_65,0
C_410,J_7,0
C_492,J_186,0
C_622,J_138,0
C_947,J_194,0
C_591,J_3,0
C_300,J_27,0
C_977,J_40,0
C_199,J_176,0
C_530,J_97,0
C_104,J_43,0
C_58,J_182,0
C_620,J_138,0
C_991,J_191,0
C_386,J_118,0
C_963,J_81,0
C_239,J_10,0
C_228,J_170,0
C_449,J_190,0
C_158,J_129,1
C_533,J_138,0
C_172,J_2,0
C_487,J_198,0
C_568,J_29,0
C_316,J_29,0
C_126,J_13,0
C_770,J_195,0
C_825,J_80,0
C_474,J_119,1
C_548,J_58,1
C_210,J_11,0
C_690,J_139,0
C_265,J_43,0
C_790,J_141,0
C_266,J_94,0
C_618,J_154,0
C_143,J_34,1
