session_id,tab_switch_count,face_absent_seconds,multiple_faces_detected,audio_anomaly_score,eye_gaze_offscreen_pct,device_type,network_quality,session_duration,time_of_day,candidate_history_flag_rate,label
sess_0434,0,3.183899408898979,0,0.18590827005196794,17.244172079441164,desktop,excellent,3901.0747006665847,afternoon,0.17774489817047892,false_positive
sess_0435,4,3.3734094131989116,1,0.8067009232610856,37.17696341840768,laptop,good,3537.847887956532,afternoon,0.26444574587667313,true_violation
sess_0436,1,7.513554385214809,0,0.11476642262243823,23.98669160339174,mobile,excellent,3622.617943874354,afternoon,0.2103033801285122,false_positive
sess_0437,5,21.764242885032317,0,0.7393508602846661,47.97503175555808,laptop,good,3185.784995517908,afternoon,0.15814418828975416,true_violation
sess_0438,1,37.47145458733245,0,0.9920594419131186,52.918105840990485,mobile,excellent,4045.1326502284887,night,0.17148830800834963,true_violation
sess_0439,0,2.934175361127995,0,0.5347204784410856,6.815676800960661,mobile,excellent,3606.5686898082267,evening,0.08415834655662027,false_positive
sess_0440,2,1.1501656462591103,0,0.1726310606940176,12.630317244287461,laptop,good,3678.4043634464388,evening,0.13155240500969098,false_positive
sess_0441,7,,0,0.5504738408180203,41.56027320944528,laptop,excellent,3788.902313937115,afternoon,0.0974116002774792,true_violation
sess_0442,1,1.1341556870678116,0,0.2867997270325868,1.9464147441563302,desktop,good,3530.8294794880685,afternoon,0.2743578461406168,false_positive
sess_0443,0,4.249334292662453,0,0.48586224233835734,11.733073801424808,desktop,good,3919.806860803434,night,0.07952675062561083,false_positive
sess_0444,6,8.660129784849593,1,0.7101666547159213,45.89400191382127,mobile,good,3896.5532537283643,morning,0.03034914345526235,true_violation
sess_0445,1,54.399442178278036,0,0.7703787509436781,42.19315613073127,desktop,poor,4277.881710983738,afternoon,0.16847530829007243,true_violation
sess_0446,4,2.311682142067729,1,0.5822890723567514,64.23991093844842,desktop,excellent,4095.6172750240694,evening,0.1440323483856859,true_violation
sess_0447,6,7.536543351569343,0,0.9910675922180752,30.10035422515832,desktop,good,4249.297666506241,morning,0.09803192944651355,true_violation
sess_0448,1,0.14934454456688767,0,0.2673832804932971,6.913384960442931,desktop,good,4733.780655334525,evening,0.19771040432970038,false_positive
sess_0449,0,0.3313297820287705,0,0.31649756673495694,17.800422610599593,desktop,poor,3753.053817862489,morning,0.10230605167681016,false_positive
sess_0450,7,50.82083822768222,1,0.8152088091906772,26.70457245971282,desktop,excellent,2729.1619786122546,night,0.07700417749507904,true_violation
sess_0451,1,1.5444686305160813,0,0.26510942068663956,7.439090711826881,laptop,good,4120.370046052199,night,0.011787583545207736,false_positive
sess_0452,1,8.922864640597396,0,0.31925209436280677,33.88436939614257,laptop,poor,3501.454808980781,afternoon,0.06436944602785495,false_positive
sess_0453,7,3.9997280458639626,0,0.6342500380987477,46.85986421630148,laptop,good,4858.9328847280485,evening,0.12744855995307014,true_violation
sess_0454,0,,0,0.405319421172034,18.020768487716015,laptop,excellent,4486.796380359277,night,0.048651218141156416,false_positive
sess_0455,1,3.4069638889493787,0,0.4300311514605851,5.043521821468191,desktop,good,4062.9642657643612,evening,0.25488005249473744,false_positive
sess_0456,1,2.039197639502744,0,0.1134465922670093,17.921972948833407,mobile,good,4003.5118190046123,morning,0.0362881986715477,false_positive
sess_0457,0,2.2479521737580614,0,0.3532861620937339,13.583790169894726,laptop,poor,3094.256661405414,evening,0.17392993723028194,false_positive
sess_0458,1,6.757649989524149,0,0.2091614816657074,10.985744524278916,laptop,good,3727.2219071297545,afternoon,0.08346515612064664,false_positive
sess_0459,0,0.5319963699416674,0,0.4116145343615346,21.726257608719525,laptop,good,4662.423390440279,evening,0.06504428277873249,false_positive
sess_0460,2,2.727324415814735,0,0.2680132330467989,22.20996952905636,desktop,good,3272.8882531642066,evening,0.09142827383919773,false_positive
sess_0461,0,0.2694800063765072,0,0.11774056901271336,5.931922739731409,desktop,excellent,4543.383753711467,morning,0.11031255243826295,false_positive
sess_0462,4,9.24564309999532,0,0.6051860407649179,30.14297556582913,desktop,excellent,3181.368657661053,morning,0.19177886495440885,true_violation
sess_0463,0,0.43231243916376183,0,0.20379637228886563,19.880953813791823,mobile,excellent,4660.501437459204,morning,0.03488210408786419,false_positive
sess_0464,8,4.457828532991661,0,0.6836388506403546,36.58420577746371,desktop,excellent,4029.295858061691,morning,0.25032873597172267,true_violation
sess_0465,2,1.2291435319820088,0,0.012027599719538817,31.95479629383811,laptop,excellent,4022.445262756895,morning,0.2614655569374743,false_positive
sess_0466,1,0.44635478348992086,0,0.2977936627706273,31.713475754374763,desktop,poor,3059.1745920616954,night,0.17978325534707754,false_positive
sess_0467,4,29.61147555922036,0,0.5362873990223553,34.02239623176229,mobile,good,3891.7027448795243,afternoon,0.2914549070412417,true_violation
sess_0468,0,4.716293081969399,0,0.4088760692551632,20.106489910651337,desktop,poor,3403.276022119826,night,0.0673107527095458,false_positive
sess_0469,8,19.156717709595373,1,0.979556145998147,25.635522287803703,desktop,good,4168.059940743949,evening,0.0816721627518134,true_violation
sess_0470,1,0.48273671772908877,0,0.2954145567176938,18.8364914491877,desktop,excellent,3827.3884143132154,afternoon,0.23153488172050435,false_positive
sess_0471,7,12.75343082249989,0,0.9277944470377817,14.979959402629536,desktop,excellent,3725.5059904640366,morning,0.06991338848006173,true_violation
sess_0472,2,2.989665081280728,0,0.17560286745565448,0.0,desktop,poor,2938.1720405320493,afternoon,0.028217946068576614,false_positive
sess_0473,7,14.931961961197349,1,0.6855530455497695,54.18639780118661,mobile,good,4309.6779259875475,morning,0.11488121468748513,true_violation
sess_0474,0,5.222509363051774,0,0.266611317658497,16.110401509709067,mobile,excellent,3683.0432604924367,afternoon,0.08432216563353394,false_positive
sess_0475,6,14.704256975736314,0,0.6056041292939758,25.869097246386325,desktop,poor,3271.2025087553175,afternoon,0.0735837914923102,true_violation
sess_0476,1,4.092650661672623,1,0.2628201940185881,16.99610418402783,desktop,good,4256.5077285128855,morning,0.15403034913774602,false_positive
sess_0477,2,6.943293642654069,0,0.29316295552679084,0.0,mobile,poor,4180.767307884564,evening,0.013154055748988968,false_positive
sess_0478,3,,0,0.719149304016583,29.142943834724946,desktop,good,3292.622912243417,night,0.14505662020949145,true_violation
sess_0479,2,6.634658715484729,0,0.4871454689759428,9.79403084203107,desktop,good,3910.133091237348,morning,0.04692807564648572,false_positive
sess_0480,3,1.1420163034749238,0,0.018867573035368523,22.609767740918265,desktop,excellent,3907.9823463371335,morning,0.052383275094678584,false_positive
sess_0481,0,10.984372268609036,1,0.3075630318129528,15.390563026922113,desktop,excellent,4047.7025907385632,evening,0.27885171161044464,false_positive
sess_0482,0,2.59987755258477,0,0.44377301079179693,0.0,mobile,excellent,3596.4617404019345,afternoon,0.21569722705596991,false_positive
sess_0483,2,,0,0.07610635613555829,27.020025384680103,desktop,excellent,3520.3588784122967,morning,0.029995574245133005,false_positive
sess_0484,0,2.4656630298301754,0,0.47747203870590116,11.463294157133738,desktop,excellent,3591.023241035956,afternoon,0.13115161486805316,false_positive
sess_0485,3,17.824366155844082,0,0.8198876007852112,38.12061226542317,desktop,excellent,3238.5485396035,afternoon,0.17010983505036825,true_violation
sess_0486,1,1.6422315320239251,0,0.2776126990126962,9.989158792774539,mobile,excellent,3887.64415055789,afternoon,0.10247088988328253,false_positive
sess_0487,2,3.894607818658855,0,0.0975093868542692,6.747853266398469,mobile,excellent,3835.314972716731,night,0.11321628749243288,false_positive
sess_0488,2,38.1544440090097,0,0.7228893737797352,80.62692377079688,laptop,excellent,4084.722548683318,morning,0.18080098828335153,true_violation
sess_0489,2,12.911833784535297,1,0.9333456741996975,40.317603803168154,laptop,excellent,3820.2611115023583,morning,0.1944094971992585,true_violation
sess_0490,0,1.9045127518165246,0,0.17912875558929836,22.025508977181786,laptop,poor,4405.602065647561,morning,0.27979231876619537,false_positive
sess_0491,1,3.052106877659947,0,0.1761794350559245,25.722171848488195,desktop,excellent,3416.726032956463,morning,0.1175903220823389,false_positive
sess_0492,0,9.279384488087134,0,0.560370803149631,10.643757437608876,laptop,excellent,3380.4615889231136,night,0.0559735497760924,false_positive
sess_0493,0,4.838289427546089,0,0.40232430390365453,5.001219257844568,mobile,good,2682.4664911640757,afternoon,0.1519369131109542,false_positive
sess_0494,1,1.6095266836958142,0,0.2887128908850615,0.0,mobile,excellent,3221.00495938047,morning,0.19598686227040876,false_positive
sess_0495,0,2.991153769009987,1,0.3245917413168502,19.58476464725299,mobile,poor,4643.7956239620635,evening,0.055265969788907784,false_positive
sess_0496,1,1.5586664717267937,0,0.48816943558843157,15.326546028942717,mobile,good,3277.76427551629,morning,0.27175505762963864,false_positive
sess_0497,2,0.8097933715470953,0,0.07904627977917848,23.958362923539667,mobile,poor,3882.8913312163377,afternoon,0.03553851152834455,false_positive
sess_0498,1,17.959450661597806,1,0.6478764173101648,0.0,mobile,excellent,3510.3265841010066,morning,0.26457098542903784,true_violation
sess_0499,2,12.829311709682317,0,0.6873246095074144,35.753584046296325,mobile,excellent,2830.0263608497007,afternoon,0.2517623859118377,true_violation
sess_0500,0,8.449237388949314,0,0.32131314965157814,35.54854619813167,laptop,good,3949.527032701906,night,0.12479688239257249,false_positive
sess_0501,1,2.155911337039356,0,0.2964945621310826,7.740020962547728,laptop,excellent,4469.157464724931,night,0.17136417288443925,false_positive
sess_0502,1,0.23453992439350294,0,0.2898071133290272,0.1587422283960933,mobile,good,2537.563825324324,evening,0.2345061293299192,false_positive
sess_0503,3,5.186089631659744,1,0.5437877867080874,48.69800258517318,mobile,good,4228.610436665038,morning,0.20391773880052746,true_violation
sess_0504,2,1.9206717078618674,0,0.06484649619983297,19.373479326078073,laptop,excellent,3564.551360828961,evening,0.09423294572681122,false_positive
sess_0505,1,2.970974831189351,0,0.056972188450998607,5.934589349425657,mobile,excellent,4305.738338344102,evening,0.03394078130220709,false_positive
sess_0506,5,3.5270013503290683,0,,49.40936801928195,laptop,poor,4267.019121386465,evening,0.023694179809869508,true_violation
sess_0507,12,0.3975983651392204,1,0.8020653144282676,36.98664690589857,mobile,poor,3391.9492328518086,evening,0.2744573417762279,true_violation
sess_0508,2,4.731386516495566,1,0.8077454798333596,35.048276150458946,laptop,excellent,4552.256495419559,morning,0.1359785317577579,true_violation
sess_0509,6,4.785725788489832,0,0.727664374904301,54.38224459701509,desktop,poor,4276.611776709858,night,0.17054166064704587,true_violation
sess_0510,0,4.238390408382338,0,0.41610590222779226,35.73778682803284,mobile,good,3128.217568117003,night,0.23167208276798296,false_positive
sess_0511,1,1.828216009039878,0,0.2987215083085915,19.02944573503603,desktop,good,3874.2240393578204,evening,0.12182463976793129,false_positive
sess_0512,6,1.7358679780354513,1,0.5494843117043534,50.36366436088289,laptop,good,3333.115897097706,evening,0.2939203004321579,true_violation
sess_0513,3,,1,0.5155874545559607,37.84510705154323,mobile,good,3500.9516609981724,morning,0.23214022457071015,true_violation
sess_0514,0,0.6070765909806951,0,0.19666272350473132,0.0,desktop,poor,2830.0006016266125,morning,0.0029540475036032854,false_positive
sess_0515,0,5.149013166069144,0,0.14452683822328963,18.960321795429284,laptop,good,3191.790105298358,evening,0.08474961798628936,false_positive
sess_0516,2,8.022076665424265,1,,22.276136836761328,desktop,good,4107.645404815032,night,0.15914195615933766,false_positive
sess_0517,5,,0,0.6600931097020277,37.37451192559785,laptop,excellent,4078.325471758363,night,0.24486835555884007,true_violation
sess_0518,5,10.242858262946118,1,0.8852058935343219,10.87212010930891,mobile,excellent,3597.7175197975203,afternoon,0.12247125580388961,true_violation
sess_0519,0,3.9402804273760417,0,0.1030259933842129,0.0,desktop,good,3756.2830494425284,evening,0.19648233137019647,false_positive
sess_0520,0,0.0007288918435873109,0,0.5601692267010564,11.343229174694802,desktop,good,3902.5624488230305,afternoon,0.2912714134349608,false_positive
sess_0521,1,0.1969317072958336,0,0.5782905967129083,0.0,laptop,good,3798.882537798537,morning,0.19345681302891804,false_positive
sess_0522,3,38.08781080468814,0,0.6261264169275852,59.53885595179347,mobile,poor,3682.597164520828,night,0.21196494068484809,true_violation
sess_0523,6,19.200769462452357,1,0.545625829559524,62.99505926090409,laptop,good,4327.642508557457,evening,0.19780509092977502,true_violation
sess_0524,4,30.408090440177297,0,0.5009060169346258,29.937836467595815,desktop,good,2903.3325659200673,morning,0.28083767146204036,true_violation
sess_0525,1,6.199965895431989,0,0.20100514197461747,9.802252103699697,desktop,excellent,2852.9793244491857,night,0.17010369762605165,false_positive
sess_0526,1,8.01652108296178,0,0.2437494575861429,11.445886092257265,desktop,excellent,4492.368615133936,afternoon,0.2624818216808014,false_positive
sess_0527,5,0.3365694086176868,0,0.587192448802779,18.093133330163397,desktop,excellent,3698.092333500118,evening,0.07476113117738618,false_positive
sess_0528,0,0.5527077636792543,0,0.5852703144809708,10.61783063617841,mobile,excellent,4497.304481278335,evening,0.23908425120469373,false_positive
sess_0529,6,18.577080083386424,1,0.5122134414703166,13.831525721529456,desktop,excellent,3047.0081281330426,morning,0.17726157689227753,true_violation
sess_0530,5,7.986853473132295,1,0.6259073510045658,40.73987255049339,desktop,excellent,3725.198089949949,evening,0.14280621206403596,true_violation
sess_0531,3,13.925516568383363,0,0.9078327704073168,23.26562631265094,desktop,good,3590.4123342696516,night,0.049063706047241785,true_violation
sess_0532,1,14.07796689858407,0,0.6128815374375141,48.085795756087315,desktop,good,3938.15847194398,afternoon,0.201683648842224,true_violation
sess_0533,2,4.604891532159241,0,0.31252442198093144,18.40257323824268,desktop,good,3807.9826366684765,afternoon,0.0623311888319185,false_positive
sess_0534,2,4.121736169834934,0,0.7931040830952545,51.16536682309413,mobile,good,3992.87807919059,afternoon,0.1919869155343711,true_violation
sess_0535,5,0.9157421105588321,0,0.5923256229468488,48.35274102904119,desktop,excellent,2380.607445400764,evening,0.2017567212714418,true_violation
sess_0536,5,2.032360838319915,0,0.6992002333047123,27.743307962885364,desktop,good,3279.992543986078,morning,0.17273556326682346,true_violation
sess_0537,0,0.4003192558674283,0,0.007455356276359359,21.180880162074324,laptop,good,3830.5172952618364,afternoon,0.288690894952283,false_positive
sess_0538,2,5.376075753404761,0,0.5352917501219765,36.731656641430206,desktop,poor,2215.48108900051,morning,0.108531001731894,false_positive
sess_0539,0,2.95189508360718,0,0.3904816140860278,7.905751604065068,desktop,good,3550.176338172606,afternoon,0.18231294246810137,false_positive
sess_0540,5,6.248317562485197,0,0.7935664007921004,68.3398393297082,desktop,good,4013.938447954767,evening,0.28687378676090014,true_violation
sess_0541,3,0.20013747580475488,0,0.21468796782156574,23.4375447170737,desktop,good,3229.977322533572,afternoon,0.2549962779507031,false_positive
sess_0542,1,5.360292517318271,0,0.25435832101779976,0.0,mobile,good,3790.4717681502157,evening,0.04005466540584587,false_positive
sess_0543,0,4.4804297998913185,0,0.456422883626337,17.328606119645755,laptop,good,2918.937287270573,afternoon,0.0034578042158955767,false_positive
sess_0544,0,1.1100106067177735,0,0.5915150642465625,7.396363587838694,mobile,good,3363.833050780194,morning,0.019213057159436553,false_positive
sess_0545,2,1.7940306941367683,0,0.38442613483633287,0.0,desktop,excellent,3245.219131982077,night,0.12486510930969433,false_positive
sess_0546,0,3.504939517976119,0,0.5152032329576977,17.572534211115016,mobile,poor,3393.3136747485282,morning,0.20844621896151622,false_positive
sess_0547,2,3.088658741029895,0,0.5740888023545266,17.312577471840836,mobile,good,3548.9560951049207,afternoon,0.2410625330479283,false_positive
sess_0548,1,1.7222398126105218,0,0.17695868148231858,10.52782185271144,desktop,poor,2562.5404935407696,evening,0.21147333981940084,false_positive
sess_0549,4,4.273936975209609,1,0.9660669576991415,54.04084251904024,mobile,good,4066.1620217589098,morning,0.06947489738669982,true_violation
sess_0550,0,4.986986380377921,0,0.2811909821978311,2.496864170406866,desktop,poor,3726.4890467755145,evening,0.09279726730746687,false_positive
sess_0551,4,13.601889828879013,1,0.6439670470466095,47.81034244634003,mobile,good,2952.2802887003763,morning,0.044555227277135234,true_violation
sess_0552,1,0.9175672679576949,0,0.09766566061522126,29.56232528853321,desktop,good,3567.690173251836,afternoon,0.14627448101901483,false_positive
sess_0553,2,2.9179041308009195,1,0.05694474585964679,0.5681877653176173,desktop,good,2580.2781361200314,evening,0.05299290896114086,false_positive
sess_0554,8,25.38049765600288,1,0.9228542908583636,38.261350797251964,desktop,good,3824.269040419296,afternoon,0.2978492476334091,true_violation
sess_0555,1,1.0198862714205914,0,0.39849165903268924,19.701092091956937,desktop,poor,3551.144411384729,evening,0.08782246457494798,false_positive
sess_0556,0,2.0072540791664557,0,0.12124989900475419,14.255385932241259,laptop,excellent,3961.0422638329046,afternoon,0.08421292273937821,false_positive
sess_0557,1,1.196072437254166,0,0.17637682584617898,9.71160915379128,mobile,poor,3335.8344602665406,night,0.005593975924434868,false_positive
sess_0558,6,20.022907232319174,1,0.8277267282467821,37.25463425288433,desktop,good,3242.4190168390605,afternoon,0.14912679280523913,true_violation
sess_0559,3,2.9879195613925695,0,0.29282293456904995,11.105005577363602,mobile,poor,2981.164683428101,morning,0.17149098539223975,false_positive
sess_0560,8,64.10294427109692,1,0.9170557916331625,31.373683198106725,laptop,excellent,4269.307014857236,evening,0.14017240332265113,true_violation
sess_0561,0,6.7499173984280265,0,0.5870666352921418,17.404363152036094,mobile,good,4402.869247063021,evening,0.2661319537556011,false_positive
sess_0562,0,1.427545471992813,0,,12.992593442908312,desktop,poor,5389.076096253015,morning,0.2155811222070587,false_positive
sess_0563,0,0.6580284630295297,0,0.13666700497068085,0.0,desktop,good,4312.584683615344,night,0.06106065674454145,false_positive
sess_0564,0,6.371356765894335,0,0.24725616577952347,14.97631083867192,laptop,good,3273.8358623441686,afternoon,0.051510250965092694,false_positive
sess_0565,1,0.1971664518167176,0,0.3074638612463305,9.880893385147958,mobile,excellent,3630.2719106711593,afternoon,0.17818218628302157,false_positive
sess_0566,0,1.5266895168693746,0,,31.0323119662256,mobile,excellent,3056.8890557105365,afternoon,0.09282974129084497,false_positive
sess_0567,1,0.07435466791879994,0,0.007138699347093369,9.025089842965128,mobile,good,3498.404038899624,morning,0.24851344368049386,false_positive
sess_0568,5,1.0530604311514817,1,0.9029850643354769,54.61393394629678,desktop,good,2850.266458356312,evening,0.25356766744822196,true_violation
sess_0569,1,6.445724152452464,0,0.18795044429329316,7.153246124294995,desktop,poor,4026.6271826384177,night,0.21732670208079452,false_positive
sess_0570,1,1.3200224145709616,0,0.10565357276631235,6.386369470504519,desktop,poor,4107.234829966844,night,0.13439863640066044,false_positive
sess_0571,3,4.972536364093525,0,0.867036765502939,41.32613218114846,mobile,good,3388.101624605655,morning,0.030308473947377554,true_violation
sess_0572,1,0.8687722872762063,0,0.5747011826691019,10.885087587787195,mobile,excellent,3924.866459633842,night,0.22099556256743638,false_positive
sess_0573,0,4.919872455250356,0,0.14935739262875622,7.957569935102649,desktop,excellent,3688.838568869745,afternoon,0.1614202652204468,false_positive
sess_0574,5,6.213755770142157,0,0.6392839766028298,30.024351646409105,laptop,poor,4328.514333292637,afternoon,0.049066511524145436,true_violation
sess_0575,2,1.8672168697281375,0,0.5567936586893374,43.84692676805,laptop,good,3547.5154891646566,night,0.13118449447338526,true_violation
sess_0576,1,2.120339294533781,0,0.2859722737863242,7.176460774980065,mobile,poor,4111.899183847915,afternoon,0.2258451078266429,false_positive
sess_0577,3,16.476786918360766,1,0.5435410247957143,41.56735041428703,desktop,good,3358.4360753047013,morning,0.22782861148694594,true_violation
sess_0578,0,1.8463345185314215,0,0.37639024701477874,7.518041849422916,mobile,excellent,3850.790780731978,morning,0.11743628123834134,false_positive
sess_0579,0,1.2604147279164508,0,0.43224964145540573,21.909252921300084,mobile,excellent,3610.781704331322,morning,0.17526743664951544,false_positive
sess_0580,1,2.556425816587913,0,0.14515663687154193,17.30055611545501,laptop,poor,3674.083388705124,night,0.013464304941815409,false_positive
sess_0581,4,1.9917519563372805,0,0.5322453402279231,68.68008203579046,mobile,excellent,4298.436091551563,afternoon,0.2583026463924041,true_violation
sess_0582,1,3.564590266990419,0,0.3393344899358322,1.8455869295015432,mobile,good,4385.666460841589,night,0.20145354218431122,false_positive
sess_0583,0,7.756878072875116,0,0.05693053808854478,3.738860242212601,desktop,poor,2707.584049964554,morning,0.13287422941258906,false_positive
sess_0584,0,,0,0.41382092091712114,24.458881565546392,mobile,excellent,4244.173166344543,night,0.08174015520992879,false_positive
sess_0585,3,0.45262499467509565,0,0.34715120915576986,22.14745649888945,mobile,excellent,3459.765565288965,afternoon,0.1820158739346696,false_positive
sess_0586,2,2.4204814976937254,1,0.4393743404554176,19.378237662435723,laptop,excellent,3795.3274891932433,afternoon,0.1448683309795796,false_positive
sess_0587,2,,0,0.022921670254434635,26.373810976289143,laptop,good,3839.681623561311,afternoon,0.1780831633339243,false_positive
sess_0588,0,0.3953310501179823,1,0.2362315017918225,8.88398420797136,mobile,excellent,3295.670671436673,afternoon,0.19306563689622525,false_positive
sess_0589,0,6.719805222758888,0,0.18802164385821477,0.0,mobile,excellent,3130.44518247112,evening,0.09103596493488186,false_positive
sess_0590,3,2.580859598341802,0,0.4944566942906245,15.121696822829051,desktop,poor,3544.2752991641682,afternoon,0.19347189715947508,false_positive
sess_0591,3,2.198795731956124,0,0.00698693970185773,34.53107198272574,desktop,good,4012.173979259206,night,0.17140185853592313,false_positive
sess_0592,0,,0,,13.679961471457277,desktop,good,3127.0685371702098,night,0.21613011066773338,false_positive
sess_0593,1,4.2179307407168105,0,0.3824672272307412,12.400160747472947,mobile,excellent,3617.0569582270314,night,0.20646998320069482,false_positive
sess_0594,6,45.47521621490657,1,0.6869639348533919,31.090505791668768,laptop,good,3649.4507549675873,morning,0.20691049270938697,true_violation
sess_0595,2,1.5440468222289288,0,0.07101246079595251,35.38328984630831,desktop,excellent,3280.019400200482,evening,0.23114443593570894,false_positive
sess_0596,2,3.4550269123490054,0,,5.593054720777651,mobile,excellent,3647.450222837357,night,0.24238970677822722,false_positive
sess_0597,1,0.12715497229358244,0,0.14654022021844712,11.206376922680127,laptop,good,3628.723131998885,night,0.17313668097433263,false_positive
sess_0598,3,1.6849729101530682,0,0.2502319222217524,13.691601249931228,desktop,good,4864.146011070761,night,0.29750983830556876,false_positive
sess_0599,1,0.35497904575988326,0,0.5983021508554347,5.623011134559878,laptop,good,2779.5367251078574,afternoon,0.06035189013417022,false_positive
sess_0600,3,2.105841587889601,0,0.15203886453562357,9.985305766415262,desktop,poor,3603.222227301602,morning,0.22550393010942696,false_positive
sess_0601,1,1.386101073841878,0,0.4705123075392477,22.872729880011846,desktop,good,4158.6695450345605,afternoon,0.14095363049510248,false_positive
sess_0602,0,4.218759051701746,0,0.0829392520712023,17.72236725327388,mobile,good,3565.6377535067386,night,0.01041484565516837,false_positive
sess_0603,0,2.7594713121639183,0,0.07189485522556034,23.640127755004468,mobile,good,3538.2891455465765,afternoon,0.17292166543609,false_positive
sess_0604,1,3.77808170548494,0,0.17477624832330316,18.144445908748526,desktop,good,3384.6249688923517,night,0.28298951917369575,false_positive
sess_0605,1,1.8543059654613885,0,0.28539301855495025,16.58093898576786,mobile,poor,3620.0660807838904,afternoon,0.1193186926868167,false_positive
sess_0606,2,6.704817531836505,0,0.3509956401634931,18.881530964641765,desktop,excellent,3700.37934032732,morning,0.20688240570012237,false_positive
sess_0607,1,2.650973527406422,0,0.2850473880301463,9.342463370265321,laptop,excellent,4310.5518311481965,morning,0.00940847064137652,false_positive
sess_0608,0,3.0066398548517697,0,0.30489827427490485,8.984982131782273,laptop,excellent,3926.3298086182676,morning,0.19225624092468,false_positive
sess_0609,0,3.202310357027275,0,0.1909529983676525,18.398129920004493,laptop,good,2669.0113305314635,evening,0.10005370609886004,false_positive
sess_0610,0,2.0588115191367353,0,0.3209424518295866,6.161460069509969,mobile,good,3381.652000752599,night,0.009565438562577633,false_positive
sess_0611,2,3.9567415217393296,1,0.7815632969460234,39.836264783898265,mobile,excellent,3554.2015199755388,afternoon,0.20284253658043713,true_violation
sess_0612,3,9.232181122010955,0,0.5423890179535712,19.36732555564835,mobile,poor,3840.7242980897972,afternoon,0.2879750068926273,false_positive
sess_0613,2,1.7552314741659054,0,0.2858029760966197,34.83633652436019,mobile,excellent,3607.128260710675,afternoon,0.2726753232364362,false_positive
sess_0614,3,5.994109271506177,0,0.9553974652549744,42.7449167446789,desktop,excellent,3099.437194159221,night,0.26983592536615053,true_violation
sess_0615,6,39.45263558376841,0,0.8672435201612019,38.78464244891801,mobile,excellent,3586.578682872996,evening,0.20698930713790872,true_violation
sess_0616,0,3.56713887496797,0,0.4223615443966985,23.634372801898785,desktop,good,3590.662146677824,morning,0.16031566927057894,false_positive
sess_0617,1,3.78666303766008,0,0.12978056417769718,21.04132610574034,laptop,excellent,4032.5946434717794,morning,0.07877171143078711,false_positive
sess_0618,4,21.74378049075318,1,0.7832820016150702,38.604593833103884,laptop,excellent,3740.376091790927,morning,0.2275225922399114,true_violation
sess_0619,5,85.58349946732328,1,0.756690323140147,46.53568960674512,laptop,poor,3869.292054642487,morning,0.18328395771079595,true_violation
sess_0620,1,0.7511629126601365,0,0.3293050533560843,38.69287300811497,mobile,good,4437.260449319511,morning,0.2627151109676818,false_positive
sess_0621,2,0.924157489440679,0,0.5079206958740431,31.739397972447684,laptop,good,3620.9174491974995,afternoon,0.04942020266631721,false_positive
sess_0622,0,0.923108502491999,0,0.4249944294467822,23.62704921990017,desktop,good,2362.192913099511,evening,0.11096658769443746,false_positive
sess_0623,2,6.480002757199651,0,0.2572350850508889,7.403269822474466,laptop,poor,3998.187808219705,evening,0.20870329896460169,false_positive
sess_0624,1,3.781378288986608,0,0.12675775016291785,17.088535425343316,laptop,good,3634.927636251034,evening,0.20220041132095606,false_positive
sess_0625,2,0.18019667167777306,1,0.4514414722316803,18.74441224451832,mobile,excellent,4140.724068295384,afternoon,0.06852268847023159,false_positive
sess_0626,1,3.666030419147539,0,0.3515385620116541,20.67069218785589,laptop,good,3136.171687933894,evening,0.16400384996663608,false_positive
sess_0627,2,24.343863889418422,1,0.6226523585295406,24.53361074996628,mobile,excellent,4854.605134819898,evening,0.02395692737467695,true_violation
sess_0628,2,3.183354426438005,0,0.03403197213104272,9.953053102544535,mobile,poor,3676.64073176658,evening,0.19944001316012547,false_positive
sess_0629,0,0.219341409807695,0,0.43181674287650246,17.483236448581884,mobile,excellent,3148.05347454989,evening,0.1618847551805511,false_positive
sess_0630,3,27.631498440378746,0,0.656064138439053,36.06822762159944,mobile,good,3528.407457200161,morning,0.21051409021982856,true_violation
sess_0631,1,5.464686943001819,1,0.8206966243616582,32.12846282248154,laptop,good,3837.2839749875748,morning,0.06391720521990184,true_violation
sess_0632,1,12.441981542187033,0,0.5991589007619259,24.765444751538084,laptop,excellent,4833.870798393593,night,0.056661056028856314,false_positive
sess_0633,1,1.0592983309636022,0,0.4353409485359689,6.788402918046636,laptop,good,3922.5102761838857,night,0.1139701566968112,false_positive
sess_0634,1,10.577561886812367,0,0.1939164391946017,9.606018984660272,laptop,excellent,2459.706176389356,evening,0.10649851231150606,false_positive
sess_0635,0,3.355259726355391,0,0.18292761443472424,8.66675717962318,laptop,poor,4787.506950668294,morning,0.21466884819966972,false_positive
sess_0636,1,5.411006611828722,0,0.43505587439192533,23.53393438858876,desktop,poor,2595.2542081271667,evening,0.02335174593315421,false_positive
sess_0637,1,3.335051197066326,0,0.004670382161380293,10.667191919007774,mobile,excellent,3767.078071765282,evening,0.12978039778707817,false_positive
sess_0638,1,1.0532028292992262,0,0.10159911444416493,17.630404513455332,desktop,good,4329.259662076729,afternoon,0.02223262479011647,false_positive
sess_0639,1,0.2996150164130967,1,0.588248616139684,21.296701710517915,mobile,excellent,3638.157769526577,afternoon,0.01182286058711698,false_positive
