candidate_id,job_id,college_tier,skill_score,years_exp,jd_match,portfolio_score,historical_recommended,fair_recommended
3547,44,2,79.16732901801115,5.184969374811358,71.5242594781914,51.61160386242238,1,1
3548,15,2,38.3643024739076,5.019060739882715,65.1568958041722,38.45002177698426,0,0
3549,31,2,74.41618470182952,3.1144142325992545,,61.47448653103646,1,1
3550,21,1,85.19618425385445,3.5552325399926756,49.81735306037132,30.40040771964785,1,1
3551,26,3,31.387677138482005,7.281725665962098,78.12232704350426,22.075739954714777,0,0
3552,46,1,47.37625987699815,4.822777008388123,56.34517036288715,43.60157966144237,0,0
3553,35,2,77.79682228789726,1.5375796044250336,90.56874258518359,59.51840710656625,1,1
3554,20,2,60.90062423956645,4.256290961102312,,76.89544456304193,0,0
3555,22,3,85.81128445652112,0.9467081197504168,64.11002005761692,60.68254114172889,0,1
3556,35,2,77.85786806549976,5.034570995076965,32.36131952470122,54.41720615973739,0,0
3557,17,2,76.1782679168316,2.879460035415202,45.5348081409402,14.739084866711039,0,0
3558,8,1,81.26148450832149,3.0738630886189733,91.42225319266771,76.01495082109665,1,1
3559,23,2,51.465596796731354,2.1572252677809898,50.94517593410407,38.070365275761176,0,0
3560,3,1,59.10466857040869,3.345562322121279,53.71724598788888,45.04336441656149,1,0
3561,8,3,92.9454452298359,4.477222684237986,78.77174943801285,17.360645731804055,0,1
3562,21,2,58.49951303928394,2.7178325484072587,44.13243269937248,57.34156677826295,0,0
3563,39,1,80.1693599974659,2.4993699367248485,59.58453475067334,100.0,1,1
3564,39,3,60.78788194768802,4.163938696144413,53.26691586418201,52.47949923838868,0,0
3565,13,1,52.263324963635355,3.388205423457443,66.30365677190348,40.58233179406144,1,0
3566,21,1,48.95100538272314,3.5200611015154832,72.62205724022449,52.247051175068854,1,0
3567,7,2,72.0539109540374,2.636461330140242,62.63333360706852,76.48121678982066,0,0
3568,37,1,83.32150313899896,2.1051560606455784,,71.07144365950106,1,0
3569,12,1,71.10100701850001,27.701693146753573,57.855281394579045,47.19172576062438,1,0
3570,39,3,67.57920284553285,5.448106220011219,47.391444637880745,74.13436858688988,0,0
3571,42,3,46.54033469788057,3.8576156209755705,33.15048676077873,81.8572956755234,0,0
3572,34,3,63.78307308304417,3.396508881992646,0.38953490239180155,74.38967396498371,0,0
3573,16,2,66.47650622051287,1.1433234744142409,43.328022116246714,41.64275151064271,0,0
3574,47,1,50.57239135925915,3.04890431246316,88.773997012349,67.78082120651047,1,0
3575,34,3,70.28423873865489,2.927513041543039,67.0495324633215,51.33856446571874,0,0
3576,32,2,53.43928770161587,4.171439649892248,76.30697769529449,56.780151657017264,0,0
3577,42,1,57.88800528457386,4.092572879282587,61.42599202019263,42.07879297819838,1,0
3578,44,2,75.38189268196933,8.653832495389253,87.6761394854058,28.618740385397516,1,1
3579,3,2,87.76712137242012,3.2790199602830263,63.50049935264545,45.39014703329755,0,1
3580,44,1,86.46030905250727,5.608423997020005,68.95853788549266,29.223500381441845,1,1
3581,38,1,61.669905382712656,5.666140008298292,,37.322542348264946,1,0
3582,10,2,72.03400169759601,5.255083004075965,59.80999392840194,51.60861279762357,0,0
3583,15,2,73.332048149968,4.0138879669244885,55.01918286620977,46.21129693242358,0,0
3584,37,1,73.24383527085631,9.06157578121586,,33.94569352548796,1,1
3585,10,2,65.7381674916964,2.303452053506924,78.62491867153662,29.91860911245899,0,0
3586,22,1,83.27817300064319,4.970436036012417,65.18813628048547,58.62015645416787,1,1
3587,34,2,54.647899648939735,5.451061968830084,73.67848433511634,66.31480396433088,0,0
3588,32,1,46.73279035449925,0.7119869023712062,58.43146773872283,52.29567049819052,1,0
3589,45,2,69.16213498987739,1.1779559544427172,69.18413207524613,51.350374580469,0,0
3590,5,2,59.185975864092384,6.470304038423063,68.67733803242727,34.6889426510444,0,0
3591,14,2,92.61533416386966,4.60168738593159,37.5390596395663,37.51710220520276,0,0
3592,49,1,56.882604548229835,1.7035069322981755,18.688773600150064,61.96578218636484,0,0
3593,28,2,79.37476213228014,6.430711690034493,81.32018414012529,32.134190928323314,0,1
3594,12,3,70.97067473402362,3.644307123614174,59.54564448977264,51.54958977514781,0,0
3595,14,1,42.88330360563406,5.884300685878129,57.04968814684612,42.720622960355485,1,0
3596,16,2,72.77703432346203,7.3933656623321315,51.79732033486524,36.22780589478459,0,0
3597,27,2,54.100907743789946,3.6140407408074475,54.772671927240545,44.67067128537404,0,0
3598,14,3,99.91860097510028,0.13209537608712107,76.63576930913918,80.52093859624634,0,1
3599,31,2,52.041398731366954,2.4485807532239265,49.03131530733368,58.70761772385187,0,0
3600,22,3,50.04364661291233,0.0,,95.76918539463878,0,0
3601,30,2,31.15064238913721,2.1843889425647025,48.75122225604329,52.20265755975499,0,0
3602,7,2,52.39849871555697,6.761240276051735,87.96159567460889,61.18744679401252,0,0
3603,31,1,74.78221451278098,2.5306340351176386,76.2592795169969,14.744394060489043,1,1
3604,46,2,48.415388077970576,1.7720550786001694,100.0,41.81306332298478,0,0
3605,6,1,71.61108467796186,7.0943674596020605,59.914749587140605,38.23308502196684,1,0
3606,16,2,67.76000312909707,30.128427446916756,57.98262764864473,41.66464391763808,0,0
3607,34,1,49.25569212309418,4.445696067811364,73.93706456690909,70.62688725918753,1,0
3608,30,2,62.10509323306974,1.8035121559089067,41.80810619576026,58.3196438813404,0,0
3609,33,3,49.766852951294624,6.446391660575149,79.10049590295286,27.37745986075081,0,0
3610,27,3,76.77428705642072,4.0608976901977085,63.3371909549226,32.60623630904219,0,1
3611,34,1,36.56143609101913,5.557478321976983,78.3779593861995,56.16159290288308,1,0
3612,30,3,74.94722973474182,1.0792046578949934,47.169037996565734,53.1976042301764,0,0
3613,3,3,53.06150855849303,6.5739302878118755,55.41300642455077,74.50289416977526,0,0
3614,37,3,65.63846247209958,4.625254101582868,66.37433451235022,26.00438125149547,0,0
3615,22,3,70.87784912226672,2.515600874417168,67.00953913134728,68.19116315385878,0,0
3616,2,1,66.00677236105318,3.1315936982142007,52.33123049335677,68.1346156376269,1,0
3617,20,3,94.81636066576792,2.918879730727791,79.79489998755992,38.53649300285843,0,1
3618,21,2,57.62374368803341,4.490471399428387,66.11829098141955,47.82840553371579,0,0
3619,4,3,43.36120364524507,4.216640716194943,71.1148882850783,72.45874650631322,0,0
3620,49,1,96.48258184544392,7.162593558070782,32.725336641320624,9.623158409877256,1,0
3621,11,1,69.46129973825826,0.0,27.503577706457868,62.40228176520306,0,0
3622,16,1,66.20340545715649,5.189160026187401,45.103158148152104,68.93988478657695,1,0
3623,22,2,97.54307172322603,0.7398836678547536,72.59820874975144,55.14732119761082,1,1
3624,41,2,44.32244333951675,9.022688847003053,67.49823712302894,56.13027452043999,0,0
3625,37,3,62.71640427743185,6.9730484367930465,90.77320902612902,26.399257634091846,0,1
3626,38,1,47.69920029183663,3.894951446555638,50.53426173028198,23.152677312916023,0,0
3627,11,1,62.35769155510948,4.825010328540848,63.66635385537402,51.33981430067549,1,1
3628,42,2,42.536448335793644,4.118839961355744,40.51610476531728,,0,0
3629,41,1,65.37951881388162,2.744935876929512,83.10128281671021,49.26256504252471,1,0
3630,23,2,64.2988995510601,2.512223229861977,,59.84753855166885,0,0
3631,27,3,63.53731361223695,3.9035703744710197,77.53293514610272,29.834982394806882,0,1
3632,1,3,30.03197971569211,0.0,62.374336369078826,50.84186231281329,0,0
3633,38,1,75.59577594171269,6.608949147119527,49.93140810040242,29.384440726523234,1,0
3634,48,1,60.63069864489967,7.4003119515750475,39.620644989215535,76.9378716890438,1,0
3635,23,3,100.0,3.4649540765086564,71.30700673971467,36.82870946710915,0,1
3636,27,1,57.06350643630476,6.8674378964635885,52.722120166054374,47.721034780796565,1,0
3637,24,3,54.59254311088869,2.9594843639916224,18.85797347349861,53.747559328101296,0,0
3638,4,2,66.56389583499517,2.8537644441205225,100.0,49.404457750370256,0,1
3639,30,3,45.644632375974346,4.389160309948936,69.78604633047452,49.635773811547445,0,0
3640,36,1,82.54606155397038,5.026339778967532,75.47400174756964,55.83378635855253,1,1
3641,46,3,50.16453730778271,2.2921781166892234,48.38745852821792,,0,0
3642,46,3,51.78503172334878,4.655150533989159,36.973109310757984,74.96184759376992,0,0
3643,24,1,76.84178512692455,4.552001049619999,52.26332714959396,74.56463436198544,1,1
3644,47,2,68.17769043959909,0.0,85.84606559282682,21.89805778010048,0,0
3645,26,2,67.89093044806727,3.4288770164166023,40.95149959045463,48.021491288552625,0,0
3646,32,1,44.60374715748045,3.5328004023720987,63.02712292328672,65.63077606382272,1,0
3647,30,3,79.56970903140905,2.7600992331746657,45.55955385899245,44.28145962339866,0,0
3648,49,1,49.5309017429249,2.766400246191235,52.55587063170983,82.32387629590322,1,0
3649,36,1,39.12432212766964,4.948657502620818,86.3666612463612,45.05246754834652,1,0
3650,6,1,70.54516749047264,0.7903084606488262,77.55472638841044,21.247189624681198,1,0
3651,3,2,61.77679886324653,6.154569259562873,70.61685142864049,40.150209890032,0,0
3652,20,3,61.41227359176651,3.730827513897807,71.68974533201713,50.00576124163441,0,1
3653,25,2,75.03713666489786,6.469659095473064,43.49394277654996,49.064043302286024,0,0
3654,33,2,60.204416665639705,2.7280892927470655,92.37792814150097,25.2340046175876,0,0
3655,24,1,38.761932899122215,5.931294862820202,53.76660472358096,31.434352594674756,0,0
3656,25,3,59.90440829777401,5.090335110733674,78.86704250744415,42.74246560073195,0,1
3657,46,2,69.3179513587474,0.4213434369942082,97.71215393107215,36.91179737769143,0,0
3658,16,2,67.67366977642895,3.624749652747196,45.88466025217879,86.32988115949851,0,0
3659,24,2,62.31369086471672,9.064654805339767,35.41149468344227,55.84246089830458,0,0
3660,27,3,100.0,5.691635631994739,66.71425783025755,86.2914242352121,0,1
3661,23,3,89.89484790873458,1.7903970260453268,61.61715290760788,72.18438919547302,0,1
3662,48,2,46.98799325096286,3.0565992512003444,68.97848295393399,68.95691852968181,0,0
3663,48,2,44.45897276266979,5.655508762765675,47.45472420506901,38.39278192916696,0,0
3664,25,1,84.89040868250696,4.676343848275549,51.61803320802531,61.658084092104026,1,1
3665,22,2,80.98064542574654,0.968861299839828,52.61164369327595,89.46038392920813,0,0
3666,29,2,87.1929673611785,0.47995781017584704,78.14716328376599,69.21520613355489,1,1
3667,9,3,58.337556464221635,5.421322275867043,74.98291327657019,57.73536095732496,0,1
3668,21,2,62.594615535319804,3.4358055210125316,62.532840409754535,71.19129560068896,0,0
3669,10,2,38.32581836239953,6.137694824713619,,26.67150312616041,0,0
3670,7,1,67.1589305278406,4.684940581592311,86.58261920254205,,1,1
3671,4,1,55.4190448545408,2.3628339209612523,44.843348668513464,82.44535943704268,1,0
3672,29,3,53.29034219296521,3.9202023988776142,56.626974540929396,80.68334420659662,0,1
3673,0,3,78.85614541540396,3.146368890585096,97.82473400255616,48.229992641345916,0,1
3674,32,2,62.66117872665014,4.577434008281769,50.49199002781586,18.27979140371555,0,0
3675,21,2,77.3720953148299,2.2024135616229934,100.0,21.750665246635414,0,1
3676,18,2,63.38129484929463,0.9626408822209229,65.29963883333382,63.82818786109138,0,0
3677,38,1,73.22250126971856,3.679707437447791,76.32586692733452,47.328722177987956,1,1
3678,26,1,45.3122457938954,2.2840481943084345,61.311923150111554,36.31960983809412,1,0
3679,36,1,50.19522822010361,5.889852054933726,30.74631575489523,68.9318674588583,1,0
3680,35,3,71.80039678382282,3.5218615433919402,78.28686288282938,47.36856922192516,0,1
3681,1,1,90.38717671504357,4.5224584016772,48.01857627787487,28.233869664723453,1,1
3682,10,2,71.99489916696618,3.245983728108285,67.18329051259084,56.802173385133194,0,0
3683,28,2,65.23138388337154,4.320034542384437,85.38827776991849,64.3597475102307,0,1
3684,48,2,87.53455099725247,5.213650747897746,67.19275376816549,,0,1
3685,7,1,61.72876579816514,4.477892530833722,37.45784496836393,32.33613808975461,0,0
3686,5,3,53.05158494706892,0.72765798854314,53.160174151579255,35.628007847910865,0,0
3687,47,2,65.10326620005205,3.110263849938592,21.827555343112948,61.22862002365924,0,0
3688,48,3,70.591409572695,8.084475360167602,49.574430249153856,71.43361058216692,0,1
3689,8,2,46.00640307709412,4.74423941143216,63.56070276574519,35.65541970615388,0,0
3690,20,2,66.93634681438799,3.1036038215155513,63.01371199533363,42.883514211043874,0,0
3691,31,3,39.135731965930546,2.978836423035391,62.74227332075604,27.05940908334864,0,0
3692,9,2,60.49240310636949,6.805740225093983,56.43168007351019,58.1950096297383,0,0
3693,16,1,62.650681942707585,5.056457767934274,63.82832802826148,42.67028793928831,1,0
3694,19,3,64.51644058217822,1.4722706199957982,43.21209599724768,58.10177907013251,0,0
3695,32,2,35.62983129508453,7.997607622794115,45.47768976938575,50.0622690646534,0,0
3696,15,2,66.5075686205408,4.5647192551406555,46.64724522380942,56.311061973729196,0,0
3697,20,3,78.10882333120666,4.5177868726010955,100.0,17.73159132472103,0,1
3698,14,2,86.12099269027814,6.959688628951635,76.73744374581727,51.374537657550036,1,1
3699,37,2,86.7940988427808,4.325424330816765,100.0,58.96002676140041,1,1
3700,7,2,65.38073897763745,4.85145210879392,47.76008958761442,19.166860171889837,0,0
3701,11,1,100.0,0.9597015484090305,42.082465346332334,75.63685104984053,1,1
3702,12,2,53.598783207677116,3.821838714235927,35.968816942722526,71.72609077341127,0,0
3703,45,1,54.07441713137071,1.4746688182678818,45.02718017396751,72.79727981073461,1,0
3704,47,1,65.2713054874534,2.9624552055958695,46.01733232574186,54.237364881437415,1,0
3705,25,3,77.4077766239026,4.499353420470434,50.06615150447952,68.54381321302911,0,0
3706,7,1,74.64908388139008,0.0,53.02312120566204,87.63280972415947,1,0
3707,37,1,29.475179719025974,4.649112337082058,67.98402650906111,31.742745003174814,1,0
3708,24,3,50.535895987769784,5.677767616112526,74.51873139566891,75.16111137498719,0,1
3709,42,3,76.50781650257588,0.3355344883365796,74.3242890334138,57.39368714272932,0,0
3710,17,3,51.67043554406504,2.6413628452335765,100.0,19.263722069393147,0,0
3711,49,2,63.0689722063412,0.971409063013307,55.61181815186383,58.26312515904156,0,0
3712,40,2,70.38654853768604,5.0378302923702485,98.70034504974123,67.22427024278872,1,1
3713,11,3,72.25478840216839,2.9948439923355736,80.40013108620656,70.59678960187881,0,1
3714,36,1,77.91020995298248,6.248153763632588,81.04679469184856,65.29475726514826,1,1
3715,14,1,84.0667951915012,1.37644554403601,67.16398003210524,70.7567781556246,1,1
3716,17,1,74.48856783707183,4.394112099707045,62.32913028748416,60.61407100117986,1,1
3717,12,3,46.588111810204495,2.328820682778042,97.7649275093217,33.88303274731473,0,0
3718,34,1,73.79657315684355,4.0332231479817855,100.0,52.507175091934585,1,1
3719,13,2,81.22625274970517,3.344132203701522,64.22925766135084,68.01223778583143,1,1
3720,31,2,71.80238579932268,5.405921940899407,57.02185797237231,51.42251865137929,0,0
3721,29,3,84.34591955098858,4.576234308878949,54.0191278678579,49.95054129370255,0,0
3722,37,2,68.56327315262355,6.295622492582492,66.73014026206425,26.349270999413406,0,0
3723,49,2,63.09510539221947,3.806944396327029,36.78603941107259,61.43100428478026,0,0
3724,0,3,52.29467560279297,2.174199598211259,24.469529798829143,69.74893928443217,0,0
3725,49,1,95.5151254597271,5.226609455777387,52.69596611300015,60.25799599836799,1,1
3726,5,2,49.32037436642737,3.8514763166668176,49.83365533253728,59.97556566259299,0,0
3727,26,1,64.92822236716391,3.467645532110094,47.35376624844012,51.363877510323825,1,0
3728,17,1,59.65563783994669,4.680395577223544,64.0654405473623,72.707653160221,1,1
3729,31,1,44.986997547537186,2.4829081373100603,,95.02144376613614,1,0
3730,36,2,78.3225633360778,7.560648338900938,68.71477665086978,48.263946163863054,0,1
3731,42,1,72.48430312988769,6.101849999344672,75.47156368853966,73.97254250847287,1,1
3732,20,3,68.6596688366352,4.731157331815855,56.7502526114712,39.07624982377928,0,0
3733,46,2,55.58934031935749,4.511616077040982,64.96210472216474,45.38923603582209,0,0
3734,16,2,73.45072820989847,4.083907188860133,85.0021245301639,31.823560816013746,0,1
3735,10,2,61.08330217118422,2.961784919872382,40.76414396442449,70.08466868417705,0,0
3736,18,3,72.21542638510032,5.011628215054213,,51.542459757218,0,0
3737,26,2,86.54207118034358,3.152780955407977,64.26714803167764,29.43499432944717,0,1
3738,33,1,28.34622936530561,7.283765108913576,52.90125651569595,75.05395384688237,1,0
3739,41,1,80.03191577864688,6.8705531938717535,63.428335687594014,30.655536189691617,1,0
3740,11,3,100.0,4.441127631645163,77.93072522275398,67.16979614994347,0,1
3741,15,3,90.81265996739072,5.850234932394437,43.50082253844427,59.13164291700904,0,1
3742,46,2,76.5948106937583,0.9909175119839233,78.59528154472065,12.616854846169012,0,0
3743,21,1,83.3515277715691,4.332135946707365,75.00377791313583,53.859137101194264,1,1
3744,12,2,52.25594140190479,0.49463696856524697,23.216601595347186,46.82006780890743,0,0
3745,49,2,68.60497257673687,4.207103384127777,41.79263792448357,25.279550040393232,0,0
3746,22,2,62.75028277542992,2.3896492035376453,75.91591024114658,66.61747865892806,0,0
3747,49,1,57.99262922206306,5.810262191526899,93.41300836353136,53.09134190684494,1,1
3748,45,2,79.82448032558625,4.1607668148296675,65.14953356330652,59.79317964295724,0,0
3749,45,2,62.03758201766643,3.253329974545785,60.977806189959495,41.80456022258964,0,0
3750,29,3,37.18527916915088,3.2863691628121745,57.06607446845436,65.49406038648159,0,0
3751,39,1,71.57695466455674,0.0,75.7117820462665,41.74247339141725,1,0
3752,48,3,64.58394822179243,5.767637772775979,43.99801795156856,78.32702224242652,0,1
3753,13,2,75.39697852130999,6.757181745786544,71.39146099974076,62.19919807916392,0,1
3754,1,2,58.85427754462108,5.559600376628644,52.96721517514575,41.76906229192233,0,0
3755,16,3,39.15777506660813,3.006117945881049,29.136847715456756,68.46944747553295,0,0
3756,31,2,50.384540908658714,2.2627616796354317,45.0863851987465,56.3101266607048,0,0
3757,27,1,51.270109528950776,0.6491320026417515,51.760798136003785,67.33005811716176,1,0
3758,4,1,49.585429008385965,3.226013574935168,41.02584049816393,32.2794794767669,0,0
3759,28,3,56.56003755190002,0.0,96.9157050757106,17.158462535435604,0,0
3760,8,2,75.90863384430257,0.0,53.54394770944942,55.68111663722038,0,0
3761,25,2,44.28143570026221,5.934057652787821,37.49896285164911,39.557969033195874,0,0
3762,28,2,78.24551562568656,7.203221498039941,83.18651719926882,66.04811954240603,0,1
3763,31,1,45.953979703204254,2.7556021233567414,37.784592202962,69.13084316895547,0,0
3764,20,1,59.283165074050686,24.9165454082958,29.904245733168814,36.67822319084919,0,0
3765,20,3,64.46547384788958,3.012930137628231,89.8331073730358,83.76727272832542,0,1
3766,33,2,60.50475444520378,6.355294245250063,48.49532319014412,58.74103186500775,0,0
3767,37,1,74.32810270289633,4.454506850105396,77.46968126980045,45.96427063382018,1,0
3768,40,2,63.37392237023595,5.232812883749541,92.910070771668,72.68867115146797,0,1
3769,16,3,62.64656784254299,0.36585059737688796,,69.18433664385141,0,0
3770,21,1,29.354188771356128,3.8126976368255487,43.060399698166435,50.28425509477441,0,0
3771,16,1,71.01130227333968,2.9467700800899026,58.527919760763425,30.02878684240542,1,0
3772,26,2,93.17985639255411,6.741102687677275,84.03188420172214,31.925848859489175,0,1
3773,6,1,57.62104327843488,2.908309685373662,72.353956671493,53.11513675031402,1,0
3774,21,1,74.907307263293,3.5020839242743165,64.95941338073293,68.65964425218101,1,0
3775,9,1,52.64275465916485,0.28093053058942985,70.93611694560967,16.13669115718036,0,0
3776,26,1,79.78100387398925,4.306341097908457,46.3813382640017,54.34946065549744,1,0
3777,42,2,72.78425321095156,4.2060419961786115,73.05180298766584,50.044798742505584,0,1
3778,49,1,59.50121768832291,3.4212042584251408,56.60029364280043,72.11993783904565,1,0
3779,22,2,58.51308347768099,6.548231686419341,72.61795366338242,9.03235715232151,0,0
3780,2,3,74.68017912437024,4.039869059146843,48.70497962876498,58.80773637373423,0,0
3781,11,1,65.61377749981902,2.741620702566548,60.49303281525054,39.34258384469831,0,0
3782,5,1,46.52941831886838,2.398910138361748,43.35352311442624,58.26556447445643,0,0
3783,37,3,42.07917171135857,5.498485226560608,64.42868064048997,100.0,0,0
3784,49,2,73.82366684005294,0.7579163315230639,54.55118963711311,84.5864617134641,0,0
3785,27,2,53.553671629584,2.6740340064045736,50.798537595429465,57.901789978647415,0,0
3786,8,2,65.52915350346994,3.746505062458594,61.26292838258835,23.26314485621022,0,0
3787,1,3,73.82140942783022,3.17909148581642,24.196314656733577,42.089870309000965,0,0
3788,48,1,46.963023645105224,3.8532724798741933,80.97678174009567,75.60087329013416,1,0
3789,15,1,49.78678782737499,6.262590194160573,37.952303598136744,47.04446494253663,0,0
3790,5,3,89.33952386477723,3.4590057120521793,47.857272045890795,32.356016283363374,0,0
3791,8,1,58.81567534130386,2.0066114863128037,46.02080955675874,54.25533853024033,1,0
3792,12,2,80.28501454704032,7.077925884083729,22.68779558325177,49.50926498288333,0,0
3793,32,1,100.0,3.445675778197129,77.34138506774642,77.66480057496044,1,1
3794,44,2,68.58787295369848,4.846915400488655,61.11397634972441,36.07897982838777,0,0
3795,13,2,52.06951421064785,6.956037402812683,61.20808745036226,38.7959275601749,0,0
3796,34,2,66.90543913945595,33.84056512270138,98.29085109354506,63.739867505305284,0,1
3797,3,2,62.16825024294954,7.567500288358966,47.39576531557237,60.364328933604554,0,1
3798,0,1,66.00705239200899,7.566723262705108,24.642279663262876,56.71432651139648,1,0
3799,2,1,75.75635146112965,2.5385031707736134,69.33940031930513,57.44535923615028,1,1
3800,46,3,77.47415979565966,2.8545429233680095,72.35784929642887,94.40826924339535,0,1
3801,29,1,34.92855344343508,5.471272637305756,14.414744797320779,39.25747689456065,0,0
3802,40,2,82.84927477064987,6.899664985427833,27.94085772850648,48.18239456434461,0,0
3803,1,2,69.10458242295414,5.657827977962789,71.62402793708603,80.72109887513844,0,1
3804,1,2,56.3966196745656,3.9174768094564762,56.82549948433395,43.74292438058415,0,0
3805,42,2,76.0122529819462,5.069963915002507,76.41864866124628,74.61590692272135,1,1
3806,5,3,49.243021116992,5.425546666110142,61.467492445577676,60.94220015284164,0,0
3807,7,2,49.941973116942634,4.62887689476017,65.71486447768716,24.212169001660495,0,0
3808,25,1,80.88465366671163,3.0987937921265867,69.02301699149015,41.45130737384551,1,0
3809,30,3,66.0053726001703,5.635542529120943,61.83447039774939,55.52474200398247,0,0
3810,11,1,88.51534101274193,3.4764566333698355,54.22663031974017,23.216407473546536,1,1
3811,22,3,54.70788301777375,0.2214896848406971,45.85838601718537,55.60075564815803,0,0
3812,33,1,69.37007136536565,1.2746173557611384,79.38508181121513,38.306269406115405,1,0
3813,22,2,70.81113301183352,6.595368348472785,,36.759119130878375,0,1
3814,19,2,71.08831463376713,1.8668841308523332,77.64983086408063,100.0,1,1
3815,3,1,74.31129939107187,4.217759278574052,45.12168693197842,79.21069754298517,1,0
3816,22,3,71.89419622551878,6.562540509665372,39.01250650350437,73.04881299292265,0,0
3817,40,1,65.2876690214272,4.3618353656018956,32.16677624734979,25.876002696672668,0,0
3818,31,2,35.875884042479406,8.611024741289256,57.37423185803192,28.791626656191717,0,0
3819,44,3,77.96257679478363,3.812670586843976,61.77847548871869,66.01971837856883,0,1
3820,6,2,29.392877775494583,2.3600660501152584,50.96313661186005,8.283488702498019,0,0
3821,0,2,46.49440893749582,1.1204428459994453,79.76710953940304,36.84917450413446,0,0
3822,27,2,54.42968809025467,0.30230690743395794,56.02470900665734,37.294214701263684,0,0
3823,8,1,78.54787906181222,7.094352390465144,59.010039969664376,45.493458998511336,1,1
3824,29,3,61.6666656027523,1.77538004517793,41.69824870736342,74.36608861638967,0,0
3825,45,2,93.12428368771312,0.7823809344105332,74.83732009328953,81.33780830288455,1,1
3826,16,2,44.198057880993765,3.2873672961297964,52.01831488491855,65.66519659361285,0,0
3827,27,2,48.505234861209544,2.8357357905915643,9.18777175085225,31.253545022303477,0,0
3828,34,2,31.243338707335134,2.6742645109756857,80.23861958896342,33.82309928838689,0,0
3829,7,1,47.79838433462639,6.593422612004564,33.91632595573631,75.88601147297862,1,0
3830,44,1,55.51057063465365,33.880816115031195,34.53441158401141,67.7124405091507,1,0
3831,10,2,86.9740471554421,5.74999224288338,31.302415171590887,74.44657410934096,0,0
3832,40,1,80.68671799496875,8.592168489499155,68.95821653600352,34.511064738255826,1,1
3833,32,1,68.57675879053102,2.4171989639451814,37.35518049752325,45.984043852560205,1,0
3834,7,2,60.33135050282732,4.466990424394667,64.23879367659164,76.5963147952909,0,0
3835,36,2,76.47085259406956,1.220156438860415,55.85018503792257,69.9784023793088,0,1
3836,9,2,84.09136598395489,7.081179175659376,65.34161901988908,70.08600794124276,1,1
3837,29,3,55.29884510021322,3.5916078334261234,89.85985497624887,63.41681011597718,0,1
3838,47,2,56.79160438119902,0.0,85.36599376220664,40.64217655061296,0,0
3839,47,1,58.528025150899055,1.338064743445936,59.00082928539283,65.51105009751315,1,0
3840,43,3,38.982554994656496,6.981560375203623,100.0,57.447970509148746,0,0
3841,24,2,83.1640062616785,32.87402613978071,53.76694119467416,43.37945970433956,0,0
3842,27,2,56.24882642181952,3.8025849419061495,36.130632804749425,42.24250437006912,0,0
3843,15,3,60.65981387604683,4.991259305326478,32.96314821409332,57.24459092681211,0,0
3844,46,1,86.83973068151622,5.129364042842177,70.57380021262571,53.0036459490755,1,1
3845,23,2,56.90599914785025,9.120568743280561,35.76202140955017,47.28303641711279,0,0
3846,38,1,83.99106293721235,3.843763340426584,67.95603862974065,53.90797190406425,1,1
3847,17,1,38.77729604312486,2.073083412114605,75.50663776417264,43.946182544204575,1,0
3848,37,2,73.42166492476711,2.2458539182531103,64.26306898133817,61.53983329043104,0,1
3849,11,1,58.31799201681346,26.932672893268986,60.89074571099009,60.41370033570607,1,0
3850,36,1,41.30903454791984,0.0,61.51065447009531,61.661820887447,1,0
3851,2,2,47.9673652818481,4.468812402597906,51.696085009039365,21.38600460761507,0,0
3852,5,2,67.10601489240995,7.285803013362062,82.7127578586443,36.67014785274601,0,0
3853,17,2,50.60058679007739,4.180873335905383,71.1534922206304,37.46558036038104,0,0
3854,24,1,70.74508225560308,6.634711592822523,40.92600288721835,26.309362681331393,1,0
3855,35,2,53.81998072542051,0.0,13.409296223866122,80.30489076334788,0,0
3856,17,2,40.70845155481169,29.12561857738642,92.4668594287269,57.85401425198193,0,0
3857,0,2,79.5471240549219,4.410176663483099,77.98493898606809,41.44747750222213,0,0
3858,16,3,69.41593831776025,2.9204141173885576,79.2958847282903,42.01763113043057,0,0
3859,21,3,37.95485670075814,2.952377117473689,34.1168717484771,25.386850855532757,0,0
3860,27,1,74.79568059837005,7.48576945629687,39.776222744272154,20.37801249450817,1,0
3861,32,2,66.8329091779873,2.3344283622452444,72.94523593232088,61.67933452402611,0,0
3862,12,3,58.52626027225008,2.4381102589651267,53.96829217515291,98.70654497925065,0,0
3863,30,2,59.121049627412546,7.229398352153735,56.834988380927655,68.48822300183039,0,0
3864,31,3,85.10632157252695,4.600448564507142,86.13307866495842,54.85081683970012,0,1
3865,38,3,69.78672896415486,4.992719132048775,61.74032554016487,39.459979650509155,0,0
3866,26,3,85.83740125261964,1.9382409467241009,64.33477574958219,50.162195273150544,0,0
3867,40,1,72.13668341524433,1.9081686366198354,79.03552039689333,16.006252913881816,1,0
3868,11,1,68.5226117892751,7.5194212829166975,40.632533748949136,51.17319211019886,1,0
3869,35,2,53.640635199770735,4.66846422485618,65.49797950442282,48.292080131002756,0,0
3870,2,2,67.36688625703695,3.9435152621769523,98.95453505424123,26.6070139312001,0,1
3871,5,3,80.31501079449518,3.3318905854482535,83.31536704782904,,0,1
3872,43,3,66.21827933640081,3.6778826161255043,51.85725220062872,62.109720061204555,0,0
3873,23,1,94.04584852384266,2.414559407140776,63.883147721969934,26.79695857542429,1,1
