candidate_id,signup_date,propensity,seniority,city_tier,channel,device,fairness_group
C103681,2026-06-13,0.33261153143725003,lead,tier1,paid_ad,android,group_A
C103682,2026-03-05,0.2510272560818251,entry,tier2,paid_ad,desktop,group_A
C103683,2025-08-24,0.1244139367042106,entry,tier2,organic,android,group_B
C103684,2025-01-15,0.28216383649067805,mid,tier1,referral,ios,group_B
C103685,2026-04-07,0.6874187400953196,entry,tier1,paid_ad,android,group_B
C103686,2026-05-04,0.1612375831883401,mid,tier3,referral,android,group_B
C103687,2025-02-03,0.5745716803332271,entry,tier1,paid_ad,android,group_B
C103688,2025-01-20,0.41251951240902696,mid,tier1,referral,ios,group_A
C103689,2026-03-31,0.5511133800319761,entry,tier1,organic,android,group_A
C103690,2025-11-24,0.6415882935073536,mid,tier2,organic,android,group_B
C103691,2025-07-24,0.14911891954737963,entry,tier2,organic,desktop,group_B
C103692,2026-03-16,0.08432683870757869,entry,tier1,paid_ad,ios,group_B
C103693,2026-01-04,0.41657997723380974,senior,tier2,organic,desktop,group_B
C103694,2025-11-27,0.39030903684831786,senior,tier1,referral,ios,group_A
C103695,2025-07-16,0.11496496331955657,mid,tier2,paid_ad,ios,group_B
C103696,2026-01-14,0.4753349907318458,mid,tier3,organic,ios,group_A
C103697,2025-11-18,0.366228343103364,mid,tier1,organic,android,group_B
C103698,2026-01-24,0.29891449655726876,senior,tier2,paid_ad,android,group_A
C103699,2025-05-12,0.09194967070886324,mid,tier1,organic,android,group_B
C103700,2026-04-08,0.5310686065985902,mid,tier2,organic,ios,group_B
C103701,2026-02-25,0.6770735416620494,senior,tier1,referral,android,group_A
C103702,2026-02-14,0.2765794715883408,mid,tier2,college_drive,android,group_A
C103703,2025-02-22,0.30632759187016234,mid,tier2,referral,android,group_B
C103704,2025-02-01,0.23621504512810915,entry,tier2,organic,android,group_B
C103705,2025-10-01,0.3937224258856966,senior,tier1,referral,desktop,group_A
C103706,2026-04-06,0.036540926398328136,mid,tier1,organic,desktop,group_A
C103707,2025-05-14,0.24900299731231823,mid,tier3,organic,desktop,group_A
C103708,2025-10-05,0.4471909719895689,mid,tier1,referral,desktop,group_B
C103709,2025-03-24,0.18177454533093337,mid,tier3,paid_ad,desktop,group_B
C103710,2025-12-16,0.5180643874919175,mid,tier1,college_drive,android,group_A
C103711,2025-01-02,0.6432468087251385,mid,tier2,paid_ad,desktop,group_B
C103712,2025-04-17,0.5043122769156555,entry,tier2,paid_ad,ios,group_B
C103713,2026-02-28,0.2761606345742058,senior,tier1,college_drive,android,group_A
C103714,2025-05-31,0.4006440334045476,entry,tier2,organic,ios,group_B
C103715,2026-01-25,0.19273846596470598,lead,tier1,referral,ios,group_A
C103716,2025-12-22,0.7647744617145491,lead,tier1,college_drive,ios,group_B
C103717,2026-02-14,0.09840763555505452,senior,tier2,referral,ios,group_A
C103718,2025-06-24,0.6722681180794329,entry,tier1,organic,desktop,group_A
C103719,2026-02-07,0.49790738553597835,entry,tier2,college_drive,ios,group_A
C103720,2025-07-17,0.12823577778338355,mid,tier2,organic,ios,group_A
C103721,2025-08-17,0.4490651106688203,entry,tier2,organic,ios,group_B
C103722,2025-05-17,0.30908118096896486,lead,tier1,paid_ad,android,group_B
C103723,2025-01-05,0.23705574206695176,mid,tier1,organic,ios,group_A
C103724,2026-06-26,0.23050343581657393,senior,tier3,referral,desktop,group_A
C103725,2025-01-07,0.24008934731376189,lead,tier3,organic,android,group_A
C103726,2026-05-02,0.31660708232395474,lead,tier3,organic,android,group_B
C103727,2025-09-16,0.6191653261664158,entry,tier2,organic,android,group_B
C103728,2025-12-27,0.04932184940457338,lead,tier2,organic,android,group_A
C103729,2025-07-17,0.10258730637376841,entry,tier2,referral,desktop,group_A
C103730,2025-06-02,0.08028527889821352,senior,tier2,paid_ad,android,group_B
C103731,2025-03-19,0.5014152319666293,senior,tier1,organic,desktop,group_A
C103732,2025-11-23,0.3137046816462357,entry,tier1,paid_ad,android,group_B
C103733,2025-02-07,0.12930485374094702,mid,tier1,college_drive,desktop,group_A
C103734,2026-01-06,0.2586911591524983,mid,tier2,referral,android,group_B
C103735,2026-03-11,0.36480430660465213,mid,tier1,college_drive,desktop,group_A
C103736,2025-12-06,0.12494655035575723,senior,tier1,paid_ad,android,group_A
C103737,2025-09-15,0.30690555137153663,entry,tier1,college_drive,android,group_B
C103738,2025-07-01,0.3492314691366957,mid,tier3,organic,android,group_A
C103739,2025-04-03,0.030343057537558813,senior,tier2,paid_ad,desktop,group_B
C103740,2026-02-28,0.4233727909699163,entry,tier1,organic,desktop,group_A
C103741,2026-01-16,0.5432997593998151,mid,tier1,college_drive,ios,group_B
C103742,2025-02-04,0.38845071256625074,mid,tier2,organic,ios,group_B
C103743,2025-11-03,0.19454711315876944,lead,tier2,organic,ios,group_B
C103744,2026-02-19,0.27997946052518025,lead,tier1,referral,android,group_B
C103745,2025-01-09,0.1592259475493401,mid,tier1,organic,ios,group_B
C103746,2025-10-29,0.3718635485100317,mid,tier2,organic,android,group_B
C103747,2025-01-10,0.5035978513963715,mid,tier3,organic,android,group_A
C103748,2025-02-14,0.17541391249107682,mid,tier1,organic,desktop,group_A
C103749,2025-02-22,0.31378581276863343,senior,tier1,organic,android,group_B
C103750,2025-08-17,0.2659434544232504,entry,tier2,organic,desktop,group_B
C103751,2025-04-21,0.3689419990457802,entry,tier2,organic,ios,group_B
C103752,2025-01-23,0.4335432462990649,mid,tier1,paid_ad,android,group_A
C103753,2026-02-04,0.2777149221178603,entry,tier3,organic,android,group_A
C103754,2026-06-10,0.1260501363210277,senior,tier2,paid_ad,android,group_B
C103755,2026-01-07,0.18411929967252197,entry,tier2,referral,android,group_A
C103756,2025-07-18,0.2830932124935211,mid,tier2,referral,ios,group_B
C103757,2025-09-05,0.39618025302016474,entry,tier1,referral,ios,group_A
C103758,2026-05-18,0.577888265539388,mid,tier2,referral,ios,group_A
C103759,2025-08-29,0.6592775451050685,entry,tier1,referral,ios,group_A
C103760,2026-03-27,0.09386453963902557,mid,tier1,referral,desktop,group_A
C103761,2025-09-28,0.48974313670344,senior,tier1,organic,android,group_A
C103762,2025-08-21,0.282627823715445,senior,tier3,organic,ios,group_A
C103763,2025-07-19,0.7266496097376282,entry,tier3,organic,ios,group_A
C103764,2025-11-18,0.23995407599911361,mid,tier1,organic,android,group_A
C103765,2025-11-20,0.40865673898880556,mid,tier2,referral,ios,group_A
C103766,2025-06-26,0.41373937520771487,mid,tier2,paid_ad,android,group_A
C103767,2025-05-18,0.2912058729237266,senior,tier2,referral,android,group_A
C103768,2025-04-16,0.44238774702345407,senior,tier1,paid_ad,ios,group_A
C103769,2025-12-31,0.044381203935136136,senior,tier3,paid_ad,android,group_A
C103770,2025-11-11,0.16870718296049972,mid,tier2,organic,ios,group_A
C103771,2026-01-01,0.23026244476393198,senior,tier2,referral,desktop,group_B
C103772,2025-09-16,0.19275085987778828,mid,tier3,organic,ios,group_A
C103773,2026-04-22,0.1403593715809192,entry,tier3,organic,android,group_A
C103774,2025-11-08,0.12018435897059242,mid,tier1,college_drive,android,group_B
C103775,2026-03-20,0.48472227253243777,mid,tier1,paid_ad,ios,group_B
C103776,2025-09-13,0.3411718417853449,senior,tier2,organic,desktop,group_B
C103777,2025-03-24,0.0546642834392097,senior,tier2,paid_ad,android,group_A
C103778,2025-01-09,0.2874297421276076,senior,tier3,paid_ad,android,group_B
C103779,2025-10-30,0.19780493720112208,senior,tier2,organic,android,group_A
C103780,2026-05-31,0.3407964248383792,mid,tier2,organic,android,group_B
C103781,2026-02-26,0.7243902625002301,entry,tier1,organic,ios,group_B
C103782,2026-05-04,0.12502037781954883,entry,tier1,referral,android,group_A
C103783,2025-05-13,0.16677683515554226,entry,tier1,organic,ios,group_A
C103784,2025-01-10,0.17300924169991297,entry,tier1,organic,android,group_A
C103785,2025-09-02,0.18385987972761655,senior,tier2,organic,android,group_B
C103786,2026-03-26,0.07106196673924668,senior,tier1,college_drive,android,group_A
C103787,2026-06-19,0.32371912197722,mid,tier1,organic,ios,group_B
C103788,2025-01-15,0.1710523659785445,entry,tier2,organic,android,group_B
C103789,2026-01-09,0.258245800698075,mid,tier1,paid_ad,android,group_A
C103790,2026-04-30,0.18299352039954145,senior,tier2,paid_ad,android,group_B
C103791,2026-03-26,0.717079097570387,entry,tier2,organic,ios,group_B
C103792,2026-02-11,0.3464144988974713,entry,tier1,referral,desktop,group_A
C103793,2025-07-08,0.3428427902861589,mid,tier1,referral,android,group_B
C103794,2025-03-01,0.42374472662189555,entry,tier2,organic,ios,group_B
C103795,2026-02-01,0.31860238080860254,mid,tier2,paid_ad,android,group_A
C103796,2025-06-21,0.7558290733104052,lead,tier2,college_drive,desktop,group_A
C103797,2026-05-26,0.34271075192051853,entry,tier2,organic,android,group_B
C103798,2026-06-25,0.17529721365969078,entry,tier2,organic,android,group_A
C103799,2026-06-01,0.21880417511663208,mid,tier1,organic,desktop,group_A
C103800,2025-02-12,0.5272214730946814,entry,tier1,college_drive,desktop,group_B
C103801,2025-08-17,0.13608475373474305,senior,tier1,paid_ad,android,group_B
C103802,2025-04-18,0.029810240991706306,entry,tier1,paid_ad,android,group_B
C103803,2026-06-19,0.16826828071685412,entry,tier2,college_drive,android,group_A
C103804,2026-06-18,0.5168750649735465,mid,tier2,organic,android,group_B
C103805,2025-03-25,0.4039623754722982,senior,tier1,college_drive,android,group_B
C103806,2026-05-06,0.4146546505118186,mid,tier1,college_drive,android,group_A
C103807,2026-04-07,0.08617528761706782,entry,tier3,paid_ad,android,group_B
C103808,2025-09-21,0.07637899406964396,entry,tier1,referral,android,group_A
C103809,2025-08-04,0.13610037482740744,entry,tier2,college_drive,android,group_A
C103810,2026-02-26,0.37546808109308083,entry,tier2,organic,android,group_A
C103811,2025-10-31,0.37393575394160816,mid,tier2,organic,desktop,group_B
C103812,2025-06-28,0.05609536287653111,senior,tier1,organic,android,group_A
C103813,2025-11-01,0.3402083994349136,senior,tier3,organic,ios,group_B
C103814,2025-12-04,0.4742544035897648,senior,tier1,paid_ad,android,group_B
C103815,2026-05-22,0.7000563954057858,senior,tier2,referral,android,group_B
C103816,2025-10-27,0.23180692678181752,mid,tier2,referral,desktop,group_A
C103817,2025-04-19,0.10377617393007452,lead,tier2,referral,ios,group_A
C103818,2025-07-24,0.21109822822887003,senior,tier2,organic,desktop,group_B
C103819,2025-03-01,0.2750836602600563,mid,tier2,organic,ios,group_B
C103820,2026-04-23,0.6911218662161902,entry,tier2,organic,android,group_A
C103821,2026-06-24,0.1106010727165004,senior,tier2,paid_ad,desktop,group_B
C103822,2025-09-05,0.5597075851548237,senior,tier2,organic,android,group_B
C103823,2026-03-25,0.24781459095493655,mid,tier2,organic,android,group_A
C103824,2025-08-11,0.3476314917143975,mid,tier3,referral,desktop,group_A
C103825,2025-02-23,0.2653731254872762,mid,tier3,referral,ios,group_A
C103826,2025-12-29,0.9124599448960449,senior,tier1,paid_ad,android,group_B
C103827,2025-09-04,0.2754107280487744,lead,tier3,referral,android,group_A
C103828,2025-06-24,0.06693587087904304,mid,tier2,referral,android,group_A
C103829,2026-04-10,0.33205939118905603,entry,tier2,paid_ad,android,group_B
C103830,2025-02-26,0.25718648631224644,entry,tier2,organic,android,group_A
C103831,2026-03-12,0.19398714001947293,senior,tier1,referral,desktop,group_B
C103832,2025-04-16,0.18028335960951167,entry,tier1,referral,desktop,group_A
C103833,2025-07-06,0.37293133525440725,senior,tier1,organic,android,group_B
C103834,2026-04-15,0.588894602203381,entry,tier3,college_drive,desktop,group_A
C103835,2025-05-31,0.13728262299882496,entry,tier2,college_drive,desktop,group_B
C103836,2026-03-15,0.15666239279285268,entry,tier1,paid_ad,desktop,group_B
C103837,2025-08-08,0.40345742100941134,entry,tier2,paid_ad,android,group_B
C103838,2025-01-23,0.44103231622032085,lead,tier2,college_drive,android,group_A
C103839,2025-01-27,0.5088129856859209,entry,tier2,organic,desktop,group_A
C103840,2025-03-13,0.14611023101606735,senior,tier1,referral,android,group_B
C103841,2025-10-04,0.37830278132993755,lead,tier2,organic,ios,group_B
C103842,2025-08-30,0.3496805389679897,senior,tier3,college_drive,android,group_A
C103843,2026-01-18,0.2701467137448004,lead,tier1,paid_ad,desktop,group_A
C103844,2025-02-14,0.5227402700140583,entry,tier2,referral,ios,group_A
C103845,2025-10-13,0.30793960830324807,mid,tier1,referral,ios,group_A
C103846,2025-05-06,0.10431803586674214,mid,tier2,referral,desktop,group_A
C103847,2025-12-16,0.5940196945744464,senior,tier2,organic,desktop,group_B
C103848,2025-05-23,0.08744802582537571,senior,tier3,referral,desktop,group_B
C103849,2026-02-28,0.2762142128858074,senior,tier2,organic,android,group_A
C103850,2025-05-27,0.5177791768121119,mid,tier3,organic,android,group_B
C103851,2026-06-05,0.23307513988342057,mid,tier3,organic,ios,group_A
C103852,2026-05-04,0.1229594289733497,senior,tier3,organic,android,group_A
C103853,2025-12-21,0.2234405767089342,entry,tier2,referral,ios,group_A
C103854,2025-10-11,0.4992213831234342,entry,tier1,organic,android,group_B
C103855,2025-06-08,0.13411424188078594,entry,tier2,organic,android,group_A
C103856,2025-12-17,0.40032284020325315,senior,tier2,referral,android,group_A
C103857,2026-06-20,0.4184112895601696,mid,tier2,organic,android,group_B
C103858,2026-01-04,0.22021052394461993,entry,tier3,organic,desktop,group_B
C103859,2025-11-03,0.25688892893500614,senior,tier1,referral,android,group_A
C103860,2025-09-07,0.554398230819665,entry,tier3,college_drive,desktop,group_A
C103861,2025-07-15,0.5941043566498325,senior,tier3,organic,android,group_A
C103862,2026-02-16,0.34456574165767034,senior,tier2,organic,ios,group_A
C103863,2025-08-02,0.4778619135356169,mid,tier3,paid_ad,desktop,group_A
C103864,2025-07-21,0.24852761678611968,entry,tier1,college_drive,desktop,group_B
C103865,2025-05-03,0.01779977687840714,mid,tier1,college_drive,android,group_B
C103866,2025-09-19,0.14105418363600133,mid,tier1,referral,android,group_A
C103867,2025-04-15,0.026578320250483033,entry,tier1,organic,ios,group_A
C103868,2026-03-02,0.2587664649437085,mid,tier1,paid_ad,android,group_A
C103869,2025-06-08,0.029364343598998026,entry,tier1,paid_ad,android,group_A
C103870,2026-06-06,0.09049367550444058,lead,tier1,referral,android,group_B
C103871,2026-05-05,0.22384589066984775,mid,tier2,organic,desktop,group_A
C103872,2025-03-16,0.6701676772864168,entry,tier1,organic,android,group_B
C103873,2025-10-15,0.41462238652164557,mid,tier2,referral,android,group_A
C103874,2025-07-27,0.2653785856838488,mid,tier2,organic,desktop,group_A
C103875,2025-08-06,0.3997675927667288,entry,tier2,referral,ios,group_B
C103876,2025-06-17,0.21713581389490208,entry,tier3,paid_ad,android,group_B
C103877,2026-02-17,0.4986239437868087,entry,tier2,referral,ios,group_A
C103878,2026-03-25,0.05020691897786939,mid,tier2,organic,android,group_A
C103879,2026-06-07,0.31860122900531523,entry,tier1,paid_ad,desktop,group_B
C103880,2025-03-16,0.3907104047427621,entry,tier1,organic,ios,group_A
C103881,2026-03-01,0.22684786709024582,senior,tier2,organic,android,group_B
C103882,2025-08-21,0.26531156538755873,entry,tier3,organic,android,group_B
C103883,2025-10-26,0.3416800378123817,entry,tier2,college_drive,ios,group_B
C103884,2026-04-03,0.061792507059407115,mid,tier3,referral,android,group_A
C103885,2025-11-17,0.6545832823077078,senior,tier3,organic,android,group_B
C103886,2026-05-16,0.10143314062030416,mid,tier3,referral,desktop,group_A
C103887,2026-03-26,0.509148498468879,entry,tier2,organic,desktop,group_B
C103888,2026-04-15,0.3820993284257758,mid,tier3,organic,android,group_A
C103889,2025-04-07,0.06709841345183355,senior,tier2,college_drive,android,group_A
C103890,2025-08-25,0.09744950638152768,entry,tier2,college_drive,android,group_A
C103891,2025-02-11,0.11651061692429764,entry,tier1,paid_ad,android,group_A
C103892,2025-11-05,0.16707236037360093,senior,tier3,organic,android,group_A
C103893,2026-03-13,0.17859693237616933,mid,tier1,organic,android,group_B
C103894,2025-08-03,0.5974701064765305,entry,tier1,organic,android,group_B
C103895,2025-02-09,0.17669919492168906,mid,tier2,organic,android,group_A
C103896,2025-09-13,0.14570606298500682,entry,tier1,college_drive,android,group_A
C103897,2026-06-21,0.10978787424994939,mid,tier2,organic,android,group_A
C103898,2026-01-16,0.5107324175161642,senior,tier3,paid_ad,android,group_A
C103899,2025-02-11,0.07995248310844855,entry,tier2,organic,android,group_A
C103900,2025-09-21,0.5322364831236744,mid,tier1,paid_ad,desktop,group_B
C103901,2025-01-28,0.6007105067109688,mid,tier1,paid_ad,android,group_B
C103902,2025-09-26,0.19110364086891424,senior,tier2,organic,android,group_A
C103903,2026-06-24,0.4627353901367343,mid,tier1,organic,android,group_B
C103904,2025-03-12,0.261150647726712,mid,tier1,referral,desktop,group_B
C103905,2025-05-11,0.10245105190833087,mid,tier1,organic,android,group_A
C103906,2025-06-06,0.3170894815100739,mid,tier1,organic,android,group_A
C103907,2025-01-18,0.4190564747070545,lead,tier3,paid_ad,android,group_A
C103908,2026-03-16,0.4290395163693972,senior,tier1,referral,android,group_B
C103909,2025-02-22,0.2653781991034276,senior,tier2,referral,android,group_A
C103910,2026-02-24,0.04114963361139123,lead,tier2,paid_ad,desktop,group_B
C103911,2025-01-17,0.04862022816124267,entry,tier1,organic,android,group_B
C103912,2026-03-18,0.19847452380648684,mid,tier1,paid_ad,android,group_B
C103913,2025-09-04,0.45806712150474166,lead,tier1,organic,ios,group_A
C103914,2025-04-26,0.15707813064854959,senior,tier3,organic,android,group_A
C103915,2026-05-19,0.29911879533619873,entry,tier1,college_drive,ios,group_A
C103916,2026-05-25,0.2129239327749674,mid,tier2,college_drive,desktop,group_A
C103917,2025-03-24,0.14357097138277322,entry,tier2,organic,ios,group_A
C103918,2026-05-29,0.21055144876185167,senior,tier2,referral,android,group_B
C103919,2025-07-31,0.36329123237256217,mid,tier2,paid_ad,android,group_B
C103920,2025-02-04,0.0753254548218678,mid,tier1,organic,ios,group_B
C103921,2025-07-30,0.1254998558638719,senior,tier1,organic,desktop,group_B
C103922,2025-10-11,0.4861381802423823,entry,tier2,paid_ad,android,group_A
C103923,2025-11-15,0.08075535869131452,lead,tier1,paid_ad,android,group_B
C103924,2025-07-18,0.3681668131723178,mid,tier3,paid_ad,ios,group_A
C103925,2025-08-23,0.15759321998899584,entry,tier2,organic,android,group_B
C103926,2025-09-30,0.08340223834791066,senior,tier1,referral,android,group_A
C103927,2026-04-08,0.2772812737356323,lead,tier1,organic,android,group_B
C103928,2025-07-04,0.4466340825339481,lead,tier2,paid_ad,android,group_B
C103929,2025-05-23,0.09815392692597001,senior,tier3,referral,ios,group_A
C103930,2025-06-09,0.3943262120743797,entry,tier1,referral,android,group_A
C103931,2026-05-21,0.11995064697179621,entry,tier1,organic,android,group_B
C103932,2025-06-12,0.3509982533846908,entry,tier2,referral,android,group_A
C103933,2025-05-29,0.3461451344638069,entry,tier2,referral,android,group_B
C103934,2026-03-23,0.24781322262856273,senior,tier2,organic,android,group_A
C103935,2025-03-25,0.33883326318472057,mid,tier2,organic,desktop,group_A
C103936,2025-09-18,0.050080845796069806,entry,tier1,paid_ad,android,group_B
C103937,2025-10-16,0.05994629940597153,senior,tier1,organic,android,group_A
C103938,2025-06-02,0.0825197006967752,mid,tier3,referral,android,group_B
C103939,2025-09-26,0.21263940610786777,mid,tier1,organic,ios,group_B
C103940,2025-09-07,0.5474672289667537,senior,tier2,organic,android,group_B
C103941,2026-01-11,0.2972983903760328,mid,tier1,organic,android,group_A
C103942,2025-02-10,0.4208702420703744,mid,tier1,organic,android,group_B
C103943,2025-01-18,0.21473720028625468,entry,tier1,paid_ad,android,group_A
C103944,2026-04-20,0.054623411776569146,mid,tier3,paid_ad,android,group_B
C103945,2025-05-27,0.2160946916980357,mid,tier3,organic,android,group_A
C103946,2026-06-18,0.29578417431805326,senior,tier2,organic,ios,group_A
C103947,2025-12-11,0.4037811487946654,entry,tier1,organic,ios,group_B
C103948,2025-01-18,0.24867318067742317,mid,tier2,paid_ad,desktop,group_A
C103949,2026-03-27,0.16791625456431114,entry,tier1,organic,android,group_B
C103950,2025-12-07,0.07786256242354918,lead,tier1,college_drive,android,group_A
C103951,2026-03-03,0.35997623285120883,mid,tier1,referral,desktop,group_B
C103952,2025-05-30,0.16346705105738937,entry,tier2,college_drive,ios,group_A
C103953,2025-10-21,0.16740334145603405,senior,tier1,organic,ios,group_B
C103954,2025-08-11,0.30448592604846797,senior,tier1,college_drive,ios,group_B
C103955,2025-02-02,0.4152846074604209,senior,tier2,college_drive,android,group_A
C103956,2025-09-20,0.20453043842763022,senior,tier3,organic,android,group_B
C103957,2025-05-26,0.08689638008790608,senior,tier2,college_drive,android,group_B
C103958,2026-05-08,0.1634434176770662,lead,tier2,organic,desktop,group_B
C103959,2026-03-05,0.27089692538894344,mid,tier1,organic,android,group_B
C103960,2025-01-30,0.2438706424161214,entry,tier1,organic,ios,group_A
C103961,2025-03-19,0.1637941357197997,entry,tier1,organic,android,group_B
C103962,2025-07-08,0.10056061941347748,senior,tier1,referral,android,group_B
C103963,2025-12-06,0.30271069101140174,lead,tier2,referral,desktop,group_A
C103964,2026-03-14,0.22145755456433822,entry,tier3,organic,desktop,group_B
C103965,2025-03-23,0.457633680589433,mid,tier1,organic,android,group_B
C103966,2025-04-29,0.05610929684234002,entry,tier1,organic,android,group_A
C103967,2026-02-19,0.21195626613996194,senior,tier1,paid_ad,android,group_A
C103968,2025-08-13,0.2984053893682007,entry,tier1,organic,android,group_B
C103969,2025-07-28,0.2420389065464778,mid,tier1,referral,desktop,group_A
C103970,2025-10-13,0.3248986325938594,mid,tier2,referral,android,group_A
C103971,2025-02-10,0.17598502234859142,entry,tier2,paid_ad,desktop,group_B
C103972,2026-04-24,0.17068457753436736,lead,tier1,paid_ad,desktop,group_B
C103973,2026-02-10,0.4808832121942521,mid,tier2,college_drive,android,group_A
C103974,2026-05-10,0.3036803197907688,mid,tier1,paid_ad,android,group_B
C103975,2025-06-18,0.4080099578812616,entry,tier1,organic,android,group_A
C103976,2025-07-15,0.4721353463418464,mid,tier3,college_drive,ios,group_B
C103977,2025-01-08,0.2437843483007852,entry,tier3,referral,ios,group_A
C103978,2025-09-08,0.33253382182786023,mid,tier1,organic,android,group_A
C103979,2026-04-09,0.19494345107145633,mid,tier2,referral,desktop,group_A
C103980,2025-10-28,0.4891310799044216,entry,tier2,organic,desktop,group_B
C103981,2026-05-13,0.01693856654831944,lead,tier3,organic,android,group_A
C103982,2025-06-30,0.1127517197047705,entry,tier1,organic,ios,group_B
C103983,2025-06-28,0.3545557231739301,mid,tier1,organic,desktop,group_B
C103984,2025-03-20,0.41711157119624687,lead,tier2,organic,desktop,group_A
C103985,2025-12-27,0.33751303945077415,senior,tier1,paid_ad,android,group_A
C103986,2026-01-12,0.28141595624576393,senior,tier3,referral,android,group_B
C103987,2026-05-23,0.27869165376365923,entry,tier1,referral,ios,group_A
C103988,2025-11-16,0.37448843722916897,mid,tier2,referral,android,group_A
C103989,2025-10-14,0.27539176890023004,senior,tier1,organic,android,group_A
C103990,2025-05-15,0.40472181106208066,mid,tier2,paid_ad,android,group_A
C103991,2025-05-16,0.38788417680648596,mid,tier1,referral,desktop,group_A
C103992,2026-04-15,0.37657149720881056,lead,tier1,organic,android,group_A
C103993,2026-01-26,0.41511747561713136,mid,tier1,referral,desktop,group_A
C103994,2025-09-25,0.22157004149393555,senior,tier2,organic,ios,group_A
C103995,2025-12-30,0.27355234638977854,senior,tier1,paid_ad,ios,group_B
C103996,2026-06-17,0.2650062584123287,senior,tier1,organic,desktop,group_B
C103997,2025-03-27,0.3511954360241257,entry,tier3,organic,ios,group_B
C103998,2025-05-28,0.05646727826226539,senior,tier1,organic,android,group_A
C103999,2025-09-20,0.29647641354960463,senior,tier1,referral,android,group_B
C104000,2026-01-08,0.4477299548093522,mid,tier2,paid_ad,android,group_A
C104001,2025-03-28,0.38781150518201984,mid,tier1,organic,ios,group_B
C104002,2026-06-11,0.38652317393234376,entry,tier2,organic,ios,group_A
C104003,2025-10-30,0.32377470428897653,mid,tier1,referral,ios,group_A
C104004,2025-04-20,0.37278410197608014,senior,tier3,college_drive,ios,group_B
C104005,2025-01-27,0.12376697067261723,senior,tier1,paid_ad,ios,group_B
C104006,2026-02-13,0.534955245769896,entry,tier2,college_drive,ios,group_B
C104007,2025-07-11,0.035860606255360625,entry,tier3,paid_ad,android,group_A
C104008,2026-03-19,0.4672947116108044,senior,tier2,referral,android,group_A
C104009,2026-04-28,0.028967521861616892,lead,tier1,referral,android,group_A
C104010,2025-12-20,0.5424022861410386,entry,tier1,referral,desktop,group_B
C104011,2025-03-05,0.3543708648355414,entry,tier2,college_drive,android,group_B
C104012,2025-06-20,0.27288082462770935,senior,tier2,paid_ad,desktop,group_A
C104013,2025-10-07,0.3074326785179877,entry,tier1,referral,android,group_B
C104014,2026-01-27,0.2770885412669202,mid,tier2,paid_ad,android,group_A
C104015,2026-04-14,0.017083506483653272,lead,tier1,college_drive,desktop,group_B
C104016,2026-02-03,0.24411404464441927,senior,tier3,organic,desktop,group_A
C104017,2026-04-08,0.36035253434269465,entry,tier2,college_drive,desktop,group_A
C104018,2026-03-21,0.6081621295980552,lead,tier2,organic,desktop,group_B
C104019,2025-06-21,0.26970794860078456,senior,tier2,organic,android,group_B
C104020,2026-04-19,0.2105875988289183,lead,tier1,organic,android,group_B
C104021,2026-06-05,0.03258968506650306,mid,tier1,organic,android,group_A
C104022,2025-09-08,0.1768404883238947,mid,tier3,referral,android,group_A
C104023,2026-01-25,0.2608900828579177,mid,tier3,organic,desktop,group_A
C104024,2025-10-26,0.3763991519903715,mid,tier1,organic,desktop,group_A
C104025,2026-04-15,0.13182533587598583,mid,tier3,organic,android,group_A
C104026,2026-03-08,0.47644767929599996,mid,tier1,organic,ios,group_A
C104027,2025-11-02,0.3166259809006048,mid,tier2,paid_ad,ios,group_B
C104028,2025-06-19,0.23670914744456625,mid,tier3,organic,android,group_B
C104029,2025-11-17,0.5160809897966772,entry,tier1,college_drive,ios,group_A
C104030,2025-09-08,0.25357519849131627,lead,tier1,organic,desktop,group_B
C104031,2025-09-19,0.4771078195784096,senior,tier2,referral,android,group_B
C104032,2026-02-04,0.34015702652448004,mid,tier2,college_drive,android,group_A
C104033,2026-01-29,0.29082813379497546,senior,tier2,organic,android,group_A
C104034,2025-11-10,0.23912904128805754,lead,tier2,paid_ad,ios,group_A
C104035,2026-06-13,0.07792987026877067,mid,tier3,referral,ios,group_A
C104036,2025-06-22,0.0681830078295515,senior,tier1,paid_ad,android,group_A
C104037,2025-07-31,0.2577682379623663,entry,tier3,college_drive,android,group_A
C104038,2026-01-15,0.29897657709031006,lead,tier1,organic,desktop,group_B
C104039,2025-12-09,0.15303031472446735,entry,tier3,paid_ad,android,group_B
C104040,2026-01-02,0.3734064986116023,senior,tier2,paid_ad,desktop,group_A
C104041,2025-07-11,0.07073861771131014,mid,tier3,referral,android,group_B
C104042,2025-05-12,0.22057700581420436,mid,tier3,organic,ios,group_A
C104043,2026-05-02,0.3641276670946783,mid,tier1,organic,ios,group_A
C104044,2025-11-17,0.32168973587746397,mid,tier2,referral,desktop,group_A
C104045,2026-06-23,0.17785793365787395,lead,tier1,paid_ad,android,group_B
C104046,2025-10-27,0.3036743096794794,entry,tier1,referral,android,group_A
C104047,2026-02-15,0.11741343799380154,entry,tier2,organic,android,group_A
C104048,2025-12-29,0.41643911049940097,senior,tier2,organic,ios,group_A
C104049,2025-10-25,0.36448590540028836,entry,tier2,organic,android,group_B
C104050,2026-01-05,0.2384787407941792,entry,tier2,organic,android,group_A
C104051,2025-11-28,0.12212350803814197,entry,tier1,organic,android,group_A
C104052,2025-05-10,0.2270122223229552,mid,tier1,paid_ad,desktop,group_A
