candidate_id,gender,college_tier,pincode_tier,experience_years,skill_match_score,test_score,applications_count,shortlisted
C003187,F,2,3,4.816552571471919,64.26627247150087,74.95315714616544,5,0
C003188,M,1,2,0.0,56.895788292009954,61.15282824214285,4,0
C003189,M,1,2,6.407969698062667,57.9395123846391,62.94691238856691,5,0
C003190,M,1,3,4.936942933405482,60.59007229917537,57.57596599550774,5,1
C003191,M,2,3,0.0,60.64970004438667,69.79703405381942,5,0
C003192,M,2,2,5.4830027452949555,71.93434276815044,44.64214574021156,4,1
C003193,F,1,2,4.300256160824035,71.43562304643598,78.19814349429262,2,1
C003194,F,2,1,1.2187757607451513,84.76497804062357,55.386171312299524,4,1
C003195,M,3,1,8.59902960831254,75.3889226361442,68.89254177331533,2,1
C003196,M,3,2,5.07837887611435,51.70965580000651,71.8742419518774,4,0
C003197,M,1,2,3.0468315966338992,54.952017829408305,46.22918418642727,3,0
C003198,M,1,3,2.3884760119106554,78.95768098650613,68.89612535146753,5,1
C003199,F,1,2,3.6896689464164525,74.90151051143596,46.602437370331685,5,0
C003200,F,2,2,3.7614269370964943,80.58715076314948,31.376397651726343,10,0
C003201,F,3,3,5.3779498238152526,64.93987475805983,63.47811959194303,4,0
C003202,F,2,3,3.5831015064101006,61.10275953761978,98.95153107521139,4,0
C003203,F,2,2,3.199620241617984,70.1374816745469,48.209391986110816,2,0
C003204,F,3,1,4.4572432749961575,44.38752616740871,69.20840699617591,3,0
C003205,M,2,1,3.1483303661641235,62.03435922411802,74.74032115543699,5,1
C003206,M,2,1,3.8534109571897934,94.38839304531813,39.12717653875572,4,0
C003207,M,3,2,7.147827108883685,60.048938401908934,48.86812030929684,3,0
C003208,M,2,3,3.0436587751132405,64.76626100528381,82.4922003956402,3,0
C003209,M,3,3,3.722088122653589,61.95259495808461,71.7920262307554,4,0
C003210,M,3,1,2.320098642960014,87.54205822296886,61.267210093505014,2,0
C003211,F,2,1,6.4314021349167145,47.23039682541173,31.616006560469398,3,1
C003212,F,2,3,0.2829932734557845,75.11923161226075,49.611200482038285,2,0
C003213,M,2,3,2.1728495949358817,59.00454049653675,69.37233508751099,3,0
C003214,M,1,3,5.570340730508136,55.251587071079115,3.4165800842632734,4,0
C003215,F,2,2,3.669144424707983,39.86060650112134,74.6173193742064,3,0
C003216,M,2,3,5.942172115285459,90.71696403874874,80.37285005935296,4,1
C003217,M,3,2,3.5750881205736724,75.85214262841836,92.4070877475355,1,1
C003218,M,1,1,2.5213127849369235,45.09736929713729,82.92886689874277,3,0
C003219,M,2,1,3.730897967466374,46.11221126813092,67.21998489116613,3,1
C003220,M,1,3,1.1583156349124564,55.31379327948861,74.01418813695832,2,0
C003221,F,2,3,2.1833380418187094,72.48941009545058,53.58903079319621,6,0
C003222,F,2,2,6.00761243730873,63.07530526729702,50.05651904757485,6,0
C003223,F,2,1,3.430709863026138,51.30250917401118,67.87678677021123,4,0
C003224,M,2,1,3.9334900401725075,63.7885056072305,45.18017444919087,4,0
C003225,F,1,2,4.274152727697049,84.01851430115138,52.30849137034413,7,1
C003226,F,1,2,0.5494557137096097,73.92522802296698,99.43257611405248,4,0
C003227,M,2,1,0.5707846486656369,37.903641708410746,46.68236730152041,4,0
C003228,F,1,1,4.839497549995504,49.220048899142824,64.25755517080817,2,1
C003229,M,3,2,3.0971146653464117,63.036835023378806,30.765507175285684,5,0
C003230,M,2,3,3.515660408583095,67.00978320736196,45.19633736935641,3,1
C003231,M,3,3,5.3536338729580635,84.63494999979439,45.35422197657806,4,0
C003232,M,1,1,1.9437766869507298,64.84825658552074,57.750844964936086,3,1
C003233,M,2,1,2.7531292716529165,73.08814321505203,44.160575459414694,2,1
C003234,M,1,1,3.2242487923535403,32.19211909571957,54.83348125598795,6,0
C003235,M,3,1,4.740495789673668,59.03685416616477,50.80051824579896,6,1
C003236,F,2,3,3.2091964277613525,75.48314283279186,56.35341357059609,2,0
C003237,M,2,2,2.6077450650949063,93.32748120108405,29.92201512741598,4,0
C003238,M,2,1,7.725836448291514,44.905342015860626,31.76633629565857,3,0
C003239,M,1,3,4.0878683144506365,62.425468221931354,73.86605643750367,1,1
C003240,F,2,2,5.440445267092813,38.57563264378798,49.482779850237506,6,0
C003241,M,3,1,0.019487732457186713,61.942009197777,63.37641668517677,4,0
C003242,F,2,2,1.166110082361537,80.62521232494439,66.83972827856672,3,0
C003243,M,3,1,5.288545099809327,78.84692567772322,61.13554083358201,4,1
C003244,M,3,2,3.4699568490901944,64.26850534010187,35.576418847025785,7,0
C003245,M,3,2,3.1500923562254792,61.12368004154192,22.849820806621622,3,0
C003246,M,3,1,1.9090456210344393,100.0,52.25400712563876,2,0
C003247,F,2,3,6.143401569787269,61.732222528118314,60.385018628436974,2,0
C003248,F,1,3,5.439690663983984,56.73604086229179,84.88947955140617,5,0
C003249,M,1,2,3.8565487255316344,56.54255288817608,95.17055991429521,3,0
C003250,F,2,1,4.540819208072845,42.96839921772113,65.98660815309373,4,0
C003251,M,1,3,3.3290837840727034,71.5710779085957,58.16329573637432,7,1
C003252,M,3,3,2.4955061485004464,74.7154867171149,58.181507252042564,4,1
C003253,M,1,3,2.8586547311740658,74.18780759406043,58.72780983964883,3,1
C003254,M,1,1,5.6817167750579465,76.60184174739204,47.24946369170671,2,0
C003255,F,3,1,3.131877651596966,56.043100415573505,83.99459916345025,2,0
C003256,M,2,3,4.126288408589951,62.51151143152417,52.1403634689655,3,0
C003257,M,1,3,3.055025268200675,82.25606467344515,65.76029067611721,3,1
C003258,M,1,2,6.067288555157971,57.926225149586834,65.48783378905536,4,0
C003259,M,1,3,2.5696620046373666,56.55015815150055,17.534105611227027,6,0
C003260,M,2,2,7.359597809432177,79.90087084016878,41.11185177666367,6,1
C003261,F,2,1,2.738420586440224,53.036559136964044,65.86121526007503,6,0
C003262,M,2,3,2.7409654374172407,47.81200501711912,81.99302349945434,3,0
C003263,M,1,3,8.407499787010696,49.23160455863752,63.18263863911294,4,1
C003264,M,1,2,1.6536143194029882,100.0,71.95499958560936,7,1
C003265,M,1,2,3.917790803683409,80.07833302820728,39.98339322920394,5,1
C003266,M,2,1,6.225675725579106,74.30512262152664,60.48599003195058,4,1
C003267,F,1,3,0.6043869257328338,50.89870775432843,38.824187330555816,5,0
C003268,F,3,3,4.568028922251838,72.46405900691855,73.94559903748039,4,1
C003269,M,1,2,0.6141508557625142,90.40283246637483,60.77085995471128,8,0
C003270,F,2,2,4.080591964657351,70.40659033521612,91.23582386579258,3,1
C003271,M,3,1,8.479010864873903,48.40364638488418,59.60774681868112,7,0
C003272,F,2,2,0.0,73.00753579411877,31.57806433689472,2,0
C003273,F,1,3,3.83382410975161,62.591637786729315,65.90018006104842,6,1
C003274,F,3,1,2.999418643281162,67.0520958607268,51.731717158062345,5,0
C003275,F,2,2,1.783951015259864,50.5078894775349,77.13500582165446,2,0
C003276,M,1,2,0.6340435875022132,53.56892499328792,46.89646473280419,5,0
C003277,M,3,2,6.417809291168428,57.90564921477966,82.51006949604275,3,0
C003278,M,3,1,4.435050358919217,53.32922118538066,34.99622030995612,2,0
C003279,M,3,3,0.0,64.11405336256624,85.41292946080024,6,0
C003280,F,1,2,1.9286973049919167,54.74216762356454,35.29503006410454,2,0
C003281,M,1,2,2.7926046787185586,89.55167638336657,45.821454489118075,2,1
C003282,M,3,1,0.5431546827314682,72.3745068164732,72.22422294126466,2,0
C003283,M,3,2,4.192882094790151,76.37257761351256,98.54434743216386,1,1
C003284,M,1,2,4.561169985362982,62.914334416264374,61.52140922582295,5,0
C003285,F,2,3,4.52989030059227,34.921368270654526,34.73127072905168,5,0
C003286,F,2,1,8.445630676160587,77.59017772783996,17.92074132364887,4,0
C003287,M,1,2,1.930227513800971,63.35607325139009,77.13973149888562,2,0
C003288,M,3,3,2.959440002401316,71.24789388442967,89.65956794441841,2,0
C003289,M,2,3,2.840459052962429,63.93061612984155,79.67186500331844,8,0
C003290,M,2,3,5.8801780746744585,31.600150886484883,63.03064536318161,2,1
C003291,F,2,2,5.63936061971405,58.54394844561477,46.24593487529515,2,0
C003292,M,2,2,1.512441721165191,52.60408430679378,69.21996136817009,1,0
C003293,M,2,1,7.179364885379127,68.11434208408525,66.29222979487386,5,0
C003294,M,3,2,2.002389268450705,71.87343018665402,95.58681730468578,2,0
C003295,F,2,3,5.878569190247225,97.32027865019143,69.29733072365325,4,0
C003296,F,2,2,5.745863543483441,72.00098366276319,75.9302164626199,4,0
C003297,M,1,3,4.875580188019217,56.59405043291713,57.83197711221596,4,0
C003298,M,1,3,3.2753577313498132,58.65598034446243,42.21044407997536,5,1
C003299,M,3,1,3.315930437177441,72.73518337930606,59.2558997413338,5,0
C003300,F,2,1,5.05878197487201,77.67318230727793,16.419763422101916,4,0
C003301,M,1,3,5.157947183510439,46.31380461258206,59.61826947429165,1,1
C003302,M,3,2,5.561016656143145,61.2901073324272,65.58893330115451,8,1
C003303,F,2,3,5.561855858894225,62.67834678505211,49.88550854812628,3,1
C003304,F,1,2,4.753351920160495,40.76731763599253,66.35729661983794,2,0
C003305,M,2,2,7.109367245197129,75.80260665489637,79.31030689450543,4,1
C003306,M,2,1,2.67952929884507,68.37660909736174,62.2773656641343,4,1
C003307,M,3,1,4.093415701007728,62.05400950477104,58.217803463984104,6,1
C003308,M,2,1,2.771882304524955,68.6516863777239,52.88021367861059,5,1
C003309,M,1,2,9.37594322317453,74.80006310905529,55.332444146821764,7,1
C003310,F,2,2,5.681470295260031,94.01020623662541,95.525944025239,6,1
C003311,F,1,1,6.229404528994202,74.82216827418432,45.65777911000926,3,0
C003312,M,2,3,4.981986072587198,47.82468305792108,48.542650403149494,2,0
C003313,M,2,1,3.8758089482181766,100.0,76.9971895193294,6,1
C003314,M,2,1,9.875653596351334,48.16443583489142,46.09162075179258,2,1
C003315,M,2,2,6.674099703175392,70.84575322875071,75.80697025579809,4,1
C003316,F,2,3,3.294357348530375,61.89668193155427,43.13873888504321,5,0
C003317,M,1,1,3.401547714519754,63.22259205148564,59.80228383646106,4,0
C003318,M,2,2,4.488381407883491,70.6877862905497,76.70692694394619,10,1
C003319,M,1,1,2.810182392457066,71.82594540652973,37.905697713564656,5,1
C003320,M,2,1,3.2352266725358367,85.70578029020515,73.18406877036898,3,1
C003321,M,2,2,0.6566130308495914,55.12636411098364,76.21153055504622,3,1
C003322,F,3,2,0.0,70.99560462297768,55.218555349213524,2,1
C003323,F,3,2,8.349229585577504,74.11664627911253,83.05877663847704,5,0
C003324,M,3,2,2.8861426039018157,100.0,56.88350120122462,2,0
C003325,F,2,2,3.3311987639740614,72.49487773444505,58.14249071196142,5,0
C003326,M,1,3,4.151880561289514,47.74600747343234,72.87638345463854,2,1
C003327,F,2,3,5.531186191783666,85.61635654687508,82.21135649140106,4,1
C003328,M,2,2,5.706979255632747,58.351927441267186,9.119255332409423,2,1
C003329,M,1,3,6.2640598686368385,52.08419247900348,22.510100455530015,3,0
C003330,F,2,2,5.264742715982439,84.89780699699898,36.81881748643202,5,0
C003331,M,2,1,3.4104576701641314,66.98843840237467,71.226572739707,5,1
C003332,M,1,3,6.782136453623722,62.00916839014304,63.961832304124826,4,1
C003333,M,2,3,3.6071617233616555,90.28856830891266,26.092805175311796,4,1
C003334,M,1,1,6.269592191242851,57.31037953465228,94.91434561099962,5,1
C003335,M,1,1,0.6123746428088044,57.201881621322336,70.24442678356479,2,1
C003336,M,2,2,6.863042554350062,72.44843478543952,55.343525722121306,2,0
C003337,F,2,1,2.0386065453282645,31.14464983088174,69.05295886398653,7,0
C003338,M,3,1,0.8099443387688274,67.41680968934244,54.394062192434056,2,0
C003339,M,2,3,1.1420428325528786,66.19277236329727,79.65647566499361,3,0
C003340,M,1,1,4.446288350330115,52.19312880379603,84.28408084981413,1,1
C003341,F,3,3,9.029051603399534,64.74366032146376,88.21273591009461,3,1
C003342,M,2,3,3.5686363584491234,68.89116667439431,68.7634581185751,4,0
C003343,M,1,1,3.752915883894126,64.35043713159405,62.00408994953341,4,0
C003344,M,2,2,5.690523801969379,77.24426517373968,78.62661880605296,3,0
C003345,F,3,1,2.7332409991032454,69.04825999489732,90.60552119621302,3,0
C003346,F,3,3,3.670828018125259,62.45931493329904,55.31201266421054,4,0
C003347,M,2,2,3.2332197165377545,75.52108495068852,86.22757653316363,4,1
C003348,F,3,1,8.327996246905851,69.02581812284888,50.12279917441682,2,0
C003349,M,1,2,4.166375032243518,100.0,45.873153991799626,8,1
C003350,M,1,1,5.647020442006749,80.34925636654481,66.71078114301366,3,0
C003351,M,2,1,2.4331408239369976,57.05752249530876,46.75957655082876,6,0
C003352,M,3,1,1.4942909782303317,39.20903436043064,25.86615758565656,8,1
C003353,M,2,2,5.460561770860863,54.830523220377074,56.58948532813,4,1
C003354,M,1,3,4.556234717185116,34.36830348527503,100.0,3,0
C003355,M,2,3,6.26617846187238,74.97595235518465,26.601101294116532,6,0
C003356,M,1,1,2.049106897134237,60.63588712167684,75.65830879201849,5,0
C003357,M,2,3,3.7966422299274245,53.47003002178744,55.49593461255038,9,0
C003358,F,1,1,1.1657222340847517,73.96983896097534,47.40494099332326,3,0
C003359,F,1,3,2.9122483400630754,59.45960468038363,44.86700586887875,5,0
C003360,M,3,1,0.8201973855239366,70.91166058214061,61.80661569367717,3,0
C003361,M,2,1,3.374399046889568,61.00773168412345,54.98393743652074,3,0
C003362,M,2,3,6.877253374965304,66.15414821863098,70.93972990036174,4,1
C003363,M,3,2,2.112051991634729,84.35504490368928,99.84066649319303,5,1
C003364,M,2,3,2.0843866606912202,78.72387856128067,64.22153889154191,3,0
C003365,M,3,2,3.6326619234850894,86.4938390673683,49.069567984440766,2,1
C003366,F,3,2,3.594980429565993,70.163840866121,67.0620036520342,6,1
C003367,F,3,2,5.694157341853902,37.853805464867385,48.48204076027225,5,1
C003368,M,1,2,1.142169037200076,54.734030278870854,51.74684064655388,8,1
C003369,M,1,2,0.0,40.76876264454799,47.752130234118454,3,0
C003370,F,2,1,4.139733552279258,78.77928993349784,77.17752478329768,7,0
C003371,M,1,1,7.71946987388605,65.23092370482097,75.7533251919102,3,1
C003372,F,2,3,3.5734664332261445,83.89180342090108,56.89659520831837,4,0
C003373,M,2,2,4.8711778423704875,80.5683197223384,33.73919135124339,4,0
C003374,M,2,1,3.825000866100412,63.11283582149385,44.00910022717069,5,0
C003375,M,2,2,5.6401780978685,91.1870185088763,59.244908030468636,2,1
C003376,M,3,1,3.3523604452904925,79.3895418076285,81.14079509599682,4,0
C003377,F,2,3,3.8378928154962098,66.22165451412377,5.560083926260745,3,0
C003378,M,2,2,7.603951971927156,71.52272901210212,64.44045489961691,3,1
C003379,F,3,2,6.516955786427841,86.2085928049903,72.20503889823193,5,1
C003380,M,1,3,2.4781507989136076,71.71357241009179,72.64194423422047,3,1
C003381,F,3,2,2.5355913120955815,55.00927784894934,72.9341313515949,3,0
C003382,F,2,1,2.6887029548444787,47.35165131865242,79.12704361525427,2,1
C003383,M,3,1,1.5275278001663715,61.030550996262384,55.992660383097444,6,0
C003384,M,1,1,2.784892294762335,54.7884435859288,73.55777692748796,5,0
C003385,F,1,3,3.732710959767594,68.06287450578543,26.764768222825296,8,1
C003386,M,1,1,2.2984730710261867,57.27197870181233,52.006564425081876,2,1
C003387,F,2,1,5.1251818573419365,59.24691089683152,66.24832541193227,4,0
C003388,M,2,1,0.31815563968890315,83.1891071235289,51.15633913002114,6,0
C003389,M,1,2,1.4041929354065412,89.83928356889217,41.77689078049805,3,1
C003390,M,2,2,5.450070163716059,53.3387975162299,48.44587452819849,3,0
C003391,F,2,3,8.182028735634358,59.61288057476267,71.96551422277803,7,1
C003392,F,1,1,4.55631888895571,61.551835212749104,58.042372184621705,5,1
C003393,M,2,2,2.1647277864083803,69.70674605333627,59.324527469824645,5,0
C003394,F,2,3,1.5511523878666011,70.16106571824045,66.99594564481173,4,0
C003395,F,1,2,3.1744529477830037,57.3859176988969,64.8985996235759,3,1
C003396,M,3,2,6.786464277786293,72.64681690741304,86.45441697303954,5,1
C003397,M,1,3,5.1312972742195,58.072730810136434,81.26123808428454,7,1
C003398,F,2,1,1.2785250823279224,59.39930805071091,67.72906436797997,3,0
C003399,F,3,1,4.79716120775538,51.36338875573132,55.063302048581335,2,1
C003400,M,1,3,7.156375109750121,80.5319471808437,84.48018359795009,7,0
C003401,F,1,1,6.5978201028681625,78.63355762020589,90.48736982176298,3,1
C003402,M,1,2,6.927214490151398,70.20115413659379,32.522965284643725,3,1
C003403,F,3,2,5.76059692528286,74.94401607270028,58.76782690889071,5,0
C003404,F,1,2,1.179122550796055,81.62771494207757,56.901772987156875,2,1
C003405,F,2,2,2.2237770476116467,76.28019667725817,42.966997762232694,4,0
C003406,M,1,1,7.827008754130439,75.91745309076126,51.34280766081379,5,1
C003407,M,1,1,3.251780939253878,58.566294522749764,53.49530470861791,4,0
C003408,M,2,2,0.0,42.45146554507387,79.50939280373049,5,0
C003409,M,1,2,5.33402070409131,53.142369074565636,35.26102591530413,5,0
C003410,F,2,3,6.336549794449709,97.9241303122976,64.70827130705734,4,1
C003411,M,2,1,3.8231183638376227,61.43928407872489,46.353949189450134,3,0
C003412,M,3,1,5.209475963106339,89.01036575744237,82.46305697891019,1,0
C003413,M,2,3,2.1779899253243915,73.12272661543346,62.17937746515939,3,0
C003414,M,1,3,2.9785252686659365,64.5504491067918,77.21216650678414,3,1
C003415,M,1,1,0.020440406896045538,51.465686182286746,62.0100391559505,7,0
C003416,F,2,1,1.6381968269013583,54.4510788013366,31.100895245339018,9,0
C003417,F,2,1,7.1607590921001165,63.023834312320936,50.74273637415648,2,0
C003418,M,2,3,0.0,62.98085943054697,91.24775243243171,6,0
C003419,F,1,1,3.147828583228119,73.19569433532789,70.67557025902647,3,1
C003420,F,2,3,2.8257379858537655,54.82494208853804,96.44682210338901,5,1
C003421,M,1,1,5.307858046752603,55.37282949072369,87.94848081592359,2,0
C003422,F,2,3,0.0,78.08651002531799,49.19956494666666,4,0
C003423,M,1,3,2.3204049718484856,93.47901730082727,36.546849063592944,3,1
C003424,M,2,1,2.705440866693296,66.28224738630311,80.28719526550128,1,0
C003425,M,2,2,4.891547452137859,71.6516804244506,78.98577947432135,7,1
C003426,M,3,2,3.9787598393807166,62.79897178936332,60.802143223970596,2,0
C003427,F,2,3,0.35673928357980333,64.03678227056542,33.955338426454446,4,0
C003428,F,3,2,3.2547057781484576,61.82344083972815,50.456441012701944,4,0
C003429,F,3,2,2.289650305791916,59.75364711738932,63.15007536904268,3,0
C003430,M,3,2,5.019709913987623,73.3257251771411,74.06184203371916,2,1
C003431,M,2,1,3.458473043684587,74.25477956586988,42.18876984399061,3,0
C003432,F,2,1,7.846868298657599,61.34152305677906,78.66498047364679,3,1
C003433,M,3,2,2.539345176105,56.38645789166619,74.47484533729876,3,0
C003434,M,1,1,2.7506837264025834,57.84142996556267,74.72499123476817,6,1
C003435,M,2,2,2.8294362914059166,74.77568062842965,69.69692162478688,8,1
C003436,M,2,1,3.5753804641964635,52.96385766174029,21.021757962531467,2,1
C003437,M,2,2,5.851932650454257,49.749402649200256,65.71276296562,5,1
C003438,M,3,1,3.0271505925975304,69.23490336999434,53.12947771187727,4,0
C003439,M,2,1,3.1299853167208056,63.99673989672729,70.49569719836356,5,0
C003440,M,2,3,4.785471188672118,62.914516319680835,31.380528177184125,4,1
C003441,M,3,2,1.9180263321229738,77.50008077594974,23.71943913291061,4,0
C003442,M,2,2,5.3875668230319835,64.2242330064136,70.72661686765011,3,0
C003443,M,1,2,3.1685438419980727,55.17881937140511,43.98424740198212,2,0
C003444,F,1,2,2.0138263107787817,67.56127548776718,21.700650114738174,4,0
C003445,M,2,1,0.0,55.2172765858554,40.968855434701766,3,0
C003446,F,2,1,1.5754333953000486,78.27751115726811,57.0410920220244,3,0
C003447,F,2,3,3.5454367720963824,65.33724693929406,80.27865545173607,3,1
C003448,M,3,2,3.796754143617018,49.570092306593914,60.696152018218214,3,0
C003449,F,3,1,3.374783643453389,67.33346805675748,49.61346913163733,5,0
C003450,F,3,3,0.7443064890881375,53.07409791434442,55.34767074370306,5,0
C003451,M,2,1,3.5340036979934615,80.41181076843073,73.61129894543502,3,0
C003452,M,3,3,0.5833166030413071,63.517489532384374,69.9171417033933,4,0
C003453,M,1,2,1.2062144538845239,74.44380208425092,72.8970393484358,5,1
C003454,F,3,1,6.387245782467442,55.72724452319982,91.42973802628765,1,1
C003455,F,3,3,3.702672301100555,62.09836130279451,60.858747509421576,5,1
C003456,F,2,1,4.9283595426836,71.2188211236296,72.7259538682343,6,1
C003457,F,3,1,7.080531463682096,62.64008860533645,21.416506448271868,3,0
C003458,M,2,1,3.803289322894647,51.6234121664165,63.24926903540628,2,0
C003459,F,2,3,6.043029649251407,75.76912601349204,35.69991666692033,1,0
C003460,M,2,1,4.781303882344117,69.23818261787494,48.65057091354374,5,0
C003461,F,1,3,2.3464430290370797,48.87362054908125,51.73937248560927,5,0
C003462,M,3,1,3.610847690401,59.55914863555721,59.9294587999681,4,0
C003463,M,1,3,2.275391202630037,52.70123068510573,49.51073367843821,5,0
C003464,F,3,1,5.273086898368011,57.71302491396184,53.11512694324866,3,1
C003465,F,2,2,6.121489756156002,58.22472371625665,71.70215190354129,6,1
C003466,M,3,2,0.9197142597585,61.439092062673936,61.58510963053317,4,0
C003467,M,1,1,1.9930171422165976,43.713513807282204,58.79026369630102,3,0
C003468,M,1,1,3.1402300411835493,58.76275489947799,59.91616805822047,5,0
C003469,F,2,2,2.13336786641338,79.45097254342818,55.87277421212299,6,1
C003470,M,1,1,3.4111336246400854,90.86156085115465,77.83076924536655,4,1
C003471,M,2,1,4.725251408912681,47.89219419334471,58.352309272322756,3,0
C003472,M,2,3,6.7560824189759305,81.17929621877205,100.0,2,1
C003473,M,3,1,2.814361082255039,98.53860117524076,68.19489608608134,1,1
C003474,M,2,2,2.7117338038863004,62.05646083325662,73.44353596500909,2,0
C003475,M,2,2,4.744827193080965,72.66172907657148,54.30440457431696,3,1
C003476,F,1,1,3.8122667442469758,80.22136987211552,69.96909880309644,4,0
C003477,F,2,2,0.49576864084966266,58.46268337771602,78.34358053871966,2,1
C003478,F,1,1,2.0271339722802018,79.25841866205303,63.79235115687947,3,0
C003479,M,2,1,3.152862432069762,62.13422628696978,53.029948182549866,7,0
C003480,M,1,3,5.631477862145106,79.36762900393997,79.70979701282141,3,1
C003481,F,3,1,6.361585855559413,87.75140349438581,95.26724492533376,6,0
C003482,F,1,3,1.5840801569540721,83.87791992172036,33.198140461892514,4,0
C003483,M,1,3,2.222891725413927,60.29445048415951,51.458219424508705,2,0
C003484,F,2,2,5.814629987592832,73.97897642365214,59.187840802519176,3,1
C003485,F,3,1,2.8993332717042195,57.97187379281865,53.51460584109924,3,0
C003486,F,3,1,4.7007632812199285,47.90422844431073,58.89270530944221,4,1
C003487,F,2,3,3.493975591320466,61.683342792333875,41.944714888907534,2,1
C003488,M,2,3,3.9830289075375505,77.26831767158005,76.75209348041169,4,0
C003489,M,3,1,3.000856534360574,60.919610207130134,60.48111190211518,6,0
C003490,M,2,2,6.368369325624666,86.83743510083912,64.48849697084353,3,0
C003491,M,1,3,0.49827843764422575,66.16481468879206,54.87428334029492,5,0
C003492,F,2,2,3.0386946761069376,48.946776657981715,47.5789639370314,6,0
C003493,M,2,2,6.163606482101754,60.88970746632076,48.131744387255026,4,0
C003494,M,1,3,3.4413845080121868,55.40415351323498,88.97586335676192,4,1
C003495,F,2,3,3.6546224771178837,84.762976902356,42.301329006129876,7,0
C003496,F,1,3,6.005528025655906,72.578270123605,52.87485904596198,2,0
C003497,F,2,1,4.912251888761837,64.07364549984027,27.421999517110102,7,0
C003498,M,2,1,5.750899155277012,76.1725687878386,68.6966871125436,6,0
C003499,F,2,2,6.522646081833315,53.408530940639196,75.9032821607559,1,0
C003500,M,2,2,0.7127428880600974,47.968661633870596,28.460049601998747,4,1
C003501,M,3,1,2.8801254342218794,46.15680545830861,46.97960039812841,5,0
C003502,M,2,2,2.0721901213291694,37.57849437654996,45.69984231245615,3,0
C003503,F,3,3,4.593610305734523,49.0843857343238,53.58527286281796,5,0
C003504,F,2,3,6.16539466105625,73.4688029644208,69.93794874048196,3,1
C003505,M,3,1,0.0,75.95603232939587,59.52078296441072,5,0
C003506,M,3,2,0.39163295683752875,51.97823375552943,59.990915076255874,4,0
C003507,F,3,1,0.0,34.8673408372711,34.343983326414055,3,0
C003508,F,2,1,1.9674121520330723,58.928116517359655,59.23680781774436,7,0
C003509,M,2,2,3.9271896121205208,72.49514004085597,77.16138392985336,3,1
C003510,F,3,1,7.3867675564883095,77.50421186876223,61.89529371742805,1,1
C003511,F,2,1,0.941052175312441,68.65059590173804,23.896396315112696,4,0
C003512,F,3,3,9.079312548230224,49.90290487900515,82.85343082660388,7,0
C003513,F,2,3,4.962167246016557,75.9214654185979,84.31368388968038,2,1
C003514,F,2,2,5.042520510451109,70.91861691725717,70.21643413187957,3,1
C003515,F,1,3,5.376677865032638,76.09401183608082,76.78895499000473,5,0
C003516,M,2,1,0.691635377609868,51.637721575321486,68.63164712080939,4,0
C003517,M,2,3,2.4990128418891437,72.70108405805432,71.8587643264501,3,0
C003518,M,1,1,1.5479130278596664,78.02613669923825,49.67521072792177,3,0
C003519,F,3,3,5.212661736546499,44.7368945103446,74.2458909206739,3,0
C003520,M,1,2,1.7953220781706873,55.76543760684221,19.7143330044547,4,0
C003521,F,2,2,3.3129337307317503,42.18337430560475,57.13183240040908,5,1
C003522,M,2,2,2.316282064240048,52.81517168767346,76.46445558730328,2,0
C003523,M,1,2,6.923642870317809,63.44605820547271,86.36753079981705,7,0
C003524,M,2,2,2.439946541613804,43.286680934652495,67.50411199431858,4,0
C003525,M,2,2,1.357390634930117,81.68328164667855,81.60946257520544,2,1
C003526,M,2,2,4.83677400664675,81.90021604048047,59.023113762338966,4,1
C003527,M,3,3,3.640108110500171,63.04420825777645,71.50584533888727,5,0
C003528,F,1,2,6.866151854268752,55.148194399409206,72.83893638330986,2,0
C003529,M,1,1,4.453980733561484,64.34186196680166,17.497784268629246,4,0
C003530,M,3,2,4.380517998938761,86.88646028942455,74.06046768517884,8,1
C003531,M,3,2,5.711676637269978,74.37110051012465,62.131659203533296,2,0
C003532,M,1,3,4.791607530973713,38.01069901674393,63.95444502099939,5,1
C003533,M,3,3,5.522344782957234,31.1934207269451,76.12323803149368,2,0
C003534,F,2,3,5.337957215469151,51.410565657930405,50.38584082693672,5,0
C003535,F,2,3,3.0586006696402097,64.35349536841132,60.46970093317585,5,0
C003536,M,2,3,1.1381269601214865,39.463759705895455,61.262307734894065,1,0
C003537,M,1,1,3.390864112946711,61.90913392750288,66.95329479469686,7,0
C003538,M,2,1,0.0,39.85453091049604,21.2880730155806,6,0
C003539,M,3,3,2.1589929647966577,65.12001757278605,72.06716097891223,4,0
C003540,F,3,1,2.911849638913427,68.26304826687864,72.78788094048534,6,0
C003541,M,2,1,6.636263180737469,90.56289161266814,36.51347239278179,3,0
C003542,F,2,2,3.4479432540972788,63.018063499235055,46.6745332888061,3,1
C003543,M,2,3,7.640193240978464,59.672312820274676,80.41861768151865,4,1
C003544,M,3,1,4.818933245681089,85.00406188272754,42.3709952870139,4,1
C003545,M,1,1,0.19653032010019933,74.7975795685712,86.80475029195533,5,0
C003546,M,2,3,6.306455324576691,65.63969058566481,43.23659837979182,5,0
C003547,F,1,3,6.0778749226416355,60.43671408156403,77.50851945707346,3,1
C003548,M,2,1,0.09343102950644733,90.51323079714257,42.65649281140067,8,0
C003549,F,2,3,5.381040422934997,54.017842300022,74.91229045418144,5,0
C003550,F,1,1,6.962107023898654,42.840534515634026,64.1042807511405,2,0
C003551,M,2,3,0.0,62.124698579379924,64.35262903103482,1,0
