job_id,city,level,company_pref_weight,popularity_prior,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,skill_10,skill_11,skill_12,skill_13,skill_14,skill_15,skill_16,skill_17,skill_18,skill_19,skill_20,skill_21,skill_22,skill_23,skill_24
J0169,Delhi-NCR,junior,0.758454728789649,2.9888010959183426,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J0170,Hyderabad,mid,0.36430703082074556,0.44827681431172783,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J0171,Chennai,senior,0.8507450726477237,0.5633628558797785,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
J0172,Hyderabad,senior,0.48705201422728134,0.5911450947768255,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
J0173,Pune,intern,0.543506777915838,0.38493463284442475,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
J0174,Chennai,junior,0.7443793287813985,0.3488613129957628,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
J0175,Mumbai,lead,0.7839923151208239,0.7540410494700193,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J0176,Delhi-NCR,mid,0.5993242051022549,1.8119623778245413,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0177,Chennai,junior,0.6534403160194495,1.1042744028198133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
J0178,Delhi-NCR,junior,0.7990158996670355,0.2087463401303139,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
J0179,Delhi-NCR,senior,0.47025455712324615,2.1568713400792534,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
J0180,Remote,mid,0.45597387649471294,0.9622402615901612,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J0181,Mumbai,senior,0.32142742669216523,2.0624786605005614,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
J0182,Hyderabad,mid,0.7615293744349767,0.33838518543574536,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
J0183,Delhi-NCR,mid,0.5222884257213011,2.1442527500876336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
J0184,Remote,junior,0.8630458885528756,0.22225030376267918,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
J0185,Delhi-NCR,mid,0.536282372685771,1.3501271754220547,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
J0186,Mumbai,senior,0.4881790532219439,0.46074316735960663,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J0187,Pune,junior,0.6550304751339064,0.10248357993885271,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
J0188,Bengaluru,mid,0.48287944612755174,2.928831930988917,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J0189,Chennai,senior,0.7290114422856644,2.236396833654509,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
J0190,Mumbai,junior,0.7121366897341526,0.22451414300926642,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
J0191,Pune,intern,0.48291708081945406,0.3029435194234704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
J0192,Pune,senior,0.4913556051646947,1.1567689760810111,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
J0193,Mumbai,junior,0.45354194507328366,1.1432234031519233,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
J0194,Hyderabad,junior,0.4047824571346916,1.02699921475268,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
J0195,Remote,mid,0.5512808296481657,0.13833415562241885,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
J0196,Mumbai,mid,0.8802152243133994,0.21922474912316747,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
J0197,Mumbai,lead,0.39869113827766234,0.16792436498362479,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J0198,Chennai,junior,0.9508365497392417,0.529093589660689,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
J0199,Delhi-NCR,senior,0.43564003006453705,0.11274878502665747,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
J0200,Bengaluru,junior,0.6901095423501149,0.1675402488440082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
J0201,Mumbai,junior,0.4601925505654375,0.6628172824914927,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
J0202,Remote,mid,0.7815208059154165,0.18165252720265018,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0203,Delhi-NCR,junior,0.9529004112156438,1.0043750871486865,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J0204,Hyderabad,mid,0.7297621041969153,0.1579832587159355,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J0205,Mumbai,junior,0.37336412991709034,2.4289334744287996,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
J0206,Bengaluru,senior,0.4125380932218158,0.2387300953571975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
J0207,Pune,intern,0.7458932670460448,0.2599397290516646,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
J0208,Delhi-NCR,senior,0.9296711191249512,0.10251155742737361,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J0209,Remote,senior,0.6108126128032556,1.0878266618314802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
J0210,Delhi-NCR,junior,0.9614678952775058,0.46598932876981003,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
J0211,Remote,junior,0.9047745875393394,8.266766527696191,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0
J0212,Bengaluru,lead,0.6915249335573866,0.16842340369707376,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J0213,Bengaluru,intern,0.8429585025787452,1.7126740095120563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J0214,Bengaluru,senior,0.7115323156127216,0.20780566397208916,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
J0215,Pune,junior,0.8347443547702409,0.7314092895571792,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
J0216,Delhi-NCR,junior,0.4845394034883308,0.3077751864442663,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J0217,Hyderabad,mid,0.810670326144374,0.505070532078914,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J0218,Delhi-NCR,mid,0.5235302064709967,0.1739433499817888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
J0219,Hyderabad,mid,0.3584506407981497,0.8035556972218737,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J0220,Pune,senior,0.6204480581494636,0.4027722492595083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
J0221,Chennai,lead,0.6847295460542175,0.10194199502544832,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
J0222,Remote,senior,0.9551500979666854,0.28090335396443966,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
J0223,Remote,mid,0.46312745441900804,0.10193123775854385,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
J0224,Hyderabad,junior,0.3892479636765924,0.1902548486705301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
J0225,Hyderabad,junior,0.6143882864758505,1.4777703879769617,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
J0226,Delhi-NCR,junior,0.7306848614906973,0.3242020006098059,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
J0227,Remote,junior,0.6238985180163767,1.0399405065355567,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
J0228,Chennai,junior,0.9931565669625111,1.1660457578885701,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0229,Remote,junior,0.6702978517821521,0.11175672570253774,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0230,Chennai,senior,0.8080036311702476,3.077685067411376,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J0231,Pune,junior,0.8879266244980095,0.376447562997533,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
J0232,Hyderabad,junior,0.9625884216127782,1.2896439015024739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J0233,Remote,mid,0.5333536568699616,0.37346374457096565,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
J0234,Mumbai,mid,0.7973496476538833,0.3375660346007673,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0235,Mumbai,mid,0.7889600575074744,1.1446209293004768,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
J0236,Remote,senior,0.860198531651793,2.833951891124579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
J0237,Hyderabad,intern,0.8388545262641272,0.5943945478736493,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
J0238,Mumbai,mid,0.7233771906533114,0.111828435105829,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J0239,Bengaluru,senior,0.36490633637345654,0.5053184256853888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
J0240,Bengaluru,lead,0.9099471583441092,0.2832715909810064,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
J0241,Mumbai,mid,0.4627588430274372,0.5699597446910665,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
J0242,Chennai,lead,0.4416908037452698,0.3985450866890595,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J0243,Delhi-NCR,mid,0.3528572660953796,0.24022145901855507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
J0244,Chennai,senior,0.6566972624331635,0.12381474300356675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
J0245,Remote,mid,0.5892631055479016,0.10902864123455776,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
J0246,Remote,junior,0.9472147873230541,0.929368761141896,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
J0247,Hyderabad,junior,0.31538367525871364,0.34955254686716153,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
J0248,Delhi-NCR,mid,0.5594351341473044,2.883447920191379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
J0249,Remote,mid,0.9813287068379855,4.102830075605746,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
J0250,Bengaluru,mid,0.8683771254619383,1.0203701595955923,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
J0251,Remote,junior,0.3962878823021998,0.640343306904784,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
J0252,Hyderabad,senior,0.7255005389949236,0.26771499660678966,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
J0253,Pune,senior,0.6640345183958618,0.4357672060162875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
J0254,Bengaluru,mid,0.9607075508263856,0.59969866218146,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
J0255,Pune,mid,0.39687330005476773,2.025580705915212,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
J0256,Delhi-NCR,senior,0.6971783024274736,0.7588327367816502,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
J0257,Pune,senior,0.9577570445587578,0.2543504821761899,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J0258,Chennai,mid,0.40987580180419203,0.3833176991546565,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0
J0259,Bengaluru,mid,0.5957380487801491,4.207174279535002,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
J0260,Hyderabad,mid,0.3739953403140714,0.23194727710433904,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
J0261,Remote,mid,0.4748549660235095,1.0907066285707259,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
J0262,Chennai,mid,0.4944015610804424,0.18855324578452592,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0
J0263,Delhi-NCR,mid,0.45342189775725816,0.20242158526301515,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J0264,Mumbai,mid,0.9792353339656461,2.221372243132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
J0265,Mumbai,junior,0.6830763398333148,0.4548785892879945,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
J0266,Chennai,intern,0.6809144553544046,0.489407709080271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
J0267,Remote,junior,0.7895580759034317,0.3197201969138892,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
J0268,Chennai,junior,0.7478903800859822,0.36621093510298264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
J0269,Bengaluru,mid,0.8796302132096758,0.44004475525020115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
J0270,Hyderabad,mid,0.7702872873130061,0.23494361123811972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
J0271,Chennai,mid,0.738896387958357,0.21403193095241926,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J0272,Mumbai,senior,0.43972846386440256,1.2606867920198375,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
J0273,Remote,junior,0.4202569853893348,0.3177104615656334,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
J0274,Remote,junior,0.8298641941544456,0.46577713203725934,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
J0275,Bengaluru,mid,0.7449732178306033,4.0094601008286315,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
J0276,Mumbai,mid,0.6964473648669125,0.11609728652867429,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
J0277,Bengaluru,mid,0.9813478508018254,0.26735585809388274,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J0278,Pune,mid,0.613396862977021,0.5378754098584847,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
J0279,Hyderabad,senior,0.9878513266356606,1.8836053559825983,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
J0280,Delhi-NCR,senior,0.43227802445379443,1.2804562535136732,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
J0281,Hyderabad,mid,0.5060665034561147,2.0268326506374046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0
J0282,Remote,mid,0.36547110591554977,0.2757412505375125,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
J0283,Mumbai,mid,0.8530267551467594,0.5801151742286934,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
J0284,Bengaluru,senior,0.7516970694327543,2.7610124038983526,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
J0285,Chennai,mid,0.8590278722996112,1.5809886832985867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
J0286,Delhi-NCR,mid,0.5889283957254703,0.5134806832315952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
J0287,Hyderabad,mid,0.3772908207977654,0.14619688110956974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
J0288,Remote,lead,0.4384989485500191,0.6472374152861872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
J0289,Remote,senior,0.7590078309131918,0.10908976083928634,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
J0290,Mumbai,mid,0.6525738209263743,1.3992811969501995,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
J0291,Hyderabad,senior,0.5915593580731214,2.9362786388691875,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
J0292,Pune,senior,0.3134517631896284,1.0813525171015406,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J0293,Hyderabad,senior,0.8867232103334544,0.271336504704192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
J0294,Mumbai,senior,0.5829413162144743,0.4901577069030002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
J0295,Delhi-NCR,mid,0.4116667537271856,0.536520930853744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
J0296,Mumbai,intern,0.8443428235126331,0.3396593159041969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
J0297,Delhi-NCR,mid,0.49555591506394775,1.8937651179414572,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J0298,Hyderabad,junior,0.6701701436652377,0.33822566052588454,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
J0299,Remote,junior,0.6853399222948366,1.7317495349439014,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
