candidate_id,job_id,candidate_exp,candidate_skills,demographic_group,required_exp,required_skills,job_popularity,relevance
C382,J389,13,4,0,3,2,0.9286656853083718,2
C382,J392,13,4,0,8,2,0.2867868425851331,2
C382,J409,13,4,0,9,7,0.4063704005028337,1
C382,J412,13,4,0,8,2,0.9195451454929796,2
C382,J420,13,4,0,3,5,0.24461162624066068,0
C382,J498,13,4,0,3,2,0.29120254947592566,2
C383,J135,2,1,0,7,1,0.12803418351405196,0
C383,J149,2,1,0,7,1,0.8428740977115533,0
C383,J255,2,1,0,5,7,0.9975141099132424,0
C383,J309,2,1,0,8,1,0.3462763760746945,1
C383,J317,2,1,0,4,6,0.5125882817182942,0
C383,J338,2,1,0,0,3,0.39540979511050545,1
C383,J345,2,1,0,0,8,0.6109545861379491,1
C383,J351,2,1,0,9,8,0.4349559297222074,0
C383,J375,2,1,0,8,7,0.29638678109695504,0
C383,J411,2,1,0,9,6,0.6536162264870798,0
C383,J426,2,1,0,5,3,0.20043369996152272,0
C383,J437,2,1,0,7,9,0.7096538168999855,0
C383,J457,2,1,0,5,1,0.952445316610223,0
C383,J79,2,1,0,9,3,0.8227018647620534,0
C384,J145,13,8,0,4,9,0.8993063700406322,1
C384,J157,13,8,0,6,2,0.7733655208439617,2
C384,J213,13,8,0,3,8,0.34775939210667417,2
C384,J253,13,8,0,2,6,0.3578675940344107,2
C384,J308,13,8,0,1,4,0.6615986369760841,2
C384,J32,13,8,0,9,4,0.8124023823322329,2
C384,J352,13,8,0,9,7,0.6955005336662702,2
C384,J376,13,8,0,4,8,0.8866645959746666,2
C384,J381,13,8,0,8,6,0.8133353318882213,2
C384,J395,13,8,0,6,4,0.5212621488108611,2
C384,J451,13,8,0,2,7,0.9398845789833756,2
C384,J56,13,8,0,2,3,0.38904593737235815,2
C384,J81,13,8,0,0,8,0.2262920663741635,1
C385,J11,8,7,1,2,9,0.4526734358692234,0
C385,J111,8,7,1,0,3,0.8396478519268233,1
C385,J125,8,7,1,4,9,0.3381715242328216,0
C385,J161,8,7,1,5,1,0.3173468367311811,1
C385,J175,8,7,1,1,1,0.786072362050864,1
C385,J203,8,7,1,6,5,0.509287908297395,1
C385,J208,8,7,1,5,9,0.2506213290131029,0
C385,J248,8,7,1,1,2,0.29010864832563793,1
C385,J290,8,7,1,1,9,0.419787773626499,0
C385,J325,8,7,1,8,1,0.8560972705952798,1
C385,J339,8,7,1,3,4,0.5085909200797292,1
C385,J7,8,7,1,9,5,0.4034859180091769,0
C385,J87,8,7,1,6,3,0.9013685654973956,1
C385,J95,8,7,1,2,7,0.6691521918955486,1
C386,J121,2,7,1,2,2,0.27183392656447913,1
C386,J126,2,7,1,1,6,0.6957720503144817,1
C386,J18,2,7,1,3,9,0.16214131568313978,0
C386,J198,2,7,1,8,1,0.6845580367367026,0
C386,J214,2,7,1,4,6,0.2405859118179598,0
C386,J231,2,7,1,9,1,0.5396460693939148,0
C386,J265,2,7,1,7,8,0.9778088201311634,0
C386,J27,2,7,1,5,1,0.8525059328865239,0
C386,J280,2,7,1,2,9,0.7833632562266263,0
C386,J282,2,7,1,4,2,0.4957664378571177,0
C386,J3,2,7,1,5,2,0.5792536597743836,0
C386,J310,2,7,1,7,3,0.5390508866896112,0
C386,J332,2,7,1,9,6,0.5433121636779679,0
C386,J354,2,7,1,0,5,0.6137896751555286,1
C386,J374,2,7,1,3,1,0.2984538370920824,0
C386,J388,2,7,1,5,9,0.5375174366934317,0
C386,J398,2,7,1,9,2,0.23904298360443324,0
C386,J404,2,7,1,3,7,0.45807913271568446,0
C386,J421,2,7,1,0,2,0.12247449590534465,1
C386,J426,2,7,1,5,3,0.20043369996152272,0
C386,J427,2,7,1,8,4,0.6474875500069945,0
C386,J434,2,7,1,3,5,0.21293766711923562,0
C386,J472,2,7,1,1,5,0.3349436736113633,1
C386,J496,2,7,1,4,8,0.15004496951241458,0
C386,J54,2,7,1,7,3,0.9974641185126554,1
C386,J75,2,7,1,0,4,0.7898635445793262,1
C386,J99,2,7,1,4,9,0.34384842848472885,0
C387,J105,8,3,1,8,8,0.9170546624951806,0
C387,J136,8,3,1,9,7,0.3336188043475443,0
C387,J141,8,3,1,2,9,0.1350813885950174,0
C387,J160,8,3,1,3,6,0.9978654676619408,0
C387,J164,8,3,1,2,9,0.21707260284605226,0
C387,J194,8,3,1,4,3,0.5749097195995255,1
C387,J195,8,3,1,2,6,0.2904723087128751,0
C387,J253,8,3,1,2,6,0.3578675940344107,0
C387,J267,8,3,1,9,2,0.8672926791213734,0
C387,J305,8,3,1,0,9,0.6226291760988565,0
C387,J427,8,3,1,8,4,0.6474875500069945,0
C387,J45,8,3,1,1,1,0.4504644450809878,0
C387,J479,8,3,1,4,3,0.1556276146203004,1
C387,J65,8,3,1,5,4,0.7378890897062388,1
C387,J7,8,3,1,9,5,0.4034859180091769,0
C387,J87,8,3,1,6,3,0.9013685654973956,2
C387,J97,8,3,1,0,5,0.5265290981044924,0
C388,J17,12,3,1,0,1,0.8134823022155315,1
C388,J18,12,3,1,3,9,0.16214131568313978,0
C388,J261,12,3,1,6,8,0.8626491375142363,0
C388,J262,12,3,1,9,2,0.15615466173844952,1
C388,J275,12,3,1,3,1,0.34170595070827836,2
C388,J287,12,3,1,6,7,0.30925539298704807,0
C388,J292,12,3,1,8,4,0.15630835799750642,0
C388,J31,12,3,1,2,4,0.40026555625317906,0
C388,J314,12,3,1,1,3,0.8401430900668189,2
C388,J345,12,3,1,0,8,0.6109545861379491,0
C388,J347,12,3,1,3,9,0.5406620158452203,0
C388,J373,12,3,1,6,6,0.70548815297122,0
C388,J374,12,3,1,3,1,0.2984538370920824,1
C388,J383,12,3,1,0,7,0.775239187544958,0
C388,J413,12,3,1,9,9,0.5588686085954119,0
C388,J447,12,3,1,5,9,0.4105753709619103,0
C388,J466,12,3,1,1,7,0.6604205868548177,0
C388,J469,12,3,1,6,8,0.40597467741392335,0
C388,J493,12,3,1,5,1,0.9139237974944715,2
C388,J56,12,3,1,2,3,0.38904593737235815,1
C388,J61,12,3,1,4,7,0.4326167794840958,0
C388,J67,12,3,1,4,4,0.29590065962248246,0
C388,J87,12,3,1,6,3,0.9013685654973956,2
C389,J115,1,2,0,2,6,0.7231230302149523,0
C389,J127,1,2,0,8,4,0.8334457556864853,0
C389,J155,1,2,0,1,9,0.9990033508299615,1
C389,J179,1,2,0,1,1,0.6070558156413761,2
C389,J20,1,2,0,5,1,0.6046104654450549,0
C389,J253,1,2,0,2,6,0.3578675940344107,0
C389,J326,1,2,0,0,9,0.9905060178685507,1
C389,J343,1,2,0,2,9,0.9563003430967828,0
C389,J36,1,2,0,0,1,0.8943038890951125,2
C389,J371,1,2,0,6,8,0.8163337484291522,0
C389,J372,1,2,0,9,3,0.2576108261173179,0
C389,J381,1,2,0,8,6,0.8133353318882213,0
C389,J409,1,2,0,9,7,0.4063704005028337,0
C389,J425,1,2,0,7,3,0.7521384581628661,0
C389,J446,1,2,0,5,5,0.31098304001036325,0
C389,J485,1,2,0,7,7,0.5020430745326683,0
C389,J491,1,2,0,7,9,0.7784812744389217,0
C39,J12,10,3,0,6,6,0.9061072998569007,1
C39,J135,10,3,0,7,1,0.12803418351405196,1
C39,J140,10,3,0,6,6,0.6016034526157072,0
C39,J253,10,3,0,2,6,0.3578675940344107,0
C39,J283,10,3,0,9,8,0.35053163349639094,1
C39,J291,10,3,0,2,6,0.7065947873311573,0
C39,J310,10,3,0,7,3,0.5390508866896112,2
C39,J315,10,3,0,2,5,0.15128085429763147,0
C39,J34,10,3,0,2,2,0.2650979767630911,2
C39,J356,10,3,0,6,4,0.35077875680353277,0
C39,J435,10,3,0,3,4,0.7954942776985712,1
C39,J45,10,3,0,1,1,0.4504644450809878,2
C39,J453,10,3,0,7,9,0.6503172501030947,1
C390,J11,13,1,0,2,9,0.4526734358692234,0
C390,J123,13,1,0,9,9,0.29684405169813455,0
C390,J190,13,1,0,0,2,0.6371666891989834,1
C390,J273,13,1,0,7,4,0.3064291993339051,1
C390,J308,13,1,0,1,4,0.6615986369760841,1
C390,J316,13,1,0,5,8,0.4767465474264969,1
C390,J370,13,1,0,0,4,0.8606087663464312,1
C390,J39,13,1,0,6,4,0.44904348092523816,0
C390,J409,13,1,0,9,7,0.4063704005028337,0
C390,J413,13,1,0,9,9,0.5588686085954119,1
C390,J433,13,1,0,4,9,0.7756926842899501,1
C390,J449,13,1,0,1,3,0.9653430921167009,1
C390,J461,13,1,0,7,6,0.3534544378950686,1
C390,J5,13,1,0,9,8,0.6450741003910703,0
C390,J80,13,1,0,5,8,0.5662072597641623,0
C391,J138,1,7,0,7,9,0.8912671953411229,0
C391,J140,1,7,0,6,6,0.6016034526157072,0
C391,J175,1,7,0,1,1,0.786072362050864,2
C391,J186,1,7,0,5,4,0.49806442490602176,1
C391,J216,1,7,0,5,9,0.639371904525494,0
C391,J238,1,7,0,1,9,0.6335561624572992,0
C391,J267,1,7,0,9,2,0.8672926791213734,1
C391,J274,1,7,0,0,9,0.5221964899428209,0
C391,J351,1,7,0,9,8,0.4349559297222074,0
C391,J360,1,7,0,5,2,0.3571368108948013,0
C391,J380,1,7,0,2,9,0.8836021307129659,0
C391,J384,1,7,0,6,1,0.23684371068204263,1
C391,J412,1,7,0,8,2,0.9195451454929796,1
C391,J446,1,7,0,5,5,0.31098304001036325,1
C391,J75,1,7,0,0,4,0.7898635445793262,2
C391,J85,1,7,0,3,8,0.2528929054456618,0
C391,J87,1,7,0,6,3,0.9013685654973956,1
C392,J114,1,7,1,5,4,0.3447514354766039,0
C392,J16,1,7,1,8,3,0.11631163694115676,0
C392,J160,1,7,1,3,6,0.9978654676619408,0
C392,J164,1,7,1,2,9,0.21707260284605226,0
C392,J175,1,7,1,1,1,0.786072362050864,1
C392,J189,1,7,1,6,1,0.3059879162351491,0
C392,J198,1,7,1,8,1,0.6845580367367026,0
C392,J207,1,7,1,7,3,0.9475227879922274,0
C392,J223,1,7,1,1,2,0.11723038119715301,1
C392,J235,1,7,1,0,6,0.3493112718933809,1
C392,J259,1,7,1,0,8,0.976044357248339,0
C392,J304,1,7,1,5,6,0.22343363933746885,0
C392,J310,1,7,1,7,3,0.5390508866896112,0
C392,J354,1,7,1,0,5,0.6137896751555286,1
C392,J420,1,7,1,3,5,0.24461162624066068,0
C392,J452,1,7,1,5,6,0.3389467666861651,0
C392,J464,1,7,1,4,7,0.74444497591793,0
C392,J49,1,7,1,2,8,0.683486206706886,0
C392,J56,1,7,1,2,3,0.38904593737235815,0
C392,J80,1,7,1,5,8,0.5662072597641623,0
C392,J88,1,7,1,9,2,0.7749800186068637,0
C392,J97,1,7,1,0,5,0.5265290981044924,1
C393,J102,5,2,0,3,6,0.3173505651935501,1
C393,J117,5,2,0,6,4,0.9451616315052624,0
C393,J12,5,2,0,6,6,0.9061072998569007,0
C393,J144,5,2,0,8,4,0.9081272682618993,0
C393,J145,5,2,0,4,9,0.8993063700406322,1
C393,J170,5,2,0,0,6,0.6889078049434477,0
C393,J196,5,2,0,4,9,0.9960679985489951,0
C393,J225,5,2,0,1,3,0.6487276826373544,1
C393,J23,5,2,0,4,4,0.3279451451704436,0
C393,J311,5,2,0,7,9,0.17404509184935568,0
C393,J327,5,2,0,5,4,0.9005673799393868,1
C393,J338,5,2,0,0,3,0.39540979511050545,1
C393,J350,5,2,0,3,4,0.5973960409990734,0
C393,J357,5,2,0,0,1,0.2968388202912249,2
C393,J37,5,2,0,4,2,0.5196787805261531,2
C393,J414,5,2,0,8,1,0.5511480801631564,0
C393,J492,5,2,0,1,1,0.6201020014246795,2
C393,J65,5,2,0,5,4,0.7378890897062388,1
C393,J90,5,2,0,5,1,0.7828437890475286,2
C394,J125,2,7,0,4,9,0.3381715242328216,0
C394,J188,2,7,0,4,8,0.45030742452260963,0
C394,J204,2,7,0,9,6,0.7073076719506695,1
C394,J212,2,7,0,1,2,0.683775061091934,2
C394,J255,2,7,0,5,7,0.9975141099132424,1
C394,J284,2,7,0,0,6,0.818463877488268,2
C394,J327,2,7,0,5,4,0.9005673799393868,1
C394,J329,2,7,0,9,1,0.2756498654967854,0
C394,J331,2,7,0,4,9,0.767477306652438,0
C394,J356,2,7,0,6,4,0.35077875680353277,0
C394,J36,2,7,0,0,1,0.8943038890951125,2
C394,J366,2,7,0,5,7,0.8179590370133926,1
C394,J437,2,7,0,7,9,0.7096538168999855,0
C394,J495,2,7,0,8,3,0.7813433032287629,1
C394,J68,2,7,0,1,2,0.6955158595598708,2
C394,J96,2,7,0,1,5,0.24082904440324054,2
C395,J104,12,8,0,2,9,0.4823657585812783,0
C395,J122,12,8,0,5,5,0.725176863004355,2
C395,J131,12,8,0,8,5,0.17954645228606686,1
C395,J146,12,8,0,0,5,0.392761556525573,2
C395,J149,12,8,0,7,1,0.8428740977115533,2
C395,J166,12,8,0,2,2,0.4243841444273375,1
C395,J169,12,8,0,7,6,0.3815001902893187,2
C395,J180,12,8,0,6,3,0.6621526433030784,2
C395,J219,12,8,0,7,7,0.5096547925602908,1
C395,J22,12,8,0,4,4,0.719768466377088,2
C395,J223,12,8,0,1,2,0.11723038119715301,2
C395,J255,12,8,0,5,7,0.9975141099132424,2
C395,J256,12,8,0,7,7,0.12702340479645355,2
C395,J261,12,8,0,6,8,0.8626491375142363,1
C395,J284,12,8,0,0,6,0.818463877488268,2
C395,J287,12,8,0,6,7,0.30925539298704807,2
C395,J321,12,8,0,0,1,0.7993443570865805,2
C395,J346,12,8,0,5,1,0.6213830199957441,2
C395,J378,12,8,0,6,3,0.3369226118662101,2
C395,J383,12,8,0,0,7,0.775239187544958,2
C395,J399,12,8,0,7,2,0.5385388186900457,1
C395,J440,12,8,0,1,5,0.44859026617778264,1
C395,J442,12,8,0,1,1,0.11723993699612761,1
C395,J448,12,8,0,5,6,0.12709348499018705,1
C395,J64,12,8,0,3,5,0.6910565362494472,2
C395,J96,12,8,0,1,5,0.24082904440324054,2
C395,J97,12,8,0,0,5,0.5265290981044924,2
C396,J102,8,1,0,3,6,0.3173505651935501,1
C396,J116,8,1,0,4,3,0.3376557862243469,0
C396,J127,8,1,0,8,4,0.8334457556864853,1
C396,J133,8,1,0,2,5,0.4315124924149162,1
C396,J194,8,1,0,4,3,0.5749097195995255,0
C396,J207,8,1,0,7,3,0.9475227879922274,1
C396,J214,8,1,0,4,6,0.2405859118179598,0
C396,J257,8,1,0,2,3,0.9076292792118387,1
C396,J299,8,1,0,8,6,0.17446315205637092,0
C396,J314,8,1,0,1,3,0.8401430900668189,1
C396,J319,8,1,0,5,2,0.6168588175811899,0
C396,J337,8,1,0,5,2,0.4661243208565512,1
C396,J344,8,1,0,5,3,0.2579424646432217,0
C396,J422,8,1,0,0,7,0.5041348911371133,1
C396,J467,8,1,0,2,1,0.9910979614781792,2
C396,J483,8,1,0,7,9,0.23542504390539773,0
C396,J61,8,1,0,4,7,0.4326167794840958,1
C396,J76,8,1,0,7,3,0.6253422289582276,1
C397,J133,3,9,1,2,5,0.4315124924149162,1
C397,J144,3,9,1,8,4,0.9081272682618993,0
C397,J172,3,9,1,1,4,0.11294330146487652,1
C397,J19,3,9,1,0,7,0.5268295188792582,1
C397,J210,3,9,1,3,4,0.7217955788957405,0
C397,J211,3,9,1,1,7,0.7274222253026283,1
C397,J212,3,9,1,1,2,0.683775061091934,1
C397,J224,3,9,1,7,7,0.8011923277562081,0
C397,J237,3,9,1,7,5,0.6248717238493878,0
C397,J311,3,9,1,7,9,0.17404509184935568,0
C397,J312,3,9,1,6,5,0.5136256514922608,0
C397,J357,3,9,1,0,1,0.2968388202912249,1
C397,J358,3,9,1,7,9,0.2645540018819354,0
C397,J364,3,9,1,1,1,0.22870101039915378,1
C397,J376,3,9,1,4,8,0.8866645959746666,0
C397,J417,3,9,1,4,5,0.5960439657247348,0
C397,J464,3,9,1,4,7,0.74444497591793,0
C397,J468,3,9,1,6,7,0.38069149218735276,0
C397,J473,3,9,1,9,6,0.4090480319598798,0
C398,J100,0,7,1,1,9,0.2820287624720814,0
C398,J103,0,7,1,6,5,0.2934213733327563,0
C398,J107,0,7,1,3,7,0.2691283427337907,0
C398,J115,0,7,1,2,6,0.7231230302149523,0
C398,J140,0,7,1,6,6,0.6016034526157072,1
C398,J145,0,7,1,4,9,0.8993063700406322,0
C398,J168,0,7,1,1,9,0.6095626221025637,0
C398,J173,0,7,1,9,5,0.7879180477927846,0
C398,J181,0,7,1,2,4,0.8779899221815277,0
C398,J188,0,7,1,4,8,0.45030742452260963,0
C398,J200,0,7,1,5,3,0.7435901451553301,0
C398,J203,0,7,1,6,5,0.509287908297395,0
C398,J248,0,7,1,1,2,0.29010864832563793,0
C398,J255,0,7,1,5,7,0.9975141099132424,1
C398,J277,0,7,1,8,7,0.25074198018469696,0
C398,J299,0,7,1,8,6,0.17446315205637092,0
C398,J355,0,7,1,3,7,0.26674331984499133,0
C398,J37,0,7,1,4,2,0.5196787805261531,0
C398,J379,0,7,1,3,1,0.1005880516851696,0
C398,J448,0,7,1,5,6,0.12709348499018705,0
C398,J474,0,7,1,5,2,0.8511146112300649,0
C398,J497,0,7,1,9,1,0.10619016599768438,0
C399,J110,3,3,0,0,4,0.4445188879927491,1
C399,J198,3,3,0,8,1,0.6845580367367026,1
C399,J251,3,3,0,1,1,0.27698822645766286,2
C399,J287,3,3,0,6,7,0.30925539298704807,0
C399,J337,3,3,0,5,2,0.4661243208565512,0
C399,J339,3,3,0,3,4,0.5085909200797292,0
C399,J349,3,3,0,8,2,0.30684405321785657,0
C399,J357,3,3,0,0,1,0.2968388202912249,1
C399,J373,3,3,0,6,6,0.70548815297122,0
C399,J431,3,3,0,0,8,0.8213011986006583,1
C399,J483,3,3,0,7,9,0.23542504390539773,0
C399,J487,3,3,0,0,3,0.32199275422486584,2
C399,J494,3,3,0,5,3,0.8356670625754984,1
C399,J93,3,3,0,6,8,0.900215131546009,0
C4,J105,10,1,0,8,8,0.9170546624951806,0
C4,J227,10,1,0,0,2,0.8543394774897783,0
C4,J326,10,1,0,0,9,0.9905060178685507,1
C4,J356,10,1,0,6,4,0.35077875680353277,0
C4,J433,10,1,0,4,9,0.7756926842899501,0
C4,J438,10,1,0,5,7,0.6092033993568967,0
C4,J444,10,1,0,4,1,0.5722620738952889,2
C4,J461,10,1,0,7,6,0.3534544378950686,0
C4,J493,10,1,0,5,1,0.9139237974944715,2
C4,J59,10,1,0,4,7,0.4352799463835958,1
C4,J66,10,1,0,2,7,0.1075273136891714,0
C4,J74,10,1,0,4,9,0.15981699319864492,0
C4,J91,10,1,0,0,7,0.6374397753912717,0
C40,J123,14,1,1,9,9,0.29684405169813455,0
C40,J14,14,1,1,3,7,0.5570245575629013,0
C40,J150,14,1,1,4,1,0.8603842129797061,1
C40,J170,14,1,1,0,6,0.6889078049434477,0
C40,J213,14,1,1,3,8,0.34775939210667417,0
C40,J270,14,1,1,4,9,0.4470378332620001,0
C40,J279,14,1,1,3,2,0.9757691181210685,1
C40,J291,14,1,1,2,6,0.7065947873311573,1
C40,J305,14,1,1,0,9,0.6226291760988565,0
C40,J332,14,1,1,9,6,0.5433121636779679,0
C40,J335,14,1,1,7,2,0.4252634011604677,0
C40,J480,14,1,1,1,3,0.18312447530024067,0
C40,J495,14,1,1,8,3,0.7813433032287629,1
C40,J79,14,1,1,9,3,0.8227018647620534,0
C400,J142,0,8,1,0,1,0.7001626521750922,1
C400,J162,0,8,1,2,7,0.13631574417372974,0
C400,J164,0,8,1,2,9,0.21707260284605226,0
C400,J171,0,8,1,6,4,0.30881636227792963,0
C400,J184,0,8,1,7,1,0.9916112413591892,1
C400,J199,0,8,1,8,8,0.823972653709726,0
C400,J225,0,8,1,1,3,0.6487276826373544,0
C400,J241,0,8,1,5,8,0.12856938883568977,0
C400,J243,0,8,1,8,2,0.17610884028751406,0
C400,J250,0,8,1,3,4,0.8974840917818874,0
C400,J254,0,8,1,0,7,0.8223762811176367,2
C400,J297,0,8,1,3,5,0.878193029672326,0
C400,J309,0,8,1,8,1,0.3462763760746945,0
C400,J365,0,8,1,4,2,0.43709341904162313,0
C400,J368,0,8,1,4,6,0.17831549647250988,0
C400,J400,0,8,1,8,6,0.4869866927089538,0
C400,J423,0,8,1,3,3,0.3137307010770317,0
C400,J460,0,8,1,2,9,0.34971821175245865,0
C400,J48,0,8,1,0,2,0.15990825512280057,1
C401,J130,13,7,0,7,6,0.2689501651230269,2
C401,J142,13,7,0,0,1,0.7001626521750922,2
C401,J157,13,7,0,6,2,0.7733655208439617,2
C401,J177,13,7,0,9,7,0.8534076650475869,2
C401,J190,13,7,0,0,2,0.6371666891989834,2
C401,J238,13,7,0,1,9,0.6335561624572992,1
C401,J290,13,7,0,1,9,0.419787773626499,1
C401,J291,13,7,0,2,6,0.7065947873311573,1
C401,J294,13,7,0,8,4,0.8281212762625088,2
C401,J312,13,7,0,6,5,0.5136256514922608,2
C401,J332,13,7,0,9,6,0.5433121636779679,2
C401,J405,13,7,0,1,6,0.8447977470466422,2
C401,J438,13,7,0,5,7,0.6092033993568967,2
C401,J451,13,7,0,2,7,0.9398845789833756,2
C401,J472,13,7,0,1,5,0.3349436736113633,1
C401,J67,13,7,0,4,4,0.29590065962248246,1
C401,J74,13,7,0,4,9,0.15981699319864492,1
C401,J78,13,7,0,8,1,0.7765722931562564,2
C401,J92,13,7,0,7,5,0.6887194633250863,2
C401,J95,13,7,0,2,7,0.6691521918955486,2
C402,J107,4,8,0,3,7,0.2691283427337907,2
C402,J118,4,8,0,1,9,0.672736853380037,1
C402,J120,4,8,0,5,7,0.3425606760630454,0
C402,J126,4,8,0,1,6,0.6957720503144817,2
C402,J225,4,8,0,1,3,0.6487276826373544,2
C402,J230,4,8,0,9,1,0.5823415709669064,0
C402,J243,4,8,0,8,2,0.17610884028751406,1
C402,J253,4,8,0,2,6,0.3578675940344107,1
C402,J323,4,8,0,4,4,0.3824879470502235,2
C402,J336,4,8,0,1,6,0.873815207330481,2
C402,J337,4,8,0,5,2,0.4661243208565512,1
C402,J356,4,8,0,6,4,0.35077875680353277,1
C402,J382,4,8,0,7,9,0.6645960415816102,0
C402,J400,4,8,0,8,6,0.4869866927089538,1
C402,J408,4,8,0,0,1,0.28400353521784577,2
C402,J483,4,8,0,7,9,0.23542504390539773,0
C402,J57,4,8,0,4,3,0.29810019331427784,2
C402,J85,4,8,0,3,8,0.2528929054456618,2
C402,J93,4,8,0,6,8,0.900215131546009,1
C403,J11,3,6,0,2,9,0.4526734358692234,0
C403,J146,3,6,0,0,5,0.392761556525573,1
C403,J284,3,6,0,0,6,0.818463877488268,2
C403,J297,3,6,0,3,5,0.878193029672326,2
C403,J314,3,6,0,1,3,0.8401430900668189,2
C403,J337,3,6,0,5,2,0.4661243208565512,1
C403,J376,3,6,0,4,8,0.8866645959746666,0
C403,J380,3,6,0,2,9,0.8836021307129659,1
C403,J381,3,6,0,8,6,0.8133353318882213,1
C403,J429,3,6,0,1,1,0.2561464453195198,1
C403,J444,3,6,0,4,1,0.5722620738952889,0
C403,J481,3,6,0,1,4,0.24651189028560644,2
C403,J60,3,6,0,7,7,0.1618423099515649,0
C404,J0,7,9,0,9,5,0.47076228553069177,1
C404,J121,7,9,0,2,2,0.27183392656447913,2
C404,J136,7,9,0,9,7,0.3336188043475443,1
C404,J137,7,9,0,0,2,0.13030876348701761,2
C404,J155,7,9,0,1,9,0.9990033508299615,2
C404,J156,7,9,0,7,8,0.39397532448331984,2
C404,J158,7,9,0,8,8,0.8259985477241348,0
C404,J179,7,9,0,1,1,0.6070558156413761,2
C404,J2,7,9,0,1,8,0.6682770290965387,2
C404,J203,7,9,0,6,5,0.509287908297395,1
C404,J217,7,9,0,3,5,0.2614204092603169,2
C404,J224,7,9,0,7,7,0.8011923277562081,2
C404,J264,7,9,0,8,9,0.16031488397608898,1
C404,J272,7,9,0,0,2,0.28971379139502573,1
C404,J281,7,9,0,2,3,0.9709853187426057,2
C404,J303,7,9,0,7,1,0.8234244014351276,1
C404,J314,7,9,0,1,3,0.8401430900668189,1
C404,J318,7,9,0,7,4,0.7525054686692069,1
C404,J325,7,9,0,8,1,0.8560972705952798,1
C404,J334,7,9,0,5,1,0.8544073789736205,2
C404,J349,7,9,0,8,2,0.30684405321785657,0
C404,J450,7,9,0,9,3,0.7010811160307321,1
C404,J458,7,9,0,8,7,0.8963696059264039,1
C404,J462,7,9,0,9,9,0.9670242884014342,1
C404,J64,7,9,0,3,5,0.6910565362494472,2
C404,J88,7,9,0,9,2,0.7749800186068637,1
C405,J153,7,5,0,3,4,0.16053032257063107,2
C405,J164,7,5,0,2,9,0.21707260284605226,0
C405,J29,7,5,0,6,1,0.8589935510090948,2
C405,J297,7,5,0,3,5,0.878193029672326,2
C405,J45,7,5,0,1,1,0.4504644450809878,2
C405,J478,7,5,0,0,1,0.9357675059038547,2
C405,J480,7,5,0,1,3,0.18312447530024067,2
C405,J483,7,5,0,7,9,0.23542504390539773,0
C405,J50,7,5,0,1,9,0.1666948803173804,0
C406,J100,6,3,1,1,9,0.2820287624720814,0
C406,J107,6,3,1,3,7,0.2691283427337907,0
C406,J213,6,3,1,3,8,0.34775939210667417,0
C406,J247,6,3,1,8,5,0.6931408691190092,0
C406,J25,6,3,1,0,3,0.7510992961194207,2
C406,J265,6,3,1,7,8,0.9778088201311634,0
C406,J395,6,3,1,6,4,0.5212621488108611,0
C406,J434,6,3,1,3,5,0.21293766711923562,0
C406,J454,6,3,1,0,6,0.710649971463374,0
C406,J457,6,3,1,5,1,0.952445316610223,2
C406,J46,6,3,1,3,1,0.587584867840807,1
C406,J460,6,3,1,2,9,0.34971821175245865,0
C406,J467,6,3,1,2,1,0.9910979614781792,1
C406,J470,6,3,1,5,5,0.17104546265190002,0
C406,J479,6,3,1,4,3,0.1556276146203004,1
C406,J48,6,3,1,0,2,0.15990825512280057,2
C406,J49,6,3,1,2,8,0.683486206706886,0
C407,J0,2,3,0,9,5,0.47076228553069177,0
C407,J11,2,3,0,2,9,0.4526734358692234,0
C407,J153,2,3,0,3,4,0.16053032257063107,0
C407,J20,2,3,0,5,1,0.6046104654450549,1
C407,J236,2,3,0,6,1,0.9291767609916779,1
C407,J319,2,3,0,5,2,0.6168588175811899,1
C407,J347,2,3,0,3,9,0.5406620158452203,0
C407,J354,2,3,0,0,5,0.6137896751555286,1
C407,J372,2,3,0,9,3,0.2576108261173179,0
C407,J390,2,3,0,7,8,0.13605320714562505,0
C407,J4,2,3,0,4,7,0.20385517796102565,0
C407,J452,2,3,0,5,6,0.3389467666861651,0
C407,J460,2,3,0,2,9,0.34971821175245865,0
C407,J498,2,3,0,3,2,0.29120254947592566,0
C407,J499,2,3,0,4,2,0.697171234522107,1
C407,J9,2,3,0,9,3,0.7228662823219321,1
C408,J160,0,1,1,3,6,0.9978654676619408,0
C408,J175,0,1,1,1,1,0.786072362050864,0
C408,J199,0,1,1,8,8,0.823972653709726,0
C408,J229,0,1,1,0,8,0.9648281322359422,1
C408,J263,0,1,1,0,9,0.40175114507046616,0
C408,J270,0,1,1,4,9,0.4470378332620001,0
C408,J28,0,1,1,4,7,0.8392495266106248,0
C408,J280,0,1,1,2,9,0.7833632562266263,0
C408,J284,0,1,1,0,6,0.818463877488268,0
C408,J304,0,1,1,5,6,0.22343363933746885,0
C408,J322,0,1,1,3,1,0.8759826762923699,1
C408,J36,0,1,1,0,1,0.8943038890951125,1
C408,J376,0,1,1,4,8,0.8866645959746666,0
C408,J404,0,1,1,3,7,0.45807913271568446,0
C408,J431,0,1,1,0,8,0.8213011986006583,0
C408,J446,0,1,1,5,5,0.31098304001036325,0
C408,J454,0,1,1,0,6,0.710649971463374,0
C408,J464,0,1,1,4,7,0.74444497591793,0
C408,J477,0,1,1,1,1,0.4352580383981193,0
