student_id,job_id,skill_overlap,experience_match,education_match,location_match,successful_match,baseline_score,baseline_pred
S00294,J00184,0.5,1,0,0,1,0.55,1
S00382,J00171,0.42857142857142855,0,1,0,1,0.4,0
S00595,J00194,0.2857142857142857,1,1,0,0,0.5,1
S00829,J00180,0.0,1,1,0,0,0.30000000000000004,0
S00763,J00078,0.0,0,0,0,0,0.0,0
S00581,J00065,0.0,1,1,0,1,0.30000000000000004,0
S00911,J00152,0.0,1,1,0,1,0.30000000000000004,0
S00400,J00076,0.3333333333333333,0,0,1,1,0.2333333333333333,0
S00119,J00124,0.0,0,1,0,0,0.1,0
S00875,J00126,0.0,1,1,0,1,0.30000000000000004,0
S00398,J00051,0.0,1,0,1,0,0.2,0
S00400,J00194,0.14285714285714285,1,0,0,0,0.3,0
S00226,J00020,0.14285714285714285,1,0,0,0,0.3,0
S00185,J00045,0.3333333333333333,1,0,0,0,0.43333333333333335,0
S00730,J00145,0.0,1,1,1,1,0.30000000000000004,0
S00701,J00072,0.0,1,1,0,0,0.30000000000000004,0
S00279,J00020,0.2857142857142857,0,1,0,0,0.3,0
S00079,J00140,0.2857142857142857,0,1,0,0,0.3,0
S00398,J00121,0.5,1,1,0,0,0.65,1
S00966,J00056,0.0,1,0,0,0,0.2,0
S00765,J00018,0.25,0,1,0,0,0.275,0
S00273,J00114,0.0,1,1,0,1,0.30000000000000004,0
S00154,J00077,0.4,1,1,0,1,0.58,1
S00429,J00155,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00249,J00025,0.2,1,0,0,0,0.33999999999999997,0
S00680,J00028,0.14285714285714285,1,1,0,0,0.4,0
S00940,J00148,0.14285714285714285,0,1,0,0,0.2,0
S00406,J00151,0.0,0,0,0,0,0.0,0
S00607,J00191,0.0,1,1,1,1,0.30000000000000004,0
S00615,J00056,0.0,0,0,1,0,0.0,0
S00397,J00001,0.25,1,1,0,0,0.475,0
S00042,J00005,0.0,1,1,0,0,0.30000000000000004,0
S00113,J00106,0.0,1,0,1,0,0.2,0
S00976,J00029,0.16666666666666666,1,0,0,1,0.31666666666666665,0
S00525,J00184,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00227,J00038,0.0,1,1,0,1,0.30000000000000004,0
S00303,J00011,0.0,1,1,0,1,0.30000000000000004,0
S00448,J00101,0.2857142857142857,1,0,0,0,0.4,0
S00087,J00132,0.0,0,0,0,0,0.0,0
S00871,J00162,0.3333333333333333,0,0,0,1,0.2333333333333333,0
S00571,J00195,0.0,0,1,0,0,0.1,0
S00298,J00135,0.2,0,1,0,0,0.24,0
S00405,J00031,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00866,J00131,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00332,J00096,0.0,1,0,0,1,0.2,0
S00300,J00140,0.42857142857142855,0,1,1,1,0.4,0
S00217,J00129,0.6,1,0,0,0,0.62,1
S00008,J00004,0.0,1,1,1,0,0.30000000000000004,0
S00721,J00021,0.25,1,1,0,0,0.475,0
S00604,J00007,0.2857142857142857,0,0,0,1,0.19999999999999998,0
S00749,J00139,0.3333333333333333,0,0,1,0,0.2333333333333333,0
S00819,J00060,0.0,1,1,0,0,0.30000000000000004,0
S00457,J00063,0.0,1,1,0,0,0.30000000000000004,0
S00076,J00018,0.0,0,1,0,0,0.1,0
S00648,J00048,0.5,0,0,0,0,0.35,0
S00638,J00113,0.3333333333333333,0,0,0,1,0.2333333333333333,0
S00669,J00157,0.0,0,1,0,0,0.1,0
S00634,J00090,0.2857142857142857,0,0,0,0,0.19999999999999998,0
S00380,J00048,0.0,0,1,0,0,0.1,0
S00839,J00164,0.3333333333333333,1,1,1,1,0.5333333333333333,1
S00824,J00098,0.0,1,1,0,1,0.30000000000000004,0
S00577,J00151,0.0,0,1,0,0,0.1,0
S00651,J00072,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00485,J00170,0.25,1,0,1,1,0.375,0
S00112,J00137,0.4,1,0,0,1,0.48,0
S00690,J00112,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00424,J00121,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00319,J00178,0.0,0,0,0,0,0.0,0
S00254,J00121,0.0,1,1,0,0,0.30000000000000004,0
S00930,J00029,0.16666666666666666,1,0,0,1,0.31666666666666665,0
S00505,J00045,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00507,J00190,0.5,1,1,0,0,0.65,1
S00773,J00027,0.0,0,1,1,0,0.1,0
S00675,J00073,0.4,0,1,0,1,0.38,0
S00264,J00122,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00303,J00156,0.0,0,1,0,1,0.1,0
S00813,J00079,0.5,0,1,1,0,0.44999999999999996,0
S00444,J00137,0.2,0,1,0,0,0.24,0
S00315,J00011,0.2857142857142857,1,1,0,1,0.5,1
S00696,J00181,0.0,0,1,0,1,0.1,0
S00618,J00042,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00478,J00157,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00729,J00187,0.0,0,1,0,0,0.1,0
S00264,J00061,0.14285714285714285,1,1,0,0,0.4,0
S00060,J00147,0.2,0,1,0,0,0.24,0
S00401,J00097,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00550,J00154,0.6666666666666666,1,0,0,1,0.6666666666666666,1
S00725,J00190,0.3333333333333333,0,1,1,1,0.3333333333333333,0
S00222,J00116,0.25,0,1,0,1,0.275,0
S00554,J00119,0.42857142857142855,1,1,0,0,0.6,1
S00855,J00177,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00385,J00026,0.0,1,0,0,0,0.2,0
S00990,J00023,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00763,J00103,0.0,0,0,0,0,0.0,0
S00067,J00133,0.14285714285714285,0,1,1,0,0.2,0
S00514,J00052,0.0,0,0,0,0,0.0,0
S00243,J00177,0.0,1,1,1,0,0.30000000000000004,0
S00556,J00024,0.0,0,1,0,0,0.1,0
S00585,J00147,0.2,0,1,0,0,0.24,0
S00481,J00121,0.0,1,1,0,1,0.30000000000000004,0
S00849,J00126,0.14285714285714285,1,1,0,1,0.4,0
S00206,J00146,0.25,1,1,0,0,0.475,0
S00853,J00052,0.0,0,0,0,0,0.0,0
S00221,J00028,0.0,1,0,0,0,0.2,0
S00125,J00186,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00397,J00126,0.14285714285714285,1,1,0,1,0.4,0
S00736,J00193,0.0,0,1,0,0,0.1,0
S00797,J00156,0.0,0,1,0,0,0.1,0
S00053,J00002,0.0,1,1,1,1,0.30000000000000004,0
S00657,J00146,0.5,1,1,0,0,0.65,1
S00698,J00174,0.2,0,0,0,0,0.13999999999999999,0
S00276,J00050,0.2,0,0,0,0,0.13999999999999999,0
S00420,J00150,0.0,0,1,1,0,0.1,0
S00456,J00145,0.0,1,0,0,0,0.2,0
S00769,J00132,0.0,0,1,0,0,0.1,0
S00141,J00123,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00332,J00085,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00319,J00125,0.0,0,0,1,0,0.0,0
S00632,J00134,0.25,0,1,0,0,0.275,0
S00458,J00007,0.2857142857142857,0,0,0,0,0.19999999999999998,0
S00113,J00151,0.0,0,0,0,0,0.0,0
S00567,J00066,0.0,0,1,0,1,0.1,0
S00794,J00156,0.4,0,1,0,0,0.38,0
S00293,J00088,0.0,0,1,0,0,0.1,0
S00757,J00002,0.25,1,1,0,1,0.475,0
S00852,J00027,0.0,1,1,1,0,0.30000000000000004,0
S00256,J00041,0.4,1,0,0,0,0.48,0
S00797,J00134,0.25,0,1,0,0,0.275,0
S00841,J00120,0.6,0,1,0,0,0.52,1
S00230,J00140,0.14285714285714285,1,1,0,0,0.4,0
S00748,J00091,0.14285714285714285,0,0,0,0,0.09999999999999999,0
S00788,J00063,0.0,1,1,0,1,0.30000000000000004,0
S00656,J00062,0.6666666666666666,0,1,0,0,0.5666666666666667,1
S00244,J00134,0.0,1,0,0,0,0.2,0
S00303,J00001,0.0,1,1,0,0,0.30000000000000004,0
S00147,J00135,0.2,1,1,0,0,0.43999999999999995,0
S00403,J00113,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00297,J00125,0.0,0,1,1,0,0.1,0
S00635,J00012,0.2,0,0,0,0,0.13999999999999999,0
S00424,J00163,0.0,1,1,0,1,0.30000000000000004,0
S00303,J00024,0.2,0,1,0,0,0.24,0
S00767,J00179,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00768,J00112,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00919,J00165,0.0,0,1,1,0,0.1,0
S00833,J00044,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00734,J00061,0.42857142857142855,1,0,0,0,0.5,1
S00842,J00072,0.0,0,1,0,0,0.1,0
S00331,J00161,0.0,1,1,0,0,0.30000000000000004,0
S00380,J00009,0.5,1,1,0,0,0.65,1
S00758,J00116,0.0,0,1,0,0,0.1,0
S00051,J00084,0.2,0,1,1,0,0.24,0
S00667,J00192,0.0,1,0,1,0,0.2,0
S00328,J00083,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00854,J00017,0.0,1,1,0,0,0.30000000000000004,0
S00767,J00131,0.3333333333333333,0,1,1,0,0.3333333333333333,0
S00916,J00141,0.2,0,1,0,0,0.24,0
S00877,J00040,0.2857142857142857,0,1,0,0,0.3,0
S00863,J00139,0.0,1,0,1,0,0.2,0
S00061,J00105,0.3333333333333333,0,1,1,0,0.3333333333333333,0
S00551,J00160,0.0,0,1,0,0,0.1,0
S00521,J00060,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00812,J00080,0.2,1,0,0,0,0.33999999999999997,0
S00032,J00038,0.2,1,1,0,0,0.43999999999999995,0
S00305,J00074,0.0,0,1,0,0,0.1,0
S00825,J00127,0.0,0,1,0,1,0.1,0
S00056,J00068,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00664,J00148,0.14285714285714285,0,1,0,0,0.2,0
S00339,J00172,0.2,0,0,0,0,0.13999999999999999,0
S00088,J00194,0.2857142857142857,1,1,0,0,0.5,1
S00194,J00081,0.0,0,0,0,0,0.0,0
S00520,J00100,0.42857142857142855,0,1,0,0,0.4,0
S00514,J00083,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00055,J00010,0.4,1,1,0,0,0.58,1
S00494,J00195,0.25,0,1,1,0,0.275,0
S00583,J00064,0.0,0,1,0,0,0.1,0
S00361,J00092,0.25,0,0,0,0,0.175,0
S00041,J00050,0.2,0,0,0,0,0.13999999999999999,0
S00676,J00187,0.0,0,1,0,0,0.1,0
S00277,J00073,0.2,1,1,0,0,0.43999999999999995,0
S00336,J00098,0.0,1,0,0,0,0.2,0
S00706,J00140,0.42857142857142855,0,1,0,1,0.4,0
S00676,J00079,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00168,J00001,0.0,1,1,0,0,0.30000000000000004,0
S00354,J00183,0.3333333333333333,0,1,1,1,0.3333333333333333,0
S00291,J00030,0.25,1,0,0,0,0.375,0
S00057,J00124,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00007,J00189,0.2857142857142857,1,0,0,0,0.4,0
S00934,J00007,0.5714285714285714,1,0,0,1,0.6,1
S00318,J00137,0.0,0,0,0,0,0.0,0
S00048,J00187,0.0,0,1,0,0,0.1,0
S00895,J00024,0.2,0,0,0,0,0.13999999999999999,0
S00765,J00031,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00170,J00061,0.0,1,0,0,0,0.2,0
S00777,J00177,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00909,J00197,0.16666666666666666,1,0,0,1,0.31666666666666665,0
S00814,J00138,0.0,0,1,0,0,0.1,0
S00127,J00004,0.2857142857142857,1,1,0,0,0.5,1
S00931,J00090,0.14285714285714285,0,1,1,1,0.2,0
S00921,J00147,0.0,0,1,0,0,0.1,0
S00955,J00191,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00244,J00058,0.25,0,0,0,0,0.175,0
S00617,J00197,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00604,J00058,0.25,0,0,0,0,0.175,0
S00455,J00198,0.2,0,1,0,1,0.24,0
S00890,J00171,0.14285714285714285,0,1,0,0,0.2,0
S00524,J00192,0.0,0,0,1,0,0.0,0
S00924,J00144,0.0,0,0,0,0,0.0,0
S00833,J00178,0.2857142857142857,0,1,0,0,0.3,0
S00207,J00063,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00869,J00192,0.3333333333333333,1,1,1,0,0.5333333333333333,1
S00322,J00144,0.0,0,0,1,0,0.0,0
S00240,J00196,0.4,1,1,0,0,0.58,1
S00832,J00075,0.6666666666666666,0,0,0,1,0.4666666666666666,0
S00287,J00047,0.0,1,0,0,1,0.2,0
S00965,J00109,0.14285714285714285,1,1,0,1,0.4,0
S00955,J00052,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00387,J00108,0.4,0,1,0,0,0.38,0
S00803,J00026,0.2,0,1,0,0,0.24,0
S00391,J00060,0.5,1,1,0,1,0.65,1
S00580,J00049,0.4,1,1,1,1,0.58,1
S00045,J00116,0.25,0,1,0,0,0.275,0
S00619,J00154,0.0,1,0,0,1,0.2,0
S00559,J00031,0.0,0,0,1,0,0.0,0
S00989,J00030,0.0,1,1,0,0,0.30000000000000004,0
S00797,J00157,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00035,J00086,0.0,1,1,0,1,0.30000000000000004,0
S00412,J00044,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00165,J00106,0.0,1,1,0,1,0.30000000000000004,0
S00129,J00028,0.2857142857142857,1,0,0,1,0.4,0
S00104,J00139,0.0,0,0,1,0,0.0,0
S00978,J00171,0.14285714285714285,0,1,0,0,0.2,0
S00407,J00085,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00290,J00070,0.0,0,1,0,0,0.1,0
S00441,J00060,0.0,1,1,0,1,0.30000000000000004,0
S00994,J00180,0.0,1,1,0,0,0.30000000000000004,0
S00654,J00178,0.2857142857142857,0,1,0,0,0.3,0
S00017,J00165,0.0,0,1,0,0,0.1,0
S00566,J00135,0.0,0,1,0,0,0.1,0
S00823,J00113,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00224,J00083,0.0,0,0,0,0,0.0,0
S00876,J00142,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00925,J00162,0.6666666666666666,0,0,0,0,0.4666666666666666,0
S00877,J00141,0.2,0,1,0,0,0.24,0
S00210,J00118,0.2857142857142857,0,1,0,0,0.3,0
S00637,J00157,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00614,J00108,0.2,0,1,1,1,0.24,0
S00509,J00192,0.0,1,0,1,0,0.2,0
S00743,J00159,0.4,1,1,0,1,0.58,1
S00768,J00040,0.2857142857142857,0,1,0,1,0.3,0
S00876,J00112,0.0,1,1,0,0,0.30000000000000004,0
S00309,J00127,0.5,0,1,0,0,0.44999999999999996,0
S00744,J00090,0.2857142857142857,0,0,0,0,0.19999999999999998,0
S00430,J00011,0.42857142857142855,1,1,0,0,0.6,1
S00781,J00128,0.2857142857142857,0,1,0,0,0.3,0
S00913,J00198,0.2,0,1,0,1,0.24,0
S00123,J00197,0.16666666666666666,1,0,1,0,0.31666666666666665,0
S00470,J00093,0.5,1,1,1,0,0.65,1
S00481,J00170,0.0,1,1,1,1,0.30000000000000004,0
S00759,J00177,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00763,J00119,0.2857142857142857,1,0,0,0,0.4,0
S00219,J00042,0.16666666666666666,1,0,0,0,0.31666666666666665,0
S00272,J00099,0.42857142857142855,0,0,0,0,0.3,0
S00085,J00061,0.2857142857142857,1,0,0,0,0.4,0
S00987,J00113,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00982,J00184,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00170,J00030,0.25,1,0,0,0,0.375,0
S00856,J00098,0.0,1,0,0,0,0.2,0
S00202,J00028,0.2857142857142857,1,0,0,0,0.4,0
S00708,J00012,0.0,0,1,0,0,0.1,0
S00381,J00172,0.2,0,0,1,1,0.13999999999999999,0
S00167,J00041,0.2,1,1,0,0,0.43999999999999995,0
S00789,J00152,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00567,J00033,0.0,0,1,0,0,0.1,0
S00730,J00121,0.0,1,1,0,0,0.30000000000000004,0
S00481,J00034,0.2,0,1,0,0,0.24,0
S00017,J00070,0.0,0,1,0,0,0.1,0
S00196,J00079,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00736,J00153,0.6,0,1,0,1,0.52,1
S00366,J00157,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00926,J00038,0.2,1,0,0,0,0.33999999999999997,0
S00539,J00111,0.2,0,0,0,0,0.13999999999999999,0
S00361,J00181,0.0,0,0,0,0,0.0,0
S00866,J00111,0.0,0,0,0,0,0.0,0
S00143,J00109,0.14285714285714285,1,0,0,1,0.3,0
S00651,J00062,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00548,J00122,0.0,1,1,0,1,0.30000000000000004,0
S00455,J00081,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00728,J00190,0.5,1,1,0,0,0.65,1
S00138,J00036,0.0,0,1,0,0,0.1,0
S00345,J00052,0.0,0,0,0,0,0.0,0
S00760,J00128,0.14285714285714285,0,1,0,0,0.2,0
S00496,J00119,0.0,1,0,0,0,0.2,0
S00764,J00105,0.5,0,1,0,0,0.44999999999999996,0
S00966,J00029,0.0,1,0,0,0,0.2,0
S00139,J00038,0.4,1,1,0,0,0.58,1
S00902,J00168,0.2,1,0,0,0,0.33999999999999997,0
S00820,J00063,0.0,1,1,0,1,0.30000000000000004,0
S00995,J00039,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00907,J00118,0.5714285714285714,0,1,0,1,0.5,1
S00404,J00085,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00672,J00112,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00558,J00095,0.25,1,0,0,0,0.375,0
S00114,J00146,0.0,1,0,0,0,0.2,0
S00135,J00200,0.2857142857142857,0,1,0,0,0.3,0
S00901,J00147,0.6,0,1,0,0,0.52,1
S00152,J00125,0.0,1,1,1,0,0.30000000000000004,0
S00454,J00152,0.16666666666666666,1,0,0,0,0.31666666666666665,0
S00619,J00126,0.14285714285714285,1,1,0,1,0.4,0
S00257,J00023,0.16666666666666666,0,1,0,1,0.21666666666666667,0
S00553,J00163,0.2,1,1,0,0,0.43999999999999995,0
S00375,J00109,0.0,1,1,0,1,0.30000000000000004,0
S00047,J00055,0.0,1,1,1,1,0.30000000000000004,0
S00589,J00105,0.0,0,0,0,0,0.0,0
S00190,J00033,0.6666666666666666,1,0,0,1,0.6666666666666666,1
S00163,J00108,0.4,0,1,0,0,0.38,0
S00811,J00177,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00693,J00178,0.14285714285714285,0,1,0,0,0.2,0
S00056,J00179,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00556,J00005,0.0,1,1,0,0,0.30000000000000004,0
S00183,J00020,0.14285714285714285,0,1,0,0,0.2,0
S00189,J00104,0.4,1,0,0,0,0.48,0
S00484,J00114,0.42857142857142855,0,1,0,0,0.4,0
S00422,J00137,0.2,1,1,0,1,0.43999999999999995,0
S00665,J00054,0.0,1,0,0,0,0.2,0
S00825,J00139,0.0,0,1,1,0,0.1,0
S00899,J00110,0.25,0,0,0,1,0.175,0
S00843,J00117,0.14285714285714285,0,0,0,0,0.09999999999999999,0
S00844,J00186,0.16666666666666666,1,0,0,0,0.31666666666666665,0
S00142,J00106,0.4,1,1,0,1,0.58,1
S00264,J00117,0.2857142857142857,0,1,0,0,0.3,0
S00863,J00181,0.6666666666666666,0,1,0,0,0.5666666666666667,1
S00691,J00090,0.0,1,0,0,0,0.2,0
S00758,J00192,0.16666666666666666,1,0,1,0,0.31666666666666665,0
S00088,J00079,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00309,J00069,0.2,1,1,0,1,0.43999999999999995,0
S00528,J00054,0.0,1,0,0,0,0.2,0
S00718,J00007,0.0,0,0,0,0,0.0,0
S00195,J00135,0.4,1,1,0,1,0.58,1
S00002,J00075,0.0,0,0,0,0,0.0,0
S00723,J00173,0.25,1,1,1,0,0.475,0
S00821,J00174,0.2,0,0,0,0,0.13999999999999999,0
S00625,J00060,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00064,J00048,0.16666666666666666,0,0,1,0,0.11666666666666665,0
S00888,J00053,0.5,0,1,0,0,0.44999999999999996,0
S00920,J00173,0.25,1,0,0,1,0.375,0
S00734,J00062,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00745,J00079,0.5,0,1,0,1,0.44999999999999996,0
S00937,J00080,0.0,1,0,0,1,0.2,0
S00406,J00098,0.25,1,0,0,0,0.375,0
S00065,J00089,0.0,0,1,0,0,0.1,0
S00118,J00195,0.0,0,1,0,0,0.1,0
S00237,J00175,0.0,0,0,0,0,0.0,0
S00254,J00200,0.0,1,1,1,1,0.30000000000000004,0
S00076,J00155,0.0,0,1,0,0,0.1,0
S00713,J00051,0.3333333333333333,0,0,1,0,0.2333333333333333,0
S00869,J00104,0.4,1,1,0,1,0.58,1
S00573,J00097,0.16666666666666666,1,1,0,0,0.41666666666666663,0
S00825,J00020,0.14285714285714285,0,1,0,0,0.2,0
S00919,J00052,0.0,0,0,0,0,0.0,0
S00049,J00090,0.14285714285714285,0,0,1,0,0.09999999999999999,0
S00351,J00141,0.6,0,1,1,1,0.52,1
S00761,J00144,0.2,0,0,0,0,0.13999999999999999,0
S00392,J00177,0.0,0,1,1,0,0.1,0
S00284,J00018,0.25,0,1,0,0,0.275,0
S00056,J00018,0.0,0,1,0,0,0.1,0
S00864,J00061,0.0,1,0,0,0,0.2,0
S00896,J00080,0.4,1,1,0,1,0.58,1
S00823,J00146,0.0,1,0,0,0,0.2,0
S00962,J00007,0.14285714285714285,0,0,0,0,0.09999999999999999,0
S00535,J00103,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00658,J00086,0.0,1,1,0,0,0.30000000000000004,0
S00006,J00014,0.6666666666666666,0,0,0,1,0.4666666666666666,0
S00804,J00070,0.0,0,1,0,0,0.1,0
S00568,J00186,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00935,J00117,0.0,0,1,0,0,0.1,0
S00385,J00163,0.2,1,1,0,0,0.43999999999999995,0
S00356,J00121,0.16666666666666666,1,0,0,0,0.31666666666666665,0
S00677,J00020,0.14285714285714285,0,1,0,0,0.2,0
S00201,J00178,0.14285714285714285,0,1,0,1,0.2,0
S00560,J00104,0.0,1,1,0,1,0.30000000000000004,0
S00303,J00051,0.16666666666666666,0,1,1,1,0.21666666666666667,0
S00116,J00034,0.0,0,1,0,1,0.1,0
S00990,J00134,0.5,1,1,0,1,0.65,1
S00333,J00167,0.2,1,1,0,0,0.43999999999999995,0
S00460,J00198,0.2,0,1,0,1,0.24,0
S00422,J00023,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00944,J00005,0.5,1,1,0,1,0.65,1
S00297,J00194,0.0,1,1,0,0,0.30000000000000004,0
S00662,J00059,0.6666666666666666,0,1,1,0,0.5666666666666667,1
S00158,J00067,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00097,J00055,0.14285714285714285,1,1,1,0,0.4,0
S00729,J00182,0.2,1,0,0,0,0.33999999999999997,0
S00412,J00006,0.14285714285714285,1,0,0,0,0.3,0
S00310,J00155,0.3333333333333333,0,1,0,0,0.3333333333333333,0
S00423,J00080,0.0,1,0,0,1,0.2,0
S00173,J00012,0.0,0,1,0,0,0.1,0
S00231,J00141,0.0,0,1,0,0,0.1,0
S00681,J00046,0.2,1,1,0,1,0.43999999999999995,0
S00970,J00162,0.0,0,1,0,0,0.1,0
S00844,J00066,0.0,1,0,1,0,0.2,0
S00084,J00019,0.14285714285714285,0,1,0,0,0.2,0
S00046,J00166,0.6,1,0,0,1,0.62,1
S00824,J00117,0.14285714285714285,0,1,1,1,0.2,0
S00447,J00060,0.5,1,1,0,1,0.65,1
S00182,J00051,0.3333333333333333,0,0,1,1,0.2333333333333333,0
S00030,J00079,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00274,J00022,0.0,0,1,0,1,0.1,0
S00623,J00156,0.4,0,0,0,0,0.27999999999999997,0
S00250,J00098,0.5,1,0,0,0,0.55,1
S00851,J00125,0.16666666666666666,0,1,1,1,0.21666666666666667,0
S00534,J00144,0.4,0,0,0,0,0.27999999999999997,0
S00665,J00051,0.0,1,0,1,1,0.2,0
S00652,J00107,0.0,1,0,0,1,0.2,0
S00247,J00034,0.2,1,1,0,1,0.43999999999999995,0
S00003,J00181,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00852,J00124,0.0,1,1,0,1,0.30000000000000004,0
S00571,J00041,0.0,1,1,0,0,0.30000000000000004,0
S00295,J00041,0.4,1,1,1,0,0.58,1
S00379,J00175,0.3333333333333333,0,1,0,1,0.3333333333333333,0
S00288,J00177,0.6666666666666666,1,1,0,1,0.7666666666666666,1
S00410,J00138,0.4,0,1,0,0,0.38,0
S00177,J00086,0.0,1,1,0,0,0.30000000000000004,0
S00814,J00145,0.0,1,1,0,0,0.30000000000000004,0
S00026,J00029,0.3333333333333333,1,1,0,0,0.5333333333333333,1
S00850,J00194,0.42857142857142855,1,0,0,1,0.5,1
S00409,J00050,0.0,0,1,0,0,0.1,0
S00314,J00181,0.0,0,1,0,0,0.1,0
S00976,J00082,0.0,0,1,0,0,0.1,0
S00767,J00018,0.25,0,1,0,0,0.275,0
S00159,J00144,0.2,1,0,0,1,0.33999999999999997,0
S00079,J00027,0.2857142857142857,0,1,0,0,0.3,0
S00747,J00175,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00629,J00099,0.14285714285714285,1,0,1,0,0.3,0
S00364,J00048,0.16666666666666666,0,0,0,0,0.11666666666666665,0
S00697,J00181,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00325,J00046,0.2,0,1,1,1,0.24,0
S00618,J00176,0.25,0,1,0,0,0.275,0
S00760,J00191,0.0,1,1,0,1,0.30000000000000004,0
S00137,J00187,0.6666666666666666,1,1,0,0,0.7666666666666666,1
S00649,J00089,0.25,0,1,0,0,0.275,0
S00709,J00026,0.0,0,1,0,1,0.1,0
S00864,J00086,0.5,1,1,0,1,0.65,1
S00682,J00061,0.2857142857142857,1,1,0,1,0.5,1
S00042,J00107,0.2857142857142857,1,1,0,1,0.5,1
S00015,J00175,0.3333333333333333,0,1,1,0,0.3333333333333333,0
S00158,J00095,0.5,0,0,0,0,0.35,0
S00391,J00076,0.3333333333333333,0,0,0,0,0.2333333333333333,0
S00409,J00092,0.25,0,1,0,0,0.275,0
S00180,J00137,0.6,1,1,1,1,0.72,1
S00633,J00142,0.5,0,0,0,0,0.35,0
S00611,J00153,0.0,0,0,0,0,0.0,0
S00993,J00012,0.2,0,0,0,1,0.13999999999999999,0
S00977,J00162,0.3333333333333333,1,0,0,1,0.43333333333333335,0
S00886,J00177,0.3333333333333333,1,1,0,1,0.5333333333333333,1
S00539,J00043,0.25,1,1,0,0,0.475,0
S00551,J00121,0.16666666666666666,1,1,0,1,0.41666666666666663,0
S00052,J00157,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00657,J00064,0.16666666666666666,0,1,0,0,0.21666666666666667,0
S00851,J00164,0.0,1,0,1,1,0.2,0
S00942,J00160,0.14285714285714285,0,1,0,0,0.2,0
S00966,J00190,0.0,1,1,1,0,0.30000000000000004,0
S00800,J00091,0.0,0,1,0,0,0.1,0
