event_id,ts,day_idx,candidate_id,job_id,region,gender,skill_match_score,embedding_similarity,experience_years,location_match,recruiter_response_rate,past_ctr,clicked,applied,shortlisted
d57_102,2026-02-27,57,57611,8198,North,M,0.5384725845608581,0.869354301353465,0.36183283251297876,1,0.48106675680915667,0.15595111954528798,1,1,0
d57_103,2026-02-27,57,73487,9836,East,M,0.5195858470043611,0.4835212400213658,0.9295020166936165,0,0.3984692010789385,0.22545258157369677,0,0,0
d57_104,2026-02-27,57,96796,3650,West,F,0.4081847179099565,0.4708071137343878,2.583154016069342,1,0.4102480668969643,0.16145654351005173,0,0,0
d57_105,2026-02-27,57,80288,7231,West,M,0.6082280473563922,0.5781184039006286,3.3537436242793626,0,0.2973191958873964,0.2104130745197494,0,0,0
d57_106,2026-02-27,57,82576,5175,South,M,0.8904475924994072,0.6044904269443317,5.672653979604085,0,0.5134964601309406,0.1582339036998294,0,0,0
d57_107,2026-02-27,57,79208,4958,West,M,0.6434169337735767,0.7052769457151381,1.6992920876229765,1,0.46195972740301616,0.10949418312575694,0,0,0
d57_108,2026-02-27,57,83837,4966,South,F,0.6571666974823559,0.7337527899875677,2.1649005261901184,1,0.2489461828525361,0.04288413818355116,1,1,0
d57_109,2026-02-27,57,46833,5603,West,F,0.4201125329613466,0.5812680676530059,4.001393432324173,1,0.4220404614037386,0.15406501903854844,1,0,0
d57_110,2026-02-27,57,29828,6449,East,M,0.7916676926181854,0.6066186265015666,1.0827968110264012,0,0.3806757918665935,0.05631046576311245,1,0,0
d57_111,2026-02-27,57,48264,3432,South,F,0.6822617220899742,0.3742371538134037,0.9779799819815682,0,0.6142715142810706,0.12655570485833012,1,0,0
d57_112,2026-02-27,57,46338,1782,East,M,0.6756725474836285,0.8030144426292513,5.335358550802467,1,0.32068753191337995,0.12075948457276195,1,1,0
d57_113,2026-02-27,57,56429,9336,East,M,0.7764485987202898,0.4276692661183048,3.978237741212843,1,0.3315825316447756,0.11793106394333086,1,1,1
d57_114,2026-02-27,57,33905,7679,North,F,0.5093616652204394,0.5847027904023968,1.0683804585991938,1,0.29224309897858286,0.16537394321329058,0,0,0
d57_115,2026-02-27,57,32954,1391,East,M,0.36017750051002745,0.7087711439481774,1.0841875159493666,1,0.6338469330228691,0.06612845667020045,0,0,0
d57_116,2026-02-27,57,65742,5389,West,F,0.6617241729626733,0.4591882924605148,0.02530137749492237,1,0.5981858727887193,0.16766285233556918,1,1,1
d57_117,2026-02-27,57,23080,8371,South,M,0.5783136301652761,0.7147761014543831,1.1672525585552953,1,0.4788946165367436,0.06305366463032218,1,0,0
d57_118,2026-02-27,57,16626,7064,West,F,0.547027821557657,0.4628085040327157,1.1706029439152894,1,0.33701304654152986,0.16935182881282035,1,0,0
d57_119,2026-02-27,57,87959,9663,North,F,0.8979145663351206,0.6151757027731286,3.8196292955829376,1,0.1774375425130078,0.1308747797630182,0,0,0
d57_120,2026-02-27,57,51552,6661,East,M,0.8172249331618798,0.598713115767856,2.417291282952937,1,0.3060602875189318,0.1543731776128359,0,0,0
d57_121,2026-02-27,57,89053,5425,South,M,0.6616597226457284,0.2982390264511416,6.659373026212327,1,0.13171794724877323,0.21847729749950512,1,1,1
d57_122,2026-02-27,57,92429,9669,South,F,0.43841648299313973,0.5736412432088108,5.860768186786177,1,0.23170590831520496,0.06549304955227635,0,0,0
d57_123,2026-02-27,57,34232,3777,West,M,1.0,0.471308237296778,1.163124114674141,1,0.30202289420103756,0.03535105697159087,1,0,0
d57_124,2026-02-27,57,32798,8665,North,F,0.7062151846780299,0.8048623727665444,1.2920246630577283,1,0.43667655726450283,0.14531437625209812,1,1,0
d57_125,2026-02-27,57,45056,6598,East,M,0.612915085074563,0.529901083793247,0.4135986665189052,1,0.4357855738695658,0.08775772322770953,1,1,0
d57_126,2026-02-27,57,15525,6386,North,M,0.5073143545178135,0.5289281081231973,13.548758442242502,1,0.43785054109318955,0.1774392318117426,1,1,1
d57_127,2026-02-27,57,72754,8731,South,F,0.577378907100466,0.5242389355649655,2.473798563772675,0,0.5435993894719156,0.0778755740561839,1,1,0
d57_128,2026-02-27,57,99222,8523,West,M,0.45313873788030257,0.4392954963623325,0.28120996203303633,0,0.3442989675502604,0.16454869732764651,0,0,0
d57_129,2026-02-27,57,12145,6396,South,M,0.4037625650463791,0.7116210770542227,0.7847081254442053,0,0.2212860599362747,0.13615708471252058,1,1,0
d57_130,2026-02-27,57,94185,5107,West,M,0.5817496624201934,0.12221139048943913,1.7202298394233313,0,0.22110440473396067,0.08720935846351571,0,0,0
d57_131,2026-02-27,57,28944,7370,West,M,0.7988090735846476,0.6294454797889425,2.491334190755336,1,0.21533305517458154,0.18037302850720696,1,0,0
d57_132,2026-02-27,57,96177,1811,North,F,0.6055871785293636,0.6313654659902986,2.9575037108457427,0,0.486137028353727,0.07331543836700635,0,0,0
d57_133,2026-02-27,57,27553,4326,West,M,0.13239664610379465,0.33317342759875224,13.08194572525267,0,0.2620657166293453,0.12699299820109775,0,0,0
d57_134,2026-02-27,57,45875,8114,North,F,0.9085052199325273,0.536934052785012,0.6502574924743829,0,0.14870754798866032,0.08829341110418834,0,0,0
d57_135,2026-02-27,57,39141,2767,South,M,0.36343864527910025,0.5566869413994409,0.3457684278376699,1,0.4338721472044543,0.1495613577195577,0,0,0
d57_136,2026-02-27,57,69604,3905,West,F,0.45420731619726434,0.5265949139270582,0.8871877209316197,1,0.3309051590734627,0.14195725879399076,1,0,0
d57_137,2026-02-27,57,28778,6428,West,M,0.7934353188792225,0.5274821662939604,0.9333088031578382,0,0.39310838121143143,0.12100878284814931,0,0,0
d57_138,2026-02-27,57,46984,3279,West,M,0.7289765530999028,0.3293688229236304,5.59639306911369,1,0.4045321152772997,0.051604992576798486,0,0,0
d57_139,2026-02-27,57,90103,7527,South,M,0.8580803161084971,0.4721898754640665,3.007996591563682,1,0.25387282605786343,0.1085183759465595,1,0,0
d57_140,2026-02-27,57,15726,7706,South,F,0.7599155064266694,0.6512503472084686,0.25171267795944896,1,0.6149049665057598,0.08217615923574281,1,0,0
d57_141,2026-02-27,57,39916,9423,West,M,0.7818784558679475,0.577274275092849,1.2278497737838934,1,0.3154748978511417,0.10052920953450377,0,0,0
d57_142,2026-02-27,57,84193,2248,West,M,0.4842721110849011,0.4488674814234262,7.949706237694556,1,0.14122732218185435,0.09465541952319309,1,0,0
d57_143,2026-02-27,57,10559,8231,East,F,0.5136419587571952,0.5363927681690771,2.901159501008078,1,0.5640095523888797,0.1846478354745229,1,0,0
d57_144,2026-02-27,57,41873,6068,West,M,0.6710652589651404,0.5627303572894143,7.610037928636001,1,0.4660626766110821,0.12427608404069557,1,1,0
d57_145,2026-02-27,57,71644,2963,West,F,0.5475877844860875,0.4990772249596584,0.4196770178543227,1,0.1559087410013929,0.1522851616352686,1,1,0
d57_146,2026-02-27,57,32426,9858,South,M,0.6515685120955419,0.5486679730014689,4.376333940381101,0,0.19912673348052998,0.17595688776657004,1,0,0
d57_147,2026-02-27,57,41203,4658,South,M,0.8481675065048111,0.5237246281058943,4.147651108124973,1,0.6236458342480322,0.07040216915992789,1,0,0
d57_148,2026-02-27,57,25058,9126,West,M,0.7588751164471914,0.5127807689731947,1.7129221767856921,1,0.30359609407605925,0.23566285412590632,1,1,0
d57_149,2026-02-27,57,89609,5578,East,M,0.8610443587772627,0.3513644819103765,2.224964650837255,1,0.24712364857802904,0.12064951012591398,1,1,0
d57_150,2026-02-27,57,15593,1336,North,M,0.5903736972770848,0.7092071909652459,4.688648924286311,0,0.520469261782541,0.04003168070828206,0,0,0
d57_151,2026-02-27,57,64899,8598,North,M,0.591764670798393,0.6345854006361844,5.663737310013024,1,0.607259230817975,0.13629897121026674,1,0,0
d57_152,2026-02-27,57,88573,8662,East,M,0.7890154367626246,0.4146267208653927,0.83623567540052,0,0.22329306041213112,0.13699050696303652,0,0,0
d57_153,2026-02-27,57,27209,3723,North,M,0.18685189128393592,0.6289707793255683,3.3699431813682317,0,0.4457904823423927,0.07901825053845069,0,0,0
d57_154,2026-02-27,57,24089,7278,West,F,0.8325641556628349,0.6954029164524782,2.2285911455309027,1,0.5151644009588536,0.24872061427329503,0,0,0
d57_155,2026-02-27,57,32736,2387,East,F,0.569032981715116,0.5261797124796118,7.873141648149447,1,0.25338252896110147,0.03744811514835378,0,0,0
d57_156,2026-02-27,57,42960,2660,South,M,0.5391547199234576,0.6416188225698392,3.26897141308315,0,0.3689627503001481,0.13679619040112215,1,0,0
d57_157,2026-02-27,57,29749,9786,North,M,0.4578651059377635,0.4908766980273376,0.6426445958132333,1,0.22204361237785264,0.1375252588942248,0,0,0
d57_158,2026-02-27,57,78793,7994,North,M,0.6629785158127847,0.6861543340139018,0.2022962268017333,1,0.354132594714815,0.17866520692307442,1,1,1
d57_159,2026-02-27,57,92432,4511,East,F,0.7570426429163561,0.48573583831293593,1.3569431679168584,0,0.5029268023050241,0.16363955784491482,0,0,0
d57_160,2026-02-27,57,15851,1811,South,F,0.6594775786370108,0.41522242758271194,1.1794186123961508,1,0.4259041478146016,0.10748419155898294,0,0,0
d57_161,2026-02-27,57,21112,2477,North,M,0.3634395464742461,0.34835198934920486,0.35052672603526674,1,0.30572392424984773,0.07527581733709005,1,0,0
d57_162,2026-02-27,57,30990,7061,East,M,0.8626453150186488,0.2944372525596195,7.444804691719659,0,0.39673126192434555,0.1598411991348407,1,0,0
d57_163,2026-02-27,57,83607,9657,South,M,0.29391979514555966,0.9267317216780848,2.035227050382958,1,0.12485347041474448,0.10205499505939727,1,0,0
d57_164,2026-02-27,57,15003,6935,North,F,0.7084066749259745,0.39069134613011147,7.202398495729318,1,0.2917998186284741,0.15394540645939753,1,1,0
d57_165,2026-02-27,57,26916,3211,North,M,0.4775728854558744,0.5836281135238679,2.14494929599951,1,0.6557410466040116,0.10884480372642807,1,0,0
d57_166,2026-02-27,57,98228,4410,South,F,0.48626835741822666,0.487505961114602,4.265457885035827,1,0.4533817302003421,0.11952832164463556,1,0,0
d57_167,2026-02-27,57,36260,4075,West,M,0.2844606724640951,0.606307408039432,12.805433043165369,0,0.5269529128835094,0.21123871645092274,0,0,0
d57_168,2026-02-27,57,33655,9015,East,M,0.3554652410835221,0.855425928766123,2.5395772148920015,0,0.2880534692184161,0.05880220889959456,0,0,0
d57_169,2026-02-27,57,44717,3506,South,M,0.8824076225461899,0.5066384936362504,3.5575282038020517,1,0.2654878412905036,0.08033315212228104,1,0,0
d57_170,2026-02-27,57,13172,7154,West,M,0.6171659101847959,0.4017244629557249,1.1943789351996443,1,0.28334821747044864,0.14668902383178373,0,0,0
d57_171,2026-02-27,57,30666,7294,South,M,0.6003369712346843,0.4989621634978602,0.002096493236837142,0,0.40824741982487683,0.08185350487089513,1,0,0
d57_172,2026-02-27,57,70821,1542,East,M,0.6228116727677693,0.5857791647527189,0.3967739031511362,1,0.5853299842477833,0.19643789877767986,1,1,1
d57_173,2026-02-27,57,60180,3677,East,F,0.7704217833580461,0.6248884677814146,1.506955448508529,1,0.4698299543097105,0.0,1,0,0
d57_174,2026-02-27,57,45457,9563,North,F,0.6236549829239144,0.501449138039968,3.4167276299111435,1,0.3850915305491531,0.05135415491629951,0,0,0
d57_175,2026-02-27,57,26642,3402,North,F,0.6566598021521619,0.6944685694927744,1.2427195052576805,1,0.45211125682458114,0.11334618376814888,1,1,1
d57_176,2026-02-27,57,80389,8337,North,F,0.6536906693652642,0.5188194392006148,0.8090544219368858,1,0.6062119685381494,0.15606821986523065,1,0,0
d57_177,2026-02-27,57,20653,3314,North,M,0.5976538006861077,0.5038881455122783,0.2708289441996674,1,0.28178442837359036,0.10070123286086989,1,0,0
d57_178,2026-02-27,57,27891,7261,North,F,0.5374302285660302,0.40010787622596217,3.68385579449592,0,0.6155219117285665,0.12798114937992544,0,0,0
d57_179,2026-02-27,57,75241,8368,East,M,0.7437860919429123,0.8065339512186572,0.4428734532249404,1,0.46123668894602876,0.19194630281529562,1,1,1
d57_180,2026-02-27,57,94170,4547,West,M,0.500329895910458,0.4671108635527181,1.5685857440198516,1,0.5906716483065821,0.17120101721927963,0,0,0
d57_181,2026-02-27,57,31971,6626,North,M,0.822588885838545,0.7820531945549509,3.230982569978815,1,0.4429374990824507,0.11012099084487806,0,0,0
d57_182,2026-02-27,57,61010,2090,East,F,0.7936220222336323,0.40470040291241133,1.9034670467996637,0,0.5957844320136393,0.13154537035721162,1,0,0
d57_183,2026-02-27,57,15688,8001,West,M,0.7968010639749452,0.4432149452125598,3.79902408514482,0,0.4388823645866433,0.09961533674689169,1,1,1
d57_184,2026-02-27,57,22379,7082,North,M,0.4437335137571726,0.5749161762826217,2.234636694895803,0,0.5061482577099916,0.24754759320835137,0,0,0
d57_185,2026-02-27,57,49144,4226,East,M,0.8296861897505359,0.47297909850678177,1.2592138996991802,1,0.4617946038195048,0.05945933618547315,1,1,0
d57_186,2026-02-27,57,72988,5226,West,M,0.7720456149297421,0.5142594812535126,1.6863242354691497,0,0.4423296990526212,0.09371580000311999,1,1,1
d57_187,2026-02-27,57,43387,1603,East,M,0.348003473847431,0.2666322467341273,13.391600704076495,1,0.27959254591075205,0.17332667618298137,0,0,0
d57_188,2026-02-27,57,13683,8363,East,M,0.530387692516049,0.3795588132129771,0.9989379932750193,1,0.3523562433597589,0.12338078271222597,0,0,0
d57_189,2026-02-27,57,48443,5284,South,F,0.9714332290120911,0.6199628249474165,0.3588192451178138,1,0.5110482673674697,0.19386858801414042,0,0,0
d57_190,2026-02-27,57,69764,2060,East,M,0.5804422137807536,0.6164897905532192,2.9450666653041058,1,0.3198943992968058,0.23111854722229003,0,0,0
d57_191,2026-02-27,57,35815,9067,West,F,0.8990600573157782,0.40428859631145925,4.399793937236114,1,0.43468362683788214,0.13987831263702658,0,0,0
d57_192,2026-02-27,57,66647,7051,North,M,0.8129590613105746,0.5259121196691673,3.1028656775087864,0,0.4497682543019109,0.10471129889822023,1,0,0
d57_193,2026-02-27,57,29040,5852,East,F,0.48584142269669145,0.34959387114882035,5.4575553405072865,0,0.1403602517321298,0.047145297101449476,0,0,0
d57_194,2026-02-27,57,56507,1178,North,F,0.7120119669623914,0.6211460383251897,10.777356010692127,0,0.20440356440661678,0.05492796893903178,1,1,1
d57_195,2026-02-27,57,50612,4427,East,M,0.6038753156353373,0.7427566892231582,6.866184913922925,1,0.5562383422989889,0.0,1,1,0
d57_196,2026-02-27,57,21886,4682,North,M,0.3254046171152754,0.31926553599734997,0.3575296423779872,1,0.5288098341622581,0.11912999041507405,0,0,0
d57_197,2026-02-27,57,44274,5824,West,M,0.541201358170581,0.5991222600545537,0.5711358160145747,0,0.4296338857412413,0.19989774892672318,0,0,0
d57_198,2026-02-27,57,13691,5383,West,F,0.7898815038198782,0.31335787625782885,7.791484016239778,0,0.3737262921075055,0.07091642056118941,0,0,0
d57_199,2026-02-27,57,13788,4798,North,M,0.5886350763892543,0.7389061114354215,1.4254313208844396,1,0.35272898616335635,0.15569473225422123,1,1,1
d57_200,2026-02-27,57,24876,4020,North,M,0.43278161776726837,0.8883764564619852,5.795112876688333,1,0.3250241694737408,0.14988322174518018,1,1,0
d57_201,2026-02-27,57,72726,9382,South,M,0.8202000290537541,0.5850777886740335,7.495894037919989,1,0.32296939836976624,0.059788959348155896,0,0,0
d57_202,2026-02-27,57,20946,6328,South,F,0.6012977329123828,0.40332266661678223,2.1722032364208554,1,0.3598142675314965,0.16764133155475705,0,0,0
d57_203,2026-02-27,57,65271,9540,East,M,0.8698783551858237,0.5245935111790355,3.7542026447990944,1,0.5939765888203429,0.119838629362794,1,0,0
d57_204,2026-02-27,57,69476,7219,West,M,0.43029403801720867,0.5882157161301208,0.16935407418440548,0,0.3475134420157314,0.2118305262387467,0,0,0
d57_205,2026-02-27,57,52278,3629,North,F,0.9250071038899199,0.6430015000341605,5.035332076142315,0,0.40481407700701627,0.10471687985635267,1,0,0
d57_206,2026-02-27,57,66652,2611,North,F,0.7080153199187968,0.4002147613834006,5.248886400970242,0,0.17958468203046282,0.20177115209282506,0,0,0
d57_207,2026-02-27,57,71597,7608,East,F,0.7545174856760397,0.48489331546267284,0.5088160274841153,0,0.29838238669994294,0.0,0,0,0
d57_208,2026-02-27,57,31971,5473,East,F,0.7310072373606016,0.6931470507924518,6.622596414875982,0,0.3541334826532404,0.13476847912985318,1,1,1
d57_209,2026-02-27,57,13733,2380,South,M,0.5916454872811375,0.6191916074667027,5.823751696816743,0,0.40479639693219427,0.009312589789627512,1,0,0
d57_210,2026-02-27,57,34763,8306,North,F,0.3943172066747517,0.45540501652623305,8.690028105083421,0,0.36909898865938057,0.01779157731711828,0,0,0
d57_211,2026-02-27,57,45113,7700,West,F,0.42086015272044375,0.8179727207740491,0.221152243090567,0,0.17905594775353206,0.13837747969122333,1,0,0
d57_212,2026-02-27,57,20777,3547,North,F,0.7979843857277082,0.48776792662569207,0.8568666262132336,1,0.42706855434910707,0.036598906558318656,1,1,1
d57_213,2026-02-27,57,16286,1144,West,F,0.6034355304603899,0.2974243242301342,2.348155535721216,1,0.457190703630066,0.034824210921115706,0,0,0
d57_214,2026-02-27,57,77377,5749,North,M,0.7549868980220014,0.4216604411020666,1.8128562760643294,1,0.618201829492661,0.08699677861209255,0,0,0
d57_215,2026-02-27,57,78307,2905,East,F,0.6710277895320719,0.7981066569614753,6.3020212819449934,0,0.3565523666264892,0.14455812274772076,1,0,0
d57_216,2026-02-27,57,22844,7536,North,F,0.6221062416523502,0.7023118711550157,2.7256974501705145,1,0.4168278677019752,0.1455587938544621,1,0,0
d57_217,2026-02-27,57,44615,6526,South,M,0.6446225733536157,0.6386307341815308,5.708408842441884,1,0.3656906220598934,0.1337584608728739,0,0,0
d57_218,2026-02-27,57,80461,7411,West,M,0.8238218087402102,0.69394120696132,0.07741466318216049,1,0.39853654298002905,0.1272381428844795,1,0,0
d57_219,2026-02-27,57,11192,4027,East,M,0.46768002434943184,0.6426298768573544,0.2116935143736604,1,0.43592219981371083,0.06035656403912759,1,0,0
d58_0,2026-02-28,58,60736,4431,North,M,0.6895802796555125,0.4774553840688104,0.9300632521976234,0,0.43113891871093923,0.1554165599620318,0,0,0
d58_1,2026-02-28,58,17275,5058,North,M,0.45322130473844063,0.32386441094262697,1.3899334760831596,0,0.31238795192499386,0.20639685694540227,0,0,0
d58_2,2026-02-28,58,34591,2081,West,F,0.5322612987298051,0.308060663933164,5.906339558434553,0,0.34385551972509865,0.1070354170063518,1,0,0
d58_3,2026-02-28,58,67320,5782,East,M,0.6436695313112945,0.6984467253052216,2.746180600669126,0,0.4015281406410765,0.07322651573204185,0,0,0
d58_4,2026-02-28,58,43043,5055,West,M,0.766989318541722,0.4840533343169269,1.6852757065990254,0,0.4152913166273068,0.14446055796488094,1,0,0
d58_5,2026-02-28,58,24326,5825,North,F,0.7147611665800828,0.5435855407372677,0.21327262328425337,1,0.5087682392716635,0.20045434474121035,0,0,0
d58_6,2026-02-28,58,80436,7779,North,M,0.5676633335087122,0.5176213639525573,1.1143597151982327,1,0.5630211602432766,0.12947212953929144,1,0,0
d58_7,2026-02-28,58,96609,9227,West,F,0.6745839612477271,0.6153472172478714,5.316686143602216,1,0.5139502052558995,0.052793619071677234,1,0,0
d58_8,2026-02-28,58,18388,9625,South,M,0.8717680861326782,0.48450158076372685,5.355061132263882,1,0.3165532351397405,0.09195966761769588,1,0,0
d58_9,2026-02-28,58,16111,7281,South,F,0.44108924531224447,0.4365133888955269,6.839605398445499,0,0.6127023967757235,0.13558386793324845,0,0,0
d58_10,2026-02-28,58,56859,5938,South,F,0.9873717296146425,0.5302147453445059,1.8546919432575497,1,0.4745535758495401,0.14247084287706596,1,0,0
d58_11,2026-02-28,58,51312,8705,South,M,0.8342180544365753,0.43354678921708617,7.4493571781572,1,0.3827844108376464,0.11099959097080817,1,0,0
d58_12,2026-02-28,58,52408,1037,North,F,0.37327966080963826,0.8179829582054985,0.404186431341906,1,0.31689440154696835,0.09429791908819359,1,0,0
d58_13,2026-02-28,58,22991,9673,South,M,0.5024146796895294,0.676093210946141,5.612770731479424,1,0.32036507565133737,0.07866051155701584,1,0,0
d58_14,2026-02-28,58,33101,4555,East,M,0.532217753312567,0.7372813341611035,1.878023933302724,1,0.5177561346003472,0.10211293851739704,0,0,0
d58_15,2026-02-28,58,97189,9280,West,F,0.731092753037019,0.5068499790772792,1.6708821960594493,0,0.4765023241166979,0.11996214187013476,0,0,0
d58_16,2026-02-28,58,22132,1503,West,M,0.4119021585088878,0.5792641859273814,0.048644471374682446,1,0.3503238108256833,0.13441433069866227,1,0,0
d58_17,2026-02-28,58,67082,8626,East,M,0.9913624212264598,0.6620470649815007,10.241270108840531,1,0.4828669300171569,0.07118197709123603,1,0,0
d58_18,2026-02-28,58,22587,8365,East,M,0.692731721233725,0.704325230485701,2.3945597062852624,0,0.3348605778988,0.14902114615370748,1,0,0
d58_19,2026-02-28,58,48570,6173,North,M,0.42827707700212514,0.38470741319845314,6.252000708165651,1,0.3983611464523548,0.07036012425890056,0,0,0
d58_20,2026-02-28,58,96532,1853,West,M,0.5124296953733184,0.6758024284026289,2.30123888894309,1,0.6203081332057503,0.07884556374445259,1,0,0
d58_21,2026-02-28,58,29144,2497,East,M,0.7606862564208727,0.5510157000580277,3.5737118013854596,0,0.29880762152519624,0.09766025921167579,1,1,0
d58_22,2026-02-28,58,29741,6315,South,M,0.8289781029291776,1.0,2.5353313796026127,0,0.42060132061358846,0.14913385932398804,0,0,0
d58_23,2026-02-28,58,22766,2694,West,M,0.32749601594254096,0.46903416884098464,3.8746862866336143,1,0.44607325135976267,0.19886012877128273,0,0,0
d58_24,2026-02-28,58,90070,5414,West,M,1.0,0.6953892533857332,2.6117725913749927,0,0.35238607704882996,0.07147674290101305,0,0,0
d58_25,2026-02-28,58,78680,5908,West,M,0.2546697084007651,0.37072270403244684,7.496096935412375,1,0.47589890783216915,0.16561518268982936,1,0,0
d58_26,2026-02-28,58,24158,5709,North,F,0.3499299987406063,0.569416517009412,1.666641219792353,1,0.10233913997036598,0.07451700884322474,0,0,0
d58_27,2026-02-28,58,22168,5483,West,M,0.7794792253873533,0.4330415052667168,6.401983960714475,1,0.41246910646333884,0.17342951052387165,0,0,0
d58_28,2026-02-28,58,12852,4511,North,M,0.6074427367236146,0.8984936330189667,2.081073558791656,1,0.48289017805929685,0.11754118590671558,1,0,0
d58_29,2026-02-28,58,25312,5448,West,M,0.6452771926751524,0.6683774631370012,3.4620836424776495,0,0.30949234024648953,0.05820812549913543,1,1,0
d58_30,2026-02-28,58,12604,7190,North,M,0.6351454012873611,0.4109532280096142,2.8306984132260427,0,0.5074787933624251,0.18317871226121463,0,0,0
d58_31,2026-02-28,58,71984,1967,South,M,0.3680553841697758,0.6378101688186499,0.6611844375375773,1,0.3309807492006429,0.08770858740311223,0,0,0
d58_32,2026-02-28,58,67024,1770,West,M,0.5179096819391108,0.6049537968173172,11.219759285604345,1,0.4550130563076688,0.08435857895879474,1,1,1
d58_33,2026-02-28,58,87112,7021,South,M,0.7029049338200601,0.6364623290090098,0.8356963726045288,1,0.2915682321648905,0.13444823865847266,0,0,0
d58_34,2026-02-28,58,58823,5689,North,M,0.5018543537027204,0.4577422552007371,2.8166775996235742,0,0.3039458355347564,0.08977787370335713,0,0,0
d58_35,2026-02-28,58,37598,8158,North,F,0.4608139330459204,0.3538980287581841,5.3084222418495,0,0.30162521426697236,0.10750906753114367,1,0,0
d58_36,2026-02-28,58,88901,9482,South,M,0.8312478373819915,0.4377495288307126,12.592913435559307,1,0.2631543506923254,0.1048199250595777,0,0,0
d58_37,2026-02-28,58,64855,6258,West,F,0.6041084861784205,0.2922168113173124,2.1477322300760395,1,0.2963180909202478,0.1853898382381534,0,0,0
d58_38,2026-02-28,58,42451,4381,South,M,0.6396764355667425,0.5895392765416745,0.058664007514764,1,0.5133844450173565,0.033094186294857275,1,1,0
d58_39,2026-02-28,58,75424,7088,East,M,0.4153265490617282,0.4734757504073844,0.8563707266432159,1,0.49177827163687005,0.06803830255760773,1,1,0
d58_40,2026-02-28,58,18233,8638,West,M,1.0,0.43419084570690536,3.505193821352651,1,0.24308882886205774,0.14146228221427787,0,0,0
d58_41,2026-02-28,58,73244,5399,South,F,0.7728505549225302,0.5563716844000322,0.10517967365763528,0,0.5272385837958059,0.15035036960241036,1,0,0
d58_42,2026-02-28,58,26007,8294,West,M,0.41863189547411495,0.804795518509666,0.8926762234801064,1,0.578107374848504,0.12526280714244314,1,0,0
d58_43,2026-02-28,58,57342,6283,West,F,0.6094301843564077,0.6274777088340814,1.1012935622371538,0,0.44889097050824806,0.03758322614478912,1,1,0
d58_44,2026-02-28,58,51841,7009,South,M,0.5196945559129098,0.449942067948022,1.1354598698027372,0,0.38025893824906914,0.11211112648243705,0,0,0
d58_45,2026-02-28,58,19525,2190,North,M,0.6301040092684222,0.5773115689409895,5.571759685348356,0,0.2705372760082606,0.04401846023220542,1,0,0
d58_46,2026-02-28,58,29071,5423,West,F,0.8599618299099054,0.5369281121375867,4.511205782993858,1,0.6399929648556985,0.2255667227604235,0,0,0
d58_47,2026-02-28,58,59525,2009,West,F,0.7038198487217322,0.5071187361250209,6.4177851712344935,1,0.3095686949771551,0.1386587727304654,1,1,0
d58_48,2026-02-28,58,63515,3272,North,F,0.964909592252729,0.6449608259851604,1.3343862931811017,0,0.3617344150120873,0.08780928970129184,1,0,0
d58_49,2026-02-28,58,29344,3801,South,M,0.4907563644596236,0.5742191053033816,3.4536644448736475,1,0.15215507570674203,0.2116162669480383,0,0,0
d58_50,2026-02-28,58,20070,2441,West,M,0.7301736191061283,0.5416250936004192,1.7804494618816729,0,0.5398134540710688,0.20372864895207693,1,0,0
d58_51,2026-02-28,58,19776,5232,East,F,0.2854306929728837,0.7652248404613793,2.984236031819912,1,0.32507718549449,0.179230691113497,0,0,0
d58_52,2026-02-28,58,66994,7183,East,M,0.7229043414523868,0.725146525662723,1.1355568464008012,1,0.16430433499547192,0.17740338089909718,1,1,0
d58_53,2026-02-28,58,92923,3367,West,M,0.19564296983825247,0.44275039531191357,1.6892560828494885,1,0.3291618849400817,0.09521099263015476,0,0,0
d58_54,2026-02-28,58,53620,5820,North,M,0.3049480067751655,0.41594476501097866,1.4021676903726652,1,0.478651340788648,0.1650650958616656,1,0,0
d58_55,2026-02-28,58,46732,7818,West,F,0.869576329379314,0.611315810716794,9.861073852562024,1,0.43093123465493205,0.08886052486086855,1,1,1
d58_56,2026-02-28,58,79679,6934,North,M,0.8423197909583185,0.5799172798010246,4.530212942295073,1,0.4093259391849597,0.17024543275770349,1,0,0
d58_57,2026-02-28,58,21810,7149,East,M,0.5379991052327384,0.545717488815681,3.5993852480323927,1,0.47782566601646737,0.13683138026220645,0,0,0
d58_58,2026-02-28,58,25901,4254,West,M,0.5841823232735343,0.3835123335744379,6.052111803126083,0,0.4351697323443656,0.18503781466946223,1,0,0
d58_59,2026-02-28,58,94921,4879,East,F,0.6447122168073826,0.4797102467623057,1.191814763526092,1,0.534394330540442,0.1425768312564631,1,1,0
d58_60,2026-02-28,58,53486,9033,South,M,0.5439689432128424,0.6538515438808605,1.0038504299067161,1,0.5229530778677809,0.13862358221366106,1,0,0
d58_61,2026-02-28,58,22325,3176,South,M,0.5130327647607372,0.577587641034232,0.18397115366792902,0,0.3099967308153,0.07723468080946602,0,0,0
d58_62,2026-02-28,58,44740,8048,South,M,0.6333763513572317,0.13037457804914515,2.322071688811475,1,0.5301344438876466,0.04250262272707678,0,0,0
d58_63,2026-02-28,58,98309,3684,North,F,0.5585442340925623,0.32810773315270236,4.3639966422488135,1,0.3616270634648022,0.06634361092638935,1,0,0
d58_64,2026-02-28,58,80989,5157,North,M,0.5859175390062024,0.5723525697483617,1.5030181564811649,1,0.4402610951199182,0.0,1,0,0
